
inst#,actual,predicted,error,prediction
281,2:n,2:n,,0.748
282,1:y,1:y,,0.939
283,1:y,1:y,,0.866
284,2:n,1:y,+,0.548
285,1:y,1:y,,0.851
286,2:n,2:n,,0.984
287,1:y,1:y,,0.94
288,1:y,1:y,,0.958
289,2:n,2:n,,0.913
290,2:n,2:n,,0.767
291,2:n,2:n,,0.977
292,2:n,2:n,,0.737
293,2:n,2:n,,0.899
294,1:y,1:y,,0.909
295,1:y,1:y,,0.968
296,2:n,2:n,,0.944
297,1:y,1:y,,0.968
298,1:y,1:y,,0.943
299,2:n,2:n,,0.778
300,1:y,1:y,,0.842
301,2:n,2:n,,0.947
302,2:n,1:y,+,0.547
303,1:y,1:y,,0.881
304,2:n,2:n,,0.984
305,1:y,1:y,,0.948
306,1:y,1:y,,0.971
307,1:y,2:n,+,0.726
308,2:n,2:n,,0.898
309,1:y,1:y,,0.952
310,1:y,1:y,,0.879
311,2:n,1:y,+,0.81
312,1:y,2:n,+,0.503
313,2:n,2:n,,0.937
314,2:n,2:n,,0.617
315,1:y,1:y,,0.84
316,2:n,2:n,,0.981
317,2:n,2:n,,0.974
318,1:y,1:y,,0.9
319,1:y,1:y,,0.841
320,2:n,2:n,,1
321,2:n,2:n,,0.942
322,2:n,2:n,,0.978
323,1:y,1:y,,0.971
324,1:y,1:y,,0.877
325,1:y,1:y,,0.947
326,1:y,1:y,,0.848
327,1:y,1:y,,0.994
328,2:n,2:n,,0.976
329,1:y,1:y,,0.993
330,1:y,1:y,,0.971
331,1:y,1:y,,0.896
332,1:y,1:y,,0.983
333,1:y,1:y,,0.776
334,1:y,1:y,,0.82
335,1:y,1:y,,0.912
336,1:y,1:y,,0.958
337,1:y,1:y,,0.714
338,2:n,2:n,,0.724
339,1:y,1:y,,0.9
340,2:n,2:n,,0.944
341,1:y,1:y,,0.956
342,1:y,1:y,,0.916
343,2:n,2:n,,0.986
344,1:y,1:y,,0.983
345,2:n,2:n,,1
346,1:y,2:n,+,0.602
347,2:n,2:n,,0.98
348,1:y,1:y,,0.956
349,2:n,2:n,,0.674
350,2:n,2:n,,0.883
351,1:y,1:y,,0.804
352,1:y,1:y,,0.963
353,1:y,1:y,,0.919
354,2:n,2:n,,0.981
355,2:n,2:n,,0.769
356,2:n,1:y,+,0.631
357,1:y,1:y,,0.956
358,1:y,1:y,,0.939
359,2:n,2:n,,0.953
360,2:n,2:n,,0.969
361,1:y,1:y,,0.878
362,2:n,2:n,,0.957
363,1:y,1:y,,0.98
364,1:y,1:y,,0.968
365,1:y,1:y,,0.956
366,1:y,1:y,,0.906
367,2:n,2:n,,0.981
368,1:y,1:y,,0.996
369,1:y,1:y,,0.993
370,2:n,2:n,,0.98
371,1:y,1:y,,0.988
372,1:y,1:y,,0.984
373,1:y,1:y,,0.987
374,1:y,1:y,,0.97
375,1:y,1:y,,0.874
376,2:n,1:y,+,0.548
377,1:y,1:y,,0.828
378,1:y,1:y,,0.772
379,1:y,1:y,,0.811
380,1:y,1:y,,0.727
381,1:y,1:y,,0.639
382,2:n,2:n,,0.903
383,1:y,1:y,,0.629
384,2:n,2:n,,0.982
385,2:n,2:n,,0.897
386,1:y,1:y,,0.667
387,2:n,2:n,,0.881
388,2:n,2:n,,0.897
389,2:n,2:n,,0.958
390,2:n,1:y,+,0.671
391,1:y,1:y,,0.852
392,1:y,1:y,,0.944
393,1:y,1:y,,0.779
394,1:y,1:y,,0.82
395,2:n,2:n,,0.974
396,1:y,1:y,,0.843
397,2:n,2:n,,0.629
398,2:n,2:n,,0.927
399,1:y,1:y,,0.954
400,2:n,1:y,+,0.747
401,1:y,1:y,,0.806
402,2:n,2:n,,1
403,2:n,2:n,,0.919
404,2:n,2:n,,0.963
405,1:y,1:y,,0.916
406,1:y,1:y,,0.952
407,2:n,2:n,,0.958
408,1:y,1:y,,0.674
409,1:y,1:y,,0.709
410,1:y,1:y,,0.989
411,1:y,1:y,,0.983
412,1:y,1:y,,0.71
413,1:y,1:y,,0.663
414,1:y,1:y,,0.837
415,2:n,2:n,,0.958
416,2:n,2:n,,0.969
417,1:y,1:y,,0.998
418,2:n,2:n,,0.976
419,2:n,2:n,,0.944
420,1:y,1:y,,0.992
421,1:y,1:y,,0.694
422,1:y,1:y,,0.888
423,2:n,1:y,+,0.789
424,1:y,1:y,,0.751
425,1:y,1:y,,0.998
426,1:y,1:y,,0.878
427,2:n,2:n,,0.979
428,1:y,1:y,,0.884
429,2:n,2:n,,0.951
430,1:y,1:y,,0.774
431,1:y,1:y,,0.884
432,1:y,1:y,,0.997
433,2:n,2:n,,0.968
434,2:n,2:n,,0.736
435,1:y,1:y,,0.737
436,2:n,2:n,,0.946
437,2:n,2:n,,0.977
438,2:n,2:n,,0.938
439,1:y,1:y,,0.964
440,1:y,2:n,+,0.854
441,1:y,1:y,,0.709
442,1:y,1:y,,0.953
443,1:y,1:y,,0.93
444,2:n,2:n,,0.964
445,2:n,1:y,+,0.859
446,1:y,1:y,,0.823
447,2:n,2:n,,0.986
448,2:n,2:n,,0.98
449,1:y,1:y,,0.867
450,1:y,1:y,,0.959
451,1:y,2:n,+,0.538
452,2:n,2:n,,0.826
453,2:n,1:y,+,0.501
454,1:y,1:y,,0.871
455,1:y,1:y,,0.864
456,1:y,1:y,,0.832
457,2:n,2:n,,0.963
458,1:y,1:y,,0.818
459,1:y,1:y,,0.932
460,2:n,2:n,,0.984
461,2:n,1:y,+,0.887
462,2:n,2:n,,0.953
463,2:n,2:n,,0.919
464,2:n,2:n,,0.961
465,2:n,2:n,,0.981
466,1:y,1:y,,0.754
467,1:y,1:y,,0.934
468,2:n,2:n,,0.554
469,2:n,2:n,,0.976
470,2:n,2:n,,0.964
471,1:y,1:y,,0.891
472,2:n,2:n,,0.978
473,2:n,2:n,,0.99
474,2:n,2:n,,0.983
475,1:y,1:y,,0.614
476,2:n,2:n,,0.977
477,1:y,1:y,,0.98
478,2:n,2:n,,0.987
479,1:y,1:y,,0.908
480,2:n,2:n,,1
481,1:y,1:y,,0.971
482,2:n,1:y,+,0.97
483,1:y,1:y,,0.694
484,1:y,1:y,,0.819
485,2:n,2:n,,0.872
486,1:y,1:y,,0.837
487,1:y,1:y,,0.982
488,1:y,1:y,,0.84
489,1:y,1:y,,0.87
490,2:n,1:y,+,0.917
491,2:n,2:n,,0.971
492,2:n,2:n,,0.979
493,2:n,2:n,,0.948
494,2:n,2:n,,0.843
495,1:y,1:y,,0.911
496,2:n,2:n,,0.674
497,1:y,1:y,,0.997
498,2:n,2:n,,0.978
499,2:n,1:y,+,0.818
500,1:y,1:y,,0.827
501,1:y,1:y,,0.738
502,2:n,2:n,,0.901
503,2:n,2:n,,0.972
504,2:n,1:y,+,0.689
505,2:n,2:n,,0.976
506,2:n,2:n,,0.95
507,1:y,1:y,,0.892
508,1:y,1:y,,0.726
509,1:y,1:y,,0.952
510,2:n,2:n,,0.969
511,1:y,1:y,,0.67
512,2:n,2:n,,0.684
513,2:n,2:n,,0.813
514,2:n,2:n,,0.961
515,1:y,1:y,,0.954
516,1:y,1:y,,0.672
517,2:n,2:n,,0.986
518,1:y,1:y,,0.977
519,1:y,1:y,,0.701
520,1:y,1:y,,0.881
521,1:y,2:n,+,0.523
522,1:y,1:y,,0.578
523,2:n,2:n,,0.968
524,1:y,1:y,,0.807
525,2:n,1:y,+,0.802
526,1:y,1:y,,0.753
527,1:y,1:y,,0.98
528,1:y,1:y,,0.976
529,2:n,2:n,,0.723
530,1:y,1:y,,0.98
531,1:y,1:y,,0.959
532,2:n,2:n,,0.983
533,2:n,1:y,+,0.611
534,2:n,1:y,+,0.729
535,1:y,1:y,,0.821
536,2:n,2:n,,0.773
537,1:y,1:y,,0.857
538,2:n,2:n,,0.956
539,1:y,1:y,,0.974
540,1:y,1:y,,0.727
541,1:y,1:y,,0.911
542,1:y,1:y,,0.906
543,2:n,2:n,,0.944
544,1:y,1:y,,0.979
545,2:n,2:n,,0.977
546,2:n,1:y,+,0.698
547,2:n,2:n,,0.732
548,1:y,1:y,,0.83
549,1:y,2:n,+,0.516
550,1:y,1:y,,0.931
551,2:n,1:y,+,0.587
552,1:y,1:y,,0.721
553,1:y,1:y,,0.894
554,2:n,1:y,+,0.57
555,1:y,1:y,,0.53
556,1:y,1:y,,0.838
557,2:n,2:n,,0.768
558,2:n,2:n,,0.592
559,2:n,1:y,+,0.868
560,2:n,1:y,+,0.636
561,2:n,2:n,,0.939
562,1:y,1:y,,0.964
563,1:y,1:y,,0.972
564,1:y,1:y,,0.998
565,1:y,1:y,,0.772
566,2:n,2:n,,0.714
567,1:y,1:y,,0.862
568,2:n,1:y,+,0.551
569,2:n,2:n,,0.906
570,2:n,2:n,,0.819
571,2:n,1:y,+,0.801
572,1:y,1:y,,0.978
573,1:y,1:y,,0.964
574,1:y,1:y,,0.787
575,2:n,1:y,+,0.761
576,1:y,1:y,,0.993
577,1:y,1:y,,0.988
578,1:y,1:y,,0.967
579,2:n,2:n,,0.911
580,2:n,2:n,,0.97
581,1:y,1:y,,0.863
582,1:y,1:y,,0.927
583,2:n,2:n,,0.979
584,1:y,1:y,,0.93
585,1:y,1:y,,0.934
586,1:y,1:y,,0.96
587,1:y,1:y,,0.988
588,2:n,2:n,,0.716
589,1:y,1:y,,0.974
590,1:y,1:y,,0.968
591,1:y,1:y,,0.966
592,1:y,1:y,,0.91
593,2:n,2:n,,0.983
594,1:y,1:y,,0.961
595,1:y,1:y,,0.85
596,1:y,1:y,,0.938
597,2:n,2:n,,0.912
598,1:y,1:y,,0.744
599,1:y,1:y,,0.972
600,1:y,1:y,,0.964
601,1:y,1:y,,0.947
602,1:y,2:n,+,0.918
603,2:n,1:y,+,0.773
604,1:y,1:y,,0.998
605,1:y,1:y,,0.982
606,2:n,2:n,,0.797
607,1:y,1:y,,0.991
608,2:n,2:n,,0.623
609,2:n,2:n,,0.521
610,2:n,2:n,,0.983
611,2:n,2:n,,0.916
612,2:n,2:n,,0.963
613,2:n,2:n,,0.994
614,1:y,1:y,,0.813
615,1:y,1:y,,0.676
616,2:n,2:n,,0.948
617,1:y,1:y,,0.962
618,1:y,1:y,,0.972
619,2:n,2:n,,0.961
620,1:y,1:y,,0.979
621,1:y,1:y,,0.982
622,2:n,2:n,,0.559
623,1:y,1:y,,0.956
624,1:y,1:y,,0.983
625,2:n,2:n,,0.971
626,1:y,1:y,,0.997
627,2:n,1:y,+,0.964
628,1:y,1:y,,0.993
629,1:y,1:y,,0.987
630,1:y,1:y,,0.997
631,2:n,2:n,,0.654
632,2:n,2:n,,0.968
633,2:n,2:n,,0.978
634,1:y,1:y,,0.788
635,1:y,1:y,,0.947
636,1:y,1:y,,0.72
637,2:n,2:n,,0.897
638,1:y,1:y,,0.96
639,2:n,2:n,,0.924
640,2:n,2:n,,0.986
641,2:n,2:n,,0.966
642,1:y,1:y,,0.818
643,1:y,1:y,,0.928
644,1:y,1:y,,0.973
645,1:y,1:y,,0.777
646,2:n,2:n,,0.647
647,2:n,2:n,,0.957
648,2:n,2:n,,0.899
649,1:y,1:y,,0.953
650,1:y,1:y,,0.842
651,2:n,2:n,,0.984
652,1:y,1:y,,0.988
653,1:y,1:y,,0.951
654,2:n,2:n,,0.983
655,1:y,1:y,,0.973
656,1:y,1:y,,0.908
657,2:n,2:n,,0.986
658,2:n,1:y,+,0.74
659,1:y,1:y,,0.892
660,1:y,1:y,,0.838
661,1:y,1:y,,0.911
662,2:n,2:n,,0.938
663,1:y,1:y,,0.9
664,1:y,1:y,,0.797
665,2:n,1:y,+,0.574
666,2:n,1:y,+,0.657
667,2:n,2:n,,0.937
668,2:n,2:n,,0.929
669,1:y,1:y,,0.991
670,2:n,2:n,,0.646
671,2:n,2:n,,0.861
672,1:y,1:y,,0.973
673,1:y,1:y,,0.912
674,2:n,2:n,,0.894
675,1:y,1:y,,0.942
676,1:y,1:y,,0.8
677,1:y,1:y,,0.758
678,2:n,2:n,,0.94
679,2:n,2:n,,0.981
680,1:y,1:y,,0.897
681,1:y,1:y,,0.848
682,1:y,1:y,,0.957
683,1:y,1:y,,0.86
684,1:y,1:y,,0.726
685,1:y,1:y,,0.991
686,2:n,2:n,,1
687,1:y,1:y,,0.873
688,1:y,1:y,,0.969
689,2:n,2:n,,0.979
690,2:n,1:y,+,0.62
691,1:y,1:y,,0.938
692,1:y,1:y,,0.98
693,1:y,1:y,,0.842
694,2:n,2:n,,0.987
695,2:n,2:n,,0.937
696,2:n,2:n,,0.919
697,1:y,1:y,,0.956
698,2:n,2:n,,0.969
699,1:y,1:y,,0.924
700,1:y,1:y,,0.814
701,1:y,1:y,,0.954
702,1:y,1:y,,0.951
703,1:y,1:y,,0.72
704,1:y,1:y,,0.882
705,2:n,2:n,,0.619
706,1:y,1:y,,0.847
707,1:y,1:y,,0.99
708,2:n,2:n,,0.976
709,2:n,2:n,,0.967
710,2:n,2:n,,0.681
711,1:y,1:y,,0.846
712,1:y,1:y,,0.749
713,2:n,1:y,+,0.663
714,2:n,2:n,,0.982
715,2:n,2:n,,0.927
716,2:n,2:n,,0.973
717,1:y,1:y,,0.702
718,1:y,1:y,,0.95
719,2:n,2:n,,0.92
720,2:n,1:y,+,0.858
721,2:n,2:n,,0.928
722,1:y,1:y,,0.762
723,2:n,1:y,+,0.537
724,1:y,1:y,,0.881
725,1:y,2:n,+,0.953
726,1:y,1:y,,0.54
727,2:n,1:y,+,0.792
728,1:y,1:y,,0.959
729,2:n,2:n,,0.973
730,1:y,1:y,,0.894
731,2:n,2:n,,0.923
732,1:y,1:y,,0.97
733,2:n,2:n,,0.977
734,2:n,2:n,,0.872
735,2:n,2:n,,0.987
736,2:n,2:n,,0.981
737,2:n,2:n,,0.959
738,1:y,1:y,,0.8
739,2:n,2:n,,0.506
740,1:y,1:y,,0.939
741,1:y,1:y,,0.947
742,2:n,2:n,,0.948
743,2:n,1:y,+,0.61
744,1:y,1:y,,0.971
745,1:y,2:n,+,0.977
746,1:y,1:y,,0.797
747,1:y,1:y,,0.84
748,1:y,1:y,,0.784
749,1:y,1:y,,0.94
750,1:y,1:y,,0.993
751,1:y,1:y,,0.939
752,1:y,1:y,,0.971
753,2:n,2:n,,0.971
754,2:n,2:n,,0.827
755,2:n,2:n,,0.903
756,2:n,1:y,+,0.841
757,2:n,2:n,,0.752
758,1:y,1:y,,0.896
759,1:y,2:n,+,0.573
760,1:y,1:y,,0.864
761,1:y,1:y,,0.959
762,1:y,1:y,,0.986
763,2:n,2:n,,0.963
764,1:y,1:y,,0.829
765,2:n,2:n,,0.95
766,1:y,1:y,,0.933
767,2:n,2:n,,0.978
768,2:n,1:y,+,0.724
769,1:y,1:y,,0.799
770,2:n,2:n,,1
771,1:y,1:y,,0.72
772,2:n,1:y,+,0.777
773,1:y,1:y,,0.56
774,1:y,1:y,,0.987
775,2:n,2:n,,0.947
776,2:n,2:n,,0.894
777,1:y,1:y,,0.963
778,1:y,1:y,,0.978
779,2:n,2:n,,0.967
780,1:y,1:y,,0.888
781,2:n,2:n,,0.954
782,2:n,2:n,,0.577
783,2:n,2:n,,0.982
784,2:n,2:n,,0.79
785,2:n,1:y,+,0.571
786,2:n,2:n,,1
787,2:n,2:n,,0.904
788,1:y,1:y,,0.987
789,1:y,1:y,,0.656
790,2:n,2:n,,0.988
791,2:n,1:y,+,0.788
792,2:n,1:y,+,0.828
793,2:n,2:n,,0.942
794,2:n,2:n,,0.911
795,1:y,1:y,,0.931
796,2:n,2:n,,0.57
797,2:n,2:n,,0.978
798,1:y,1:y,,0.754
799,2:n,2:n,,0.862
800,1:y,1:y,,0.8
801,1:y,1:y,,0.973
802,1:y,1:y,,0.97
803,1:y,1:y,,0.833
804,2:n,1:y,+,0.743
805,1:y,1:y,,0.958
806,2:n,2:n,,0.971
807,2:n,2:n,,0.897
808,1:y,1:y,,0.508
809,1:y,1:y,,0.856
810,2:n,1:y,+,0.764
811,2:n,2:n,,0.922
812,1:y,1:y,,0.838
813,2:n,2:n,,0.956
814,2:n,2:n,,0.846
815,1:y,1:y,,0.903
816,1:y,1:y,,0.556
817,2:n,2:n,,0.909
818,1:y,1:y,,0.979
819,2:n,2:n,,0.991
820,1:y,1:y,,0.879
821,1:y,1:y,,0.98
822,2:n,2:n,,0.919
823,2:n,1:y,+,0.953
824,1:y,1:y,,0.971
825,1:y,1:y,,0.95
826,1:y,1:y,,0.746
827,1:y,1:y,,0.616
828,2:n,2:n,,0.534
829,2:n,2:n,,0.969
830,2:n,1:y,+,0.877
831,1:y,1:y,,0.58
832,2:n,1:y,+,0.654
833,1:y,1:y,,0.704
834,2:n,1:y,+,0.75
835,2:n,2:n,,0.988
836,2:n,1:y,+,0.717
837,1:y,2:n,+,0.522
838,2:n,2:n,,0.869
839,1:y,1:y,,0.767
840,2:n,2:n,,0.983
841,1:y,1:y,,0.877
842,2:n,1:y,+,0.758
843,1:y,1:y,,0.936
844,1:y,1:y,,0.969
845,1:y,1:y,,0.981
846,1:y,1:y,,0.791
847,1:y,1:y,,0.936
848,2:n,2:n,,0.978
849,1:y,1:y,,0.982
850,2:n,1:y,+,0.683
851,1:y,1:y,,0.803
852,2:n,1:y,+,0.987
853,1:y,1:y,,0.89
854,2:n,2:n,,0.929
855,2:n,2:n,,0.799
856,1:y,2:n,+,0.956
857,1:y,1:y,,0.93
858,1:y,1:y,,0.983
859,1:y,1:y,,0.888
860,1:y,1:y,,0.938
861,2:n,2:n,,0.638
862,2:n,1:y,+,0.568
863,2:n,2:n,,0.881
864,1:y,1:y,,0.994
865,2:n,2:n,,0.698
866,1:y,1:y,,0.953
867,1:y,1:y,,0.671
868,2:n,2:n,,0.804
869,2:n,2:n,,0.991
870,2:n,2:n,,0.84
871,1:y,1:y,,0.744
872,1:y,1:y,,0.864
873,2:n,2:n,,0.762
874,1:y,1:y,,0.967
875,1:y,2:n,+,0.533
876,1:y,1:y,,0.508
877,2:n,2:n,,0.975
878,1:y,1:y,,0.91
879,1:y,1:y,,0.916
880,2:n,2:n,,0.919
881,1:y,1:y,,0.974
882,1:y,1:y,,0.686
883,1:y,1:y,,0.66
884,2:n,2:n,,0.909
885,1:y,1:y,,0.95
886,2:n,2:n,,0.972
887,1:y,1:y,,0.982
888,1:y,1:y,,0.952
889,2:n,2:n,,0.973
890,2:n,1:y,+,0.771
891,2:n,2:n,,0.652
892,2:n,1:y,+,0.8
893,1:y,1:y,,0.993
894,1:y,1:y,,0.664
895,2:n,1:y,+,0.727
896,1:y,1:y,,0.934
897,2:n,2:n,,0.984
898,2:n,1:y,+,0.731
899,2:n,2:n,,0.823
900,1:y,2:n,+,0.696
901,1:y,1:y,,0.997
902,2:n,2:n,,0.579
903,2:n,2:n,,0.894
904,2:n,2:n,,0.949
905,2:n,2:n,,0.919
906,1:y,1:y,,0.857
907,2:n,2:n,,0.972
908,2:n,2:n,,0.982
909,1:y,1:y,,0.914
910,1:y,1:y,,0.746
911,1:y,1:y,,0.873
912,2:n,2:n,,0.944
913,2:n,1:y,+,0.668
914,1:y,1:y,,0.834
915,2:n,2:n,,0.979
916,2:n,2:n,,0.671
917,2:n,2:n,,0.699
918,1:y,1:y,,0.854
919,1:y,1:y,,0.622
920,1:y,1:y,,0.976
921,1:y,1:y,,0.638
922,1:y,1:y,,0.682
923,2:n,2:n,,0.957
924,2:n,1:y,+,0.54
