
inst#,actual,predicted,error,prediction
282,1:y,1:y,,0.937
283,1:y,1:y,,0.883
284,2:n,1:y,+,0.567
285,1:y,1:y,,0.85
286,2:n,2:n,,0.993
287,1:y,1:y,,0.957
288,1:y,1:y,,0.943
289,2:n,2:n,,0.903
290,2:n,2:n,,0.803
291,2:n,2:n,,0.987
292,2:n,2:n,,0.743
293,2:n,2:n,,0.897
294,1:y,1:y,,0.907
295,1:y,1:y,,0.967
296,2:n,2:n,,0.947
297,1:y,1:y,,0.967
298,1:y,1:y,,0.957
299,2:n,2:n,,0.777
300,1:y,1:y,,0.867
301,2:n,2:n,,0.95
302,2:n,1:y,+,0.573
303,1:y,1:y,,0.877
304,2:n,2:n,,0.98
305,1:y,1:y,,0.937
306,1:y,1:y,,0.97
307,1:y,2:n,+,0.68
308,2:n,2:n,,0.92
309,1:y,1:y,,0.957
310,1:y,1:y,,0.89
311,2:n,1:y,+,0.79
312,1:y,1:y,,0.53
313,2:n,2:n,,0.933
314,2:n,2:n,,0.613
315,1:y,1:y,,0.83
316,2:n,2:n,,0.993
317,2:n,2:n,,0.973
318,1:y,1:y,,0.9
319,1:y,1:y,,0.863
320,2:n,2:n,,1
321,2:n,2:n,,0.943
322,2:n,2:n,,0.977
323,1:y,1:y,,0.977
324,1:y,1:y,,0.85
325,1:y,1:y,,0.953
326,1:y,1:y,,0.817
327,1:y,1:y,,0.993
328,2:n,2:n,,0.983
329,1:y,1:y,,0.993
330,1:y,1:y,,0.96
331,1:y,1:y,,0.89
332,1:y,1:y,,0.977
333,1:y,1:y,,0.773
334,1:y,1:y,,0.847
335,1:y,1:y,,0.917
336,1:y,1:y,,0.953
337,1:y,1:y,,0.667
338,2:n,2:n,,0.717
339,1:y,1:y,,0.873
340,2:n,2:n,,0.96
341,1:y,1:y,,0.947
342,1:y,1:y,,0.92
343,2:n,2:n,,0.983
344,1:y,1:y,,0.983
345,2:n,2:n,,1
346,1:y,2:n,+,0.59
347,2:n,2:n,,0.98
348,1:y,1:y,,0.943
349,2:n,2:n,,0.65
350,2:n,2:n,,0.883
351,1:y,1:y,,0.793
352,1:y,1:y,,0.96
353,1:y,1:y,,0.93
354,2:n,2:n,,0.987
355,2:n,2:n,,0.767
356,2:n,1:y,+,0.677
357,1:y,1:y,,0.96
358,1:y,1:y,,0.95
359,2:n,2:n,,0.967
360,2:n,2:n,,0.97
361,1:y,1:y,,0.863
362,2:n,2:n,,0.96
363,1:y,1:y,,0.977
364,1:y,1:y,,0.96
365,1:y,1:y,,0.97
366,1:y,1:y,,0.873
367,2:n,2:n,,0.98
368,1:y,1:y,,0.99
369,1:y,1:y,,1
370,2:n,2:n,,0.973
371,1:y,1:y,,0.98
372,1:y,1:y,,0.983
373,1:y,1:y,,0.99
374,1:y,1:y,,0.957
375,1:y,1:y,,0.863
376,2:n,1:y,+,0.563
377,1:y,1:y,,0.85
378,1:y,1:y,,0.753
379,1:y,1:y,,0.783
380,1:y,1:y,,0.683
381,1:y,1:y,,0.61
382,2:n,2:n,,0.87
383,1:y,1:y,,0.653
384,2:n,2:n,,0.97
385,2:n,2:n,,0.87
386,1:y,1:y,,0.683
387,2:n,2:n,,0.85
388,2:n,2:n,,0.87
389,2:n,2:n,,0.953
390,2:n,1:y,+,0.66
391,1:y,1:y,,0.843
392,1:y,1:y,,0.957
393,1:y,1:y,,0.817
394,1:y,1:y,,0.8
395,2:n,2:n,,0.977
396,1:y,1:y,,0.837
397,2:n,2:n,,0.627
398,2:n,2:n,,0.937
399,1:y,1:y,,0.95
400,2:n,1:y,+,0.76
401,1:y,1:y,,0.82
402,2:n,2:n,,1
403,2:n,2:n,,0.89
404,2:n,2:n,,0.973
405,1:y,1:y,,0.89
406,1:y,1:y,,0.947
407,2:n,2:n,,0.967
408,1:y,1:y,,0.683
409,1:y,1:y,,0.693
410,1:y,1:y,,0.983
411,1:y,1:y,,0.987
412,1:y,1:y,,0.713
413,1:y,1:y,,0.683
414,1:y,1:y,,0.85
415,2:n,2:n,,0.96
416,2:n,2:n,,0.963
417,1:y,1:y,,0.997
418,2:n,2:n,,0.987
419,2:n,2:n,,0.94
420,1:y,1:y,,0.993
421,1:y,1:y,,0.697
422,1:y,1:y,,0.897
423,2:n,1:y,+,0.81
424,1:y,1:y,,0.737
425,1:y,1:y,,1
426,1:y,1:y,,0.87
427,2:n,2:n,,0.98
428,1:y,1:y,,0.877
429,2:n,2:n,,0.967
430,1:y,1:y,,0.79
431,1:y,1:y,,0.87
432,1:y,1:y,,0.993
433,2:n,2:n,,0.96
434,2:n,2:n,,0.737
435,1:y,1:y,,0.76
436,2:n,2:n,,0.943
437,2:n,2:n,,0.983
438,2:n,2:n,,0.95
439,1:y,1:y,,0.943
440,1:y,2:n,+,0.85
441,1:y,1:y,,0.737
442,1:y,1:y,,0.957
443,1:y,1:y,,0.94
444,2:n,2:n,,0.953
445,2:n,1:y,+,0.847
446,1:y,1:y,,0.857
447,2:n,2:n,,0.987
448,2:n,2:n,,0.987
449,1:y,1:y,,0.843
450,1:y,1:y,,0.957
451,1:y,2:n,+,0.53
452,2:n,2:n,,0.863
453,2:n,1:y,+,0.517
454,1:y,1:y,,0.87
455,1:y,1:y,,0.873
456,1:y,1:y,,0.823
457,2:n,2:n,,0.95
458,1:y,1:y,,0.793
459,1:y,1:y,,0.917
460,2:n,2:n,,0.987
461,2:n,1:y,+,0.867
462,2:n,2:n,,0.947
463,2:n,2:n,,0.89
464,2:n,2:n,,0.967
465,2:n,2:n,,0.987
466,1:y,1:y,,0.747
467,1:y,1:y,,0.93
468,2:n,2:n,,0.56
469,2:n,2:n,,0.976
470,2:n,2:n,,0.967
471,1:y,1:y,,0.903
472,2:n,2:n,,0.97
473,2:n,2:n,,0.997
474,2:n,2:n,,0.983
475,1:y,1:y,,0.65
476,2:n,2:n,,0.97
477,1:y,1:y,,0.977
478,2:n,2:n,,0.98
479,1:y,1:y,,0.93
480,2:n,2:n,,1
481,1:y,1:y,,0.967
482,2:n,1:y,+,0.983
483,1:y,1:y,,0.68
484,1:y,1:y,,0.78
485,2:n,2:n,,0.87
486,1:y,1:y,,0.843
487,1:y,1:y,,0.987
488,1:y,1:y,,0.837
489,1:y,1:y,,0.857
490,2:n,1:y,+,0.907
491,2:n,2:n,,0.97
492,2:n,2:n,,0.97
493,2:n,2:n,,0.933
494,2:n,2:n,,0.85
495,1:y,1:y,,0.91
496,2:n,2:n,,0.69
497,1:y,1:y,,1
498,2:n,2:n,,0.977
499,2:n,1:y,+,0.79
500,1:y,1:y,,0.83
501,1:y,1:y,,0.723
502,2:n,2:n,,0.907
503,2:n,2:n,,0.973
504,2:n,1:y,+,0.67
505,2:n,2:n,,0.987
506,2:n,2:n,,0.96
507,1:y,1:y,,0.89
508,1:y,1:y,,0.68
509,1:y,1:y,,0.947
510,2:n,2:n,,0.97
511,1:y,1:y,,0.643
512,2:n,2:n,,0.707
513,2:n,2:n,,0.807
514,2:n,2:n,,0.957
515,1:y,1:y,,0.953
516,1:y,1:y,,0.69
517,2:n,2:n,,0.987
518,1:y,1:y,,0.973
519,1:y,1:y,,0.727
520,1:y,1:y,,0.88
521,1:y,2:n,+,0.56
522,1:y,1:y,,0.557
523,2:n,2:n,,0.98
524,1:y,1:y,,0.793
525,2:n,1:y,+,0.813
526,1:y,1:y,,0.767
527,1:y,1:y,,0.98
528,1:y,1:y,,0.987
529,2:n,2:n,,0.717
530,1:y,1:y,,0.983
531,1:y,1:y,,0.953
532,2:n,2:n,,0.987
533,2:n,1:y,+,0.577
534,2:n,1:y,+,0.727
535,1:y,1:y,,0.823
536,2:n,2:n,,0.763
537,1:y,1:y,,0.867
538,2:n,2:n,,0.96
539,1:y,1:y,,0.98
540,1:y,1:y,,0.72
541,1:y,1:y,,0.9
542,1:y,1:y,,0.923
543,2:n,2:n,,0.957
544,1:y,1:y,,0.973
545,2:n,2:n,,0.97
546,2:n,1:y,+,0.72
547,2:n,2:n,,0.713
548,1:y,1:y,,0.84
549,1:y,2:n,+,0.533
550,1:y,1:y,,0.96
551,2:n,1:y,+,0.583
552,1:y,1:y,,0.73
553,1:y,1:y,,0.893
554,2:n,1:y,+,0.597
555,1:y,1:y,,0.523
556,1:y,1:y,,0.83
557,2:n,2:n,,0.777
558,2:n,2:n,,0.63
559,2:n,1:y,+,0.843
560,2:n,1:y,+,0.61
561,2:n,2:n,,0.947
562,1:y,1:y,,0.957
563,1:y,1:y,,0.98
564,1:y,1:y,,0.997
565,1:y,1:y,,0.757
566,2:n,2:n,,0.687
567,1:y,1:y,,0.86
568,2:n,1:y,+,0.583
569,2:n,2:n,,0.91
570,2:n,2:n,,0.82
571,2:n,1:y,+,0.807
572,1:y,1:y,,0.98
573,1:y,1:y,,0.977
574,1:y,1:y,,0.8
575,2:n,1:y,+,0.74
576,1:y,1:y,,0.987
577,1:y,1:y,,0.977
578,1:y,1:y,,0.95
579,2:n,2:n,,0.923
580,2:n,2:n,,0.977
581,1:y,1:y,,0.87
582,1:y,1:y,,0.923
583,2:n,2:n,,0.987
584,1:y,1:y,,0.947
585,1:y,1:y,,0.92
586,1:y,1:y,,0.957
587,1:y,1:y,,0.997
588,2:n,2:n,,0.683
589,1:y,1:y,,0.98
590,1:y,1:y,,0.967
591,1:y,1:y,,0.967
592,1:y,1:y,,0.917
593,2:n,2:n,,0.983
594,1:y,1:y,,0.96
595,1:y,1:y,,0.87
596,1:y,1:y,,0.937
597,2:n,2:n,,0.92
598,1:y,1:y,,0.737
599,1:y,1:y,,0.953
600,1:y,1:y,,0.95
601,1:y,1:y,,0.957
602,1:y,2:n,+,0.92
603,2:n,1:y,+,0.8
604,1:y,1:y,,1
605,1:y,1:y,,0.977
606,2:n,2:n,,0.827
607,1:y,1:y,,0.997
608,2:n,2:n,,0.583
609,2:n,2:n,,0.543
610,2:n,2:n,,0.977
611,2:n,2:n,,0.913
612,2:n,2:n,,0.97
613,2:n,2:n,,0.99
614,1:y,1:y,,0.787
615,1:y,1:y,,0.68
616,2:n,2:n,,0.967
617,1:y,1:y,,0.957
618,1:y,1:y,,0.973
619,2:n,2:n,,0.943
620,1:y,1:y,,0.98
621,1:y,1:y,,0.977
622,2:n,2:n,,0.517
623,1:y,1:y,,0.967
624,1:y,1:y,,0.987
625,2:n,2:n,,0.983
626,1:y,1:y,,0.997
627,2:n,1:y,+,0.97
628,1:y,1:y,,0.993
629,1:y,1:y,,0.977
630,1:y,1:y,,0.997
631,2:n,2:n,,0.627
632,2:n,2:n,,0.973
633,2:n,2:n,,0.977
634,1:y,1:y,,0.797
635,1:y,1:y,,0.937
636,1:y,1:y,,0.71
637,2:n,2:n,,0.87
638,1:y,1:y,,0.957
639,2:n,2:n,,0.937
640,2:n,2:n,,0.983
641,2:n,2:n,,0.963
642,1:y,1:y,,0.79
643,1:y,1:y,,0.957
644,1:y,1:y,,0.97
645,1:y,1:y,,0.813
646,2:n,2:n,,0.623
647,2:n,2:n,,0.95
648,2:n,2:n,,0.907
649,1:y,1:y,,0.957
650,1:y,1:y,,0.853
651,2:n,2:n,,0.987
652,1:y,1:y,,0.99
653,1:y,1:y,,0.947
654,2:n,2:n,,0.98
655,1:y,1:y,,0.967
656,1:y,1:y,,0.93
657,2:n,2:n,,0.98
658,2:n,1:y,+,0.713
659,1:y,1:y,,0.913
660,1:y,1:y,,0.857
661,1:y,1:y,,0.91
662,2:n,2:n,,0.927
663,1:y,1:y,,0.907
664,1:y,1:y,,0.743
665,2:n,1:y,+,0.57
666,2:n,1:y,+,0.65
667,2:n,2:n,,0.913
668,2:n,2:n,,0.927
669,1:y,1:y,,0.993
670,2:n,2:n,,0.643
671,2:n,2:n,,0.84
672,1:y,1:y,,0.987
673,1:y,1:y,,0.903
674,2:n,2:n,,0.897
675,1:y,1:y,,0.93
676,1:y,1:y,,0.797
677,1:y,1:y,,0.767
678,2:n,2:n,,0.94
679,2:n,2:n,,0.98
680,1:y,1:y,,0.907
681,1:y,1:y,,0.83
682,1:y,1:y,,0.96
683,1:y,1:y,,0.867
684,1:y,1:y,,0.737
685,1:y,1:y,,0.997
686,2:n,2:n,,1
687,1:y,1:y,,0.89
688,1:y,1:y,,0.967
689,2:n,2:n,,0.987
690,2:n,1:y,+,0.61
691,1:y,1:y,,0.937
692,1:y,1:y,,0.987
693,1:y,1:y,,0.85
694,2:n,2:n,,0.98
695,2:n,2:n,,0.95
696,2:n,2:n,,0.89
697,1:y,1:y,,0.96
698,2:n,2:n,,0.973
699,1:y,1:y,,0.917
700,1:y,1:y,,0.777
701,1:y,1:y,,0.957
702,1:y,1:y,,0.957
703,1:y,1:y,,0.707
704,1:y,1:y,,0.883
705,2:n,2:n,,0.63
706,1:y,1:y,,0.87
707,1:y,1:y,,0.983
708,2:n,2:n,,0.977
709,2:n,2:n,,0.973
710,2:n,2:n,,0.663
711,1:y,1:y,,0.843
712,1:y,1:y,,0.737
713,2:n,1:y,+,0.663
714,2:n,2:n,,0.98
715,2:n,2:n,,0.927
716,2:n,2:n,,0.967
717,1:y,1:y,,0.7
718,1:y,1:y,,0.943
719,2:n,2:n,,0.927
720,2:n,1:y,+,0.853
721,2:n,2:n,,0.92
722,1:y,1:y,,0.737
723,2:n,1:y,+,0.553
724,1:y,1:y,,0.887
725,1:y,2:n,+,0.957
726,1:y,1:y,,0.553
727,2:n,1:y,+,0.767
728,1:y,1:y,,0.953
729,2:n,2:n,,0.98
730,1:y,1:y,,0.9
731,2:n,2:n,,0.93
732,1:y,1:y,,0.983
733,2:n,2:n,,0.977
734,2:n,2:n,,0.867
735,2:n,2:n,,0.98
736,2:n,2:n,,0.983
737,2:n,2:n,,0.97
738,1:y,1:y,,0.813
739,2:n,1:y,+,0.507
740,1:y,1:y,,0.957
741,1:y,1:y,,0.95
742,2:n,2:n,,0.957
743,2:n,1:y,+,0.623
744,1:y,1:y,,0.97
745,1:y,2:n,+,0.983
746,1:y,1:y,,0.8
747,1:y,1:y,,0.843
748,1:y,1:y,,0.777
749,1:y,1:y,,0.943
750,1:y,1:y,,0.993
751,1:y,1:y,,0.947
752,1:y,1:y,,0.967
753,2:n,2:n,,0.977
754,2:n,2:n,,0.817
755,2:n,2:n,,0.903
756,2:n,1:y,+,0.827
757,2:n,2:n,,0.76
758,1:y,1:y,,0.887
759,1:y,2:n,+,0.587
760,1:y,1:y,,0.84
761,1:y,1:y,,0.973
762,1:y,1:y,,0.987
763,2:n,2:n,,0.957
764,1:y,1:y,,0.837
765,2:n,2:n,,0.957
766,1:y,1:y,,0.93
767,2:n,2:n,,0.973
768,2:n,1:y,+,0.727
769,1:y,1:y,,0.777
770,2:n,2:n,,1
771,1:y,1:y,,0.723
772,2:n,1:y,+,0.797
773,1:y,1:y,,0.59
774,1:y,1:y,,0.99
775,2:n,2:n,,0.947
776,2:n,2:n,,0.907
777,1:y,1:y,,0.957
778,1:y,1:y,,0.983
779,2:n,2:n,,0.977
780,1:y,1:y,,0.88
781,2:n,2:n,,0.957
782,2:n,2:n,,0.58
783,2:n,2:n,,0.993
784,2:n,2:n,,0.783
785,2:n,1:y,+,0.6
786,2:n,2:n,,1
787,2:n,2:n,,0.913
788,1:y,1:y,,0.99
789,1:y,1:y,,0.587
790,2:n,2:n,,0.987
791,2:n,1:y,+,0.74
792,2:n,1:y,+,0.813
793,2:n,2:n,,0.953
794,2:n,2:n,,0.897
795,1:y,1:y,,0.937
796,2:n,2:n,,0.56
797,2:n,2:n,,0.987
798,1:y,1:y,,0.753
799,2:n,2:n,,0.857
800,1:y,1:y,,0.77
801,1:y,1:y,,0.963
802,1:y,1:y,,0.967
803,1:y,1:y,,0.847
804,2:n,1:y,+,0.703
805,1:y,1:y,,0.973
806,2:n,2:n,,0.98
807,2:n,2:n,,0.87
808,1:y,1:y,,0.52
809,1:y,1:y,,0.877
810,2:n,1:y,+,0.75
811,2:n,2:n,,0.923
812,1:y,1:y,,0.853
813,2:n,2:n,,0.953
814,2:n,2:n,,0.877
815,1:y,1:y,,0.913
816,1:y,1:y,,0.583
817,2:n,2:n,,0.923
818,1:y,1:y,,0.98
819,2:n,2:n,,0.997
820,1:y,1:y,,0.85
821,1:y,1:y,,0.983
822,2:n,2:n,,0.89
823,2:n,1:y,+,0.963
824,1:y,1:y,,0.977
825,1:y,1:y,,0.957
826,1:y,1:y,,0.727
827,1:y,1:y,,0.617
828,2:n,2:n,,0.52
829,2:n,2:n,,0.97
830,2:n,1:y,+,0.857
831,1:y,1:y,,0.62
832,2:n,1:y,+,0.657
833,1:y,1:y,,0.697
834,2:n,1:y,+,0.757
835,2:n,2:n,,0.987
836,2:n,1:y,+,0.73
837,1:y,2:n,+,0.527
838,2:n,2:n,,0.84
839,1:y,1:y,,0.78
840,2:n,2:n,,0.983
841,1:y,1:y,,0.887
842,2:n,1:y,+,0.75
843,1:y,1:y,,0.943
844,1:y,1:y,,0.983
845,1:y,1:y,,0.983
846,1:y,1:y,,0.8
847,1:y,1:y,,0.953
848,2:n,2:n,,0.98
849,1:y,1:y,,0.973
850,2:n,1:y,+,0.7
851,1:y,1:y,,0.797
852,2:n,1:y,+,0.97
853,1:y,1:y,,0.887
854,2:n,2:n,,0.921
855,2:n,2:n,,0.827
856,1:y,2:n,+,0.933
857,1:y,1:y,,0.917
858,1:y,1:y,,0.987
859,1:y,1:y,,0.897
860,1:y,1:y,,0.933
861,2:n,2:n,,0.65
862,2:n,1:y,+,0.513
863,2:n,2:n,,0.883
864,1:y,1:y,,0.99
865,2:n,2:n,,0.667
866,1:y,1:y,,0.97
867,1:y,1:y,,0.697
868,2:n,2:n,,0.763
869,2:n,2:n,,0.983
870,2:n,2:n,,0.843
871,1:y,1:y,,0.757
872,1:y,1:y,,0.833
873,2:n,2:n,,0.777
874,1:y,1:y,,0.963
875,1:y,2:n,+,0.513
876,1:y,1:y,,0.513
877,2:n,2:n,,0.973
878,1:y,1:y,,0.913
879,1:y,1:y,,0.917
880,2:n,2:n,,0.89
881,1:y,1:y,,0.967
882,1:y,1:y,,0.667
883,1:y,1:y,,0.653
884,2:n,2:n,,0.907
885,1:y,1:y,,0.96
886,2:n,2:n,,0.97
887,1:y,1:y,,0.983
888,1:y,1:y,,0.96
889,2:n,2:n,,0.977
890,2:n,1:y,+,0.79
891,2:n,2:n,,0.64
892,2:n,1:y,+,0.753
893,1:y,1:y,,1
894,1:y,1:y,,0.687
895,2:n,1:y,+,0.73
896,1:y,1:y,,0.933
897,2:n,2:n,,0.987
898,2:n,1:y,+,0.727
899,2:n,2:n,,0.857
900,1:y,2:n,+,0.727
901,1:y,1:y,,1
902,2:n,2:n,,0.593
903,2:n,2:n,,0.873
904,2:n,2:n,,0.947
905,2:n,2:n,,0.89
906,1:y,1:y,,0.89
907,2:n,2:n,,0.973
908,2:n,2:n,,0.977
909,1:y,1:y,,0.897
910,1:y,1:y,,0.763
911,1:y,1:y,,0.873
912,2:n,2:n,,0.947
913,2:n,1:y,+,0.66
914,1:y,1:y,,0.83
915,2:n,2:n,,0.973
916,2:n,2:n,,0.69
917,2:n,2:n,,0.69
918,1:y,1:y,,0.813
919,1:y,1:y,,0.65
920,1:y,1:y,,0.977
921,1:y,1:y,,0.673
922,1:y,1:y,,0.707
923,2:n,2:n,,0.947
924,2:n,1:y,+,0.54
925,2:n,1:y,+,0.903
