
inst#,actual,predicted,error,prediction
194,2:n,2:n,,0.899
195,1:y,1:y,,0.696
196,1:y,1:y,,0.502
197,1:y,1:y,,0.945
198,2:n,1:y,+,0.806
199,2:n,2:n,,0.723
200,1:y,1:y,,0.984
201,2:n,2:n,,0.51
202,2:n,2:n,,0.993
203,2:n,1:y,+,0.764
204,1:y,1:y,,0.968
205,2:n,2:n,,0.77
206,1:y,1:y,,0.974
207,1:y,1:y,,0.97
208,1:y,1:y,,0.756
209,2:n,1:y,+,0.541
210,1:y,1:y,,0.795
211,1:y,1:y,,0.97
212,2:n,2:n,,0.915
213,1:y,2:n,+,0.72
214,1:y,1:y,,0.989
215,2:n,2:n,,0.765
216,1:y,1:y,,0.953
217,1:y,1:y,,0.785
218,1:y,1:y,,0.784
219,2:n,1:y,+,0.684
220,2:n,1:y,+,0.579
221,2:n,2:n,,0.991
222,1:y,1:y,,0.591
223,2:n,2:n,,0.973
224,2:n,2:n,,0.865
225,1:y,1:y,,0.831
226,1:y,1:y,,0.656
227,1:y,1:y,,0.823
228,1:y,1:y,,0.785
229,1:y,1:y,,0.951
230,1:y,1:y,,0.999
231,2:n,2:n,,0.691
232,1:y,2:n,+,0.708
233,1:y,1:y,,0.654
234,1:y,1:y,,0.885
235,2:n,2:n,,0.978
236,1:y,1:y,,0.986
237,2:n,2:n,,0.959
238,1:y,1:y,,0.978
239,1:y,1:y,,0.874
240,1:y,1:y,,0.99
241,1:y,1:y,,0.804
242,1:y,1:y,,0.915
243,2:n,2:n,,0.984
244,2:n,2:n,,0.93
245,1:y,1:y,,0.956
246,2:n,1:y,+,0.959
247,1:y,1:y,,0.835
248,2:n,2:n,,0.96
249,1:y,1:y,,0.715
250,1:y,2:n,+,0.958
251,1:y,1:y,,0.659
252,1:y,1:y,,0.985
253,1:y,1:y,,0.81
254,1:y,1:y,,0.652
255,1:y,1:y,,0.991
256,1:y,1:y,,0.979
257,1:y,1:y,,0.995
258,1:y,2:n,+,0.941
259,1:y,1:y,,0.964
260,1:y,1:y,,0.941
261,1:y,1:y,,0.995
262,1:y,1:y,,0.971
263,1:y,1:y,,0.824
264,1:y,1:y,,0.882
265,1:y,1:y,,0.964
266,1:y,1:y,,0.915
267,1:y,2:n,+,0.552
268,1:y,1:y,,0.829
269,2:n,2:n,,0.642
270,1:y,1:y,,0.74
271,1:y,1:y,,0.973
272,1:y,1:y,,0.884
273,2:n,2:n,,0.645
274,1:y,1:y,,0.9
275,2:n,1:y,+,0.718
276,1:y,1:y,,0.991
277,1:y,1:y,,0.948
278,1:y,1:y,,0.815
279,1:y,1:y,,0.993
280,1:y,1:y,,0.693
281,2:n,2:n,,0.75
282,1:y,1:y,,0.935
283,1:y,1:y,,0.864
284,2:n,1:y,+,0.552
285,1:y,1:y,,0.845
286,2:n,2:n,,0.986
287,1:y,1:y,,0.935
288,1:y,1:y,,0.958
289,2:n,2:n,,0.915
290,2:n,2:n,,0.769
291,2:n,2:n,,0.98
292,2:n,2:n,,0.728
293,2:n,2:n,,0.906
294,1:y,1:y,,0.914
295,1:y,1:y,,0.966
296,2:n,2:n,,0.946
297,1:y,1:y,,0.966
298,1:y,1:y,,0.945
299,2:n,2:n,,0.775
300,1:y,1:y,,0.841
301,2:n,2:n,,0.948
302,2:n,1:y,+,0.551
303,1:y,1:y,,0.885
304,2:n,2:n,,0.984
305,1:y,1:y,,0.949
306,1:y,1:y,,0.973
307,1:y,2:n,+,0.714
308,2:n,2:n,,0.895
309,1:y,1:y,,0.949
310,1:y,1:y,,0.885
311,2:n,1:y,+,0.81
312,1:y,1:y,,0.505
313,2:n,2:n,,0.934
314,2:n,2:n,,0.616
315,1:y,1:y,,0.841
316,2:n,2:n,,0.98
317,2:n,2:n,,0.974
318,1:y,1:y,,0.899
319,1:y,1:y,,0.845
320,2:n,2:n,,1
321,2:n,2:n,,0.941
322,2:n,2:n,,0.975
323,1:y,1:y,,0.97
324,1:y,1:y,,0.881
325,1:y,1:y,,0.945
326,1:y,1:y,,0.85
327,1:y,1:y,,0.994
328,2:n,2:n,,0.98
329,1:y,1:y,,0.998
330,1:y,1:y,,0.97
331,1:y,1:y,,0.896
332,1:y,1:y,,0.985
333,1:y,1:y,,0.784
334,1:y,1:y,,0.821
335,1:y,1:y,,0.907
336,1:y,1:y,,0.958
337,1:y,1:y,,0.711
338,2:n,2:n,,0.726
339,1:y,1:y,,0.894
340,2:n,2:n,,0.939
341,1:y,1:y,,0.955
342,1:y,1:y,,0.915
343,2:n,2:n,,0.985
344,1:y,1:y,,0.984
345,2:n,2:n,,1
346,1:y,2:n,+,0.591
347,2:n,2:n,,0.979
348,1:y,1:y,,0.951
349,2:n,2:n,,0.666
350,2:n,2:n,,0.887
351,1:y,1:y,,0.811
352,1:y,1:y,,0.966
353,1:y,1:y,,0.919
354,2:n,2:n,,0.981
355,2:n,2:n,,0.774
356,2:n,1:y,+,0.635
357,1:y,1:y,,0.954
358,1:y,1:y,,0.946
359,2:n,2:n,,0.954
360,2:n,2:n,,0.97
361,1:y,1:y,,0.879
362,2:n,2:n,,0.955
363,1:y,1:y,,0.978
364,1:y,1:y,,0.965
365,1:y,1:y,,0.953
366,1:y,1:y,,0.901
367,2:n,2:n,,0.979
368,1:y,1:y,,0.995
369,1:y,1:y,,0.993
370,2:n,2:n,,0.979
371,1:y,1:y,,0.988
372,1:y,1:y,,0.985
373,1:y,1:y,,0.986
374,1:y,1:y,,0.969
375,1:y,1:y,,0.874
376,2:n,1:y,+,0.554
377,1:y,1:y,,0.829
378,1:y,1:y,,0.774
379,1:y,1:y,,0.816
380,1:y,1:y,,0.728
381,1:y,1:y,,0.635
382,2:n,2:n,,0.899
383,1:y,1:y,,0.624
384,2:n,2:n,,0.98
385,2:n,2:n,,0.894
386,1:y,1:y,,0.677
387,2:n,2:n,,0.877
388,2:n,2:n,,0.894
389,2:n,2:n,,0.963
390,2:n,1:y,+,0.664
391,1:y,1:y,,0.855
392,1:y,1:y,,0.943
393,1:y,1:y,,0.785
394,1:y,1:y,,0.814
395,2:n,2:n,,0.977
396,1:y,1:y,,0.848
397,2:n,2:n,,0.625
398,2:n,2:n,,0.926
399,1:y,1:y,,0.951
400,2:n,1:y,+,0.74
401,1:y,1:y,,0.809
402,2:n,2:n,,1
403,2:n,2:n,,0.916
404,2:n,2:n,,0.961
405,1:y,1:y,,0.915
406,1:y,1:y,,0.951
407,2:n,2:n,,0.958
408,1:y,1:y,,0.677
409,1:y,1:y,,0.701
410,1:y,1:y,,0.988
411,1:y,1:y,,0.985
412,1:y,1:y,,0.701
413,1:y,1:y,,0.662
414,1:y,1:y,,0.831
415,2:n,2:n,,0.955
416,2:n,2:n,,0.966
417,1:y,1:y,,0.998
418,2:n,2:n,,0.978
419,2:n,2:n,,0.941
420,1:y,1:y,,0.991
421,1:y,1:y,,0.69
422,1:y,1:y,,0.885
423,2:n,1:y,+,0.789
424,1:y,1:y,,0.745
425,1:y,1:y,,0.999
426,1:y,1:y,,0.877
427,2:n,2:n,,0.979
428,1:y,1:y,,0.884
429,2:n,2:n,,0.956
430,1:y,1:y,,0.78
431,1:y,1:y,,0.881
432,1:y,1:y,,0.996
433,2:n,2:n,,0.968
434,2:n,2:n,,0.731
435,1:y,1:y,,0.75
436,2:n,2:n,,0.949
437,2:n,2:n,,0.978
438,2:n,2:n,,0.939
439,1:y,1:y,,0.963
440,1:y,2:n,+,0.855
441,1:y,1:y,,0.711
442,1:y,1:y,,0.953
443,1:y,1:y,,0.931
444,2:n,2:n,,0.965
445,2:n,1:y,+,0.865
446,1:y,1:y,,0.825
447,2:n,2:n,,0.986
448,2:n,2:n,,0.979
449,1:y,1:y,,0.869
450,1:y,1:y,,0.96
451,1:y,2:n,+,0.54
452,2:n,2:n,,0.84
453,2:n,1:y,+,0.51
454,1:y,1:y,,0.87
455,1:y,1:y,,0.871
456,1:y,1:y,,0.831
457,2:n,2:n,,0.965
458,1:y,1:y,,0.814
459,1:y,1:y,,0.931
460,2:n,2:n,,0.984
461,2:n,1:y,+,0.886
462,2:n,2:n,,0.95
463,2:n,2:n,,0.916
464,2:n,2:n,,0.964
465,2:n,2:n,,0.979
466,1:y,1:y,,0.754
467,1:y,1:y,,0.932
468,2:n,2:n,,0.551
469,2:n,2:n,,0.979
470,2:n,2:n,,0.964
471,1:y,1:y,,0.891
472,2:n,2:n,,0.976
473,2:n,2:n,,0.99
474,2:n,2:n,,0.984
475,1:y,1:y,,0.62
476,2:n,2:n,,0.976
477,1:y,1:y,,0.98
478,2:n,2:n,,0.985
479,1:y,1:y,,0.904
480,2:n,2:n,,1
481,1:y,1:y,,0.973
482,2:n,1:y,+,0.975
483,1:y,1:y,,0.693
484,1:y,1:y,,0.815
485,2:n,2:n,,0.873
486,1:y,1:y,,0.834
487,1:y,1:y,,0.984
488,1:y,1:y,,0.844
489,1:y,1:y,,0.874
490,2:n,1:y,+,0.92
491,2:n,2:n,,0.97
492,2:n,2:n,,0.979
493,2:n,2:n,,0.949
494,2:n,2:n,,0.851
495,1:y,1:y,,0.91
496,2:n,2:n,,0.672
497,1:y,1:y,,0.998
498,2:n,2:n,,0.978
499,2:n,1:y,+,0.815
500,1:y,1:y,,0.83
501,1:y,1:y,,0.743
502,2:n,2:n,,0.904
503,2:n,2:n,,0.973
504,2:n,1:y,+,0.695
505,2:n,2:n,,0.975
506,2:n,2:n,,0.954
507,1:y,1:y,,0.894
508,1:y,1:y,,0.729
509,1:y,1:y,,0.953
510,2:n,2:n,,0.97
511,1:y,1:y,,0.669
512,2:n,2:n,,0.68
513,2:n,2:n,,0.818
514,2:n,2:n,,0.96
515,1:y,1:y,,0.958
516,1:y,1:y,,0.688
517,2:n,2:n,,0.985
518,1:y,1:y,,0.981
519,1:y,1:y,,0.698
520,1:y,1:y,,0.881
521,1:y,2:n,+,0.524
522,1:y,1:y,,0.58
523,2:n,2:n,,0.966
524,1:y,1:y,,0.8
525,2:n,1:y,+,0.801
526,1:y,1:y,,0.75
527,1:y,1:y,,0.981
528,1:y,1:y,,0.975
529,2:n,2:n,,0.719
530,1:y,1:y,,0.979
531,1:y,1:y,,0.956
532,2:n,2:n,,0.984
533,2:n,1:y,+,0.625
534,2:n,1:y,+,0.728
535,1:y,1:y,,0.816
536,2:n,2:n,,0.771
537,1:y,1:y,,0.859
538,2:n,2:n,,0.953
539,1:y,1:y,,0.975
540,1:y,1:y,,0.733
541,1:y,1:y,,0.91
542,1:y,1:y,,0.899
543,2:n,2:n,,0.944
544,1:y,1:y,,0.979
545,2:n,2:n,,0.976
546,2:n,1:y,+,0.698
547,2:n,2:n,,0.725
548,1:y,1:y,,0.82
549,1:y,2:n,+,0.53
550,1:y,1:y,,0.936
551,2:n,1:y,+,0.583
552,1:y,1:y,,0.725
553,1:y,1:y,,0.895
554,2:n,1:y,+,0.579
555,1:y,1:y,,0.529
556,1:y,1:y,,0.835
557,2:n,2:n,,0.769
558,2:n,2:n,,0.586
559,2:n,1:y,+,0.863
560,2:n,1:y,+,0.632
561,2:n,2:n,,0.936
562,1:y,1:y,,0.961
563,1:y,1:y,,0.97
564,1:y,1:y,,0.999
565,1:y,1:y,,0.774
566,2:n,2:n,,0.714
567,1:y,1:y,,0.86
568,2:n,1:y,+,0.545
569,2:n,2:n,,0.912
570,2:n,2:n,,0.821
571,2:n,1:y,+,0.792
572,1:y,1:y,,0.98
573,1:y,1:y,,0.964
574,1:y,1:y,,0.786
575,2:n,1:y,+,0.759
576,1:y,1:y,,0.993
577,1:y,1:y,,0.986
578,1:y,1:y,,0.968
579,2:n,2:n,,0.915
580,2:n,2:n,,0.974
581,1:y,1:y,,0.868
582,1:y,1:y,,0.929
583,2:n,2:n,,0.981
584,1:y,1:y,,0.934
585,1:y,1:y,,0.931
586,1:y,1:y,,0.956
587,1:y,1:y,,0.988
588,2:n,2:n,,0.714
589,1:y,1:y,,0.974
590,1:y,1:y,,0.97
591,1:y,1:y,,0.965
592,1:y,1:y,,0.91
593,2:n,2:n,,0.983
594,1:y,1:y,,0.963
595,1:y,1:y,,0.849
596,1:y,1:y,,0.935
597,2:n,2:n,,0.916
598,1:y,1:y,,0.749
599,1:y,1:y,,0.974
600,1:y,1:y,,0.966
601,1:y,1:y,,0.948
602,1:y,2:n,+,0.917
603,2:n,1:y,+,0.777
604,1:y,1:y,,0.998
605,1:y,1:y,,0.981
606,2:n,2:n,,0.789
607,1:y,1:y,,0.991
608,2:n,2:n,,0.626
609,2:n,2:n,,0.522
610,2:n,2:n,,0.983
611,2:n,2:n,,0.916
612,2:n,2:n,,0.965
613,2:n,2:n,,0.995
614,1:y,1:y,,0.81
615,1:y,1:y,,0.676
616,2:n,2:n,,0.95
617,1:y,1:y,,0.963
618,1:y,1:y,,0.973
619,2:n,2:n,,0.961
620,1:y,1:y,,0.984
621,1:y,1:y,,0.981
622,2:n,2:n,,0.561
623,1:y,1:y,,0.958
624,1:y,1:y,,0.984
625,2:n,2:n,,0.971
626,1:y,1:y,,0.996
627,2:n,1:y,+,0.965
628,1:y,1:y,,0.993
629,1:y,1:y,,0.986
630,1:y,1:y,,0.998
631,2:n,2:n,,0.654
632,2:n,2:n,,0.973
633,2:n,2:n,,0.979
634,1:y,1:y,,0.791
635,1:y,1:y,,0.943
636,1:y,1:y,,0.723
637,2:n,2:n,,0.894
638,1:y,1:y,,0.959
639,2:n,2:n,,0.922
640,2:n,2:n,,0.986
641,2:n,2:n,,0.965
642,1:y,1:y,,0.824
643,1:y,1:y,,0.93
644,1:y,1:y,,0.973
645,1:y,1:y,,0.782
646,2:n,2:n,,0.645
647,2:n,2:n,,0.955
648,2:n,2:n,,0.9
649,1:y,1:y,,0.956
650,1:y,1:y,,0.846
651,2:n,2:n,,0.984
652,1:y,1:y,,0.989
653,1:y,1:y,,0.953
654,2:n,2:n,,0.981
655,1:y,1:y,,0.971
656,1:y,1:y,,0.914
657,2:n,2:n,,0.985
658,2:n,1:y,+,0.741
659,1:y,1:y,,0.897
660,1:y,1:y,,0.845
661,1:y,1:y,,0.911
662,2:n,2:n,,0.939
663,1:y,1:y,,0.901
664,1:y,1:y,,0.799
665,2:n,1:y,+,0.573
666,2:n,1:y,+,0.652
667,2:n,2:n,,0.935
668,2:n,2:n,,0.926
669,1:y,1:y,,0.991
670,2:n,2:n,,0.644
671,2:n,2:n,,0.861
672,1:y,1:y,,0.973
673,1:y,1:y,,0.915
674,2:n,2:n,,0.899
675,1:y,1:y,,0.944
676,1:y,1:y,,0.806
677,1:y,1:y,,0.757
678,2:n,2:n,,0.94
679,2:n,2:n,,0.98
680,1:y,1:y,,0.896
681,1:y,1:y,,0.854
682,1:y,1:y,,0.955
683,1:y,1:y,,0.865
684,1:y,1:y,,0.725
685,1:y,1:y,,0.99
686,2:n,2:n,,1
687,1:y,1:y,,0.879
688,1:y,1:y,,0.968
689,2:n,2:n,,0.981
690,2:n,1:y,+,0.629
691,1:y,1:y,,0.939
692,1:y,1:y,,0.979
693,1:y,1:y,,0.835
694,2:n,2:n,,0.986
695,2:n,2:n,,0.934
696,2:n,2:n,,0.916
697,1:y,1:y,,0.953
698,2:n,2:n,,0.973
699,1:y,1:y,,0.92
700,1:y,1:y,,0.814
701,1:y,1:y,,0.956
702,1:y,1:y,,0.956
703,1:y,1:y,,0.715
704,1:y,1:y,,0.886
705,2:n,2:n,,0.624
706,1:y,1:y,,0.855
707,1:y,1:y,,0.991
708,2:n,2:n,,0.976
709,2:n,2:n,,0.964
710,2:n,2:n,,0.679
711,1:y,1:y,,0.845
712,1:y,1:y,,0.745
713,2:n,1:y,+,0.662
714,2:n,2:n,,0.983
715,2:n,2:n,,0.925
716,2:n,2:n,,0.975
717,1:y,1:y,,0.704
718,1:y,1:y,,0.949
719,2:n,2:n,,0.924
720,2:n,1:y,+,0.854
721,2:n,2:n,,0.926
722,1:y,1:y,,0.756
723,2:n,1:y,+,0.539
724,1:y,1:y,,0.884
725,1:y,2:n,+,0.953
726,1:y,1:y,,0.545
727,2:n,1:y,+,0.796
728,1:y,1:y,,0.956
729,2:n,2:n,,0.974
730,1:y,1:y,,0.892
731,2:n,2:n,,0.927
732,1:y,1:y,,0.968
733,2:n,2:n,,0.975
734,2:n,2:n,,0.881
735,2:n,2:n,,0.985
736,2:n,2:n,,0.983
737,2:n,2:n,,0.964
738,1:y,1:y,,0.796
739,2:n,2:n,,0.504
740,1:y,1:y,,0.94
741,1:y,1:y,,0.943
742,2:n,2:n,,0.951
743,2:n,1:y,+,0.614
744,1:y,1:y,,0.973
745,1:y,2:n,+,0.978
746,1:y,1:y,,0.795
747,1:y,1:y,,0.834
748,1:y,1:y,,0.781
749,1:y,1:y,,0.94
750,1:y,1:y,,0.995
751,1:y,1:y,,0.935
752,1:y,1:y,,0.971
753,2:n,2:n,,0.975
754,2:n,2:n,,0.825
755,2:n,2:n,,0.906
756,2:n,1:y,+,0.848
757,2:n,2:n,,0.748
758,1:y,1:y,,0.901
759,1:y,2:n,+,0.568
760,1:y,1:y,,0.856
761,1:y,1:y,,0.956
762,1:y,1:y,,0.986
763,2:n,2:n,,0.963
764,1:y,1:y,,0.831
765,2:n,2:n,,0.95
766,1:y,1:y,,0.931
767,2:n,2:n,,0.981
768,2:n,1:y,+,0.721
769,1:y,1:y,,0.801
770,2:n,2:n,,1
771,1:y,1:y,,0.721
772,2:n,1:y,+,0.781
773,1:y,1:y,,0.563
774,1:y,1:y,,0.988
775,2:n,2:n,,0.946
776,2:n,2:n,,0.902
777,1:y,1:y,,0.964
778,1:y,1:y,,0.976
779,2:n,2:n,,0.966
780,1:y,1:y,,0.885
781,2:n,2:n,,0.953
782,2:n,2:n,,0.573
783,2:n,2:n,,0.984
784,2:n,2:n,,0.785
785,2:n,1:y,+,0.578
786,2:n,2:n,,1
787,2:n,2:n,,0.902
788,1:y,1:y,,0.988
789,1:y,1:y,,0.642
790,2:n,2:n,,0.989
791,2:n,1:y,+,0.787
792,2:n,1:y,+,0.83
793,2:n,2:n,,0.948
794,2:n,2:n,,0.907
795,1:y,1:y,,0.926
796,2:n,2:n,,0.573
797,2:n,2:n,,0.978
798,1:y,1:y,,0.752
799,2:n,2:n,,0.864
800,1:y,1:y,,0.796
801,1:y,1:y,,0.975
802,1:y,1:y,,0.969
803,1:y,1:y,,0.838
804,2:n,1:y,+,0.738
805,1:y,1:y,,0.96
806,2:n,2:n,,0.969
807,2:n,2:n,,0.894
808,1:y,1:y,,0.506
809,1:y,1:y,,0.859
810,2:n,1:y,+,0.762
811,2:n,2:n,,0.919
812,1:y,1:y,,0.841
813,2:n,2:n,,0.951
814,2:n,2:n,,0.855
815,1:y,1:y,,0.907
816,1:y,1:y,,0.565
817,2:n,2:n,,0.914
818,1:y,1:y,,0.976
819,2:n,2:n,,0.991
820,1:y,1:y,,0.881
821,1:y,1:y,,0.979
822,2:n,2:n,,0.916
823,2:n,1:y,+,0.955
824,1:y,1:y,,0.968
825,1:y,1:y,,0.951
826,1:y,1:y,,0.754
827,1:y,1:y,,0.614
828,2:n,2:n,,0.531
829,2:n,2:n,,0.971
830,2:n,1:y,+,0.879
831,1:y,1:y,,0.58
832,2:n,1:y,+,0.655
833,1:y,1:y,,0.703
834,2:n,1:y,+,0.754
835,2:n,2:n,,0.988
836,2:n,1:y,+,0.724
837,1:y,2:n,+,0.514
838,2:n,2:n,,0.866
839,1:y,1:y,,0.771
840,2:n,2:n,,0.981
841,1:y,1:y,,0.87
842,2:n,1:y,+,0.764
843,1:y,1:y,,0.938
844,1:y,1:y,,0.97
845,1:y,1:y,,0.983
846,1:y,1:y,,0.792
847,1:y,1:y,,0.934
848,2:n,2:n,,0.983
849,1:y,1:y,,0.98
850,2:n,1:y,+,0.688
851,1:y,1:y,,0.804
852,2:n,1:y,+,0.986
853,1:y,1:y,,0.892
854,2:n,2:n,,0.934
855,2:n,2:n,,0.795
856,1:y,2:n,+,0.96
857,1:y,1:y,,0.932
858,1:y,1:y,,0.984
859,1:y,1:y,,0.89
860,1:y,1:y,,0.936
861,2:n,2:n,,0.642
862,2:n,1:y,+,0.561
863,2:n,2:n,,0.877
864,1:y,1:y,,0.995
865,2:n,2:n,,0.693
866,1:y,1:y,,0.951
867,1:y,1:y,,0.676
868,2:n,2:n,,0.797
869,2:n,2:n,,0.991
870,2:n,2:n,,0.839
871,1:y,1:y,,0.746
872,1:y,1:y,,0.86
873,2:n,2:n,,0.761
874,1:y,1:y,,0.965
875,1:y,2:n,+,0.532
876,1:y,1:y,,0.52
877,2:n,2:n,,0.974
878,1:y,1:y,,0.914
879,1:y,1:y,,0.91
880,2:n,2:n,,0.916
881,1:y,1:y,,0.973
882,1:y,1:y,,0.688
883,1:y,1:y,,0.664
884,2:n,2:n,,0.905
885,1:y,1:y,,0.951
886,2:n,2:n,,0.971
887,1:y,1:y,,0.981
888,1:y,1:y,,0.953
889,2:n,2:n,,0.975
890,2:n,1:y,+,0.775
891,2:n,2:n,,0.645
892,2:n,1:y,+,0.799
893,1:y,1:y,,0.995
894,1:y,1:y,,0.665
895,2:n,1:y,+,0.724
896,1:y,1:y,,0.934
897,2:n,2:n,,0.985
898,2:n,1:y,+,0.729
899,2:n,2:n,,0.829
900,1:y,2:n,+,0.694
901,1:y,1:y,,0.996
902,2:n,2:n,,0.571
903,2:n,2:n,,0.891
904,2:n,2:n,,0.949
905,2:n,2:n,,0.916
906,1:y,1:y,,0.864
907,2:n,2:n,,0.971
908,2:n,2:n,,0.981
909,1:y,1:y,,0.919
910,1:y,1:y,,0.745
911,1:y,1:y,,0.873
912,2:n,2:n,,0.945
913,2:n,1:y,+,0.682
914,1:y,1:y,,0.828
915,2:n,2:n,,0.978
916,2:n,2:n,,0.669
917,2:n,2:n,,0.698
918,1:y,1:y,,0.854
919,1:y,1:y,,0.624
920,1:y,1:y,,0.973
921,1:y,1:y,,0.626
922,1:y,1:y,,0.69
923,2:n,2:n,,0.956
924,2:n,1:y,+,0.541
