
inst#,actual,predicted,error,prediction
134,1:y,1:y,,0.892
135,2:n,2:n,,0.934
136,1:y,1:y,,0.966
137,2:n,2:n,,0.976
138,2:n,2:n,,0.96
139,1:y,1:y,,0.964
140,1:y,1:y,,0.916
141,2:n,2:n,,0.97
142,1:y,1:y,,0.982
143,2:n,2:n,,0.786
144,1:y,1:y,,0.85
145,1:y,1:y,,0.696
146,2:n,1:y,+,0.594
147,1:y,1:y,,0.962
148,1:y,1:y,,0.538
149,2:n,2:n,,0.958
150,1:y,1:y,,0.642
151,2:n,1:y,+,0.61
152,2:n,1:y,+,0.804
153,2:n,1:y,+,0.55
154,2:n,2:n,,0.88
155,2:n,1:y,+,0.626
156,1:y,1:y,,0.968
157,1:y,2:n,+,0.954
158,1:y,1:y,,0.894
159,1:y,1:y,,0.96
160,1:y,1:y,,0.914
161,2:n,2:n,,0.902
162,1:y,1:y,,0.996
163,2:n,2:n,,0.992
164,1:y,1:y,,0.978
165,1:y,1:y,,0.954
166,1:y,1:y,,0.792
167,2:n,1:y,+,0.84
168,1:y,1:y,,0.974
169,1:y,1:y,,0.924
170,2:n,2:n,,0.866
171,1:y,1:y,,0.624
172,2:n,1:y,+,0.826
173,2:n,1:y,+,0.586
174,1:y,1:y,,0.972
175,1:y,1:y,,0.946
176,1:y,1:y,,0.982
177,2:n,2:n,,0.892
178,1:y,1:y,,0.97
179,2:n,2:n,,0.764
180,2:n,2:n,,0.9
181,1:y,1:y,,0.978
182,1:y,1:y,,0.976
183,1:y,1:y,,0.96
184,2:n,2:n,,0.75
185,1:y,1:y,,0.918
186,1:y,1:y,,0.886
187,2:n,1:y,+,0.76
188,1:y,1:y,,0.992
189,2:n,2:n,,0.982
190,1:y,1:y,,0.928
191,2:n,2:n,,0.986
192,2:n,2:n,,0.956
193,1:y,1:y,,0.898
194,2:n,2:n,,0.902
195,1:y,1:y,,0.696
196,1:y,1:y,,0.502
197,1:y,1:y,,0.956
198,2:n,1:y,+,0.798
199,2:n,2:n,,0.704
200,1:y,1:y,,0.988
201,2:n,1:y,+,0.5
202,2:n,2:n,,0.988
203,2:n,1:y,+,0.772
204,1:y,1:y,,0.964
205,2:n,2:n,,0.762
206,1:y,1:y,,0.982
207,1:y,1:y,,0.966
208,1:y,1:y,,0.766
209,2:n,1:y,+,0.53
210,1:y,1:y,,0.78
211,1:y,1:y,,0.958
212,2:n,2:n,,0.902
213,1:y,2:n,+,0.73
214,1:y,1:y,,0.99
215,2:n,2:n,,0.774
216,1:y,1:y,,0.958
217,1:y,1:y,,0.79
218,1:y,1:y,,0.796
219,2:n,1:y,+,0.69
220,2:n,1:y,+,0.598
221,2:n,2:n,,0.99
222,1:y,1:y,,0.606
223,2:n,2:n,,0.97
224,2:n,2:n,,0.854
225,1:y,1:y,,0.824
226,1:y,1:y,,0.66
227,1:y,1:y,,0.82
228,1:y,1:y,,0.798
229,1:y,1:y,,0.96
230,1:y,1:y,,1
231,2:n,2:n,,0.666
232,1:y,2:n,+,0.714
233,1:y,1:y,,0.64
234,1:y,1:y,,0.89
235,2:n,2:n,,0.972
236,1:y,1:y,,0.982
237,2:n,2:n,,0.952
238,1:y,1:y,,0.97
239,1:y,1:y,,0.87
240,1:y,1:y,,0.992
241,1:y,1:y,,0.816
242,1:y,1:y,,0.922
243,2:n,2:n,,0.984
244,2:n,2:n,,0.926
245,1:y,1:y,,0.956
246,2:n,1:y,+,0.962
247,1:y,1:y,,0.83
248,2:n,2:n,,0.964
249,1:y,1:y,,0.708
250,1:y,2:n,+,0.95
251,1:y,1:y,,0.636
252,1:y,1:y,,0.988
253,1:y,1:y,,0.802
254,1:y,1:y,,0.638
255,1:y,1:y,,0.99
256,1:y,1:y,,0.976
257,1:y,1:y,,0.992
258,1:y,2:n,+,0.94
259,1:y,1:y,,0.962
260,1:y,1:y,,0.94
261,1:y,1:y,,0.992
262,1:y,1:y,,0.966
263,1:y,1:y,,0.818
264,1:y,1:y,,0.88
265,1:y,1:y,,0.956
266,1:y,1:y,,0.908
267,1:y,2:n,+,0.554
268,1:y,1:y,,0.806
269,2:n,2:n,,0.638
270,1:y,1:y,,0.738
271,1:y,1:y,,0.976
272,1:y,1:y,,0.89
273,2:n,2:n,,0.632
274,1:y,1:y,,0.888
275,2:n,1:y,+,0.726
276,1:y,1:y,,0.994
277,1:y,1:y,,0.946
278,1:y,1:y,,0.826
279,1:y,1:y,,0.992
280,1:y,1:y,,0.708
281,2:n,2:n,,0.76
282,1:y,1:y,,0.942
283,1:y,1:y,,0.872
284,2:n,1:y,+,0.564
285,1:y,1:y,,0.848
286,2:n,2:n,,0.99
287,1:y,1:y,,0.952
288,1:y,1:y,,0.948
289,2:n,2:n,,0.908
290,2:n,2:n,,0.772
291,2:n,2:n,,0.986
292,2:n,2:n,,0.738
293,2:n,2:n,,0.91
294,1:y,1:y,,0.914
295,1:y,1:y,,0.968
296,2:n,2:n,,0.94
297,1:y,1:y,,0.966
298,1:y,1:y,,0.956
299,2:n,2:n,,0.776
300,1:y,1:y,,0.844
301,2:n,2:n,,0.948
302,2:n,1:y,+,0.562
303,1:y,1:y,,0.888
304,2:n,2:n,,0.98
305,1:y,1:y,,0.948
306,1:y,1:y,,0.972
307,1:y,2:n,+,0.684
308,2:n,2:n,,0.91
309,1:y,1:y,,0.958
310,1:y,1:y,,0.884
311,2:n,1:y,+,0.8
312,1:y,1:y,,0.53
313,2:n,2:n,,0.924
314,2:n,2:n,,0.6
315,1:y,1:y,,0.83
316,2:n,2:n,,0.988
317,2:n,2:n,,0.974
318,1:y,1:y,,0.916
319,1:y,1:y,,0.844
320,2:n,2:n,,1
321,2:n,2:n,,0.938
322,2:n,2:n,,0.976
323,1:y,1:y,,0.97
324,1:y,1:y,,0.868
325,1:y,1:y,,0.952
326,1:y,1:y,,0.834
327,1:y,1:y,,0.994
328,2:n,2:n,,0.98
329,1:y,1:y,,0.996
330,1:y,1:y,,0.962
331,1:y,1:y,,0.892
332,1:y,1:y,,0.984
333,1:y,1:y,,0.782
334,1:y,1:y,,0.83
335,1:y,1:y,,0.92
336,1:y,1:y,,0.958
337,1:y,1:y,,0.708
338,2:n,2:n,,0.714
339,1:y,1:y,,0.884
340,2:n,2:n,,0.946
341,1:y,1:y,,0.946
342,1:y,1:y,,0.908
343,2:n,2:n,,0.984
344,1:y,1:y,,0.982
345,2:n,2:n,,1
346,1:y,2:n,+,0.576
347,2:n,2:n,,0.976
348,1:y,1:y,,0.954
349,2:n,2:n,,0.646
350,2:n,2:n,,0.882
351,1:y,1:y,,0.802
352,1:y,1:y,,0.966
353,1:y,1:y,,0.918
354,2:n,2:n,,0.984
355,2:n,2:n,,0.772
356,2:n,1:y,+,0.664
357,1:y,1:y,,0.952
358,1:y,1:y,,0.95
359,2:n,2:n,,0.96
360,2:n,2:n,,0.968
361,1:y,1:y,,0.868
362,2:n,2:n,,0.956
363,1:y,1:y,,0.978
364,1:y,1:y,,0.964
365,1:y,1:y,,0.956
366,1:y,1:y,,0.894
367,2:n,2:n,,0.98
368,1:y,1:y,,0.992
369,1:y,1:y,,0.994
370,2:n,2:n,,0.974
371,1:y,1:y,,0.984
372,1:y,1:y,,0.984
373,1:y,1:y,,0.988
374,1:y,1:y,,0.966
375,1:y,1:y,,0.878
376,2:n,1:y,+,0.552
377,1:y,1:y,,0.824
378,1:y,1:y,,0.778
379,1:y,1:y,,0.796
380,1:y,1:y,,0.72
381,1:y,1:y,,0.632
382,2:n,2:n,,0.882
383,1:y,1:y,,0.636
384,2:n,2:n,,0.976
385,2:n,2:n,,0.88
386,1:y,1:y,,0.67
387,2:n,2:n,,0.862
388,2:n,2:n,,0.88
389,2:n,2:n,,0.954
390,2:n,1:y,+,0.658
391,1:y,1:y,,0.848
392,1:y,1:y,,0.95
393,1:y,1:y,,0.79
394,1:y,1:y,,0.798
395,2:n,2:n,,0.981
396,1:y,1:y,,0.838
397,2:n,2:n,,0.624
398,2:n,2:n,,0.928
399,1:y,1:y,,0.952
400,2:n,1:y,+,0.744
401,1:y,1:y,,0.81
402,2:n,2:n,,1
403,2:n,2:n,,0.904
404,2:n,2:n,,0.969
405,1:y,1:y,,0.894
406,1:y,1:y,,0.952
407,2:n,2:n,,0.958
408,1:y,1:y,,0.69
409,1:y,1:y,,0.7
410,1:y,1:y,,0.986
411,1:y,1:y,,0.982
412,1:y,1:y,,0.706
413,1:y,1:y,,0.676
414,1:y,1:y,,0.838
415,2:n,2:n,,0.95
416,2:n,2:n,,0.966
417,1:y,1:y,,0.998
418,2:n,2:n,,0.978
419,2:n,2:n,,0.94
420,1:y,1:y,,0.994
421,1:y,1:y,,0.696
422,1:y,1:y,,0.882
423,2:n,1:y,+,0.808
424,1:y,1:y,,0.74
425,1:y,1:y,,1
426,1:y,1:y,,0.872
427,2:n,2:n,,0.98
428,1:y,1:y,,0.882
429,2:n,2:n,,0.956
430,1:y,1:y,,0.774
431,1:y,1:y,,0.878
432,1:y,1:y,,0.996
433,2:n,2:n,,0.966
434,2:n,2:n,,0.732
435,1:y,1:y,,0.756
436,2:n,2:n,,0.948
437,2:n,2:n,,0.978
438,2:n,2:n,,0.946
439,1:y,1:y,,0.956
440,1:y,2:n,+,0.862
441,1:y,1:y,,0.72
442,1:y,1:y,,0.958
443,1:y,1:y,,0.934
444,2:n,2:n,,0.956
445,2:n,1:y,+,0.86
446,1:y,1:y,,0.844
447,2:n,2:n,,0.99
448,2:n,2:n,,0.98
449,1:y,1:y,,0.858
450,1:y,1:y,,0.958
451,1:y,2:n,+,0.53
452,2:n,2:n,,0.856
453,2:n,1:y,+,0.51
454,1:y,1:y,,0.88
455,1:y,1:y,,0.872
456,1:y,1:y,,0.826
457,2:n,2:n,,0.962
458,1:y,1:y,,0.804
459,1:y,1:y,,0.926
460,2:n,2:n,,0.984
461,2:n,1:y,+,0.866
462,2:n,2:n,,0.944
463,2:n,2:n,,0.904
464,2:n,2:n,,0.964
465,2:n,2:n,,0.982
466,1:y,1:y,,0.75
467,1:y,1:y,,0.94
468,2:n,2:n,,0.548
469,2:n,2:n,,0.981
470,2:n,2:n,,0.958
471,1:y,1:y,,0.888
472,2:n,2:n,,0.972
473,2:n,2:n,,0.992
474,2:n,2:n,,0.982
475,1:y,1:y,,0.622
476,2:n,2:n,,0.974
477,1:y,1:y,,0.976
478,2:n,2:n,,0.984
479,1:y,1:y,,0.908
480,2:n,2:n,,1
481,1:y,1:y,,0.968
482,2:n,1:y,+,0.98
483,1:y,1:y,,0.69
484,1:y,1:y,,0.792
485,2:n,2:n,,0.872
486,1:y,1:y,,0.842
487,1:y,1:y,,0.982
488,1:y,1:y,,0.838
489,1:y,1:y,,0.866
490,2:n,1:y,+,0.916
491,2:n,2:n,,0.966
492,2:n,2:n,,0.974
493,2:n,2:n,,0.948
494,2:n,2:n,,0.856
495,1:y,1:y,,0.912
496,2:n,2:n,,0.662
497,1:y,1:y,,0.998
498,2:n,2:n,,0.974
499,2:n,1:y,+,0.8
500,1:y,1:y,,0.826
501,1:y,1:y,,0.73
502,2:n,2:n,,0.908
503,2:n,2:n,,0.968
504,2:n,1:y,+,0.698
505,2:n,2:n,,0.982
506,2:n,2:n,,0.95
507,1:y,1:y,,0.904
508,1:y,1:y,,0.702
509,1:y,1:y,,0.956
510,2:n,2:n,,0.964
511,1:y,1:y,,0.672
512,2:n,2:n,,0.682
513,2:n,2:n,,0.82
514,2:n,2:n,,0.956
515,1:y,1:y,,0.958
516,1:y,1:y,,0.694
517,2:n,2:n,,0.986
518,1:y,1:y,,0.976
519,1:y,1:y,,0.704
520,1:y,1:y,,0.872
521,1:y,2:n,+,0.542
522,1:y,1:y,,0.582
523,2:n,2:n,,0.97
524,1:y,1:y,,0.81
525,2:n,1:y,+,0.806
526,1:y,1:y,,0.75
527,1:y,1:y,,0.978
528,1:y,1:y,,0.98
529,2:n,2:n,,0.72
530,1:y,1:y,,0.984
531,1:y,1:y,,0.956
532,2:n,2:n,,0.984
533,2:n,1:y,+,0.624
534,2:n,1:y,+,0.724
535,1:y,1:y,,0.806
536,2:n,2:n,,0.768
537,1:y,1:y,,0.864
538,2:n,2:n,,0.96
539,1:y,1:y,,0.976
540,1:y,1:y,,0.734
541,1:y,1:y,,0.896
542,1:y,1:y,,0.908
543,2:n,2:n,,0.95
544,1:y,1:y,,0.978
545,2:n,2:n,,0.976
546,2:n,1:y,+,0.716
547,2:n,2:n,,0.714
548,1:y,1:y,,0.82
549,1:y,2:n,+,0.538
550,1:y,1:y,,0.944
551,2:n,1:y,+,0.572
552,1:y,1:y,,0.746
553,1:y,1:y,,0.89
554,2:n,1:y,+,0.606
555,1:y,1:y,,0.554
556,1:y,1:y,,0.824
557,2:n,2:n,,0.764
558,2:n,2:n,,0.594
559,2:n,1:y,+,0.842
560,2:n,1:y,+,0.642
561,2:n,2:n,,0.938
562,1:y,1:y,,0.958
563,1:y,1:y,,0.978
564,1:y,1:y,,0.998
565,1:y,1:y,,0.774
566,2:n,2:n,,0.714
567,1:y,1:y,,0.856
568,2:n,1:y,+,0.546
569,2:n,2:n,,0.908
570,2:n,2:n,,0.812
571,2:n,1:y,+,0.808
572,1:y,1:y,,0.976
573,1:y,1:y,,0.98
574,1:y,1:y,,0.798
575,2:n,1:y,+,0.742
576,1:y,1:y,,0.988
577,1:y,1:y,,0.98
578,1:y,1:y,,0.966
579,2:n,2:n,,0.918
580,2:n,2:n,,0.97
581,1:y,1:y,,0.864
582,1:y,1:y,,0.926
583,2:n,2:n,,0.984
584,1:y,1:y,,0.946
585,1:y,1:y,,0.924
586,1:y,1:y,,0.958
587,1:y,1:y,,0.988
588,2:n,2:n,,0.702
589,1:y,1:y,,0.978
590,1:y,1:y,,0.97
591,1:y,1:y,,0.972
592,1:y,1:y,,0.91
593,2:n,2:n,,0.982
594,1:y,1:y,,0.956
595,1:y,1:y,,0.846
596,1:y,1:y,,0.934
597,2:n,2:n,,0.917
598,1:y,1:y,,0.758
599,1:y,1:y,,0.962
600,1:y,1:y,,0.96
601,1:y,1:y,,0.954
602,1:y,2:n,+,0.92
603,2:n,1:y,+,0.798
604,1:y,1:y,,0.998
605,1:y,1:y,,0.978
606,2:n,2:n,,0.806
607,1:y,1:y,,0.992
608,2:n,2:n,,0.614
609,2:n,2:n,,0.532
610,2:n,2:n,,0.982
611,2:n,2:n,,0.92
612,2:n,2:n,,0.97
613,2:n,2:n,,0.992
614,1:y,1:y,,0.802
615,1:y,1:y,,0.666
616,2:n,2:n,,0.95
617,1:y,1:y,,0.954
618,1:y,1:y,,0.972
619,2:n,2:n,,0.946
620,1:y,1:y,,0.98
621,1:y,1:y,,0.98
622,2:n,2:n,,0.562
623,1:y,1:y,,0.966
624,1:y,1:y,,0.986
625,2:n,2:n,,0.976
626,1:y,1:y,,0.994
627,2:n,1:y,+,0.968
628,1:y,1:y,,0.994
629,1:y,1:y,,0.98
630,1:y,1:y,,0.996
631,2:n,2:n,,0.632
632,2:n,2:n,,0.978
633,2:n,2:n,,0.982
634,1:y,1:y,,0.792
635,1:y,1:y,,0.942
636,1:y,1:y,,0.714
637,2:n,2:n,,0.88
638,1:y,1:y,,0.95
639,2:n,2:n,,0.944
640,2:n,2:n,,0.988
641,2:n,2:n,,0.958
642,1:y,1:y,,0.812
643,1:y,1:y,,0.938
644,1:y,1:y,,0.972
645,1:y,1:y,,0.802
646,2:n,2:n,,0.64
647,2:n,2:n,,0.944
648,2:n,2:n,,0.91
649,1:y,1:y,,0.948
650,1:y,1:y,,0.85
651,2:n,2:n,,0.986
652,1:y,1:y,,0.992
653,1:y,1:y,,0.954
654,2:n,2:n,,0.982
655,1:y,1:y,,0.972
656,1:y,1:y,,0.93
657,2:n,2:n,,0.986
658,2:n,1:y,+,0.728
659,1:y,1:y,,0.906
660,1:y,1:y,,0.85
661,1:y,1:y,,0.92
662,2:n,2:n,,0.934
663,1:y,1:y,,0.89
664,1:y,1:y,,0.798
665,2:n,1:y,+,0.59
666,2:n,1:y,+,0.646
667,2:n,2:n,,0.924
668,2:n,2:n,,0.922
669,1:y,1:y,,0.99
670,2:n,2:n,,0.632
671,2:n,2:n,,0.836
672,1:y,1:y,,0.976
673,1:y,1:y,,0.916
674,2:n,2:n,,0.89
675,1:y,1:y,,0.938
676,1:y,1:y,,0.808
677,1:y,1:y,,0.774
678,2:n,2:n,,0.944
679,2:n,2:n,,0.974
680,1:y,1:y,,0.908
681,1:y,1:y,,0.848
682,1:y,1:y,,0.962
683,1:y,1:y,,0.872
684,1:y,1:y,,0.742
685,1:y,1:y,,0.99
686,2:n,2:n,,1
687,1:y,1:y,,0.878
688,1:y,1:y,,0.966
689,2:n,2:n,,0.986
690,2:n,1:y,+,0.624
691,1:y,1:y,,0.938
692,1:y,1:y,,0.976
693,1:y,1:y,,0.844
694,2:n,2:n,,0.984
695,2:n,2:n,,0.926
696,2:n,2:n,,0.904
697,1:y,1:y,,0.962
698,2:n,2:n,,0.972
699,1:y,1:y,,0.916
700,1:y,1:y,,0.814
701,1:y,1:y,,0.952
702,1:y,1:y,,0.956
703,1:y,1:y,,0.732
704,1:y,1:y,,0.884
705,2:n,2:n,,0.618
706,1:y,1:y,,0.86
707,1:y,1:y,,0.988
708,2:n,2:n,,0.974
709,2:n,2:n,,0.972
710,2:n,2:n,,0.654
711,1:y,1:y,,0.848
712,1:y,1:y,,0.754
713,2:n,1:y,+,0.674
714,2:n,2:n,,0.98
715,2:n,2:n,,0.928
716,2:n,2:n,,0.968
717,1:y,1:y,,0.702
718,1:y,1:y,,0.948
719,2:n,2:n,,0.922
720,2:n,1:y,+,0.85
721,2:n,2:n,,0.924
722,1:y,1:y,,0.756
723,2:n,1:y,+,0.544
724,1:y,1:y,,0.884
725,1:y,2:n,+,0.954
726,1:y,1:y,,0.56
727,2:n,1:y,+,0.786
728,1:y,1:y,,0.956
729,2:n,2:n,,0.972
730,1:y,1:y,,0.888
731,2:n,2:n,,0.92
732,1:y,1:y,,0.966
733,2:n,2:n,,0.974
734,2:n,2:n,,0.88
735,2:n,2:n,,0.98
736,2:n,2:n,,0.982
737,2:n,2:n,,0.968
738,1:y,1:y,,0.8
739,2:n,2:n,,0.506
740,1:y,1:y,,0.952
741,1:y,1:y,,0.946
742,2:n,2:n,,0.946
743,2:n,1:y,+,0.628
744,1:y,1:y,,0.97
745,1:y,2:n,+,0.974
746,1:y,1:y,,0.782
747,1:y,1:y,,0.834
748,1:y,1:y,,0.78
749,1:y,1:y,,0.946
750,1:y,1:y,,0.994
751,1:y,1:y,,0.94
752,1:y,1:y,,0.968
753,2:n,2:n,,0.972
754,2:n,2:n,,0.828
755,2:n,2:n,,0.894
756,2:n,1:y,+,0.844
757,2:n,2:n,,0.758
758,1:y,1:y,,0.89
759,1:y,2:n,+,0.562
760,1:y,1:y,,0.85
761,1:y,1:y,,0.956
762,1:y,1:y,,0.986
763,2:n,2:n,,0.962
764,1:y,1:y,,0.838
765,2:n,2:n,,0.956
766,1:y,1:y,,0.936
767,2:n,2:n,,0.974
768,2:n,1:y,+,0.728
769,1:y,1:y,,0.794
770,2:n,2:n,,1
771,1:y,1:y,,0.718
772,2:n,1:y,+,0.784
773,1:y,1:y,,0.592
774,1:y,1:y,,0.99
775,2:n,2:n,,0.948
776,2:n,2:n,,0.896
777,1:y,1:y,,0.958
778,1:y,1:y,,0.974
779,2:n,2:n,,0.978
780,1:y,1:y,,0.884
781,2:n,2:n,,0.946
782,2:n,2:n,,0.588
783,2:n,2:n,,0.99
784,2:n,2:n,,0.786
785,2:n,1:y,+,0.6
786,2:n,2:n,,1
787,2:n,2:n,,0.9
788,1:y,1:y,,0.99
789,1:y,1:y,,0.616
790,2:n,2:n,,0.988
791,2:n,1:y,+,0.776
792,2:n,1:y,+,0.82
793,2:n,2:n,,0.946
794,2:n,2:n,,0.896
795,1:y,1:y,,0.93
796,2:n,2:n,,0.566
797,2:n,2:n,,0.98
798,1:y,1:y,,0.748
799,2:n,2:n,,0.86
800,1:y,1:y,,0.8
801,1:y,1:y,,0.968
802,1:y,1:y,,0.97
803,1:y,1:y,,0.852
804,2:n,1:y,+,0.72
805,1:y,1:y,,0.964
806,2:n,2:n,,0.974
807,2:n,2:n,,0.88
808,1:y,1:y,,0.514
809,1:y,1:y,,0.852
810,2:n,1:y,+,0.774
811,2:n,2:n,,0.92
812,1:y,1:y,,0.842
813,2:n,2:n,,0.944
814,2:n,2:n,,0.864
815,1:y,1:y,,0.902
816,1:y,1:y,,0.576
817,2:n,2:n,,0.916
818,1:y,1:y,,0.976
819,2:n,2:n,,0.99
820,1:y,1:y,,0.872
821,1:y,1:y,,0.974
822,2:n,2:n,,0.904
823,2:n,1:y,+,0.966
824,1:y,1:y,,0.964
825,1:y,1:y,,0.96
826,1:y,1:y,,0.746
827,1:y,1:y,,0.61
828,2:n,2:n,,0.524
829,2:n,2:n,,0.97
830,2:n,1:y,+,0.866
831,1:y,1:y,,0.61
832,2:n,1:y,+,0.652
833,1:y,1:y,,0.7
834,2:n,1:y,+,0.76
835,2:n,2:n,,0.982
836,2:n,1:y,+,0.728
837,1:y,2:n,+,0.522
838,2:n,2:n,,0.844
839,1:y,1:y,,0.768
840,2:n,2:n,,0.982
841,1:y,1:y,,0.876
842,2:n,1:y,+,0.748
843,1:y,1:y,,0.938
844,1:y,1:y,,0.984
845,1:y,1:y,,0.978
846,1:y,1:y,,0.794
847,1:y,1:y,,0.952
848,2:n,2:n,,0.982
849,1:y,1:y,,0.978
850,2:n,1:y,+,0.682
851,1:y,1:y,,0.806
852,2:n,1:y,+,0.98
853,1:y,1:y,,0.89
854,2:n,2:n,,0.928
855,2:n,2:n,,0.822
856,1:y,2:n,+,0.946
857,1:y,1:y,,0.93
858,1:y,1:y,,0.98
859,1:y,1:y,,0.894
860,1:y,1:y,,0.938
861,2:n,2:n,,0.658
862,2:n,1:y,+,0.56
863,2:n,2:n,,0.87
864,1:y,1:y,,0.994
865,2:n,2:n,,0.684
866,1:y,1:y,,0.97
867,1:y,1:y,,0.684
868,2:n,2:n,,0.762
869,2:n,2:n,,0.986
870,2:n,2:n,,0.842
871,1:y,1:y,,0.772
872,1:y,1:y,,0.85
873,2:n,2:n,,0.76
874,1:y,1:y,,0.96
875,1:y,2:n,+,0.524
876,1:y,1:y,,0.528
877,2:n,2:n,,0.972
878,1:y,1:y,,0.91
879,1:y,1:y,,0.918
880,2:n,2:n,,0.904
881,1:y,1:y,,0.974
882,1:y,1:y,,0.69
883,1:y,1:y,,0.658
884,2:n,2:n,,0.902
885,1:y,1:y,,0.958
886,2:n,2:n,,0.972
887,1:y,1:y,,0.978
888,1:y,1:y,,0.954
889,2:n,2:n,,0.976
890,2:n,1:y,+,0.778
891,2:n,2:n,,0.652
892,2:n,1:y,+,0.792
893,1:y,1:y,,0.996
894,1:y,1:y,,0.668
895,2:n,1:y,+,0.73
896,1:y,1:y,,0.936
897,2:n,2:n,,0.984
898,2:n,1:y,+,0.726
899,2:n,2:n,,0.834
900,1:y,2:n,+,0.71
901,1:y,1:y,,0.998
902,2:n,2:n,,0.58
903,2:n,2:n,,0.888
904,2:n,2:n,,0.94
905,2:n,2:n,,0.904
906,1:y,1:y,,0.878
907,2:n,2:n,,0.97
908,2:n,2:n,,0.974
909,1:y,1:y,,0.908
910,1:y,1:y,,0.754
911,1:y,1:y,,0.872
912,2:n,2:n,,0.94
913,2:n,1:y,+,0.68
914,1:y,1:y,,0.83
915,2:n,2:n,,0.98
916,2:n,2:n,,0.672
917,2:n,2:n,,0.686
918,1:y,1:y,,0.838
919,1:y,1:y,,0.622
920,1:y,1:y,,0.978
921,1:y,1:y,,0.66
922,1:y,1:y,,0.696
923,2:n,2:n,,0.954
924,2:n,1:y,+,0.532
