
inst#,actual,predicted,error,prediction
525,2:n,1:y,+,0.803
526,1:y,1:y,,0.756
527,1:y,1:y,,0.981
528,1:y,1:y,,0.979
529,2:n,2:n,,0.71
530,1:y,1:y,,0.977
531,1:y,1:y,,0.959
532,2:n,2:n,,0.981
533,2:n,1:y,+,0.634
534,2:n,1:y,+,0.736
535,1:y,1:y,,0.809
536,2:n,2:n,,0.77
537,1:y,1:y,,0.857
538,2:n,2:n,,0.951
539,1:y,1:y,,0.976
540,1:y,1:y,,0.737
541,1:y,1:y,,0.904
542,1:y,1:y,,0.899
543,2:n,2:n,,0.946
544,1:y,1:y,,0.979
545,2:n,2:n,,0.974
546,2:n,1:y,+,0.7
547,2:n,2:n,,0.713
548,1:y,1:y,,0.817
549,1:y,2:n,+,0.526
550,1:y,1:y,,0.939
551,2:n,1:y,+,0.58
552,1:y,1:y,,0.729
553,1:y,1:y,,0.903
554,2:n,1:y,+,0.586
555,1:y,1:y,,0.534
556,1:y,1:y,,0.839
557,2:n,2:n,,0.767
558,2:n,2:n,,0.593
559,2:n,1:y,+,0.854
560,2:n,1:y,+,0.634
561,2:n,2:n,,0.934
562,1:y,1:y,,0.963
563,1:y,1:y,,0.971
564,1:y,1:y,,0.999
565,1:y,1:y,,0.78
566,2:n,2:n,,0.701
567,1:y,1:y,,0.853
568,2:n,1:y,+,0.551
569,2:n,2:n,,0.913
570,2:n,2:n,,0.82
571,2:n,1:y,+,0.796
572,1:y,1:y,,0.979
573,1:y,1:y,,0.963
574,1:y,1:y,,0.774
575,2:n,1:y,+,0.75
576,1:y,1:y,,0.991
577,1:y,1:y,,0.984
578,1:y,1:y,,0.967
579,2:n,2:n,,0.916
580,2:n,2:n,,0.973
581,1:y,1:y,,0.867
582,1:y,1:y,,0.926
583,2:n,2:n,,0.98
584,1:y,1:y,,0.933
585,1:y,1:y,,0.93
586,1:y,1:y,,0.956
587,1:y,1:y,,0.986
588,2:n,2:n,,0.701
589,1:y,1:y,,0.973
590,1:y,1:y,,0.97
591,1:y,1:y,,0.969
592,1:y,1:y,,0.906
593,2:n,2:n,,0.983
594,1:y,1:y,,0.964
595,1:y,1:y,,0.85
596,1:y,1:y,,0.936
597,2:n,2:n,,0.922
598,1:y,1:y,,0.753
599,1:y,1:y,,0.97
600,1:y,1:y,,0.964
601,1:y,1:y,,0.949
602,1:y,2:n,+,0.917
603,2:n,1:y,+,0.781
604,1:y,1:y,,0.997
605,1:y,1:y,,0.983
606,2:n,2:n,,0.79
607,1:y,1:y,,0.991
608,2:n,2:n,,0.624
609,2:n,2:n,,0.531
610,2:n,2:n,,0.98
611,2:n,2:n,,0.916
612,2:n,2:n,,0.967
613,2:n,2:n,,0.994
614,1:y,1:y,,0.806
615,1:y,1:y,,0.673
616,2:n,2:n,,0.947
617,1:y,1:y,,0.96
618,1:y,1:y,,0.97
619,2:n,2:n,,0.957
620,1:y,1:y,,0.981
621,1:y,1:y,,0.979
622,2:n,2:n,,0.557
623,1:y,1:y,,0.964
624,1:y,1:y,,0.983
625,2:n,2:n,,0.971
626,1:y,1:y,,0.996
627,2:n,1:y,+,0.97
628,1:y,1:y,,0.991
629,1:y,1:y,,0.984
630,1:y,1:y,,0.997
631,2:n,2:n,,0.644
632,2:n,2:n,,0.971
633,2:n,2:n,,0.984
634,1:y,1:y,,0.796
635,1:y,1:y,,0.947
636,1:y,1:y,,0.724
637,2:n,2:n,,0.891
638,1:y,1:y,,0.957
639,2:n,2:n,,0.931
640,2:n,2:n,,0.986
641,2:n,2:n,,0.963
642,1:y,1:y,,0.827
643,1:y,1:y,,0.931
644,1:y,1:y,,0.973
645,1:y,1:y,,0.789
646,2:n,2:n,,0.639
647,2:n,2:n,,0.951
648,2:n,2:n,,0.901
649,1:y,1:y,,0.956
650,1:y,1:y,,0.846
651,2:n,2:n,,0.986
652,1:y,1:y,,0.987
653,1:y,1:y,,0.954
654,2:n,2:n,,0.981
655,1:y,1:y,,0.969
656,1:y,1:y,,0.913
657,2:n,2:n,,0.987
658,2:n,1:y,+,0.734
659,1:y,1:y,,0.897
660,1:y,1:y,,0.853
661,1:y,1:y,,0.911
662,2:n,2:n,,0.933
663,1:y,1:y,,0.901
664,1:y,1:y,,0.797
665,2:n,1:y,+,0.566
666,2:n,1:y,+,0.66
667,2:n,2:n,,0.93
668,2:n,2:n,,0.927
669,1:y,1:y,,0.99
670,2:n,2:n,,0.644
671,2:n,2:n,,0.851
672,1:y,1:y,,0.976
673,1:y,1:y,,0.911
674,2:n,2:n,,0.9
675,1:y,1:y,,0.944
676,1:y,1:y,,0.814
677,1:y,1:y,,0.756
678,2:n,2:n,,0.933
679,2:n,2:n,,0.977
680,1:y,1:y,,0.896
681,1:y,1:y,,0.85
682,1:y,1:y,,0.954
683,1:y,1:y,,0.867
684,1:y,1:y,,0.726
685,1:y,1:y,,0.989
686,2:n,2:n,,1
687,1:y,1:y,,0.88
688,1:y,1:y,,0.97
689,2:n,2:n,,0.983
690,2:n,1:y,+,0.64
691,1:y,1:y,,0.936
692,1:y,1:y,,0.979
693,1:y,1:y,,0.836
694,2:n,2:n,,0.984
695,2:n,2:n,,0.931
696,2:n,2:n,,0.92
697,1:y,1:y,,0.954
698,2:n,2:n,,0.976
699,1:y,1:y,,0.919
700,1:y,1:y,,0.809
701,1:y,1:y,,0.956
702,1:y,1:y,,0.959
703,1:y,1:y,,0.73
704,1:y,1:y,,0.884
705,2:n,2:n,,0.621
706,1:y,1:y,,0.859
707,1:y,1:y,,0.99
708,2:n,2:n,,0.977
709,2:n,2:n,,0.966
710,2:n,2:n,,0.671
711,1:y,1:y,,0.846
712,1:y,1:y,,0.756
713,2:n,1:y,+,0.673
714,2:n,2:n,,0.981
715,2:n,2:n,,0.927
716,2:n,2:n,,0.973
717,1:y,1:y,,0.7
718,1:y,1:y,,0.951
719,2:n,2:n,,0.924
720,2:n,1:y,+,0.853
721,2:n,2:n,,0.927
722,1:y,1:y,,0.756
723,2:n,1:y,+,0.53
724,1:y,1:y,,0.889
725,1:y,2:n,+,0.953
726,1:y,1:y,,0.551
727,2:n,1:y,+,0.791
728,1:y,1:y,,0.954
729,2:n,2:n,,0.976
730,1:y,1:y,,0.897
731,2:n,2:n,,0.927
732,1:y,1:y,,0.967
733,2:n,2:n,,0.973
734,2:n,2:n,,0.881
735,2:n,2:n,,0.983
736,2:n,2:n,,0.981
737,2:n,2:n,,0.964
738,1:y,1:y,,0.8
739,2:n,2:n,,0.507
740,1:y,1:y,,0.944
741,1:y,1:y,,0.943
742,2:n,2:n,,0.95
743,2:n,1:y,+,0.606
744,1:y,1:y,,0.971
745,1:y,2:n,+,0.977
746,1:y,1:y,,0.79
747,1:y,1:y,,0.836
748,1:y,1:y,,0.781
749,1:y,1:y,,0.937
750,1:y,1:y,,0.994
751,1:y,1:y,,0.939
752,1:y,1:y,,0.971
753,2:n,2:n,,0.974
754,2:n,2:n,,0.824
755,2:n,2:n,,0.901
756,2:n,1:y,+,0.841
757,2:n,2:n,,0.756
758,1:y,1:y,,0.9
759,1:y,2:n,+,0.576
760,1:y,1:y,,0.861
761,1:y,1:y,,0.956
762,1:y,1:y,,0.989
763,2:n,2:n,,0.969
764,1:y,1:y,,0.844
765,2:n,2:n,,0.954
766,1:y,1:y,,0.93
767,2:n,2:n,,0.979
768,2:n,1:y,+,0.721
769,1:y,1:y,,0.799
770,2:n,2:n,,1
771,1:y,1:y,,0.729
772,2:n,1:y,+,0.773
773,1:y,1:y,,0.569
774,1:y,1:y,,0.987
775,2:n,2:n,,0.949
776,2:n,2:n,,0.9
777,1:y,1:y,,0.963
778,1:y,1:y,,0.977
779,2:n,2:n,,0.97
780,1:y,1:y,,0.883
781,2:n,2:n,,0.95
782,2:n,2:n,,0.573
783,2:n,2:n,,0.987
784,2:n,2:n,,0.776
785,2:n,1:y,+,0.571
786,2:n,2:n,,1
787,2:n,2:n,,0.899
788,1:y,1:y,,0.989
789,1:y,1:y,,0.64
790,2:n,2:n,,0.987
791,2:n,1:y,+,0.786
792,2:n,1:y,+,0.827
793,2:n,2:n,,0.946
794,2:n,2:n,,0.907
795,1:y,1:y,,0.926
796,2:n,2:n,,0.557
797,2:n,2:n,,0.979
798,1:y,1:y,,0.751
799,2:n,2:n,,0.859
800,1:y,1:y,,0.8
801,1:y,1:y,,0.973
802,1:y,1:y,,0.969
803,1:y,1:y,,0.841
804,2:n,1:y,+,0.729
805,1:y,1:y,,0.96
806,2:n,2:n,,0.973
807,2:n,2:n,,0.891
808,1:y,1:y,,0.513
809,1:y,1:y,,0.857
810,2:n,1:y,+,0.763
811,2:n,2:n,,0.92
812,1:y,1:y,,0.847
813,2:n,2:n,,0.949
814,2:n,2:n,,0.86
815,1:y,1:y,,0.904
816,1:y,1:y,,0.57
817,2:n,2:n,,0.913
818,1:y,1:y,,0.973
819,2:n,2:n,,0.991
820,1:y,1:y,,0.873
821,1:y,1:y,,0.977
822,2:n,2:n,,0.92
823,2:n,1:y,+,0.954
824,1:y,1:y,,0.963
825,1:y,1:y,,0.954
826,1:y,1:y,,0.75
827,1:y,1:y,,0.611
828,2:n,2:n,,0.533
829,2:n,2:n,,0.97
830,2:n,1:y,+,0.874
831,1:y,1:y,,0.584
832,2:n,1:y,+,0.657
833,1:y,1:y,,0.707
834,2:n,1:y,+,0.757
835,2:n,2:n,,0.986
836,2:n,1:y,+,0.723
837,1:y,2:n,+,0.516
838,2:n,2:n,,0.853
839,1:y,1:y,,0.766
840,2:n,2:n,,0.981
841,1:y,1:y,,0.876
842,2:n,1:y,+,0.759
843,1:y,1:y,,0.936
844,1:y,1:y,,0.97
845,1:y,1:y,,0.98
846,1:y,1:y,,0.796
847,1:y,1:y,,0.933
848,2:n,2:n,,0.984
849,1:y,1:y,,0.977
850,2:n,1:y,+,0.687
851,1:y,1:y,,0.801
852,2:n,1:y,+,0.986
853,1:y,1:y,,0.891
854,2:n,2:n,,0.933
855,2:n,2:n,,0.797
856,1:y,2:n,+,0.96
857,1:y,1:y,,0.93
858,1:y,1:y,,0.983
859,1:y,1:y,,0.89
860,1:y,1:y,,0.934
861,2:n,2:n,,0.64
862,2:n,1:y,+,0.561
863,2:n,2:n,,0.876
864,1:y,1:y,,0.994
865,2:n,2:n,,0.687
866,1:y,1:y,,0.951
867,1:y,1:y,,0.676
868,2:n,2:n,,0.794
869,2:n,2:n,,0.99
870,2:n,2:n,,0.847
871,1:y,1:y,,0.766
872,1:y,1:y,,0.866
873,2:n,2:n,,0.759
874,1:y,1:y,,0.961
875,1:y,2:n,+,0.536
876,1:y,1:y,,0.516
877,2:n,2:n,,0.973
878,1:y,1:y,,0.914
879,1:y,1:y,,0.914
880,2:n,2:n,,0.92
881,1:y,1:y,,0.971
882,1:y,1:y,,0.689
883,1:y,1:y,,0.654
884,2:n,2:n,,0.903
885,1:y,1:y,,0.957
886,2:n,2:n,,0.971
887,1:y,1:y,,0.981
888,1:y,1:y,,0.951
889,2:n,2:n,,0.974
890,2:n,1:y,+,0.773
891,2:n,2:n,,0.644
892,2:n,1:y,+,0.796
893,1:y,1:y,,0.996
894,1:y,1:y,,0.667
895,2:n,1:y,+,0.723
896,1:y,1:y,,0.937
897,2:n,2:n,,0.983
898,2:n,1:y,+,0.734
899,2:n,2:n,,0.833
900,1:y,2:n,+,0.703
901,1:y,1:y,,0.996
902,2:n,2:n,,0.587
903,2:n,2:n,,0.883
904,2:n,2:n,,0.95
905,2:n,2:n,,0.92
906,1:y,1:y,,0.876
907,2:n,2:n,,0.971
908,2:n,2:n,,0.98
909,1:y,1:y,,0.917
910,1:y,1:y,,0.75
911,1:y,1:y,,0.873
912,2:n,2:n,,0.939
913,2:n,1:y,+,0.674
914,1:y,1:y,,0.823
915,2:n,2:n,,0.979
916,2:n,2:n,,0.664
917,2:n,2:n,,0.694
918,1:y,1:y,,0.854
919,1:y,1:y,,0.626
920,1:y,1:y,,0.973
921,1:y,1:y,,0.646
922,1:y,1:y,,0.704
923,2:n,2:n,,0.956
924,2:n,1:y,+,0.537
