
inst#,actual,predicted,error,prediction
162,1:y,1:y,,0.995
163,2:n,2:n,,0.987
164,1:y,1:y,,0.981
165,1:y,1:y,,0.986
166,1:y,1:y,,0.945
167,2:n,2:n,,0.968
168,1:y,1:y,,0.991
169,1:y,1:y,,0.95
170,2:n,2:n,,0.973
171,1:y,1:y,,0.912
172,2:n,1:y,+,0.907
173,2:n,2:n,,0.97
174,1:y,1:y,,0.981
175,1:y,1:y,,0.952
176,1:y,1:y,,0.99
177,2:n,2:n,,0.928
178,1:y,1:y,,0.975
179,2:n,2:n,,0.751
180,2:n,2:n,,0.901
181,1:y,1:y,,0.987
182,1:y,1:y,,0.969
183,1:y,1:y,,0.959
184,2:n,2:n,,0.996
185,1:y,1:y,,0.925
186,1:y,1:y,,0.986
187,2:n,2:n,,0.984
188,1:y,1:y,,0.994
189,2:n,2:n,,0.986
190,1:y,1:y,,0.973
191,2:n,2:n,,0.975
192,2:n,2:n,,0.974
193,1:y,1:y,,0.989
194,2:n,2:n,,0.913
195,1:y,1:y,,0.83
196,1:y,1:y,,0.898
197,1:y,1:y,,0.948
198,2:n,2:n,,0.957
199,2:n,2:n,,0.987
200,1:y,1:y,,0.993
201,2:n,2:n,,0.995
202,2:n,2:n,,0.988
203,2:n,2:n,,0.992
204,1:y,1:y,,0.939
205,2:n,2:n,,0.789
206,1:y,1:y,,0.987
207,1:y,1:y,,0.976
208,1:y,1:y,,0.884
209,2:n,2:n,,0.995
210,1:y,1:y,,0.951
211,1:y,1:y,,0.983
212,2:n,2:n,,0.994
213,1:y,2:n,+,0.665
214,1:y,1:y,,0.997
215,2:n,2:n,,0.769
216,1:y,1:y,,0.949
217,1:y,1:y,,0.936
218,1:y,1:y,,0.927
219,2:n,2:n,,0.996
220,2:n,2:n,,0.995
221,2:n,2:n,,0.99
222,1:y,1:y,,0.883
223,2:n,2:n,,0.979
224,2:n,2:n,,0.999
225,1:y,1:y,,0.882
226,1:y,1:y,,0.805
227,1:y,1:y,,0.907
228,1:y,1:y,,0.965
229,1:y,1:y,,0.974
230,1:y,1:y,,0.997
231,2:n,2:n,,0.999
232,1:y,2:n,+,0.776
233,1:y,1:y,,0.948
234,1:y,1:y,,0.86
235,2:n,2:n,,0.981
236,1:y,1:y,,0.992
237,2:n,2:n,,0.975
238,1:y,1:y,,0.986
239,1:y,1:y,,0.893
240,1:y,1:y,,0.981
241,1:y,1:y,,0.966
242,1:y,1:y,,0.932
243,2:n,2:n,,0.99
244,2:n,2:n,,0.953
245,1:y,1:y,,0.973
246,2:n,1:y,+,0.982
247,1:y,1:y,,0.95
248,2:n,2:n,,0.968
249,1:y,1:y,,0.92
250,1:y,2:n,+,0.955
251,1:y,1:y,,0.826
252,1:y,1:y,,0.983
253,1:y,1:y,,0.906
254,1:y,1:y,,0.966
255,1:y,1:y,,0.991
256,1:y,1:y,,0.99
257,1:y,1:y,,0.992
258,1:y,2:n,+,0.937
259,1:y,1:y,,0.978
260,1:y,1:y,,0.974
261,1:y,1:y,,0.997
262,1:y,1:y,,0.982
263,1:y,1:y,,0.901
264,1:y,1:y,,0.927
265,1:y,1:y,,0.98
266,1:y,1:y,,0.962
267,1:y,2:n,+,0.564
268,1:y,1:y,,0.928
269,2:n,2:n,,0.671
270,1:y,1:y,,0.933
271,1:y,1:y,,0.994
272,1:y,1:y,,0.994
273,2:n,2:n,,0.759
274,1:y,1:y,,0.957
275,2:n,2:n,,0.986
276,1:y,1:y,,0.984
277,1:y,1:y,,0.961
278,1:y,1:y,,0.982
279,1:y,1:y,,0.997
280,1:y,1:y,,0.912
281,2:n,2:n,,0.993
282,1:y,1:y,,0.971
283,1:y,1:y,,0.921
284,2:n,2:n,,0.927
285,1:y,1:y,,0.966
286,2:n,2:n,,0.983
287,1:y,1:y,,0.976
288,1:y,1:y,,0.974
289,2:n,2:n,,0.936
290,2:n,2:n,,0.982
291,2:n,2:n,,0.982
292,2:n,2:n,,0.965
293,2:n,2:n,,0.987
294,1:y,1:y,,0.977
295,1:y,1:y,,0.979
296,2:n,2:n,,0.971
297,1:y,1:y,,0.977
298,1:y,1:y,,0.991
299,2:n,2:n,,0.992
300,1:y,1:y,,0.976
301,2:n,2:n,,0.953
302,2:n,2:n,,0.995
303,1:y,1:y,,0.967
304,2:n,2:n,,0.995
305,1:y,1:y,,0.957
306,1:y,1:y,,0.985
307,1:y,2:n,+,0.751
308,2:n,2:n,,0.908
309,1:y,1:y,,0.976
310,1:y,1:y,,0.971
311,2:n,2:n,,0.992
312,1:y,1:y,,0.515
313,2:n,2:n,,0.944
314,2:n,2:n,,0.991
315,1:y,1:y,,0.903
316,2:n,2:n,,0.983
317,2:n,2:n,,0.968
318,1:y,1:y,,0.893
319,1:y,1:y,,0.954
320,2:n,2:n,,1
321,2:n,2:n,,0.949
322,2:n,2:n,,0.977
323,1:y,1:y,,0.994
324,1:y,1:y,,0.945
325,1:y,1:y,,0.979
326,1:y,1:y,,0.98
327,1:y,1:y,,0.989
328,2:n,2:n,,0.979
329,1:y,1:y,,0.998
330,1:y,1:y,,0.986
331,1:y,1:y,,0.957
332,1:y,1:y,,0.994
333,1:y,1:y,,0.951
334,1:y,1:y,,0.973
335,1:y,1:y,,0.956
336,1:y,1:y,,0.986
337,1:y,1:y,,0.968
338,2:n,2:n,,0.808
339,1:y,1:y,,0.975
340,2:n,2:n,,0.993
341,1:y,1:y,,0.971
342,1:y,1:y,,0.964
343,2:n,2:n,,0.995
344,1:y,1:y,,0.987
345,2:n,2:n,,1
346,1:y,1:y,,0.914
347,2:n,2:n,,0.976
348,1:y,1:y,,0.995
349,2:n,2:n,,0.994
350,2:n,2:n,,0.983
351,1:y,1:y,,0.958
352,1:y,1:y,,0.974
353,1:y,1:y,,0.953
354,2:n,2:n,,0.988
355,2:n,2:n,,0.797
356,2:n,2:n,,0.997
357,1:y,1:y,,0.954
358,1:y,1:y,,0.98
359,2:n,2:n,,0.972
360,2:n,2:n,,0.975
361,1:y,1:y,,0.931
362,2:n,2:n,,0.961
363,1:y,1:y,,0.983
364,1:y,1:y,,0.975
365,1:y,1:y,,0.974
366,1:y,1:y,,0.971
367,2:n,2:n,,0.974
368,1:y,1:y,,0.996
369,1:y,1:y,,0.996
370,2:n,2:n,,0.993
371,1:y,1:y,,0.995
372,1:y,1:y,,0.988
373,1:y,1:y,,0.988
374,1:y,1:y,,0.975
375,1:y,1:y,,0.925
376,2:n,2:n,,0.994
377,1:y,1:y,,0.956
378,1:y,1:y,,0.97
379,1:y,1:y,,0.912
380,1:y,1:y,,0.972
381,1:y,1:y,,0.872
382,2:n,2:n,,0.882
383,1:y,1:y,,0.932
384,2:n,2:n,,0.976
385,2:n,2:n,,0.992
386,1:y,1:y,,0.931
387,2:n,2:n,,0.99
388,2:n,2:n,,0.992
389,2:n,2:n,,0.944
390,2:n,2:n,,0.985
391,1:y,1:y,,0.933
392,1:y,1:y,,0.981
393,1:y,1:y,,0.92
394,1:y,1:y,,0.959
395,2:n,2:n,,0.982
396,1:y,1:y,,0.979
397,2:n,2:n,,0.989
398,2:n,2:n,,0.943
399,1:y,1:y,,0.954
400,2:n,2:n,,0.959
401,1:y,1:y,,0.962
402,2:n,2:n,,1
403,2:n,2:n,,0.992
404,2:n,2:n,,0.97
405,1:y,1:y,,0.995
406,1:y,1:y,,0.947
407,2:n,2:n,,0.974
408,1:y,1:y,,0.97
409,1:y,1:y,,0.952
410,1:y,1:y,,0.995
411,1:y,1:y,,0.991
412,1:y,1:y,,0.908
413,1:y,1:y,,0.879
414,1:y,1:y,,0.899
415,2:n,2:n,,0.955
416,2:n,2:n,,0.972
417,1:y,1:y,,0.996
418,2:n,2:n,,0.983
419,2:n,2:n,,0.998
420,1:y,1:y,,0.993
421,1:y,1:y,,0.923
422,1:y,1:y,,0.984
423,2:n,2:n,,0.937
424,1:y,1:y,,0.913
425,1:y,1:y,,0.99
426,1:y,1:y,,0.983
427,2:n,2:n,,0.981
428,1:y,1:y,,0.987
429,2:n,2:n,,0.979
430,1:y,1:y,,0.898
431,1:y,1:y,,0.944
432,1:y,1:y,,0.997
433,2:n,2:n,,0.967
434,2:n,2:n,,0.988
435,1:y,1:y,,0.839
436,2:n,2:n,,0.943
437,2:n,2:n,,0.984
438,2:n,2:n,,0.913
439,1:y,1:y,,0.982
440,1:y,1:y,,0.871
441,1:y,1:y,,0.894
442,1:y,1:y,,0.971
443,1:y,1:y,,0.959
444,2:n,2:n,,0.978
445,2:n,2:n,,0.962
446,1:y,1:y,,0.936
447,2:n,2:n,,0.993
448,2:n,2:n,,0.982
449,1:y,1:y,,0.973
450,1:y,1:y,,0.991
451,1:y,1:y,,0.928
452,2:n,2:n,,0.985
453,2:n,2:n,,0.99
454,1:y,1:y,,0.936
455,1:y,2:n,+,0.9
456,1:y,1:y,,0.976
457,2:n,2:n,,0.967
458,1:y,1:y,,0.98
459,1:y,1:y,,0.952
460,2:n,2:n,,0.972
461,2:n,2:n,,0.948
462,2:n,2:n,,0.954
463,2:n,2:n,,0.992
464,2:n,2:n,,0.975
465,2:n,2:n,,0.983
466,1:y,1:y,,0.857
467,1:y,1:y,,0.962
468,2:n,2:n,,0.983
469,2:n,2:n,,0.987
470,2:n,2:n,,0.951
471,1:y,1:y,,0.962
472,2:n,2:n,,0.966
473,2:n,2:n,,0.987
474,2:n,2:n,,0.985
475,1:y,1:y,,0.889
476,2:n,2:n,,0.985
477,1:y,1:y,,0.982
478,2:n,2:n,,0.987
479,1:y,1:y,,0.965
480,2:n,2:n,,1
481,1:y,1:y,,0.98
482,2:n,2:n,,0.909
483,1:y,1:y,,0.938
484,1:y,1:y,,0.974
485,2:n,2:n,,0.996
486,1:y,1:y,,0.993
487,1:y,1:y,,0.975
488,1:y,1:y,,0.994
489,1:y,1:y,,0.926
490,2:n,1:y,+,0.947
491,2:n,2:n,,0.991
492,2:n,2:n,,0.99
493,2:n,2:n,,0.999
494,2:n,2:n,,0.849
495,1:y,1:y,,0.918
496,2:n,2:n,,0.999
497,1:y,1:y,,0.998
498,2:n,2:n,,0.987
499,2:n,2:n,,0.997
500,1:y,1:y,,0.977
501,1:y,1:y,,0.974
502,2:n,2:n,,0.905
503,2:n,2:n,,0.972
504,2:n,2:n,,0.898
505,2:n,2:n,,0.984
506,2:n,2:n,,0.99
507,1:y,1:y,,0.934
508,1:y,1:y,,0.883
509,1:y,1:y,,0.958
510,2:n,2:n,,0.986
511,1:y,1:y,,0.912
512,2:n,2:n,,0.989
513,2:n,2:n,,0.992
514,2:n,2:n,,0.977
515,1:y,1:y,,0.95
516,1:y,1:y,,0.873
517,2:n,2:n,,0.981
518,1:y,1:y,,0.984
519,1:y,1:y,,0.938
520,1:y,1:y,,0.925
521,1:y,1:y,,0.821
522,1:y,1:y,,0.708
523,2:n,2:n,,0.971
524,1:y,1:y,,0.891
525,2:n,2:n,,0.991
526,1:y,1:y,,0.89
527,1:y,1:y,,0.988
528,1:y,1:y,,0.985
529,2:n,2:n,,0.992
530,1:y,1:y,,0.984
531,1:y,1:y,,0.99
532,2:n,2:n,,0.983
533,2:n,2:n,,0.994
534,2:n,2:n,,0.941
535,1:y,1:y,,0.872
536,2:n,2:n,,0.99
537,1:y,1:y,,0.971
538,2:n,2:n,,0.971
539,1:y,1:y,,0.995
540,1:y,1:y,,0.752
541,1:y,1:y,,0.994
542,1:y,1:y,,0.923
543,2:n,2:n,,0.957
544,1:y,1:y,,0.963
545,2:n,2:n,,0.978
546,2:n,2:n,,0.994
547,2:n,2:n,,0.988
548,1:y,1:y,,0.909
549,1:y,1:y,,0.884
550,1:y,1:y,,0.975
551,2:n,2:n,,0.907
552,1:y,1:y,,0.907
553,1:y,1:y,,0.959
554,2:n,2:n,,0.999
555,1:y,1:y,,0.551
556,1:y,1:y,,0.974
557,2:n,2:n,,0.996
558,2:n,2:n,,0.997
559,2:n,2:n,,0.975
560,2:n,2:n,,0.993
561,2:n,2:n,,0.995
562,1:y,1:y,,0.972
563,1:y,1:y,,0.972
564,1:y,1:y,,0.996
565,1:y,1:y,,0.911
566,2:n,2:n,,0.98
567,1:y,1:y,,0.959
568,2:n,2:n,,0.977
569,2:n,2:n,,0.912
570,2:n,2:n,,0.995
571,2:n,2:n,,0.983
572,1:y,1:y,,0.986
573,1:y,1:y,,0.951
574,1:y,1:y,,0.901
575,2:n,2:n,,0.974
576,1:y,1:y,,0.993
577,1:y,1:y,,0.996
578,1:y,1:y,,0.951
579,2:n,2:n,,0.894
580,2:n,2:n,,0.958
581,1:y,1:y,,0.984
582,1:y,1:y,,0.966
583,2:n,2:n,,0.975
584,1:y,1:y,,0.933
585,1:y,1:y,,0.987
586,1:y,1:y,,0.953
587,1:y,1:y,,0.989
588,2:n,2:n,,0.746
589,1:y,1:y,,0.989
590,1:y,1:y,,0.993
591,1:y,1:y,,0.983
592,1:y,1:y,,0.937
593,2:n,2:n,,0.966
594,1:y,1:y,,0.987
595,1:y,1:y,,0.98
596,1:y,1:y,,0.988
597,2:n,2:n,,0.95
598,1:y,1:y,,0.913
599,1:y,1:y,,0.985
600,1:y,1:y,,0.958
601,1:y,1:y,,0.976
602,1:y,1:y,,0.791
603,2:n,2:n,,0.968
604,1:y,1:y,,0.999
605,1:y,1:y,,0.985
606,2:n,2:n,,0.992
607,1:y,1:y,,0.997
608,2:n,2:n,,0.657
609,2:n,2:n,,0.998
610,2:n,2:n,,0.972
611,2:n,2:n,,0.919
612,2:n,2:n,,0.984
613,2:n,2:n,,0.985
614,1:y,1:y,,0.94
615,1:y,1:y,,0.92
616,2:n,2:n,,0.952
617,1:y,1:y,,0.96
618,1:y,1:y,,0.996
619,2:n,2:n,,0.958
620,1:y,1:y,,0.992
621,1:y,1:y,,0.993
622,2:n,2:n,,0.996
623,1:y,1:y,,0.971
624,1:y,1:y,,0.971
625,2:n,2:n,,0.976
626,1:y,1:y,,0.997
627,2:n,1:y,+,0.999
628,1:y,1:y,,0.989
629,1:y,1:y,,0.995
630,1:y,1:y,,0.994
631,2:n,2:n,,0.996
632,2:n,2:n,,1
633,2:n,2:n,,0.978
634,1:y,1:y,,0.946
635,1:y,1:y,,0.971
636,1:y,1:y,,0.875
637,2:n,2:n,,0.992
638,1:y,1:y,,0.929
639,2:n,2:n,,0.984
640,2:n,2:n,,0.991
641,2:n,2:n,,0.969
642,1:y,1:y,,0.975
643,1:y,1:y,,0.952
644,1:y,1:y,,0.987
645,1:y,1:y,,0.964
646,2:n,2:n,,0.616
647,2:n,2:n,,0.968
648,2:n,2:n,,0.913
649,1:y,1:y,,0.967
650,1:y,1:y,,0.97
651,2:n,2:n,,0.982
652,1:y,1:y,,0.999
653,1:y,1:y,,0.969
654,2:n,2:n,,0.983
655,1:y,1:y,,0.983
656,1:y,1:y,,0.921
657,2:n,2:n,,0.982
658,2:n,2:n,,0.982
659,1:y,1:y,,0.973
660,1:y,1:y,,0.978
661,1:y,1:y,,0.907
662,2:n,2:n,,0.94
663,1:y,1:y,,0.976
664,1:y,1:y,,0.946
665,2:n,2:n,,0.994
666,2:n,2:n,,0.992
667,2:n,2:n,,0.994
668,2:n,2:n,,0.94
669,1:y,1:y,,0.994
670,2:n,2:n,,0.993
671,2:n,2:n,,0.998
672,1:y,1:y,,0.965
673,1:y,1:y,,0.992
674,2:n,2:n,,0.864
675,1:y,1:y,,0.952
676,1:y,1:y,,0.967
677,1:y,1:y,,0.825
678,2:n,2:n,,0.963
679,2:n,2:n,,0.99
680,1:y,1:y,,0.979
681,1:y,1:y,,0.917
682,1:y,1:y,,0.971
683,1:y,1:y,,0.896
684,1:y,1:y,,0.962
685,1:y,1:y,,0.997
686,2:n,2:n,,1
687,1:y,1:y,,0.959
688,1:y,1:y,,0.978
689,2:n,2:n,,0.982
690,2:n,2:n,,0.985
691,1:y,1:y,,0.99
692,1:y,1:y,,0.984
693,1:y,1:y,,0.973
694,2:n,2:n,,0.99
695,2:n,2:n,,0.983
696,2:n,2:n,,0.992
697,1:y,1:y,,0.982
698,2:n,2:n,,0.967
699,1:y,1:y,,0.959
700,1:y,1:y,,0.94
701,1:y,1:y,,0.985
702,1:y,1:y,,0.949
703,1:y,1:y,,0.947
704,1:y,1:y,,0.896
705,2:n,2:n,,0.633
706,1:y,1:y,,0.928
707,1:y,1:y,,0.989
708,2:n,2:n,,0.976
709,2:n,2:n,,0.969
710,2:n,2:n,,0.679
711,1:y,1:y,,0.959
712,1:y,1:y,,0.901
713,2:n,2:n,,0.972
714,2:n,2:n,,0.979
715,2:n,2:n,,0.922
716,2:n,2:n,,0.966
717,1:y,1:y,,0.956
718,1:y,1:y,,0.98
719,2:n,2:n,,0.941
720,2:n,2:n,,0.953
721,2:n,2:n,,0.966
722,1:y,1:y,,0.969
723,2:n,2:n,,0.993
724,1:y,1:y,,0.943
725,1:y,2:n,+,0.978
726,1:y,1:y,,0.563
727,2:n,2:n,,0.956
728,1:y,1:y,,0.975
729,2:n,2:n,,0.967
730,1:y,1:y,,0.982
731,2:n,2:n,,0.928
732,1:y,1:y,,0.96
733,2:n,2:n,,0.99
734,2:n,2:n,,0.898
735,2:n,2:n,,0.99
736,2:n,2:n,,0.982
737,2:n,2:n,,0.998
738,1:y,1:y,,0.968
739,2:n,2:n,,0.993
740,1:y,1:y,,0.995
741,1:y,1:y,,0.968
742,2:n,2:n,,0.966
743,2:n,2:n,,0.992
744,1:y,1:y,,0.997
745,1:y,2:n,+,0.98
746,1:y,1:y,,0.97
747,1:y,1:y,,0.862
748,1:y,1:y,,0.95
749,1:y,1:y,,0.942
750,1:y,1:y,,0.996
751,1:y,1:y,,0.94
752,1:y,1:y,,0.982
753,2:n,2:n,,0.988
754,2:n,2:n,,0.994
755,2:n,2:n,,0.837
756,2:n,2:n,,0.975
757,2:n,2:n,,0.716
758,1:y,1:y,,0.984
759,1:y,1:y,,0.886
760,1:y,1:y,,0.981
761,1:y,1:y,,0.989
762,1:y,1:y,,0.98
763,2:n,2:n,,0.968
764,1:y,1:y,,0.984
765,2:n,2:n,,0.977
766,1:y,1:y,,0.988
767,2:n,2:n,,0.977
768,2:n,1:y,+,0.5
769,1:y,1:y,,0.934
770,2:n,2:n,,1
771,1:y,1:y,,0.884
772,2:n,2:n,,0.997
773,1:y,1:y,,0.848
774,1:y,1:y,,0.986
775,2:n,2:n,,0.943
776,2:n,2:n,,0.948
777,1:y,1:y,,0.961
778,1:y,1:y,,0.991
779,2:n,2:n,,0.975
780,1:y,1:y,,0.968
781,2:n,2:n,,0.948
782,2:n,2:n,,0.593
783,2:n,2:n,,0.974
784,2:n,2:n,,0.986
785,2:n,2:n,,0.996
786,2:n,2:n,,1
787,2:n,2:n,,0.913
788,1:y,1:y,,0.986
789,1:y,1:y,,0.85
790,2:n,2:n,,0.99
791,2:n,2:n,,0.963
792,2:n,2:n,,0.952
793,2:n,2:n,,0.949
794,2:n,2:n,,0.982
795,1:y,1:y,,0.974
796,2:n,2:n,,0.594
797,2:n,2:n,,0.99
798,1:y,1:y,,0.934
799,2:n,2:n,,0.995
800,1:y,1:y,,0.991
801,1:y,1:y,,0.972
802,1:y,1:y,,0.992
803,1:y,1:y,,0.917
804,2:n,1:y,+,0.762
805,1:y,1:y,,0.983
806,2:n,2:n,,0.975
807,2:n,2:n,,0.992
808,1:y,1:y,,0.898
809,1:y,1:y,,0.95
810,2:n,2:n,,0.985
811,2:n,2:n,,0.921
812,1:y,1:y,,0.883
813,2:n,2:n,,0.976
814,2:n,2:n,,0.837
815,1:y,1:y,,0.959
816,1:y,1:y,,0.923
817,2:n,2:n,,0.916
818,1:y,1:y,,0.989
819,2:n,2:n,,0.997
820,1:y,1:y,,0.98
821,1:y,1:y,,0.981
822,2:n,2:n,,0.992
823,2:n,1:y,+,0.946
824,1:y,1:y,,0.985
825,1:y,1:y,,0.984
826,1:y,1:y,,0.849
827,1:y,1:y,,0.844
828,2:n,2:n,,0.967
829,2:n,2:n,,0.991
830,2:n,2:n,,0.809
831,1:y,1:y,,0.873
832,2:n,2:n,,0.986
833,1:y,1:y,,0.826
834,2:n,1:y,+,0.92
835,2:n,2:n,,0.991
836,2:n,2:n,,0.897
837,1:y,2:n,+,0.521
838,2:n,2:n,,0.904
839,1:y,1:y,,0.924
840,2:n,2:n,,0.981
841,1:y,1:y,,0.962
842,2:n,2:n,,0.981
843,1:y,1:y,,0.99
844,1:y,1:y,,0.979
845,1:y,1:y,,0.974
846,1:y,1:y,,0.903
847,1:y,1:y,,0.962
848,2:n,2:n,,0.983
849,1:y,1:y,,0.987
850,2:n,2:n,,0.978
851,1:y,1:y,,0.971
852,2:n,1:y,+,0.986
853,1:y,2:n,+,0.953
854,2:n,2:n,,0.96
855,2:n,2:n,,0.998
856,1:y,2:n,+,0.966
857,1:y,1:y,,0.96
858,1:y,1:y,,0.993
859,1:y,1:y,,0.947
860,1:y,1:y,,0.972
861,2:n,2:n,,0.592
862,2:n,2:n,,0.606
863,2:n,2:n,,0.914
864,1:y,1:y,,0.998
865,2:n,2:n,,0.994
866,1:y,1:y,,0.988
867,1:y,1:y,,0.945
868,2:n,2:n,,0.997
869,2:n,2:n,,0.992
870,2:n,2:n,,0.826
871,1:y,1:y,,0.929
872,1:y,1:y,,0.927
873,2:n,2:n,,0.996
874,1:y,1:y,,0.981
875,1:y,1:y,,0.8
876,1:y,1:y,,0.839
877,2:n,2:n,,0.944
878,1:y,1:y,,0.979
879,1:y,1:y,,0.985
880,2:n,2:n,,0.992
881,1:y,1:y,,0.99
882,1:y,1:y,,0.861
883,1:y,1:y,,0.851
884,2:n,2:n,,0.913
885,1:y,1:y,,0.967
886,2:n,2:n,,0.981
887,1:y,1:y,,0.987
888,1:y,1:y,,0.972
889,2:n,2:n,,0.986
890,2:n,2:n,,0.985
891,2:n,2:n,,0.995
892,2:n,2:n,,0.968
893,1:y,1:y,,0.995
894,1:y,1:y,,0.915
895,2:n,1:y,+,0.502
896,1:y,1:y,,0.981
897,2:n,2:n,,0.987
898,2:n,2:n,,0.982
899,2:n,2:n,,0.993
900,1:y,1:y,,0.887
901,1:y,1:y,,0.994
902,2:n,2:n,,0.994
903,2:n,2:n,,0.996
904,2:n,2:n,,0.954
905,2:n,2:n,,0.992
906,1:y,1:y,,0.957
907,2:n,2:n,,0.981
908,2:n,2:n,,0.976
909,1:y,1:y,,0.981
910,1:y,1:y,,0.865
911,1:y,1:y,,0.989
912,2:n,2:n,,0.953
913,2:n,2:n,,0.997
914,1:y,1:y,,0.921
915,2:n,2:n,,0.978
916,2:n,2:n,,0.683
917,2:n,2:n,,0.789
918,1:y,1:y,,0.957
919,1:y,1:y,,0.921
920,1:y,1:y,,0.983
921,1:y,1:y,,0.793
922,1:y,1:y,,0.967
923,2:n,2:n,,0.993
924,2:n,2:n,,0.99
925,2:n,2:n,,0.917
926,2:n,2:n,,0.989
927,2:n,2:n,,0.974
928,2:n,2:n,,0.992
929,1:y,1:y,,0.882
