
inst#,actual,predicted,error,prediction
87,1:y,2:n,+,0.93
88,2:n,2:n,,0.98
89,1:y,1:y,,0.94
90,2:n,2:n,,1
91,2:n,1:y,+,0.9
92,1:y,1:y,,0.99
93,1:y,1:y,,0.99
94,2:n,2:n,,0.973
95,2:n,2:n,,0.95
96,1:y,2:n,+,0.94
97,2:n,2:n,,0.81
98,2:n,2:n,,1
99,1:y,1:y,,0.97
100,1:y,1:y,,1
101,2:n,2:n,,0.96
102,2:n,2:n,,0.98
103,1:y,1:y,,0.96
104,2:n,2:n,,0.92
105,1:y,1:y,,1
106,2:n,2:n,,1
107,1:y,1:y,,0.84
108,2:n,2:n,,1
109,1:y,1:y,,0.94
110,2:n,2:n,,0.69
111,1:y,1:y,,1
112,2:n,2:n,,0.97
113,2:n,2:n,,0.98
114,2:n,2:n,,0.99
115,1:y,1:y,,0.88
116,2:n,1:y,+,0.93
117,1:y,1:y,,0.9
118,2:n,2:n,,1
119,2:n,2:n,,0.93
120,2:n,2:n,,0.99
121,2:n,2:n,,0.97
122,2:n,2:n,,0.98
123,2:n,2:n,,0.99
124,1:y,1:y,,0.94
125,2:n,2:n,,0.98
126,2:n,1:y,+,0.9
127,2:n,2:n,,0.97
128,2:n,2:n,,0.98
129,2:n,2:n,,0.98
130,2:n,2:n,,0.93
131,1:y,1:y,,1
132,1:y,1:y,,0.88
133,1:y,1:y,,0.89
134,1:y,1:y,,0.92
135,2:n,2:n,,0.89
136,1:y,1:y,,1
137,2:n,2:n,,0.99
138,2:n,2:n,,0.97
139,1:y,1:y,,0.99
140,1:y,1:y,,1
141,2:n,2:n,,1
142,1:y,1:y,,0.96
143,2:n,2:n,,0.7
144,1:y,1:y,,0.76
145,1:y,1:y,,0.91
146,2:n,2:n,,0.99
147,1:y,1:y,,0.96
148,1:y,1:y,,0.62
149,2:n,2:n,,0.98
150,1:y,1:y,,0.85
151,2:n,2:n,,1
152,2:n,1:y,+,0.91
153,2:n,2:n,,0.95
154,2:n,2:n,,1
155,2:n,2:n,,0.92
156,1:y,1:y,,1
157,1:y,2:n,+,0.96
158,1:y,1:y,,0.98
159,1:y,1:y,,0.95
160,1:y,1:y,,0.92
161,2:n,2:n,,0.99
162,1:y,1:y,,0.98
163,2:n,2:n,,1
164,1:y,1:y,,0.99
165,1:y,1:y,,0.98
166,1:y,1:y,,0.96
167,2:n,2:n,,0.99
168,1:y,1:y,,1
169,1:y,1:y,,0.94
170,2:n,2:n,,0.95
171,1:y,1:y,,0.85
172,2:n,1:y,+,0.92
173,2:n,2:n,,0.98
174,1:y,1:y,,1
175,1:y,1:y,,0.97
176,1:y,1:y,,0.99
177,2:n,2:n,,0.95
178,1:y,1:y,,0.97
179,2:n,2:n,,0.78
180,2:n,2:n,,0.93
181,1:y,1:y,,0.98
182,1:y,1:y,,0.97
183,1:y,1:y,,0.96
184,2:n,2:n,,0.99
185,1:y,1:y,,0.88
186,1:y,1:y,,0.99
187,2:n,2:n,,0.98
188,1:y,1:y,,1
189,2:n,2:n,,0.98
190,1:y,1:y,,0.98
191,2:n,2:n,,0.96
192,2:n,2:n,,0.98
193,1:y,1:y,,0.99
194,2:n,2:n,,0.92
195,1:y,1:y,,0.83
196,1:y,1:y,,0.91
197,1:y,1:y,,0.97
198,2:n,2:n,,0.95
199,2:n,2:n,,1
200,1:y,1:y,,1
201,2:n,2:n,,1
202,2:n,2:n,,0.99
203,2:n,2:n,,1
204,1:y,1:y,,0.95
205,2:n,2:n,,0.83
206,1:y,1:y,,1
207,1:y,1:y,,0.97
208,1:y,1:y,,0.92
209,2:n,2:n,,1
210,1:y,1:y,,0.94
211,1:y,1:y,,0.98
212,2:n,2:n,,0.99
213,1:y,2:n,+,0.65
214,1:y,1:y,,0.99
215,2:n,2:n,,0.78
216,1:y,1:y,,0.96
217,1:y,1:y,,0.9
218,1:y,1:y,,0.97
219,2:n,2:n,,1
220,2:n,2:n,,0.99
221,2:n,2:n,,0.99
222,1:y,1:y,,0.88
223,2:n,2:n,,0.99
224,2:n,2:n,,1
225,1:y,1:y,,0.87
226,1:y,1:y,,0.81
227,1:y,1:y,,0.96
228,1:y,1:y,,0.96
229,1:y,1:y,,0.97
230,1:y,1:y,,0.99
231,2:n,2:n,,1
232,1:y,2:n,+,0.74
233,1:y,1:y,,0.96
234,1:y,1:y,,0.87
235,2:n,2:n,,0.98
236,1:y,1:y,,1
237,2:n,2:n,,0.96
238,1:y,1:y,,0.98
239,1:y,1:y,,0.87
240,1:y,1:y,,0.99
241,1:y,1:y,,0.95
242,1:y,1:y,,0.92
243,2:n,2:n,,0.99
244,2:n,2:n,,0.94
245,1:y,1:y,,0.99
246,2:n,1:y,+,0.98
247,1:y,1:y,,0.97
248,2:n,2:n,,0.97
249,1:y,1:y,,0.89
250,1:y,2:n,+,0.94
251,1:y,1:y,,0.86
252,1:y,1:y,,0.99
253,1:y,1:y,,0.9
254,1:y,1:y,,0.98
255,1:y,1:y,,0.99
256,1:y,1:y,,1
257,1:y,1:y,,0.99
258,1:y,2:n,+,0.98
259,1:y,1:y,,0.98
260,1:y,1:y,,0.95
261,1:y,1:y,,1
262,1:y,1:y,,0.95
263,1:y,1:y,,0.94
264,1:y,1:y,,0.92
265,1:y,1:y,,0.98
266,1:y,1:y,,0.97
267,1:y,2:n,+,0.53
268,1:y,1:y,,0.93
269,2:n,2:n,,0.71
270,1:y,1:y,,0.94
271,1:y,1:y,,1
272,1:y,1:y,,1
273,2:n,2:n,,0.73
274,1:y,1:y,,0.94
275,2:n,2:n,,0.99
276,1:y,1:y,,0.97
277,1:y,1:y,,0.91
278,1:y,1:y,,0.99
279,1:y,1:y,,0.99
280,1:y,1:y,,0.94
281,2:n,2:n,,0.97
282,1:y,1:y,,0.96
283,1:y,1:y,,0.95
284,2:n,2:n,,0.89
285,1:y,1:y,,0.96
286,2:n,2:n,,0.98
287,1:y,1:y,,0.95
288,1:y,1:y,,0.97
289,2:n,2:n,,0.94
290,2:n,2:n,,0.96
291,2:n,2:n,,0.99
292,2:n,2:n,,0.98
293,2:n,2:n,,0.97
294,1:y,1:y,,0.99
295,1:y,1:y,,0.97
296,2:n,2:n,,0.97
297,1:y,1:y,,0.96
298,1:y,1:y,,1
299,2:n,2:n,,0.99
300,1:y,1:y,,0.93
301,2:n,2:n,,0.99
302,2:n,2:n,,0.98
303,1:y,1:y,,0.98
304,2:n,2:n,,0.99
305,1:y,1:y,,0.96
306,1:y,1:y,,1
307,1:y,2:n,+,0.75
308,2:n,2:n,,0.86
309,1:y,1:y,,0.96
310,1:y,1:y,,0.97
311,2:n,2:n,,0.99
312,1:y,2:n,+,0.51
313,2:n,2:n,,0.94
314,2:n,2:n,,0.99
315,1:y,1:y,,0.91
316,2:n,2:n,,0.98
317,2:n,2:n,,0.96
318,1:y,1:y,,0.91
319,1:y,1:y,,0.97
320,2:n,2:n,,1
321,2:n,2:n,,0.95
322,2:n,2:n,,0.97
323,1:y,1:y,,0.99
324,1:y,1:y,,0.95
325,1:y,1:y,,0.94
326,1:y,1:y,,0.94
327,1:y,1:y,,0.99
328,2:n,2:n,,1
329,1:y,1:y,,1
330,1:y,1:y,,0.99
331,1:y,1:y,,0.96
332,1:y,1:y,,1
333,1:y,1:y,,0.96
334,1:y,1:y,,0.98
335,1:y,1:y,,0.97
336,1:y,1:y,,0.98
337,1:y,1:y,,0.97
338,2:n,2:n,,0.8
339,1:y,1:y,,0.98
340,2:n,2:n,,0.99
341,1:y,1:y,,0.97
342,1:y,1:y,,0.97
343,2:n,2:n,,0.98
344,1:y,1:y,,0.99
345,2:n,2:n,,1
346,1:y,1:y,,0.95
347,2:n,2:n,,0.97
348,1:y,1:y,,1
349,2:n,2:n,,0.98
350,2:n,2:n,,0.99
351,1:y,1:y,,0.97
352,1:y,1:y,,0.94
353,1:y,1:y,,0.93
354,2:n,2:n,,0.99
355,2:n,2:n,,0.79
356,2:n,2:n,,1
357,1:y,1:y,,0.97
358,1:y,1:y,,0.99
359,2:n,2:n,,0.98
360,2:n,2:n,,0.99
361,1:y,1:y,,0.91
362,2:n,2:n,,0.98
363,1:y,1:y,,0.94
364,1:y,1:y,,0.97
365,1:y,1:y,,0.97
366,1:y,1:y,,0.98
367,2:n,2:n,,0.96
368,1:y,1:y,,1
369,1:y,1:y,,1
370,2:n,2:n,,0.98
371,1:y,1:y,,1
372,1:y,1:y,,0.98
373,1:y,1:y,,1
374,1:y,1:y,,0.98
375,1:y,1:y,,0.93
376,2:n,2:n,,1
377,1:y,1:y,,0.93
378,1:y,1:y,,0.92
379,1:y,1:y,,0.92
380,1:y,1:y,,0.97
381,1:y,1:y,,0.83
382,2:n,2:n,,0.86
383,1:y,1:y,,0.9
384,2:n,2:n,,0.99
385,2:n,2:n,,0.99
386,1:y,1:y,,0.92
387,2:n,2:n,,1
388,2:n,2:n,,0.99
389,2:n,2:n,,0.94
390,2:n,2:n,,0.99
391,1:y,1:y,,0.95
392,1:y,1:y,,0.98
393,1:y,1:y,,0.93
394,1:y,1:y,,0.95
395,2:n,2:n,,0.99
396,1:y,1:y,,0.99
397,2:n,2:n,,0.99
398,2:n,2:n,,0.96
399,1:y,1:y,,0.97
400,2:n,2:n,,0.98
401,1:y,1:y,,0.98
402,2:n,2:n,,1
403,2:n,2:n,,0.98
404,2:n,2:n,,0.95
405,1:y,1:y,,1
406,1:y,1:y,,0.91
407,2:n,2:n,,0.98
408,1:y,1:y,,0.96
409,1:y,1:y,,0.95
410,1:y,1:y,,1
411,1:y,1:y,,0.99
412,1:y,1:y,,0.86
413,1:y,1:y,,0.84
414,1:y,1:y,,0.92
415,2:n,2:n,,0.96
416,2:n,2:n,,0.99
417,1:y,1:y,,0.99
418,2:n,2:n,,0.96
419,2:n,2:n,,1
420,1:y,1:y,,0.98
421,1:y,1:y,,0.93
422,1:y,1:y,,0.98
423,2:n,2:n,,0.97
424,1:y,1:y,,0.92
425,1:y,1:y,,0.96
426,1:y,1:y,,1
427,2:n,2:n,,0.98
428,1:y,1:y,,0.96
429,2:n,2:n,,0.98
430,1:y,1:y,,0.89
431,1:y,1:y,,0.95
432,1:y,1:y,,1
433,2:n,2:n,,0.96
434,2:n,2:n,,0.99
435,1:y,1:y,,0.92
436,2:n,2:n,,0.92
437,2:n,2:n,,0.99
438,2:n,2:n,,0.92
439,1:y,1:y,,0.99
440,1:y,1:y,,0.9
441,1:y,1:y,,0.87
442,1:y,1:y,,0.96
443,1:y,1:y,,0.9
444,2:n,2:n,,0.98
445,2:n,2:n,,0.95
446,1:y,1:y,,0.88
447,2:n,2:n,,1
448,2:n,2:n,,0.99
449,1:y,1:y,,0.98
450,1:y,1:y,,0.98
451,1:y,1:y,,0.89
452,2:n,2:n,,0.98
453,2:n,2:n,,1
454,1:y,1:y,,0.95
455,1:y,2:n,+,0.92
456,1:y,1:y,,0.96
457,2:n,2:n,,0.97
458,1:y,1:y,,0.96
459,1:y,1:y,,0.96
460,2:n,2:n,,0.98
461,2:n,2:n,,0.94
462,2:n,2:n,,0.98
463,2:n,2:n,,0.98
464,2:n,2:n,,0.98
465,2:n,2:n,,0.98
466,1:y,1:y,,0.87
467,1:y,1:y,,0.94
468,2:n,2:n,,0.99
469,2:n,2:n,,0.981
470,2:n,2:n,,0.98
471,1:y,1:y,,0.98
472,2:n,2:n,,0.98
473,2:n,2:n,,0.98
474,2:n,2:n,,0.99
475,1:y,1:y,,0.85
476,2:n,2:n,,0.99
477,1:y,1:y,,0.99
478,2:n,2:n,,0.98
479,1:y,1:y,,0.94
480,2:n,2:n,,1
481,1:y,1:y,,0.96
482,2:n,2:n,,0.9
483,1:y,1:y,,0.96
484,1:y,1:y,,0.96
485,2:n,2:n,,0.99
486,1:y,1:y,,0.98
487,1:y,1:y,,0.99
488,1:y,1:y,,0.99
489,1:y,1:y,,0.93
490,2:n,1:y,+,0.95
491,2:n,2:n,,1
492,2:n,2:n,,0.99
493,2:n,2:n,,1
494,2:n,2:n,,0.87
495,1:y,1:y,,0.94
496,2:n,2:n,,0.99
497,1:y,1:y,,1
498,2:n,2:n,,0.99
499,2:n,2:n,,1
500,1:y,1:y,,0.98
501,1:y,1:y,,0.99
502,2:n,2:n,,0.95
503,2:n,2:n,,0.99
504,2:n,2:n,,0.92
505,2:n,2:n,,0.99
506,2:n,2:n,,0.97
507,1:y,1:y,,0.96
508,1:y,1:y,,0.86
509,1:y,1:y,,0.96
510,2:n,2:n,,0.97
511,1:y,1:y,,0.92
512,2:n,2:n,,0.98
513,2:n,2:n,,0.98
514,2:n,2:n,,0.97
515,1:y,1:y,,0.94
516,1:y,1:y,,0.85
517,2:n,2:n,,0.99
518,1:y,1:y,,0.99
519,1:y,1:y,,0.96
520,1:y,1:y,,0.93
521,1:y,1:y,,0.82
522,1:y,1:y,,0.73
523,2:n,2:n,,0.98
524,1:y,1:y,,0.9
525,2:n,2:n,,0.99
526,1:y,1:y,,0.89
527,1:y,1:y,,0.99
528,1:y,1:y,,0.99
529,2:n,2:n,,1
530,1:y,1:y,,0.99
531,1:y,1:y,,1
532,2:n,2:n,,0.98
533,2:n,2:n,,1
534,2:n,2:n,,0.96
535,1:y,1:y,,0.84
536,2:n,2:n,,1
537,1:y,1:y,,0.97
538,2:n,2:n,,0.97
539,1:y,1:y,,0.99
540,1:y,1:y,,0.73
541,1:y,1:y,,1
542,1:y,1:y,,0.9
543,2:n,2:n,,0.96
544,1:y,1:y,,0.93
545,2:n,2:n,,0.98
546,2:n,2:n,,0.99
547,2:n,2:n,,0.98
548,1:y,1:y,,0.9
549,1:y,1:y,,0.9
550,1:y,1:y,,0.97
551,2:n,2:n,,0.91
552,1:y,1:y,,0.87
553,1:y,1:y,,0.96
554,2:n,2:n,,1
555,1:y,1:y,,0.58
556,1:y,1:y,,0.95
557,2:n,2:n,,0.99
558,2:n,2:n,,0.97
559,2:n,2:n,,0.97
560,2:n,2:n,,1
561,2:n,2:n,,1
562,1:y,1:y,,0.96
563,1:y,1:y,,1
564,1:y,1:y,,1
565,1:y,1:y,,0.95
566,2:n,2:n,,0.99
567,1:y,1:y,,0.97
568,2:n,2:n,,0.98
569,2:n,2:n,,0.93
570,2:n,2:n,,0.99
571,2:n,2:n,,0.99
572,1:y,1:y,,0.98
573,1:y,1:y,,0.94
574,1:y,1:y,,0.91
575,2:n,2:n,,0.97
576,1:y,1:y,,0.98
577,1:y,1:y,,1
578,1:y,1:y,,0.97
579,2:n,2:n,,0.88
580,2:n,2:n,,0.97
581,1:y,1:y,,0.97
582,1:y,1:y,,0.97
583,2:n,2:n,,0.93
584,1:y,1:y,,0.94
585,1:y,1:y,,0.98
586,1:y,1:y,,0.95
587,1:y,1:y,,1
588,2:n,2:n,,0.78
589,1:y,1:y,,0.99
590,1:y,1:y,,1
591,1:y,1:y,,0.98
592,1:y,1:y,,0.94
593,2:n,2:n,,0.97
594,1:y,1:y,,0.97
595,1:y,1:y,,0.98
596,1:y,1:y,,0.98
597,2:n,2:n,,0.98
598,1:y,1:y,,0.9
599,1:y,1:y,,1
600,1:y,1:y,,0.96
601,1:y,1:y,,0.96
602,1:y,1:y,,0.86
603,2:n,2:n,,0.96
604,1:y,1:y,,1
605,1:y,1:y,,0.98
606,2:n,2:n,,0.99
607,1:y,1:y,,1
608,2:n,2:n,,0.71
609,2:n,2:n,,1
610,2:n,2:n,,0.98
611,2:n,2:n,,0.87
612,2:n,2:n,,0.98
613,2:n,2:n,,0.99
614,1:y,1:y,,0.92
615,1:y,1:y,,0.91
616,2:n,2:n,,0.93
617,1:y,1:y,,0.98
618,1:y,1:y,,1
619,2:n,2:n,,0.98
620,1:y,1:y,,0.98
621,1:y,1:y,,0.98
622,2:n,2:n,,1
623,1:y,1:y,,0.97
624,1:y,1:y,,0.96
625,2:n,2:n,,0.97
626,1:y,1:y,,1
627,2:n,1:y,+,1
628,1:y,1:y,,0.99
629,1:y,1:y,,0.99
630,1:y,1:y,,1
631,2:n,2:n,,1
632,2:n,2:n,,1
633,2:n,2:n,,0.97
634,1:y,1:y,,0.91
635,1:y,1:y,,0.95
636,1:y,1:y,,0.88
637,2:n,2:n,,0.99
638,1:y,1:y,,0.91
639,2:n,2:n,,0.98
640,2:n,2:n,,0.99
641,2:n,2:n,,0.97
642,1:y,1:y,,0.96
643,1:y,1:y,,0.93
644,1:y,1:y,,0.98
645,1:y,1:y,,0.98
646,2:n,2:n,,0.58
647,2:n,2:n,,0.95
648,2:n,2:n,,0.92
649,1:y,1:y,,0.92
650,1:y,1:y,,0.96
651,2:n,2:n,,0.99
652,1:y,1:y,,1
653,1:y,1:y,,0.99
654,2:n,2:n,,0.97
655,1:y,1:y,,0.98
656,1:y,1:y,,0.95
657,2:n,2:n,,0.98
658,2:n,2:n,,0.98
659,1:y,1:y,,0.96
660,1:y,1:y,,0.96
661,1:y,1:y,,0.88
662,2:n,2:n,,0.93
663,1:y,1:y,,0.96
664,1:y,1:y,,0.94
665,2:n,2:n,,1
666,2:n,2:n,,0.99
667,2:n,2:n,,0.99
668,2:n,2:n,,0.92
669,1:y,1:y,,0.99
670,2:n,2:n,,1
671,2:n,2:n,,1
672,1:y,1:y,,0.97
673,1:y,1:y,,0.99
674,2:n,2:n,,0.88
675,1:y,1:y,,0.95
676,1:y,1:y,,0.97
677,1:y,1:y,,0.85
678,2:n,2:n,,0.95
679,2:n,2:n,,1
680,1:y,1:y,,0.97
681,1:y,1:y,,0.92
682,1:y,1:y,,0.98
683,1:y,1:y,,0.88
684,1:y,1:y,,0.96
685,1:y,1:y,,1
686,2:n,2:n,,1
687,1:y,1:y,,0.99
688,1:y,1:y,,0.96
689,2:n,2:n,,0.99
690,2:n,2:n,,0.97
691,1:y,1:y,,0.98
692,1:y,1:y,,1
693,1:y,1:y,,0.96
694,2:n,2:n,,0.98
695,2:n,2:n,,0.98
696,2:n,2:n,,0.98
697,1:y,1:y,,0.96
698,2:n,2:n,,0.94
699,1:y,1:y,,0.97
700,1:y,1:y,,0.94
701,1:y,1:y,,1
702,1:y,1:y,,0.95
703,1:y,1:y,,0.96
704,1:y,1:y,,0.94
705,2:n,2:n,,0.55
706,1:y,1:y,,0.96
707,1:y,1:y,,0.97
708,2:n,2:n,,0.98
709,2:n,2:n,,0.96
710,2:n,2:n,,0.67
711,1:y,1:y,,0.96
712,1:y,1:y,,0.92
713,2:n,2:n,,0.97
714,2:n,2:n,,0.98
715,2:n,2:n,,0.92
716,2:n,2:n,,0.98
717,1:y,1:y,,0.96
718,1:y,1:y,,0.96
719,2:n,2:n,,0.97
720,2:n,2:n,,0.91
721,2:n,2:n,,0.93
722,1:y,1:y,,0.96
723,2:n,2:n,,1
724,1:y,1:y,,0.93
725,1:y,2:n,+,0.98
726,1:y,1:y,,0.56
727,2:n,2:n,,0.96
728,1:y,1:y,,0.98
729,2:n,2:n,,0.96
730,1:y,1:y,,0.98
731,2:n,2:n,,0.91
732,1:y,1:y,,0.96
733,2:n,2:n,,0.99
734,2:n,2:n,,0.91
735,2:n,2:n,,0.97
736,2:n,2:n,,0.98
737,2:n,2:n,,1
738,1:y,1:y,,0.96
739,2:n,2:n,,0.99
740,1:y,1:y,,0.99
741,1:y,1:y,,0.96
742,2:n,2:n,,0.96
743,2:n,2:n,,0.99
744,1:y,1:y,,1
745,1:y,2:n,+,0.98
746,1:y,1:y,,0.99
747,1:y,1:y,,0.85
748,1:y,1:y,,0.96
749,1:y,1:y,,0.9
750,1:y,1:y,,1
751,1:y,1:y,,0.94
752,1:y,1:y,,0.96
753,2:n,2:n,,0.99
754,2:n,2:n,,1
755,2:n,2:n,,0.81
756,2:n,2:n,,0.97
757,2:n,2:n,,0.71
758,1:y,1:y,,1
759,1:y,1:y,,0.82
760,1:y,1:y,,0.96
761,1:y,1:y,,1
762,1:y,1:y,,0.96
763,2:n,2:n,,0.96
764,1:y,1:y,,0.97
765,2:n,2:n,,0.99
766,1:y,1:y,,1
767,2:n,2:n,,0.98
768,2:n,1:y,+,0.55
769,1:y,1:y,,0.92
770,2:n,2:n,,1
771,1:y,1:y,,0.91
772,2:n,2:n,,1
773,1:y,1:y,,0.84
774,1:y,1:y,,0.97
775,2:n,2:n,,0.93
776,2:n,2:n,,0.9
777,1:y,1:y,,0.98
778,1:y,1:y,,1
779,2:n,2:n,,0.99
780,1:y,1:y,,0.96
781,2:n,2:n,,0.95
782,2:n,2:n,,0.56
783,2:n,2:n,,0.97
784,2:n,2:n,,0.99
785,2:n,2:n,,1
786,2:n,2:n,,1
787,2:n,2:n,,0.89
788,1:y,1:y,,0.99
789,1:y,1:y,,0.92
790,2:n,2:n,,0.99
791,2:n,2:n,,0.94
792,2:n,2:n,,0.92
793,2:n,2:n,,0.97
794,2:n,2:n,,0.98
795,1:y,1:y,,0.97
796,2:n,2:n,,0.6
797,2:n,2:n,,0.99
798,1:y,1:y,,0.87
799,2:n,2:n,,0.99
800,1:y,1:y,,0.99
801,1:y,1:y,,0.98
802,1:y,1:y,,1
803,1:y,1:y,,0.9
804,2:n,1:y,+,0.73
805,1:y,1:y,,0.99
806,2:n,2:n,,0.96
807,2:n,2:n,,0.99
808,1:y,1:y,,0.94
809,1:y,1:y,,0.94
810,2:n,2:n,,0.99
811,2:n,2:n,,0.91
812,1:y,1:y,,0.94
813,2:n,2:n,,0.99
814,2:n,2:n,,0.83
815,1:y,1:y,,0.93
816,1:y,1:y,,0.95
817,2:n,2:n,,0.9
818,1:y,1:y,,0.99
819,2:n,2:n,,0.99
820,1:y,1:y,,0.98
821,1:y,1:y,,0.98
822,2:n,2:n,,0.98
823,2:n,1:y,+,0.93
824,1:y,1:y,,1
825,1:y,1:y,,0.99
826,1:y,1:y,,0.87
827,1:y,1:y,,0.88
828,2:n,2:n,,0.97
829,2:n,2:n,,0.99
830,2:n,2:n,,0.73
831,1:y,1:y,,0.83
832,2:n,2:n,,1
833,1:y,1:y,,0.76
834,2:n,1:y,+,0.93
835,2:n,2:n,,0.99
836,2:n,2:n,,0.89
837,1:y,2:n,+,0.64
838,2:n,2:n,,0.93
839,1:y,1:y,,0.91
840,2:n,2:n,,0.99
841,1:y,1:y,,0.94
842,2:n,2:n,,0.98
843,1:y,1:y,,1
844,1:y,1:y,,0.99
845,1:y,1:y,,0.98
846,1:y,1:y,,0.93
847,1:y,1:y,,0.97
848,2:n,2:n,,0.96
849,1:y,1:y,,0.97
850,2:n,2:n,,0.96
851,1:y,1:y,,0.95
852,2:n,1:y,+,0.99
853,1:y,2:n,+,0.98
854,2:n,2:n,,0.93
855,2:n,2:n,,1
856,1:y,2:n,+,0.96
857,1:y,1:y,,0.98
858,1:y,1:y,,1
859,1:y,1:y,,0.93
860,1:y,1:y,,0.98
861,2:n,1:y,+,0.5
862,2:n,2:n,,0.58
863,2:n,2:n,,0.93
864,1:y,1:y,,1
865,2:n,2:n,,0.99
866,1:y,1:y,,1
867,1:y,1:y,,0.95
868,2:n,2:n,,1
869,2:n,2:n,,0.99
870,2:n,2:n,,0.89
871,1:y,1:y,,0.9
872,1:y,1:y,,0.93
873,2:n,2:n,,0.99
874,1:y,1:y,,0.97
875,1:y,1:y,,0.9
876,1:y,1:y,,0.87
877,2:n,2:n,,0.939
878,1:y,1:y,,0.97
879,1:y,1:y,,0.97
880,2:n,2:n,,0.98
881,1:y,1:y,,0.99
882,1:y,1:y,,0.84
883,1:y,1:y,,0.82
884,2:n,2:n,,0.96
885,1:y,1:y,,0.92
886,2:n,2:n,,0.96
887,1:y,1:y,,0.98
888,1:y,1:y,,0.98
889,2:n,2:n,,0.99
890,2:n,2:n,,0.99
891,2:n,2:n,,0.99
892,2:n,2:n,,0.99
893,1:y,1:y,,1
894,1:y,1:y,,0.97
895,2:n,1:y,+,0.55
896,1:y,1:y,,0.98
897,2:n,2:n,,0.98
898,2:n,2:n,,0.95
899,2:n,2:n,,1
900,1:y,1:y,,0.92
901,1:y,1:y,,0.99
902,2:n,2:n,,0.99
903,2:n,2:n,,1
904,2:n,2:n,,0.97
905,2:n,2:n,,0.98
906,1:y,1:y,,0.95
907,2:n,2:n,,0.97
908,2:n,2:n,,0.99
909,1:y,1:y,,1
910,1:y,1:y,,0.88
911,1:y,1:y,,1
912,2:n,2:n,,0.95
913,2:n,2:n,,1
914,1:y,1:y,,0.96
915,2:n,2:n,,0.97
916,2:n,2:n,,0.69
917,2:n,2:n,,0.77
918,1:y,1:y,,0.96
919,1:y,1:y,,0.93
920,1:y,1:y,,0.99
921,1:y,1:y,,0.8
922,1:y,1:y,,0.97
923,2:n,2:n,,1
924,2:n,2:n,,0.99
925,2:n,2:n,,0.98
926,2:n,2:n,,0.98
927,2:n,2:n,,0.99
928,2:n,2:n,,1
929,1:y,1:y,,0.89
930,2:n,2:n,,0.98
931,1:y,1:y,,0.96
932,2:n,2:n,,1
933,1:y,1:y,,0.97
934,2:n,2:n,,0.97
935,1:y,1:y,,0.98
936,2:n,2:n,,0.88
937,1:y,1:y,,0.95
938,2:n,2:n,,0.96
939,2:n,2:n,,1
940,2:n,1:y,+,0.89
941,1:y,1:y,,1
942,1:y,1:y,,0.92
943,1:y,1:y,,0.78
944,2:n,2:n,,0.99
945,1:y,1:y,,0.89
946,2:n,2:n,,0.99
947,2:n,2:n,,0.98
