
inst#,actual,predicted,error,prediction
221,2:n,2:n,,0.989
222,1:y,1:y,,0.884
223,2:n,2:n,,0.979
224,2:n,2:n,,0.999
225,1:y,1:y,,0.887
226,1:y,1:y,,0.806
227,1:y,1:y,,0.911
228,1:y,1:y,,0.961
229,1:y,1:y,,0.975
230,1:y,1:y,,0.996
231,2:n,2:n,,0.999
232,1:y,2:n,+,0.776
233,1:y,1:y,,0.946
234,1:y,1:y,,0.865
235,2:n,2:n,,0.979
236,1:y,1:y,,0.991
237,2:n,2:n,,0.973
238,1:y,1:y,,0.985
239,1:y,1:y,,0.886
240,1:y,1:y,,0.98
241,1:y,1:y,,0.963
242,1:y,1:y,,0.931
243,2:n,2:n,,0.989
244,2:n,2:n,,0.948
245,1:y,1:y,,0.976
246,2:n,1:y,+,0.983
247,1:y,1:y,,0.953
248,2:n,2:n,,0.97
249,1:y,1:y,,0.924
250,1:y,2:n,+,0.953
251,1:y,1:y,,0.828
252,1:y,1:y,,0.981
253,1:y,1:y,,0.907
254,1:y,1:y,,0.966
255,1:y,1:y,,0.99
256,1:y,1:y,,0.99
257,1:y,1:y,,0.993
258,1:y,2:n,+,0.94
259,1:y,1:y,,0.98
260,1:y,1:y,,0.971
261,1:y,1:y,,0.998
262,1:y,1:y,,0.983
263,1:y,1:y,,0.899
264,1:y,1:y,,0.934
265,1:y,1:y,,0.978
266,1:y,1:y,,0.961
267,1:y,2:n,+,0.561
268,1:y,1:y,,0.927
269,2:n,2:n,,0.67
270,1:y,1:y,,0.931
271,1:y,1:y,,0.995
272,1:y,1:y,,0.995
273,2:n,2:n,,0.757
274,1:y,1:y,,0.96
275,2:n,2:n,,0.986
276,1:y,1:y,,0.986
277,1:y,1:y,,0.96
278,1:y,1:y,,0.985
279,1:y,1:y,,0.996
280,1:y,1:y,,0.912
281,2:n,2:n,,0.993
282,1:y,1:y,,0.973
283,1:y,1:y,,0.917
284,2:n,2:n,,0.929
285,1:y,1:y,,0.964
286,2:n,2:n,,0.981
287,1:y,1:y,,0.975
288,1:y,1:y,,0.97
289,2:n,2:n,,0.935
290,2:n,2:n,,0.984
291,2:n,2:n,,0.981
292,2:n,2:n,,0.959
293,2:n,2:n,,0.988
294,1:y,1:y,,0.978
295,1:y,1:y,,0.983
296,2:n,2:n,,0.97
297,1:y,1:y,,0.975
298,1:y,1:y,,0.991
299,2:n,2:n,,0.994
300,1:y,1:y,,0.976
301,2:n,2:n,,0.955
302,2:n,2:n,,0.995
303,1:y,1:y,,0.969
304,2:n,2:n,,0.994
305,1:y,1:y,,0.959
306,1:y,1:y,,0.983
307,1:y,2:n,+,0.75
308,2:n,2:n,,0.906
309,1:y,1:y,,0.971
310,1:y,1:y,,0.974
311,2:n,2:n,,0.991
312,1:y,1:y,,0.515
313,2:n,2:n,,0.946
314,2:n,2:n,,0.989
315,1:y,1:y,,0.909
316,2:n,2:n,,0.984
317,2:n,2:n,,0.971
318,1:y,1:y,,0.895
319,1:y,1:y,,0.948
320,2:n,2:n,,1
321,2:n,2:n,,0.945
322,2:n,2:n,,0.974
323,1:y,1:y,,0.994
324,1:y,1:y,,0.941
325,1:y,1:y,,0.975
326,1:y,1:y,,0.979
327,1:y,1:y,,0.988
328,2:n,2:n,,0.979
329,1:y,1:y,,0.998
330,1:y,1:y,,0.985
331,1:y,1:y,,0.956
332,1:y,1:y,,0.996
333,1:y,1:y,,0.949
334,1:y,1:y,,0.975
335,1:y,1:y,,0.956
336,1:y,1:y,,0.984
337,1:y,1:y,,0.97
338,2:n,2:n,,0.809
339,1:y,1:y,,0.976
340,2:n,2:n,,0.994
341,1:y,1:y,,0.97
342,1:y,1:y,,0.961
343,2:n,2:n,,0.994
344,1:y,1:y,,0.984
345,2:n,2:n,,1
346,1:y,1:y,,0.919
347,2:n,2:n,,0.975
348,1:y,1:y,,0.995
349,2:n,2:n,,0.994
350,2:n,2:n,,0.983
351,1:y,1:y,,0.958
352,1:y,1:y,,0.975
353,1:y,1:y,,0.949
354,2:n,2:n,,0.989
355,2:n,2:n,,0.799
356,2:n,2:n,,0.996
357,1:y,1:y,,0.955
358,1:y,1:y,,0.98
359,2:n,2:n,,0.971
360,2:n,2:n,,0.975
361,1:y,1:y,,0.926
362,2:n,2:n,,0.965
363,1:y,1:y,,0.979
364,1:y,1:y,,0.975
365,1:y,1:y,,0.973
366,1:y,1:y,,0.973
367,2:n,2:n,,0.973
368,1:y,1:y,,0.995
369,1:y,1:y,,0.995
370,2:n,2:n,,0.991
371,1:y,1:y,,0.995
372,1:y,1:y,,0.99
373,1:y,1:y,,0.99
374,1:y,1:y,,0.978
375,1:y,1:y,,0.919
376,2:n,2:n,,0.993
377,1:y,1:y,,0.959
378,1:y,1:y,,0.974
379,1:y,1:y,,0.92
380,1:y,1:y,,0.973
381,1:y,1:y,,0.874
382,2:n,2:n,,0.874
383,1:y,1:y,,0.929
384,2:n,2:n,,0.973
385,2:n,2:n,,0.994
386,1:y,1:y,,0.927
387,2:n,2:n,,0.991
388,2:n,2:n,,0.994
389,2:n,2:n,,0.94
390,2:n,2:n,,0.986
391,1:y,1:y,,0.935
392,1:y,1:y,,0.981
393,1:y,1:y,,0.92
394,1:y,1:y,,0.956
395,2:n,2:n,,0.982
396,1:y,1:y,,0.981
397,2:n,2:n,,0.99
398,2:n,2:n,,0.943
399,1:y,1:y,,0.954
400,2:n,2:n,,0.959
401,1:y,1:y,,0.963
402,2:n,2:n,,1
403,2:n,2:n,,0.991
404,2:n,2:n,,0.97
405,1:y,1:y,,0.995
406,1:y,1:y,,0.94
407,2:n,2:n,,0.975
408,1:y,1:y,,0.973
409,1:y,1:y,,0.954
410,1:y,1:y,,0.995
411,1:y,1:y,,0.991
412,1:y,1:y,,0.905
413,1:y,1:y,,0.887
414,1:y,1:y,,0.897
415,2:n,2:n,,0.951
416,2:n,2:n,,0.974
417,1:y,1:y,,0.996
418,2:n,2:n,,0.981
419,2:n,2:n,,0.999
420,1:y,1:y,,0.993
421,1:y,1:y,,0.92
422,1:y,1:y,,0.988
423,2:n,2:n,,0.94
424,1:y,1:y,,0.911
425,1:y,1:y,,0.989
426,1:y,1:y,,0.988
427,2:n,2:n,,0.984
428,1:y,1:y,,0.986
429,2:n,2:n,,0.975
430,1:y,1:y,,0.899
431,1:y,1:y,,0.946
432,1:y,1:y,,0.999
433,2:n,2:n,,0.966
434,2:n,2:n,,0.99
435,1:y,1:y,,0.844
436,2:n,2:n,,0.949
437,2:n,2:n,,0.981
438,2:n,2:n,,0.906
439,1:y,1:y,,0.983
440,1:y,1:y,,0.875
441,1:y,1:y,,0.892
442,1:y,1:y,,0.969
443,1:y,1:y,,0.954
444,2:n,2:n,,0.974
445,2:n,2:n,,0.959
446,1:y,1:y,,0.944
447,2:n,2:n,,0.993
448,2:n,2:n,,0.981
449,1:y,1:y,,0.974
450,1:y,1:y,,0.991
451,1:y,1:y,,0.93
452,2:n,2:n,,0.984
453,2:n,2:n,,0.993
454,1:y,1:y,,0.941
455,1:y,2:n,+,0.899
456,1:y,1:y,,0.973
457,2:n,2:n,,0.966
458,1:y,1:y,,0.979
459,1:y,1:y,,0.948
460,2:n,2:n,,0.969
461,2:n,2:n,,0.949
462,2:n,2:n,,0.951
463,2:n,2:n,,0.991
464,2:n,2:n,,0.975
465,2:n,2:n,,0.981
466,1:y,1:y,,0.865
467,1:y,1:y,,0.955
468,2:n,2:n,,0.983
469,2:n,2:n,,0.986
470,2:n,2:n,,0.949
471,1:y,1:y,,0.965
472,2:n,2:n,,0.963
473,2:n,2:n,,0.984
474,2:n,2:n,,0.983
475,1:y,1:y,,0.889
476,2:n,2:n,,0.984
477,1:y,1:y,,0.984
478,2:n,2:n,,0.984
479,1:y,1:y,,0.961
480,2:n,2:n,,1
481,1:y,1:y,,0.976
482,2:n,2:n,,0.905
483,1:y,1:y,,0.939
484,1:y,1:y,,0.971
485,2:n,2:n,,0.996
486,1:y,1:y,,0.993
487,1:y,1:y,,0.975
488,1:y,1:y,,0.995
489,1:y,1:y,,0.917
490,2:n,1:y,+,0.949
491,2:n,2:n,,0.99
492,2:n,2:n,,0.988
493,2:n,2:n,,1
494,2:n,2:n,,0.845
495,1:y,1:y,,0.929
496,2:n,2:n,,0.999
497,1:y,1:y,,0.998
498,2:n,2:n,,0.986
499,2:n,2:n,,0.996
500,1:y,1:y,,0.98
501,1:y,1:y,,0.974
502,2:n,2:n,,0.907
503,2:n,2:n,,0.973
504,2:n,2:n,,0.899
505,2:n,2:n,,0.983
506,2:n,2:n,,0.99
507,1:y,1:y,,0.926
508,1:y,1:y,,0.873
509,1:y,1:y,,0.956
510,2:n,2:n,,0.984
511,1:y,1:y,,0.916
512,2:n,2:n,,0.989
513,2:n,2:n,,0.99
514,2:n,2:n,,0.975
515,1:y,1:y,,0.953
516,1:y,1:y,,0.876
517,2:n,2:n,,0.981
518,1:y,1:y,,0.984
519,1:y,1:y,,0.936
520,1:y,1:y,,0.926
521,1:y,1:y,,0.825
522,1:y,1:y,,0.708
523,2:n,2:n,,0.97
524,1:y,1:y,,0.889
525,2:n,2:n,,0.99
526,1:y,1:y,,0.885
527,1:y,1:y,,0.989
528,1:y,1:y,,0.983
529,2:n,2:n,,0.993
530,1:y,1:y,,0.985
531,1:y,1:y,,0.991
532,2:n,2:n,,0.983
533,2:n,2:n,,0.996
534,2:n,2:n,,0.948
535,1:y,1:y,,0.865
536,2:n,2:n,,0.99
537,1:y,1:y,,0.978
538,2:n,2:n,,0.97
539,1:y,1:y,,0.994
540,1:y,1:y,,0.744
541,1:y,1:y,,0.996
542,1:y,1:y,,0.922
543,2:n,2:n,,0.96
544,1:y,1:y,,0.964
545,2:n,2:n,,0.976
546,2:n,2:n,,0.994
547,2:n,2:n,,0.988
548,1:y,1:y,,0.907
549,1:y,1:y,,0.886
550,1:y,1:y,,0.971
551,2:n,2:n,,0.907
552,1:y,1:y,,0.905
553,1:y,1:y,,0.959
554,2:n,2:n,,0.999
555,1:y,1:y,,0.55
556,1:y,1:y,,0.97
557,2:n,2:n,,0.995
558,2:n,2:n,,0.996
559,2:n,2:n,,0.975
560,2:n,2:n,,0.995
561,2:n,2:n,,0.996
562,1:y,1:y,,0.976
563,1:y,1:y,,0.97
564,1:y,1:y,,0.998
565,1:y,1:y,,0.916
566,2:n,2:n,,0.984
567,1:y,1:y,,0.958
568,2:n,2:n,,0.98
569,2:n,2:n,,0.912
570,2:n,2:n,,0.995
571,2:n,2:n,,0.984
572,1:y,1:y,,0.989
573,1:y,1:y,,0.95
574,1:y,1:y,,0.902
575,2:n,2:n,,0.975
576,1:y,1:y,,0.993
577,1:y,1:y,,0.995
578,1:y,1:y,,0.953
579,2:n,2:n,,0.894
580,2:n,2:n,,0.959
581,1:y,1:y,,0.984
582,1:y,1:y,,0.969
583,2:n,2:n,,0.978
584,1:y,1:y,,0.932
585,1:y,1:y,,0.988
586,1:y,1:y,,0.948
587,1:y,1:y,,0.99
588,2:n,2:n,,0.754
589,1:y,1:y,,0.988
590,1:y,1:y,,0.995
591,1:y,1:y,,0.981
592,1:y,1:y,,0.935
593,2:n,2:n,,0.964
594,1:y,1:y,,0.988
595,1:y,1:y,,0.981
596,1:y,1:y,,0.989
597,2:n,2:n,,0.955
598,1:y,1:y,,0.911
599,1:y,1:y,,0.984
600,1:y,1:y,,0.96
601,1:y,1:y,,0.974
602,1:y,1:y,,0.784
603,2:n,2:n,,0.965
604,1:y,1:y,,0.999
605,1:y,1:y,,0.985
606,2:n,2:n,,0.993
607,1:y,1:y,,0.996
608,2:n,2:n,,0.652
609,2:n,2:n,,0.998
610,2:n,2:n,,0.974
611,2:n,2:n,,0.919
612,2:n,2:n,,0.983
613,2:n,2:n,,0.983
614,1:y,1:y,,0.94
615,1:y,1:y,,0.916
616,2:n,2:n,,0.954
617,1:y,1:y,,0.964
618,1:y,1:y,,0.996
619,2:n,2:n,,0.951
620,1:y,1:y,,0.99
621,1:y,1:y,,0.993
622,2:n,2:n,,0.995
623,1:y,1:y,,0.974
624,1:y,1:y,,0.97
625,2:n,2:n,,0.973
626,1:y,1:y,,0.999
627,2:n,1:y,+,0.999
628,1:y,1:y,,0.99
629,1:y,1:y,,0.996
630,1:y,1:y,,0.996
631,2:n,2:n,,0.996
632,2:n,2:n,,1
633,2:n,2:n,,0.975
634,1:y,1:y,,0.938
635,1:y,1:y,,0.974
636,1:y,1:y,,0.871
637,2:n,2:n,,0.994
638,1:y,1:y,,0.932
639,2:n,2:n,,0.981
640,2:n,2:n,,0.99
641,2:n,2:n,,0.969
642,1:y,1:y,,0.974
643,1:y,1:y,,0.945
644,1:y,1:y,,0.984
645,1:y,1:y,,0.963
646,2:n,2:n,,0.604
647,2:n,2:n,,0.969
648,2:n,2:n,,0.917
649,1:y,1:y,,0.964
650,1:y,1:y,,0.97
651,2:n,2:n,,0.981
652,1:y,1:y,,0.999
653,1:y,1:y,,0.971
654,2:n,2:n,,0.981
655,1:y,1:y,,0.984
656,1:y,1:y,,0.924
657,2:n,2:n,,0.981
658,2:n,2:n,,0.981
659,1:y,1:y,,0.971
660,1:y,1:y,,0.978
661,1:y,1:y,,0.902
662,2:n,2:n,,0.945
663,1:y,1:y,,0.98
664,1:y,1:y,,0.94
665,2:n,2:n,,0.994
666,2:n,2:n,,0.991
667,2:n,2:n,,0.994
668,2:n,2:n,,0.936
669,1:y,1:y,,0.995
670,2:n,2:n,,0.995
671,2:n,2:n,,0.999
672,1:y,1:y,,0.966
673,1:y,1:y,,0.991
674,2:n,2:n,,0.87
675,1:y,1:y,,0.954
676,1:y,1:y,,0.965
677,1:y,1:y,,0.834
678,2:n,2:n,,0.961
679,2:n,2:n,,0.99
680,1:y,1:y,,0.976
681,1:y,1:y,,0.921
682,1:y,1:y,,0.97
683,1:y,1:y,,0.891
684,1:y,1:y,,0.958
685,1:y,1:y,,0.998
686,2:n,2:n,,1
687,1:y,1:y,,0.963
688,1:y,1:y,,0.98
689,2:n,2:n,,0.981
690,2:n,2:n,,0.984
691,1:y,1:y,,0.988
692,1:y,1:y,,0.983
693,1:y,1:y,,0.973
694,2:n,2:n,,0.99
695,2:n,2:n,,0.985
696,2:n,2:n,,0.991
697,1:y,1:y,,0.979
698,2:n,2:n,,0.968
699,1:y,1:y,,0.958
700,1:y,1:y,,0.94
701,1:y,1:y,,0.983
702,1:y,1:y,,0.953
703,1:y,1:y,,0.946
704,1:y,1:y,,0.897
705,2:n,2:n,,0.613
706,1:y,1:y,,0.931
707,1:y,1:y,,0.986
708,2:n,2:n,,0.974
709,2:n,2:n,,0.969
710,2:n,2:n,,0.676
711,1:y,1:y,,0.958
712,1:y,1:y,,0.9
713,2:n,2:n,,0.971
714,2:n,2:n,,0.976
715,2:n,2:n,,0.917
716,2:n,2:n,,0.964
717,1:y,1:y,,0.958
718,1:y,1:y,,0.978
719,2:n,2:n,,0.938
720,2:n,2:n,,0.955
721,2:n,2:n,,0.965
722,1:y,1:y,,0.968
723,2:n,2:n,,0.994
724,1:y,1:y,,0.938
725,1:y,2:n,+,0.978
726,1:y,1:y,,0.565
727,2:n,2:n,,0.954
728,1:y,1:y,,0.978
729,2:n,2:n,,0.968
730,1:y,1:y,,0.98
731,2:n,2:n,,0.93
732,1:y,1:y,,0.96
733,2:n,2:n,,0.989
734,2:n,2:n,,0.895
735,2:n,2:n,,0.989
736,2:n,2:n,,0.981
737,2:n,2:n,,0.998
738,1:y,1:y,,0.973
739,2:n,2:n,,0.993
740,1:y,1:y,,0.995
741,1:y,1:y,,0.97
742,2:n,2:n,,0.963
743,2:n,2:n,,0.99
744,1:y,1:y,,0.996
745,1:y,2:n,+,0.979
746,1:y,1:y,,0.969
747,1:y,1:y,,0.864
748,1:y,1:y,,0.948
749,1:y,1:y,,0.94
750,1:y,1:y,,0.995
751,1:y,1:y,,0.943
752,1:y,1:y,,0.983
753,2:n,2:n,,0.985
754,2:n,2:n,,0.995
755,2:n,2:n,,0.834
756,2:n,2:n,,0.974
757,2:n,2:n,,0.716
758,1:y,1:y,,0.985
759,1:y,1:y,,0.884
760,1:y,1:y,,0.983
761,1:y,1:y,,0.99
762,1:y,1:y,,0.98
763,2:n,2:n,,0.971
764,1:y,1:y,,0.985
765,2:n,2:n,,0.978
766,1:y,1:y,,0.99
767,2:n,2:n,,0.978
768,2:n,1:y,+,0.5
769,1:y,1:y,,0.932
770,2:n,2:n,,1
771,1:y,1:y,,0.879
772,2:n,2:n,,0.996
773,1:y,1:y,,0.849
774,1:y,1:y,,0.985
775,2:n,2:n,,0.941
776,2:n,2:n,,0.944
777,1:y,1:y,,0.958
778,1:y,1:y,,0.991
779,2:n,2:n,,0.978
780,1:y,1:y,,0.964
781,2:n,2:n,,0.944
782,2:n,2:n,,0.603
783,2:n,2:n,,0.973
784,2:n,2:n,,0.986
785,2:n,2:n,,0.996
786,2:n,2:n,,1
787,2:n,2:n,,0.914
788,1:y,1:y,,0.986
789,1:y,1:y,,0.846
790,2:n,2:n,,0.989
791,2:n,2:n,,0.965
792,2:n,2:n,,0.955
793,2:n,2:n,,0.946
794,2:n,2:n,,0.985
795,1:y,1:y,,0.98
796,2:n,2:n,,0.586
797,2:n,2:n,,0.989
798,1:y,1:y,,0.939
799,2:n,2:n,,0.995
800,1:y,1:y,,0.995
801,1:y,1:y,,0.973
802,1:y,1:y,,0.991
803,1:y,1:y,,0.91
804,2:n,1:y,+,0.762
805,1:y,1:y,,0.984
806,2:n,2:n,,0.973
807,2:n,2:n,,0.994
808,1:y,1:y,,0.909
809,1:y,1:y,,0.955
810,2:n,2:n,,0.983
811,2:n,2:n,,0.919
812,1:y,1:y,,0.892
813,2:n,2:n,,0.974
814,2:n,2:n,,0.841
815,1:y,1:y,,0.964
816,1:y,1:y,,0.92
817,2:n,2:n,,0.92
818,1:y,1:y,,0.99
819,2:n,2:n,,0.997
820,1:y,1:y,,0.979
821,1:y,1:y,,0.981
822,2:n,2:n,,0.991
823,2:n,1:y,+,0.946
824,1:y,1:y,,0.986
825,1:y,1:y,,0.981
826,1:y,1:y,,0.855
827,1:y,1:y,,0.853
828,2:n,2:n,,0.969
829,2:n,2:n,,0.991
830,2:n,2:n,,0.811
831,1:y,1:y,,0.869
832,2:n,2:n,,0.985
833,1:y,1:y,,0.82
834,2:n,1:y,+,0.914
835,2:n,2:n,,0.989
836,2:n,2:n,,0.89
837,1:y,2:n,+,0.531
838,2:n,2:n,,0.902
839,1:y,1:y,,0.927
840,2:n,2:n,,0.98
841,1:y,1:y,,0.963
842,2:n,2:n,,0.978
843,1:y,1:y,,0.989
844,1:y,1:y,,0.98
845,1:y,1:y,,0.97
846,1:y,1:y,,0.907
847,1:y,1:y,,0.959
848,2:n,2:n,,0.983
849,1:y,1:y,,0.989
850,2:n,2:n,,0.979
851,1:y,1:y,,0.97
852,2:n,1:y,+,0.988
853,1:y,2:n,+,0.956
854,2:n,2:n,,0.957
855,2:n,2:n,,0.999
856,1:y,2:n,+,0.963
857,1:y,1:y,,0.959
858,1:y,1:y,,0.991
859,1:y,1:y,,0.951
860,1:y,1:y,,0.973
861,2:n,2:n,,0.589
862,2:n,2:n,,0.608
863,2:n,2:n,,0.911
864,1:y,1:y,,0.999
865,2:n,2:n,,0.994
866,1:y,1:y,,0.99
867,1:y,1:y,,0.948
868,2:n,2:n,,0.996
869,2:n,2:n,,0.99
870,2:n,2:n,,0.825
871,1:y,1:y,,0.927
872,1:y,1:y,,0.931
873,2:n,2:n,,0.996
874,1:y,1:y,,0.979
875,1:y,1:y,,0.807
876,1:y,1:y,,0.848
877,2:n,2:n,,0.946
878,1:y,1:y,,0.981
879,1:y,1:y,,0.986
880,2:n,2:n,,0.991
881,1:y,1:y,,0.991
882,1:y,1:y,,0.853
883,1:y,1:y,,0.848
884,2:n,2:n,,0.915
885,1:y,1:y,,0.964
886,2:n,2:n,,0.979
887,1:y,1:y,,0.985
888,1:y,1:y,,0.971
889,2:n,2:n,,0.985
890,2:n,2:n,,0.986
891,2:n,2:n,,0.994
892,2:n,2:n,,0.97
893,1:y,1:y,,0.995
894,1:y,1:y,,0.91
895,2:n,1:y,+,0.501
896,1:y,1:y,,0.984
897,2:n,2:n,,0.984
898,2:n,2:n,,0.98
899,2:n,2:n,,0.994
900,1:y,1:y,,0.88
901,1:y,1:y,,0.996
902,2:n,2:n,,0.995
903,2:n,2:n,,0.996
904,2:n,2:n,,0.95
905,2:n,2:n,,0.991
906,1:y,1:y,,0.964
907,2:n,2:n,,0.98
908,2:n,2:n,,0.98
909,1:y,1:y,,0.988
910,1:y,1:y,,0.861
911,1:y,1:y,,0.986
912,2:n,2:n,,0.95
913,2:n,2:n,,0.996
914,1:y,1:y,,0.916
915,2:n,2:n,,0.975
916,2:n,2:n,,0.689
917,2:n,2:n,,0.786
918,1:y,1:y,,0.965
919,1:y,1:y,,0.92
920,1:y,1:y,,0.98
921,1:y,1:y,,0.797
922,1:y,1:y,,0.966
923,2:n,2:n,,0.995
924,2:n,2:n,,0.99
925,2:n,2:n,,0.912
926,2:n,2:n,,0.989
927,2:n,2:n,,0.976
928,2:n,2:n,,0.991
929,1:y,1:y,,0.879
930,2:n,2:n,,0.991
