
inst#,actual,predicted,error,prediction
421,1:y,1:y,,0.921
422,1:y,1:y,,0.989
423,2:n,2:n,,0.974
424,1:y,1:y,,0.916
425,1:y,1:y,,0.979
426,1:y,1:y,,0.984
427,2:n,2:n,,0.968
428,1:y,1:y,,0.974
429,2:n,2:n,,0.974
430,1:y,1:y,,0.884
431,1:y,1:y,,0.947
432,1:y,1:y,,1
433,2:n,2:n,,0.958
434,2:n,2:n,,0.995
435,1:y,1:y,,0.884
436,2:n,2:n,,0.942
437,2:n,2:n,,0.984
438,2:n,2:n,,0.932
439,1:y,1:y,,0.984
440,1:y,1:y,,0.884
441,1:y,1:y,,0.884
442,1:y,1:y,,0.953
443,1:y,1:y,,0.937
444,2:n,2:n,,0.958
445,2:n,2:n,,0.958
446,1:y,1:y,,0.911
447,2:n,2:n,,1
448,2:n,2:n,,0.989
449,1:y,1:y,,0.984
450,1:y,1:y,,0.989
451,1:y,1:y,,0.9
452,2:n,2:n,,0.984
453,2:n,2:n,,1
454,1:y,1:y,,0.958
455,1:y,2:n,+,0.884
456,1:y,1:y,,0.974
457,2:n,2:n,,0.974
458,1:y,1:y,,0.974
459,1:y,1:y,,0.953
460,2:n,2:n,,0.968
461,2:n,2:n,,0.958
462,2:n,2:n,,0.953
463,2:n,2:n,,0.989
464,2:n,2:n,,0.979
465,2:n,2:n,,0.974
466,1:y,1:y,,0.858
467,1:y,1:y,,0.958
468,2:n,2:n,,0.995
469,2:n,2:n,,0.974
470,2:n,2:n,,0.937
471,1:y,1:y,,0.968
472,2:n,2:n,,0.963
473,2:n,2:n,,0.989
474,2:n,2:n,,0.989
475,1:y,1:y,,0.868
476,2:n,2:n,,0.984
477,1:y,1:y,,0.989
478,2:n,2:n,,0.979
479,1:y,1:y,,0.963
480,2:n,2:n,,1
481,1:y,1:y,,0.968
482,2:n,2:n,,0.921
483,1:y,1:y,,0.958
484,1:y,1:y,,0.968
485,2:n,2:n,,0.995
486,1:y,1:y,,0.989
487,1:y,1:y,,0.974
488,1:y,1:y,,0.995
489,1:y,1:y,,0.911
490,2:n,1:y,+,0.937
491,2:n,2:n,,0.989
492,2:n,2:n,,0.989
493,2:n,2:n,,1
494,2:n,2:n,,0.858
495,1:y,1:y,,0.942
496,2:n,2:n,,0.995
497,1:y,1:y,,0.995
498,2:n,2:n,,0.984
499,2:n,2:n,,1
500,1:y,1:y,,0.984
501,1:y,1:y,,0.979
502,2:n,2:n,,0.953
503,2:n,2:n,,0.979
504,2:n,2:n,,0.916
505,2:n,2:n,,0.979
506,2:n,2:n,,0.984
507,1:y,1:y,,0.963
508,1:y,1:y,,0.863
509,1:y,1:y,,0.953
510,2:n,2:n,,0.974
511,1:y,1:y,,0.926
512,2:n,2:n,,0.984
513,2:n,2:n,,0.989
514,2:n,2:n,,0.974
515,1:y,1:y,,0.937
516,1:y,1:y,,0.863
517,2:n,2:n,,0.984
518,1:y,1:y,,0.995
519,1:y,1:y,,0.937
520,1:y,1:y,,0.926
521,1:y,1:y,,0.826
522,1:y,1:y,,0.684
523,2:n,2:n,,0.974
524,1:y,1:y,,0.926
525,2:n,2:n,,0.995
526,1:y,1:y,,0.9
527,1:y,1:y,,0.989
528,1:y,1:y,,0.989
529,2:n,2:n,,1
530,1:y,1:y,,0.989
531,1:y,1:y,,0.995
532,2:n,2:n,,0.984
533,2:n,2:n,,0.995
534,2:n,2:n,,0.963
535,1:y,1:y,,0.847
536,2:n,2:n,,0.995
537,1:y,1:y,,0.979
538,2:n,2:n,,0.974
539,1:y,1:y,,0.995
540,1:y,1:y,,0.721
541,1:y,1:y,,0.995
542,1:y,1:y,,0.911
543,2:n,2:n,,0.963
544,1:y,1:y,,0.953
545,2:n,2:n,,0.984
546,2:n,2:n,,0.995
547,2:n,2:n,,0.984
548,1:y,1:y,,0.921
549,1:y,1:y,,0.895
550,1:y,1:y,,0.974
551,2:n,2:n,,0.916
552,1:y,1:y,,0.884
553,1:y,1:y,,0.963
554,2:n,2:n,,1
555,1:y,1:y,,0.547
556,1:y,1:y,,0.968
557,2:n,2:n,,0.995
558,2:n,2:n,,0.984
559,2:n,2:n,,0.968
560,2:n,2:n,,1
561,2:n,2:n,,1
562,1:y,1:y,,0.958
563,1:y,1:y,,0.995
564,1:y,1:y,,1
565,1:y,1:y,,0.937
566,2:n,2:n,,0.979
567,1:y,1:y,,0.963
568,2:n,2:n,,0.989
569,2:n,2:n,,0.911
570,2:n,2:n,,0.995
571,2:n,2:n,,0.989
572,1:y,1:y,,0.984
573,1:y,1:y,,0.958
574,1:y,1:y,,0.895
575,2:n,2:n,,0.974
576,1:y,1:y,,0.989
577,1:y,1:y,,0.989
578,1:y,1:y,,0.942
579,2:n,2:n,,0.895
580,2:n,2:n,,0.947
581,1:y,1:y,,0.979
582,1:y,1:y,,0.974
583,2:n,2:n,,0.958
584,1:y,1:y,,0.911
585,1:y,1:y,,0.968
586,1:y,1:y,,0.942
587,1:y,1:y,,1
588,2:n,2:n,,0.795
589,1:y,1:y,,0.989
590,1:y,1:y,,0.995
591,1:y,1:y,,0.974
592,1:y,1:y,,0.932
593,2:n,2:n,,0.958
594,1:y,1:y,,0.979
595,1:y,1:y,,0.979
596,1:y,1:y,,0.984
597,2:n,2:n,,0.968
598,1:y,1:y,,0.911
599,1:y,1:y,,0.979
600,1:y,1:y,,0.963
601,1:y,1:y,,0.968
602,1:y,1:y,,0.8
603,2:n,2:n,,0.958
604,1:y,1:y,,1
605,1:y,1:y,,0.984
606,2:n,2:n,,0.995
607,1:y,1:y,,1
608,2:n,2:n,,0.668
609,2:n,2:n,,0.995
610,2:n,2:n,,0.984
611,2:n,2:n,,0.905
612,2:n,2:n,,0.974
613,2:n,2:n,,0.979
614,1:y,1:y,,0.942
615,1:y,1:y,,0.916
616,2:n,2:n,,0.937
617,1:y,1:y,,0.963
618,1:y,1:y,,1
619,2:n,2:n,,0.958
620,1:y,1:y,,0.984
621,1:y,1:y,,0.984
622,2:n,2:n,,0.995
623,1:y,1:y,,0.979
624,1:y,1:y,,0.958
625,2:n,2:n,,0.968
626,1:y,1:y,,1
627,2:n,1:y,+,1
628,1:y,1:y,,0.989
629,1:y,1:y,,0.989
630,1:y,1:y,,1
631,2:n,2:n,,1
632,2:n,2:n,,1
633,2:n,2:n,,0.979
634,1:y,1:y,,0.916
635,1:y,1:y,,0.963
636,1:y,1:y,,0.853
637,2:n,2:n,,0.995
638,1:y,1:y,,0.921
639,2:n,2:n,,0.984
640,2:n,2:n,,0.984
641,2:n,2:n,,0.958
642,1:y,1:y,,0.958
643,1:y,1:y,,0.926
644,1:y,1:y,,0.984
645,1:y,1:y,,0.963
646,2:n,2:n,,0.542
647,2:n,2:n,,0.958
648,2:n,2:n,,0.937
649,1:y,1:y,,0.942
650,1:y,1:y,,0.974
651,2:n,2:n,,0.984
652,1:y,1:y,,0.995
653,1:y,1:y,,0.974
654,2:n,2:n,,0.968
655,1:y,1:y,,0.974
656,1:y,1:y,,0.942
657,2:n,2:n,,0.979
658,2:n,2:n,,0.989
659,1:y,1:y,,0.968
660,1:y,1:y,,0.974
661,1:y,1:y,,0.9
662,2:n,2:n,,0.926
663,1:y,1:y,,0.974
664,1:y,1:y,,0.932
665,2:n,2:n,,1
666,2:n,2:n,,0.989
667,2:n,2:n,,0.989
668,2:n,2:n,,0.926
669,1:y,1:y,,0.995
670,2:n,2:n,,1
671,2:n,2:n,,1
672,1:y,1:y,,0.968
673,1:y,1:y,,0.984
674,2:n,2:n,,0.889
675,1:y,1:y,,0.947
676,1:y,1:y,,0.963
677,1:y,1:y,,0.884
678,2:n,2:n,,0.932
679,2:n,2:n,,1
680,1:y,1:y,,0.979
681,1:y,1:y,,0.926
682,1:y,1:y,,0.974
683,1:y,1:y,,0.884
684,1:y,1:y,,0.953
685,1:y,1:y,,1
686,2:n,2:n,,1
687,1:y,1:y,,0.958
688,1:y,1:y,,0.974
689,2:n,2:n,,0.989
690,2:n,2:n,,0.984
691,1:y,1:y,,0.984
692,1:y,1:y,,0.995
693,1:y,1:y,,0.958
694,2:n,2:n,,0.989
695,2:n,2:n,,0.984
696,2:n,2:n,,0.989
697,1:y,1:y,,0.958
698,2:n,2:n,,0.953
699,1:y,1:y,,0.963
700,1:y,1:y,,0.942
701,1:y,1:y,,0.989
702,1:y,1:y,,0.947
703,1:y,1:y,,0.932
704,1:y,1:y,,0.916
705,2:n,2:n,,0.568
706,1:y,1:y,,0.953
707,1:y,1:y,,0.968
708,2:n,2:n,,0.968
709,2:n,2:n,,0.947
710,2:n,2:n,,0.674
711,1:y,1:y,,0.963
712,1:y,1:y,,0.889
713,2:n,2:n,,0.974
714,2:n,2:n,,0.968
715,2:n,2:n,,0.921
716,2:n,2:n,,0.963
717,1:y,1:y,,0.958
718,1:y,1:y,,0.958
719,2:n,2:n,,0.953
720,2:n,2:n,,0.947
721,2:n,2:n,,0.947
722,1:y,1:y,,0.953
723,2:n,2:n,,1
724,1:y,1:y,,0.921
725,1:y,2:n,+,0.984
726,1:y,1:y,,0.574
727,2:n,2:n,,0.937
728,1:y,1:y,,0.979
729,2:n,2:n,,0.968
730,1:y,1:y,,0.984
731,2:n,2:n,,0.905
732,1:y,1:y,,0.932
733,2:n,2:n,,0.989
734,2:n,2:n,,0.884
735,2:n,2:n,,0.984
736,2:n,2:n,,0.974
737,2:n,2:n,,1
738,1:y,1:y,,0.968
739,2:n,2:n,,0.989
740,1:y,1:y,,0.995
741,1:y,1:y,,0.958
742,2:n,2:n,,0.953
743,2:n,2:n,,0.995
744,1:y,1:y,,0.995
745,1:y,2:n,+,0.974
746,1:y,1:y,,0.974
747,1:y,1:y,,0.868
748,1:y,1:y,,0.958
749,1:y,1:y,,0.921
750,1:y,1:y,,1
751,1:y,1:y,,0.947
752,1:y,1:y,,0.974
753,2:n,2:n,,0.974
754,2:n,2:n,,1
755,2:n,2:n,,0.8
756,2:n,2:n,,0.979
757,2:n,2:n,,0.695
758,1:y,1:y,,0.984
759,1:y,1:y,,0.847
760,1:y,1:y,,0.979
761,1:y,1:y,,1
762,1:y,1:y,,0.963
763,2:n,2:n,,0.974
764,1:y,1:y,,0.979
765,2:n,2:n,,0.984
766,1:y,1:y,,1
767,2:n,2:n,,0.989
768,2:n,1:y,+,0.532
769,1:y,1:y,,0.932
770,2:n,2:n,,1
771,1:y,1:y,,0.895
772,2:n,2:n,,1
773,1:y,1:y,,0.842
774,1:y,1:y,,0.984
775,2:n,2:n,,0.937
776,2:n,2:n,,0.921
777,1:y,1:y,,0.963
778,1:y,1:y,,1
779,2:n,2:n,,0.979
780,1:y,1:y,,0.958
781,2:n,2:n,,0.932
782,2:n,2:n,,0.558
783,2:n,2:n,,0.968
784,2:n,2:n,,0.979
785,2:n,2:n,,0.995
786,2:n,2:n,,1
787,2:n,2:n,,0.889
788,1:y,1:y,,0.984
789,1:y,1:y,,0.889
790,2:n,2:n,,0.995
791,2:n,2:n,,0.953
792,2:n,2:n,,0.937
793,2:n,2:n,,0.963
794,2:n,2:n,,0.989
795,1:y,1:y,,0.979
796,2:n,2:n,,0.605
797,2:n,2:n,,0.984
798,1:y,1:y,,0.911
799,2:n,2:n,,0.995
800,1:y,1:y,,0.995
801,1:y,1:y,,0.968
802,1:y,1:y,,1
803,1:y,1:y,,0.9
804,2:n,1:y,+,0.747
805,1:y,1:y,,0.989
806,2:n,2:n,,0.968
807,2:n,2:n,,0.995
808,1:y,1:y,,0.911
809,1:y,1:y,,0.953
810,2:n,2:n,,0.984
811,2:n,2:n,,0.916
812,1:y,1:y,,0.916
813,2:n,2:n,,0.979
814,2:n,2:n,,0.826
815,1:y,1:y,,0.963
816,1:y,1:y,,0.947
817,2:n,2:n,,0.916
818,1:y,1:y,,0.989
819,2:n,2:n,,0.995
820,1:y,1:y,,0.984
821,1:y,1:y,,0.984
822,2:n,2:n,,0.989
823,2:n,1:y,+,0.937
824,1:y,1:y,,0.979
825,1:y,1:y,,0.989
826,1:y,1:y,,0.884
827,1:y,1:y,,0.853
828,2:n,2:n,,0.974
829,2:n,2:n,,0.989
830,2:n,2:n,,0.774
831,1:y,1:y,,0.847
832,2:n,2:n,,1
833,1:y,1:y,,0.8
834,2:n,1:y,+,0.905
835,2:n,2:n,,0.989
836,2:n,2:n,,0.895
837,1:y,2:n,+,0.616
838,2:n,2:n,,0.926
839,1:y,1:y,,0.937
840,2:n,2:n,,0.984
841,1:y,1:y,,0.942
842,2:n,2:n,,0.984
843,1:y,1:y,,1
844,1:y,1:y,,0.979
845,1:y,1:y,,0.963
846,1:y,1:y,,0.889
847,1:y,1:y,,0.979
848,2:n,2:n,,0.968
849,1:y,1:y,,0.984
850,2:n,2:n,,0.974
851,1:y,1:y,,0.963
852,2:n,1:y,+,0.989
853,1:y,2:n,+,0.968
854,2:n,2:n,,0.942
855,2:n,2:n,,1
856,1:y,2:n,+,0.963
857,1:y,1:y,,0.953
858,1:y,1:y,,1
859,1:y,1:y,,0.905
860,1:y,1:y,,0.984
861,2:n,2:n,,0.526
862,2:n,2:n,,0.589
863,2:n,2:n,,0.895
864,1:y,1:y,,1
865,2:n,2:n,,0.995
866,1:y,1:y,,1
867,1:y,1:y,,0.947
868,2:n,2:n,,1
869,2:n,2:n,,0.989
870,2:n,2:n,,0.832
871,1:y,1:y,,0.916
872,1:y,1:y,,0.926
873,2:n,2:n,,0.995
874,1:y,1:y,,0.974
875,1:y,1:y,,0.832
876,1:y,1:y,,0.842
877,2:n,2:n,,0.926
878,1:y,1:y,,0.968
879,1:y,1:y,,0.979
880,2:n,2:n,,0.989
881,1:y,1:y,,0.989
882,1:y,1:y,,0.858
883,1:y,1:y,,0.805
884,2:n,2:n,,0.937
885,1:y,1:y,,0.932
886,2:n,2:n,,0.963
887,1:y,1:y,,0.984
888,1:y,1:y,,0.979
889,2:n,2:n,,0.984
890,2:n,2:n,,0.989
891,2:n,2:n,,0.995
892,2:n,2:n,,0.979
893,1:y,1:y,,0.995
894,1:y,1:y,,0.953
895,2:n,1:y,+,0.532
896,1:y,1:y,,0.984
897,2:n,2:n,,0.974
898,2:n,2:n,,0.953
899,2:n,2:n,,1
900,1:y,1:y,,0.9
901,1:y,1:y,,0.995
902,2:n,2:n,,0.995
903,2:n,2:n,,0.995
904,2:n,2:n,,0.953
905,2:n,2:n,,0.989
906,1:y,1:y,,0.963
907,2:n,2:n,,0.984
908,2:n,2:n,,0.989
909,1:y,1:y,,1
910,1:y,1:y,,0.858
911,1:y,1:y,,0.995
912,2:n,2:n,,0.926
913,2:n,2:n,,1
914,1:y,1:y,,0.926
915,2:n,2:n,,0.974
916,2:n,2:n,,0.653
917,2:n,2:n,,0.763
918,1:y,1:y,,0.968
919,1:y,1:y,,0.911
920,1:y,1:y,,0.984
921,1:y,1:y,,0.811
922,1:y,1:y,,0.974
923,2:n,2:n,,1
924,2:n,2:n,,0.995
925,2:n,2:n,,0.947
926,2:n,2:n,,0.984
927,2:n,2:n,,0.984
928,2:n,2:n,,1
929,1:y,1:y,,0.863
930,2:n,2:n,,0.989
931,1:y,1:y,,0.968
932,2:n,2:n,,0.989
933,1:y,1:y,,0.979
934,2:n,2:n,,0.979
935,1:y,1:y,,0.979
936,2:n,2:n,,0.91
937,1:y,1:y,,0.947
938,2:n,2:n,,0.974
939,2:n,2:n,,0.989
