
inst#,actual,predicted,error,prediction
507,1:y,1:y,,0.806
508,1:y,1:y,,0.728
509,1:y,1:y,,0.815
510,2:n,2:n,,0.982
511,1:y,1:y,,0.652
512,2:n,2:n,,0.584
513,2:n,2:n,,0.762
514,2:n,2:n,,0.99
515,1:y,1:y,,0.866
516,1:y,1:y,,0.776
517,2:n,2:n,,0.993
518,1:y,1:y,,0.859
519,1:y,1:y,,0.884
520,1:y,1:y,,0.932
521,1:y,2:n,+,0.545
522,1:y,1:y,,0.778
523,2:n,2:n,,0.984
524,1:y,1:y,,0.755
525,2:n,1:y,+,0.825
526,1:y,1:y,,0.872
527,1:y,1:y,,0.973
528,1:y,1:y,,0.755
529,2:n,2:n,,0.923
530,1:y,1:y,,0.947
531,1:y,1:y,,0.585
532,2:n,2:n,,0.995
533,2:n,1:y,+,0.516
534,2:n,1:y,+,0.697
535,1:y,1:y,,0.89
536,2:n,2:n,,0.811
537,1:y,1:y,,0.879
538,2:n,2:n,,0.992
539,1:y,1:y,,0.975
540,1:y,1:y,,0.73
541,1:y,1:y,,0.948
542,1:y,1:y,,0.651
543,2:n,2:n,,0.97
544,1:y,1:y,,0.962
545,2:n,2:n,,0.988
546,2:n,1:y,+,0.548
547,2:n,2:n,,0.894
548,1:y,1:y,,0.867
549,1:y,2:n,+,0.558
550,1:y,1:y,,0.963
551,2:n,1:y,+,0.651
552,1:y,1:y,,0.854
553,1:y,1:y,,0.896
554,2:n,1:y,+,0.622
555,1:y,1:y,,0.52
556,1:y,1:y,,0.865
557,2:n,2:n,,0.909
558,2:n,2:n,,0.565
559,2:n,1:y,+,0.822
560,2:n,1:y,+,0.618
561,2:n,2:n,,0.968
562,1:y,1:y,,0.845
563,1:y,1:y,,0.622
564,1:y,1:y,,0.96
565,1:y,1:y,,0.897
566,2:n,2:n,,0.675
567,1:y,1:y,,0.893
568,2:n,1:y,+,0.508
569,2:n,2:n,,0.934
570,2:n,2:n,,0.812
571,2:n,1:y,+,0.765
572,1:y,1:y,,0.983
573,1:y,1:y,,0.703
574,1:y,1:y,,0.895
575,2:n,1:y,+,0.8
576,1:y,1:y,,0.937
577,1:y,1:y,,0.965
578,1:y,1:y,,0.937
579,2:n,2:n,,0.963
580,2:n,2:n,,0.963
581,1:y,1:y,,0.905
582,1:y,1:y,,0.974
583,2:n,2:n,,0.975
584,1:y,1:y,,0.741
585,1:y,1:y,,0.918
586,1:y,1:y,,0.752
587,1:y,1:y,,0.862
588,2:n,2:n,,0.907
589,1:y,1:y,,0.853
590,1:y,1:y,,0.955
591,1:y,1:y,,0.887
592,1:y,1:y,,0.728
593,2:n,2:n,,0.975
594,1:y,1:y,,0.973
595,1:y,1:y,,0.937
596,1:y,1:y,,0.95
597,2:n,2:n,,0.97
598,1:y,1:y,,0.707
599,1:y,1:y,,0.845
600,1:y,1:y,,0.933
601,1:y,1:y,,0.619
602,1:y,2:n,+,0.911
603,2:n,1:y,+,0.822
604,1:y,1:y,,0.988
605,1:y,1:y,,0.987
606,2:n,2:n,,0.894
607,1:y,1:y,,0.947
608,2:n,2:n,,0.892
609,2:n,2:n,,0.621
610,2:n,2:n,,0.981
611,2:n,2:n,,0.94
612,2:n,2:n,,0.995
613,2:n,2:n,,0.992
614,1:y,1:y,,0.818
615,1:y,1:y,,0.693
616,2:n,2:n,,0.949
617,1:y,1:y,,0.676
618,1:y,1:y,,0.978
619,2:n,2:n,,0.97
620,1:y,1:y,,0.935
621,1:y,1:y,,0.811
622,2:n,2:n,,0.68
623,1:y,1:y,,0.945
624,1:y,1:y,,0.922
625,2:n,2:n,,0.993
626,1:y,1:y,,0.963
627,2:n,1:y,+,0.96
628,1:y,1:y,,0.982
629,1:y,1:y,,0.959
630,1:y,1:y,,0.955
631,2:n,2:n,,0.883
632,2:n,2:n,,0.972
633,2:n,2:n,,0.99
634,1:y,1:y,,0.85
635,1:y,1:y,,0.967
636,1:y,1:y,,0.755
637,2:n,2:n,,0.947
638,1:y,1:y,,0.94
639,2:n,2:n,,0.885
640,2:n,2:n,,0.993
641,2:n,2:n,,0.963
642,1:y,1:y,,0.822
643,1:y,1:y,,0.673
644,1:y,1:y,,0.641
645,1:y,1:y,,0.9
646,2:n,2:n,,0.903
647,2:n,2:n,,0.985
648,2:n,2:n,,0.903
649,1:y,1:y,,0.712
650,1:y,1:y,,0.942
651,2:n,2:n,,0.995
652,1:y,1:y,,0.844
653,1:y,1:y,,0.92
654,2:n,2:n,,0.995
655,1:y,1:y,,0.889
656,1:y,1:y,,0.811
657,2:n,2:n,,0.997
658,2:n,1:y,+,0.79
659,1:y,1:y,,0.96
660,1:y,1:y,,0.848
661,1:y,1:y,,0.708
662,2:n,2:n,,0.938
663,1:y,1:y,,0.91
664,1:y,1:y,,0.861
665,2:n,1:y,+,0.53
666,2:n,1:y,+,0.618
667,2:n,2:n,,0.967
668,2:n,2:n,,0.949
669,1:y,1:y,,0.915
670,2:n,2:n,,0.821
671,2:n,2:n,,0.955
672,1:y,1:y,,0.9
673,1:y,1:y,,0.925
674,2:n,2:n,,0.91
675,1:y,1:y,,0.968
676,1:y,1:y,,0.878
677,1:y,1:y,,0.807
678,2:n,2:n,,0.963
679,2:n,2:n,,0.972
680,1:y,1:y,,0.87
681,1:y,1:y,,0.874
682,1:y,1:y,,0.777
683,1:y,1:y,,0.665
684,1:y,1:y,,0.783
685,1:y,1:y,,0.935
686,2:n,2:n,,1
687,1:y,1:y,,0.892
688,1:y,1:y,,0.811
689,2:n,2:n,,0.99
690,2:n,1:y,+,0.507
691,1:y,1:y,,0.965
692,1:y,1:y,,0.957
693,1:y,1:y,,0.859
694,2:n,2:n,,0.983
695,2:n,2:n,,0.95
696,2:n,2:n,,0.963
697,1:y,1:y,,0.772
698,2:n,2:n,,0.974
699,1:y,1:y,,0.909
700,1:y,1:y,,0.717
701,1:y,1:y,,0.958
702,1:y,1:y,,0.802
703,1:y,1:y,,0.826
704,1:y,2:n,+,0.511
705,2:n,2:n,,0.877
706,1:y,1:y,,0.763
707,1:y,1:y,,0.892
708,2:n,2:n,,0.975
709,2:n,2:n,,0.98
710,2:n,2:n,,0.545
711,1:y,1:y,,0.824
712,1:y,1:y,,0.813
713,2:n,1:y,+,0.663
714,2:n,2:n,,0.988
715,2:n,2:n,,0.955
716,2:n,2:n,,0.975
717,1:y,1:y,,0.785
718,1:y,1:y,,0.938
719,2:n,2:n,,0.938
720,2:n,1:y,+,0.855
721,2:n,2:n,,0.896
722,1:y,1:y,,0.84
723,2:n,1:y,+,0.574
724,1:y,1:y,,0.828
725,1:y,2:n,+,0.98
726,1:y,1:y,,0.501
727,2:n,1:y,+,0.882
728,1:y,1:y,,0.908
729,2:n,2:n,,0.975
730,1:y,1:y,,0.932
731,2:n,2:n,,0.943
732,1:y,1:y,,0.872
733,2:n,2:n,,0.982
734,2:n,2:n,,0.91
735,2:n,2:n,,0.987
736,2:n,2:n,,0.998
737,2:n,2:n,,0.935
738,1:y,1:y,,0.927
739,2:n,2:n,,0.53
740,1:y,1:y,,0.928
741,1:y,1:y,,0.735
742,2:n,2:n,,0.985
743,2:n,1:y,+,0.534
744,1:y,1:y,,0.992
745,1:y,2:n,+,0.987
746,1:y,1:y,,0.905
747,1:y,1:y,,0.776
748,1:y,1:y,,0.887
749,1:y,1:y,,0.79
750,1:y,1:y,,0.99
751,1:y,1:y,,0.678
752,1:y,1:y,,0.921
753,2:n,2:n,,0.975
754,2:n,2:n,,0.912
755,2:n,2:n,,0.995
756,2:n,1:y,+,0.801
757,2:n,2:n,,0.93
758,1:y,1:y,,0.933
759,1:y,2:n,+,0.516
760,1:y,1:y,,0.892
761,1:y,1:y,,0.962
762,1:y,1:y,,0.94
763,2:n,2:n,,0.985
764,1:y,1:y,,0.908
765,2:n,2:n,,0.98
766,1:y,1:y,,0.968
767,2:n,2:n,,0.985
768,2:n,2:n,,0.847
769,1:y,1:y,,0.808
770,2:n,2:n,,1
771,1:y,1:y,,0.786
772,2:n,1:y,+,0.845
773,1:y,1:y,,0.502
774,1:y,1:y,,0.945
775,2:n,2:n,,0.967
776,2:n,2:n,,0.953
777,1:y,1:y,,0.727
778,1:y,1:y,,0.91
779,2:n,2:n,,0.987
780,1:y,1:y,,0.877
781,2:n,2:n,,0.99
782,2:n,2:n,,0.743
783,2:n,2:n,,0.978
784,2:n,2:n,,0.593
785,2:n,2:n,,0.527
786,2:n,2:n,,1
787,2:n,2:n,,0.937
788,1:y,1:y,,0.9
789,1:y,1:y,,0.818
790,2:n,2:n,,0.992
791,2:n,1:y,+,0.898
792,2:n,1:y,+,0.787
793,2:n,2:n,,0.987
794,2:n,2:n,,0.945
795,1:y,2:n,+,0.636
796,2:n,2:n,,0.845
797,2:n,2:n,,0.988
798,1:y,1:y,,0.862
799,2:n,2:n,,0.961
800,1:y,1:y,,0.882
801,1:y,1:y,,0.898
802,1:y,1:y,,0.992
803,1:y,1:y,,0.537
804,2:n,1:y,+,0.715
805,1:y,1:y,,0.972
806,2:n,2:n,,0.99
807,2:n,2:n,,0.947
808,1:y,1:y,,0.682
809,1:y,1:y,,0.897
810,2:n,1:y,+,0.803
811,2:n,2:n,,0.92
812,1:y,1:y,,0.844
813,2:n,2:n,,0.973
814,2:n,2:n,,0.875
815,1:y,1:y,,0.908
816,1:y,1:y,,0.659
817,2:n,2:n,,0.943
818,1:y,1:y,,0.834
819,2:n,2:n,,1
820,1:y,1:y,,0.917
821,1:y,1:y,,0.842
822,2:n,2:n,,0.963
823,2:n,1:y,+,0.743
824,1:y,1:y,,0.849
825,1:y,1:y,,0.938
826,1:y,1:y,,0.857
827,1:y,1:y,,0.519
828,2:n,1:y,+,0.585
829,2:n,2:n,,0.98
830,2:n,1:y,+,0.884
831,1:y,1:y,,0.634
832,2:n,1:y,+,0.642
833,1:y,1:y,,0.764
834,2:n,1:y,+,0.705
835,2:n,2:n,,0.983
836,2:n,1:y,+,0.671
837,1:y,2:n,+,0.698
838,2:n,2:n,,0.87
839,1:y,1:y,,0.795
840,2:n,2:n,,0.985
841,1:y,1:y,,0.953
842,2:n,1:y,+,0.855
843,1:y,1:y,,0.977
844,1:y,1:y,,0.797
845,1:y,1:y,,0.965
846,1:y,1:y,,0.912
847,1:y,1:y,,0.689
848,2:n,2:n,,0.98
849,1:y,1:y,,0.893
850,2:n,1:y,+,0.667
851,1:y,1:y,,0.872
852,2:n,1:y,+,0.963
853,1:y,1:y,,0.925
854,2:n,2:n,,0.976
855,2:n,2:n,,0.862
856,1:y,2:n,+,0.98
857,1:y,1:y,,0.968
858,1:y,1:y,,0.833
859,1:y,1:y,,0.956
860,1:y,1:y,,0.988
861,2:n,2:n,,0.583
862,2:n,2:n,,0.9
863,2:n,2:n,,0.895
864,1:y,1:y,,0.932
865,2:n,2:n,,0.885
866,1:y,1:y,,0.963
867,1:y,1:y,,0.767
868,2:n,2:n,,0.655
869,2:n,2:n,,0.985
870,2:n,2:n,,0.868
871,1:y,1:y,,0.753
872,1:y,1:y,,0.804
873,2:n,2:n,,0.885
874,1:y,1:y,,0.887
875,1:y,2:n,+,0.535
876,1:y,2:n,+,0.676
877,2:n,2:n,,0.963
878,1:y,1:y,,0.958
879,1:y,1:y,,0.957
880,2:n,2:n,,0.963
881,1:y,1:y,,0.871
882,1:y,1:y,,0.711
883,1:y,1:y,,0.628
884,2:n,2:n,,0.903
885,1:y,1:y,,0.864
886,2:n,2:n,,0.995
887,1:y,1:y,,0.937
888,1:y,1:y,,0.968
889,2:n,2:n,,0.971
890,2:n,1:y,+,0.849
891,2:n,2:n,,0.556
892,2:n,1:y,+,0.798
893,1:y,1:y,,0.932
894,1:y,1:y,,0.637
895,2:n,2:n,,0.851
896,1:y,1:y,,0.969
897,2:n,2:n,,0.982
898,2:n,1:y,+,0.738
899,2:n,2:n,,0.847
900,1:y,2:n,+,0.652
901,1:y,1:y,,0.988
902,2:n,2:n,,0.725
903,2:n,2:n,,0.954
904,2:n,2:n,,0.962
905,2:n,2:n,,0.963
906,1:y,1:y,,0.923
907,2:n,2:n,,0.987
908,2:n,2:n,,0.974
909,1:y,1:y,,0.933
910,1:y,1:y,,0.593
911,1:y,1:y,,0.893
912,2:n,2:n,,0.99
913,2:n,1:y,+,0.557
914,1:y,1:y,,0.796
915,2:n,2:n,,0.99
916,2:n,2:n,,0.828
917,2:n,2:n,,0.967
918,1:y,1:y,,0.902
919,1:y,1:y,,0.569
920,1:y,1:y,,0.852
921,1:y,1:y,,0.808
922,1:y,1:y,,0.848
923,2:n,2:n,,0.977
924,2:n,1:y,+,0.514
