
inst#,actual,predicted,error,prediction
78,1:y,1:y,,0.934
79,1:y,1:y,,0.572
80,2:n,2:n,,0.995
81,1:y,1:y,,0.887
82,1:y,2:n,+,0.528
83,1:y,1:y,,0.833
84,1:y,1:y,,0.75
85,1:y,1:y,,0.96
86,1:y,1:y,,0.62
87,1:y,1:y,,0.792
88,2:n,2:n,,0.988
89,1:y,1:y,,0.757
90,2:n,2:n,,0.882
91,2:n,1:y,+,0.661
92,1:y,1:y,,0.955
93,1:y,1:y,,0.915
94,2:n,2:n,,0.986
95,2:n,1:y,+,0.598
96,1:y,1:y,,0.907
97,2:n,2:n,,0.995
98,2:n,1:y,+,0.57
99,1:y,1:y,,0.74
100,1:y,1:y,,0.865
101,2:n,2:n,,0.976
102,2:n,2:n,,0.993
103,1:y,1:y,,0.821
104,2:n,2:n,,0.917
105,1:y,1:y,,0.995
106,2:n,2:n,,1
107,1:y,1:y,,0.671
108,2:n,2:n,,0.973
109,1:y,1:y,,0.853
110,2:n,2:n,,0.878
111,1:y,1:y,,0.968
112,2:n,2:n,,0.975
113,2:n,2:n,,0.993
114,2:n,2:n,,0.963
115,1:y,1:y,,0.945
116,2:n,2:n,,0.575
117,1:y,1:y,,0.77
118,2:n,2:n,,0.948
119,2:n,2:n,,0.985
120,2:n,1:y,+,0.581
121,2:n,1:y,+,0.869
122,2:n,1:y,+,0.99
123,2:n,2:n,,0.995
124,1:y,1:y,,0.803
125,2:n,2:n,,0.936
126,2:n,1:y,+,0.639
127,2:n,2:n,,0.979
128,2:n,2:n,,0.995
129,2:n,2:n,,0.998
130,2:n,2:n,,0.945
131,1:y,1:y,,0.983
132,1:y,1:y,,0.663
133,1:y,1:y,,0.803
134,1:y,1:y,,0.632
135,2:n,2:n,,0.953
136,1:y,1:y,,0.874
137,2:n,2:n,,0.985
138,2:n,2:n,,0.973
139,1:y,1:y,,0.985
140,1:y,1:y,,0.937
141,2:n,2:n,,0.983
142,1:y,1:y,,0.932
143,2:n,2:n,,0.95
144,1:y,1:y,,0.948
145,1:y,1:y,,0.795
146,2:n,1:y,+,0.535
147,1:y,1:y,,0.832
148,1:y,2:n,+,0.697
149,2:n,2:n,,0.94
150,1:y,1:y,,0.755
151,2:n,1:y,+,0.514
152,2:n,1:y,+,0.815
153,2:n,1:y,+,0.571
154,2:n,2:n,,0.942
155,2:n,1:y,+,0.74
156,1:y,1:y,,0.985
157,1:y,2:n,+,0.968
158,1:y,1:y,,0.973
159,1:y,1:y,,0.95
160,1:y,1:y,,0.885
161,2:n,2:n,,0.96
162,1:y,1:y,,0.99
163,2:n,2:n,,0.987
164,1:y,1:y,,0.948
165,1:y,1:y,,0.867
166,1:y,1:y,,0.846
167,2:n,1:y,+,0.922
168,1:y,1:y,,0.978
169,1:y,1:y,,0.679
170,2:n,2:n,,0.876
171,1:y,1:y,,0.672
172,2:n,1:y,+,0.771
173,2:n,1:y,+,0.678
174,1:y,1:y,,0.927
175,1:y,1:y,,0.927
176,1:y,1:y,,0.943
177,2:n,2:n,,0.911
178,1:y,1:y,,0.748
179,2:n,2:n,,0.929
180,2:n,2:n,,0.869
181,1:y,1:y,,0.875
182,1:y,1:y,,0.768
183,1:y,1:y,,0.895
184,2:n,2:n,,0.928
185,1:y,1:y,,0.58
186,1:y,1:y,,0.892
187,2:n,1:y,+,0.817
188,1:y,1:y,,0.95
189,2:n,2:n,,0.99
190,1:y,1:y,,0.978
191,2:n,2:n,,0.99
192,2:n,2:n,,0.99
193,1:y,1:y,,0.93
194,2:n,2:n,,0.933
195,1:y,1:y,,0.808
196,1:y,2:n,+,0.507
197,1:y,1:y,,0.895
198,2:n,1:y,+,0.877
199,2:n,2:n,,0.828
200,1:y,1:y,,0.995
201,2:n,2:n,,0.564
202,2:n,2:n,,0.985
203,2:n,1:y,+,0.812
204,1:y,1:y,,0.894
205,2:n,2:n,,0.976
206,1:y,1:y,,0.995
207,1:y,1:y,,0.9
208,1:y,1:y,,0.697
209,2:n,1:y,+,0.562
210,1:y,1:y,,0.905
211,1:y,1:y,,0.915
212,2:n,2:n,,0.96
213,1:y,2:n,+,0.68
214,1:y,1:y,,0.92
215,2:n,2:n,,0.762
216,1:y,1:y,,0.7
217,1:y,1:y,,0.828
218,1:y,1:y,,0.775
219,2:n,1:y,+,0.602
220,2:n,1:y,+,0.591
221,2:n,2:n,,0.995
222,1:y,1:y,,0.638
223,2:n,2:n,,0.988
224,2:n,2:n,,0.858
225,1:y,1:y,,0.781
226,1:y,1:y,,0.805
227,1:y,1:y,,0.81
228,1:y,1:y,,0.89
229,1:y,1:y,,0.602
230,1:y,1:y,,0.99
231,2:n,2:n,,0.8
232,1:y,2:n,+,0.948
233,1:y,1:y,,0.658
234,1:y,1:y,,0.788
235,2:n,2:n,,0.995
236,1:y,1:y,,0.87
237,2:n,2:n,,0.982
238,1:y,1:y,,0.865
239,1:y,1:y,,0.85
240,1:y,1:y,,0.938
241,1:y,1:y,,0.87
242,1:y,1:y,,0.704
243,2:n,2:n,,0.991
244,2:n,2:n,,0.943
245,1:y,1:y,,0.898
246,2:n,1:y,+,0.77
247,1:y,1:y,,0.877
248,2:n,2:n,,0.97
249,1:y,1:y,,0.851
250,1:y,2:n,+,0.953
251,1:y,1:y,,0.767
252,1:y,1:y,,0.985
253,1:y,1:y,,0.835
254,1:y,1:y,,0.65
255,1:y,1:y,,0.927
256,1:y,1:y,,0.928
257,1:y,1:y,,0.917
258,1:y,2:n,+,0.948
259,1:y,1:y,,0.743
260,1:y,1:y,,0.945
261,1:y,1:y,,0.882
262,1:y,1:y,,0.769
263,1:y,1:y,,0.889
264,1:y,1:y,,0.868
265,1:y,1:y,,0.722
266,1:y,2:n,+,0.502
267,1:y,2:n,+,0.603
268,1:y,1:y,,0.785
269,2:n,2:n,,0.823
270,1:y,1:y,,0.738
271,1:y,1:y,,0.97
272,1:y,1:y,,0.875
273,2:n,2:n,,0.965
274,1:y,2:n,+,0.551
275,2:n,1:y,+,0.71
276,1:y,1:y,,0.928
277,1:y,1:y,,0.746
278,1:y,1:y,,0.848
279,1:y,1:y,,0.95
280,1:y,1:y,,0.768
281,2:n,2:n,,0.682
282,1:y,1:y,,0.661
283,1:y,1:y,,0.721
284,2:n,1:y,+,0.798
285,1:y,1:y,,0.9
286,2:n,2:n,,0.983
287,1:y,1:y,,0.688
288,1:y,1:y,,0.864
289,2:n,2:n,,0.919
290,2:n,2:n,,0.675
291,2:n,2:n,,0.99
292,2:n,2:n,,0.808
293,2:n,2:n,,0.925
294,1:y,1:y,,0.932
295,1:y,1:y,,0.827
296,2:n,2:n,,0.926
297,1:y,1:y,,0.752
298,1:y,1:y,,0.953
299,2:n,2:n,,0.932
300,1:y,1:y,,0.89
301,2:n,2:n,,0.97
302,2:n,2:n,,0.603
303,1:y,1:y,,0.93
304,2:n,2:n,,0.993
305,1:y,1:y,,0.692
306,1:y,1:y,,0.718
307,1:y,1:y,,0.511
308,2:n,2:n,,0.91
309,1:y,1:y,,0.807
310,1:y,1:y,,0.92
311,2:n,1:y,+,0.834
312,1:y,2:n,+,0.533
313,2:n,2:n,,0.965
314,2:n,2:n,,0.61
315,1:y,1:y,,0.837
316,2:n,2:n,,0.985
317,2:n,2:n,,0.978
318,1:y,1:y,,0.801
319,1:y,1:y,,0.93
320,2:n,2:n,,1
321,2:n,2:n,,0.935
322,2:n,2:n,,0.993
323,1:y,1:y,,0.96
324,1:y,1:y,,0.94
325,1:y,1:y,,0.835
326,1:y,1:y,,0.88
327,1:y,1:y,,0.965
328,2:n,2:n,,0.978
329,1:y,1:y,,0.98
330,1:y,1:y,,0.827
331,1:y,1:y,,0.875
332,1:y,1:y,,0.89
333,1:y,1:y,,0.822
334,1:y,1:y,,0.85
335,1:y,2:n,+,0.648
336,1:y,1:y,,0.85
337,1:y,1:y,,0.74
338,2:n,2:n,,0.985
339,1:y,1:y,,0.885
340,2:n,2:n,,0.922
341,1:y,1:y,,0.832
342,1:y,1:y,,0.93
343,2:n,2:n,,0.99
344,1:y,1:y,,0.894
345,2:n,2:n,,1
346,1:y,2:n,+,0.675
347,2:n,2:n,,0.998
348,1:y,1:y,,0.96
349,2:n,2:n,,0.711
350,2:n,2:n,,0.848
351,1:y,1:y,,0.793
352,1:y,1:y,,0.775
353,1:y,1:y,,0.91
354,2:n,2:n,,0.995
355,2:n,2:n,,0.966
356,2:n,1:y,+,0.657
357,1:y,1:y,,0.915
358,1:y,1:y,,0.98
359,2:n,2:n,,0.978
360,2:n,2:n,,0.988
361,1:y,1:y,,0.895
362,2:n,2:n,,0.955
363,1:y,1:y,,0.885
364,1:y,1:y,,0.953
365,1:y,1:y,,0.63
366,1:y,1:y,,0.951
367,2:n,2:n,,0.99
368,1:y,1:y,,0.983
369,1:y,1:y,,0.87
370,2:n,2:n,,0.99
371,1:y,1:y,,0.938
372,1:y,1:y,,0.925
373,1:y,1:y,,0.985
374,1:y,1:y,,0.934
375,1:y,1:y,,0.89
376,2:n,1:y,+,0.501
377,1:y,1:y,,0.864
378,1:y,1:y,,0.727
379,1:y,1:y,,0.796
380,1:y,1:y,,0.638
381,1:y,1:y,,0.709
382,2:n,2:n,,0.89
383,1:y,1:y,,0.582
384,2:n,2:n,,0.993
385,2:n,2:n,,0.942
386,1:y,1:y,,0.624
387,2:n,2:n,,0.844
388,2:n,2:n,,0.942
389,2:n,2:n,,0.983
390,2:n,1:y,+,0.715
391,1:y,1:y,,0.887
392,1:y,1:y,,0.98
393,1:y,1:y,,0.663
394,1:y,1:y,,0.865
395,2:n,2:n,,0.988
396,1:y,1:y,,0.892
397,2:n,2:n,,0.704
398,2:n,2:n,,0.949
399,1:y,1:y,,0.793
400,2:n,1:y,+,0.69
401,1:y,1:y,,0.858
402,2:n,2:n,,1
403,2:n,2:n,,0.96
404,2:n,2:n,,0.984
405,1:y,1:y,,0.95
406,1:y,1:y,,0.837
407,2:n,2:n,,0.985
408,1:y,1:y,,0.804
409,1:y,1:y,,0.847
410,1:y,1:y,,0.9
411,1:y,1:y,,0.888
412,1:y,1:y,,0.801
413,1:y,1:y,,0.74
414,1:y,1:y,,0.824
415,2:n,2:n,,0.99
416,2:n,2:n,,0.953
417,1:y,1:y,,0.993
418,2:n,2:n,,0.99
419,2:n,2:n,,0.953
420,1:y,1:y,,0.99
421,1:y,1:y,,0.686
422,1:y,1:y,,0.933
423,2:n,1:y,+,0.73
424,1:y,1:y,,0.739
425,1:y,1:y,,0.945
426,1:y,1:y,,0.917
427,2:n,2:n,,0.993
428,1:y,1:y,,0.953
429,2:n,2:n,,0.99
430,1:y,1:y,,0.9
431,1:y,1:y,,0.873
432,1:y,1:y,,0.99
433,2:n,2:n,,0.978
434,2:n,2:n,,0.719
435,1:y,1:y,,0.784
436,2:n,2:n,,0.948
437,2:n,2:n,,0.983
438,2:n,2:n,,0.94
439,1:y,1:y,,0.998
440,1:y,2:n,+,0.774
441,1:y,1:y,,0.721
442,1:y,1:y,,0.96
443,1:y,1:y,,0.779
444,2:n,2:n,,0.985
445,2:n,1:y,+,0.842
446,1:y,1:y,,0.831
447,2:n,2:n,,0.995
448,2:n,2:n,,0.99
449,1:y,1:y,,0.863
450,1:y,1:y,,0.99
451,1:y,2:n,+,0.622
452,2:n,2:n,,0.795
453,2:n,1:y,+,0.504
454,1:y,1:y,,0.882
455,1:y,1:y,,0.86
456,1:y,1:y,,0.863
457,2:n,2:n,,0.973
458,1:y,1:y,,0.877
459,1:y,1:y,,0.86
460,2:n,2:n,,0.97
461,2:n,1:y,+,0.92
462,2:n,2:n,,0.948
463,2:n,2:n,,0.96
464,2:n,2:n,,0.988
465,2:n,2:n,,0.995
466,1:y,1:y,,0.752
467,1:y,1:y,,0.805
468,2:n,2:n,,0.547
469,2:n,2:n,,0.985
470,2:n,2:n,,0.99
471,1:y,1:y,,0.99
472,2:n,2:n,,0.98
473,2:n,2:n,,0.968
474,2:n,2:n,,0.99
475,1:y,1:y,,0.624
476,2:n,2:n,,0.995
477,1:y,1:y,,0.96
478,2:n,2:n,,0.995
479,1:y,1:y,,0.951
480,2:n,2:n,,1
481,1:y,1:y,,0.72
482,2:n,1:y,+,0.993
483,1:y,1:y,,0.8
484,1:y,1:y,,0.89
485,2:n,2:n,,0.959
486,1:y,1:y,,0.9
487,1:y,1:y,,0.85
488,1:y,1:y,,0.868
489,1:y,1:y,,0.887
490,2:n,1:y,+,0.579
491,2:n,2:n,,0.98
492,2:n,2:n,,0.99
493,2:n,2:n,,0.938
494,2:n,2:n,,0.795
495,1:y,1:y,,0.649
496,2:n,2:n,,0.878
497,1:y,1:y,,0.988
498,2:n,2:n,,0.988
499,2:n,1:y,+,0.835
500,1:y,1:y,,0.892
501,1:y,1:y,,0.727
502,2:n,2:n,,0.935
503,2:n,2:n,,0.99
504,2:n,1:y,+,0.673
505,2:n,2:n,,0.978
506,2:n,2:n,,0.974
507,1:y,1:y,,0.808
508,1:y,1:y,,0.72
509,1:y,1:y,,0.823
510,2:n,2:n,,0.985
511,1:y,1:y,,0.66
512,2:n,2:n,,0.584
513,2:n,2:n,,0.79
514,2:n,2:n,,0.985
515,1:y,1:y,,0.858
516,1:y,1:y,,0.758
517,2:n,2:n,,0.993
518,1:y,1:y,,0.886
519,1:y,1:y,,0.89
520,1:y,1:y,,0.932
521,1:y,2:n,+,0.534
522,1:y,1:y,,0.752
523,2:n,2:n,,0.983
524,1:y,1:y,,0.739
525,2:n,1:y,+,0.843
526,1:y,1:y,,0.863
527,1:y,1:y,,0.975
528,1:y,1:y,,0.755
529,2:n,2:n,,0.912
530,1:y,1:y,,0.948
531,1:y,1:y,,0.582
532,2:n,2:n,,0.995
533,2:n,1:y,+,0.509
534,2:n,1:y,+,0.7
535,1:y,1:y,,0.879
536,2:n,2:n,,0.812
537,1:y,1:y,,0.87
538,2:n,2:n,,0.993
539,1:y,1:y,,0.983
540,1:y,1:y,,0.74
541,1:y,1:y,,0.943
542,1:y,1:y,,0.682
543,2:n,2:n,,0.963
544,1:y,1:y,,0.97
545,2:n,2:n,,0.988
546,2:n,1:y,+,0.563
547,2:n,2:n,,0.89
548,1:y,1:y,,0.877
549,1:y,2:n,+,0.563
550,1:y,1:y,,0.96
551,2:n,1:y,+,0.653
552,1:y,1:y,,0.84
553,1:y,1:y,,0.88
554,2:n,1:y,+,0.622
555,1:y,1:y,,0.512
556,1:y,1:y,,0.865
557,2:n,2:n,,0.904
558,2:n,2:n,,0.572
559,2:n,1:y,+,0.835
560,2:n,1:y,+,0.617
561,2:n,2:n,,0.972
562,1:y,1:y,,0.85
563,1:y,1:y,,0.629
564,1:y,1:y,,0.968
565,1:y,1:y,,0.91
566,2:n,2:n,,0.707
567,1:y,1:y,,0.892
568,2:n,1:y,+,0.526
569,2:n,2:n,,0.938
570,2:n,2:n,,0.815
571,2:n,1:y,+,0.77
572,1:y,1:y,,0.985
573,1:y,1:y,,0.704
574,1:y,1:y,,0.897
575,2:n,1:y,+,0.792
576,1:y,1:y,,0.927
577,1:y,1:y,,0.96
578,1:y,1:y,,0.932
579,2:n,2:n,,0.978
580,2:n,2:n,,0.963
581,1:y,1:y,,0.921
582,1:y,1:y,,0.975
583,2:n,2:n,,0.975
584,1:y,1:y,,0.731
585,1:y,1:y,,0.925
586,1:y,1:y,,0.767
587,1:y,1:y,,0.873
588,2:n,2:n,,0.91
589,1:y,1:y,,0.837
590,1:y,1:y,,0.965
591,1:y,1:y,,0.882
592,1:y,1:y,,0.709
593,2:n,2:n,,0.97
594,1:y,1:y,,0.975
595,1:y,1:y,,0.93
596,1:y,1:y,,0.953
597,2:n,2:n,,0.963
598,1:y,1:y,,0.686
599,1:y,1:y,,0.825
600,1:y,1:y,,0.938
601,1:y,1:y,,0.634
602,1:y,2:n,+,0.91
603,2:n,1:y,+,0.82
604,1:y,1:y,,0.983
605,1:y,1:y,,0.985
606,2:n,2:n,,0.891
607,1:y,1:y,,0.943
608,2:n,2:n,,0.883
609,2:n,2:n,,0.622
610,2:n,2:n,,0.983
611,2:n,2:n,,0.928
612,2:n,2:n,,0.993
613,2:n,2:n,,0.99
614,1:y,1:y,,0.808
615,1:y,1:y,,0.705
616,2:n,2:n,,0.946
617,1:y,1:y,,0.674
618,1:y,1:y,,0.975
619,2:n,2:n,,0.97
620,1:y,1:y,,0.935
621,1:y,1:y,,0.799
622,2:n,2:n,,0.667
623,1:y,1:y,,0.938
624,1:y,1:y,,0.94
625,2:n,2:n,,0.993
626,1:y,1:y,,0.965
627,2:n,1:y,+,0.958
628,1:y,1:y,,0.985
629,1:y,1:y,,0.948
630,1:y,1:y,,0.95
631,2:n,2:n,,0.872
632,2:n,2:n,,0.97
633,2:n,2:n,,0.988
634,1:y,1:y,,0.828
635,1:y,1:y,,0.978
636,1:y,1:y,,0.759
637,2:n,2:n,,0.942
638,1:y,1:y,,0.933
639,2:n,2:n,,0.882
640,2:n,2:n,,0.993
641,2:n,2:n,,0.965
642,1:y,1:y,,0.807
643,1:y,1:y,,0.673
644,1:y,1:y,,0.635
645,1:y,1:y,,0.9
646,2:n,2:n,,0.905
647,2:n,2:n,,0.982
648,2:n,2:n,,0.885
649,1:y,1:y,,0.71
650,1:y,1:y,,0.94
651,2:n,2:n,,0.993
652,1:y,1:y,,0.839
653,1:y,1:y,,0.925
654,2:n,2:n,,0.998
655,1:y,1:y,,0.88
656,1:y,1:y,,0.83
657,2:n,2:n,,0.998
658,2:n,1:y,+,0.801
659,1:y,1:y,,0.959
660,1:y,1:y,,0.833
661,1:y,1:y,,0.697
662,2:n,2:n,,0.938
663,1:y,1:y,,0.917
664,1:y,1:y,,0.855
665,2:n,1:y,+,0.527
666,2:n,1:y,+,0.607
667,2:n,2:n,,0.96
668,2:n,2:n,,0.944
669,1:y,1:y,,0.93
670,2:n,2:n,,0.812
671,2:n,2:n,,0.957
672,1:y,1:y,,0.912
673,1:y,1:y,,0.918
674,2:n,2:n,,0.913
675,1:y,1:y,,0.96
676,1:y,1:y,,0.875
677,1:y,1:y,,0.783
678,2:n,2:n,,0.968
679,2:n,2:n,,0.973
680,1:y,1:y,,0.886
681,1:y,1:y,,0.879
682,1:y,1:y,,0.762
683,1:y,1:y,,0.672
684,1:y,1:y,,0.77
685,1:y,1:y,,0.943
686,2:n,2:n,,1
687,1:y,1:y,,0.893
688,1:y,1:y,,0.82
689,2:n,2:n,,0.99
690,2:n,1:y,+,0.535
691,1:y,1:y,,0.963
692,1:y,1:y,,0.945
693,1:y,1:y,,0.855
694,2:n,2:n,,0.983
695,2:n,2:n,,0.935
696,2:n,2:n,,0.96
697,1:y,1:y,,0.77
698,2:n,2:n,,0.971
699,1:y,1:y,,0.899
700,1:y,1:y,,0.713
701,1:y,1:y,,0.955
702,1:y,1:y,,0.773
703,1:y,1:y,,0.822
704,1:y,1:y,,0.515
705,2:n,2:n,,0.882
706,1:y,1:y,,0.769
707,1:y,1:y,,0.895
708,2:n,2:n,,0.968
709,2:n,2:n,,0.978
710,2:n,2:n,,0.547
711,1:y,1:y,,0.828
712,1:y,1:y,,0.802
713,2:n,1:y,+,0.65
714,2:n,2:n,,0.988
715,2:n,2:n,,0.948
716,2:n,2:n,,0.979
717,1:y,1:y,,0.782
718,1:y,1:y,,0.945
719,2:n,2:n,,0.935
720,2:n,1:y,+,0.857
721,2:n,2:n,,0.892
722,1:y,1:y,,0.835
723,2:n,1:y,+,0.563
724,1:y,1:y,,0.825
725,1:y,2:n,+,0.975
726,1:y,2:n,+,0.5
727,2:n,1:y,+,0.885
728,1:y,1:y,,0.9
729,2:n,2:n,,0.97
730,1:y,1:y,,0.928
731,2:n,2:n,,0.935
732,1:y,1:y,,0.872
733,2:n,2:n,,0.978
734,2:n,2:n,,0.92
735,2:n,2:n,,0.988
736,2:n,2:n,,0.998
737,2:n,2:n,,0.935
738,1:y,1:y,,0.925
739,2:n,2:n,,0.507
740,1:y,1:y,,0.93
741,1:y,1:y,,0.727
742,2:n,2:n,,0.98
743,2:n,1:y,+,0.549
744,1:y,1:y,,0.998
745,1:y,2:n,+,0.985
746,1:y,1:y,,0.91
747,1:y,1:y,,0.797
748,1:y,1:y,,0.883
749,1:y,1:y,,0.805
750,1:y,1:y,,0.995
751,1:y,1:y,,0.7
752,1:y,1:y,,0.925
753,2:n,2:n,,0.968
754,2:n,2:n,,0.917
755,2:n,2:n,,0.993
756,2:n,1:y,+,0.811
757,2:n,2:n,,0.928
758,1:y,1:y,,0.92
759,1:y,2:n,+,0.529
760,1:y,1:y,,0.907
761,1:y,1:y,,0.96
762,1:y,1:y,,0.945
763,2:n,2:n,,0.98
764,1:y,1:y,,0.895
765,2:n,2:n,,0.978
766,1:y,1:y,,0.97
767,2:n,2:n,,0.985
768,2:n,2:n,,0.845
769,1:y,1:y,,0.793
770,2:n,2:n,,1
771,1:y,1:y,,0.79
772,2:n,1:y,+,0.847
773,1:y,1:y,,0.524
774,1:y,1:y,,0.938
775,2:n,2:n,,0.963
776,2:n,2:n,,0.943
777,1:y,1:y,,0.703
778,1:y,1:y,,0.905
779,2:n,2:n,,0.98
780,1:y,1:y,,0.873
781,2:n,2:n,,0.988
782,2:n,2:n,,0.743
783,2:n,2:n,,0.97
784,2:n,2:n,,0.565
785,2:n,2:n,,0.541
786,2:n,2:n,,1
787,2:n,2:n,,0.932
788,1:y,1:y,,0.88
789,1:y,1:y,,0.822
790,2:n,2:n,,0.993
791,2:n,1:y,+,0.905
792,2:n,1:y,+,0.802
793,2:n,2:n,,0.982
794,2:n,2:n,,0.95
795,1:y,2:n,+,0.606
796,2:n,2:n,,0.855
797,2:n,2:n,,0.985
798,1:y,1:y,,0.872
799,2:n,2:n,,0.956
800,1:y,1:y,,0.865
801,1:y,1:y,,0.872
802,1:y,1:y,,0.99
803,1:y,1:y,,0.54
804,2:n,1:y,+,0.705
805,1:y,1:y,,0.98
806,2:n,2:n,,0.985
807,2:n,2:n,,0.942
808,1:y,1:y,,0.68
809,1:y,1:y,,0.9
810,2:n,1:y,+,0.807
811,2:n,2:n,,0.93
812,1:y,1:y,,0.854
813,2:n,2:n,,0.97
814,2:n,2:n,,0.879
815,1:y,1:y,,0.925
816,1:y,1:y,,0.663
817,2:n,2:n,,0.932
818,1:y,1:y,,0.85
819,2:n,2:n,,1
820,1:y,1:y,,0.927
821,1:y,1:y,,0.825
822,2:n,2:n,,0.96
823,2:n,1:y,+,0.746
824,1:y,1:y,,0.857
825,1:y,1:y,,0.95
826,1:y,1:y,,0.847
827,1:y,1:y,,0.508
828,2:n,1:y,+,0.585
829,2:n,2:n,,0.98
830,2:n,1:y,+,0.889
831,1:y,1:y,,0.623
832,2:n,1:y,+,0.645
833,1:y,1:y,,0.749
834,2:n,1:y,+,0.708
835,2:n,2:n,,0.983
836,2:n,1:y,+,0.664
837,1:y,2:n,+,0.698
838,2:n,2:n,,0.897
839,1:y,1:y,,0.797
840,2:n,2:n,,0.983
841,1:y,1:y,,0.958
842,2:n,1:y,+,0.845
843,1:y,1:y,,0.975
844,1:y,1:y,,0.802
845,1:y,1:y,,0.965
846,1:y,1:y,,0.9
847,1:y,1:y,,0.695
848,2:n,2:n,,0.978
849,1:y,1:y,,0.88
850,2:n,1:y,+,0.672
851,1:y,1:y,,0.88
852,2:n,1:y,+,0.963
853,1:y,1:y,,0.917
854,2:n,2:n,,0.981
855,2:n,2:n,,0.868
856,1:y,2:n,+,0.98
857,1:y,1:y,,0.965
858,1:y,1:y,,0.84
859,1:y,1:y,,0.952
860,1:y,1:y,,0.985
861,2:n,2:n,,0.595
862,2:n,2:n,,0.915
863,2:n,2:n,,0.895
864,1:y,1:y,,0.935
865,2:n,2:n,,0.888
866,1:y,1:y,,0.96
867,1:y,1:y,,0.765
868,2:n,2:n,,0.635
869,2:n,2:n,,0.983
870,2:n,2:n,,0.86
871,1:y,1:y,,0.752
872,1:y,1:y,,0.789
873,2:n,2:n,,0.902
874,1:y,1:y,,0.872
875,1:y,2:n,+,0.523
876,1:y,2:n,+,0.683
877,2:n,2:n,,0.963
878,1:y,1:y,,0.948
879,1:y,1:y,,0.96
880,2:n,2:n,,0.96
881,1:y,1:y,,0.884
882,1:y,1:y,,0.703
883,1:y,1:y,,0.627
884,2:n,2:n,,0.89
885,1:y,1:y,,0.861
886,2:n,2:n,,0.995
887,1:y,1:y,,0.938
888,1:y,1:y,,0.968
889,2:n,2:n,,0.974
890,2:n,1:y,+,0.837
891,2:n,2:n,,0.549
892,2:n,1:y,+,0.81
893,1:y,1:y,,0.93
894,1:y,1:y,,0.621
895,2:n,2:n,,0.85
896,1:y,1:y,,0.965
897,2:n,2:n,,0.978
898,2:n,1:y,+,0.736
899,2:n,2:n,,0.838
900,1:y,2:n,+,0.64
901,1:y,1:y,,0.988
902,2:n,2:n,,0.726
903,2:n,2:n,,0.951
904,2:n,2:n,,0.963
905,2:n,2:n,,0.96
906,1:y,1:y,,0.932
907,2:n,2:n,,0.993
908,2:n,2:n,,0.976
909,1:y,1:y,,0.935
910,1:y,1:y,,0.596
911,1:y,1:y,,0.897
912,2:n,2:n,,0.99
913,2:n,1:y,+,0.551
914,1:y,1:y,,0.798
915,2:n,2:n,,0.99
916,2:n,2:n,,0.823
917,2:n,2:n,,0.973
918,1:y,1:y,,0.915
919,1:y,1:y,,0.579
920,1:y,1:y,,0.855
921,1:y,1:y,,0.792
922,1:y,1:y,,0.847
923,2:n,2:n,,0.98
924,2:n,1:y,+,0.522
