=== Run information ===

Scheme:       weka.classifiers.lazy.IBk -K 105 -W 0 -A "weka.core.neighboursearch.LinearNNSearch -A \"weka.core.EuclideanDistance -R first-last\""
Relation:     database_mean_unknown
Instances:    50000
Attributes:   26
              startHour
              startWeekday
              duration
              cCount
              cMinPrice
              cMaxPrice
              cSumPrice
              bCount
              bMinPrice
              bMaxPrice
              bSumPrice
              bStep
              onlineStatus
              availability
              maxVal
              customerScore
              accountLifetime
              payments
              age
              lastOrder
              rCount
              bMinPriceVariance
              bMaxPriceVariance
              bMeanVariance
              cMeanVariance
              order
Test mode:    user supplied test set:  size unknown (reading incrementally)

=== Classifier model (full training set) ===

IB1 instance-based classifier
using 105 nearest neighbour(s) for classification


Time taken to build model: 0.04 seconds

=== Predictions on test set ===

inst#,actual,predicted,error,prediction
293,2:n,2:n,,0.991
294,1:y,1:y,,0.981
295,1:y,1:y,,0.714
296,2:n,2:n,,0.99
297,1:y,1:y,,0.99
298,1:y,1:y,,0.981
299,2:n,2:n,,0.99
300,1:y,1:y,,0.962
301,2:n,2:n,,1
302,2:n,2:n,,0.99
303,1:y,1:y,,0.981
304,2:n,2:n,,1
305,1:y,1:y,,0.771
306,1:y,1:y,,0.99
307,1:y,1:y,,0.714
308,2:n,1:y,+,0.533
309,1:y,1:y,,0.99
310,1:y,1:y,,0.914
311,2:n,2:n,,1
312,1:y,1:y,,0.905
313,2:n,2:n,,0.79
314,2:n,2:n,,0.99
315,1:y,1:y,,0.781
316,2:n,2:n,,0.524
317,2:n,2:n,,1
318,1:y,1:y,,0.895
319,1:y,1:y,,0.943
320,2:n,2:n,,0.514
321,2:n,1:y,+,0.571
322,2:n,2:n,,1
323,1:y,1:y,,0.952
324,1:y,1:y,,0.962
325,1:y,1:y,,0.981
326,1:y,1:y,,0.914
327,1:y,1:y,,0.99
328,2:n,2:n,,0.867
329,1:y,1:y,,0.99
330,1:y,1:y,,0.99
331,1:y,1:y,,0.924
332,1:y,1:y,,0.99
333,1:y,1:y,,0.924
334,1:y,1:y,,0.971
335,1:y,1:y,,0.99
336,1:y,1:y,,0.99
337,1:y,1:y,,0.971
338,2:n,1:y,+,0.714
339,1:y,1:y,,0.971
340,2:n,2:n,,0.99
341,1:y,1:y,,0.971
342,1:y,1:y,,0.981
343,2:n,2:n,,1
344,1:y,1:y,,0.981
345,2:n,2:n,,0.514
346,1:y,1:y,,0.705
347,2:n,2:n,,1
348,1:y,1:y,,1
349,2:n,2:n,,1
350,2:n,2:n,,0.962
351,1:y,1:y,,0.952
352,1:y,1:y,,0.971
353,1:y,1:y,,0.981
354,2:n,2:n,,1
355,2:n,1:y,+,0.714
356,2:n,2:n,,0.971
357,1:y,1:y,,0.943
358,1:y,1:y,,0.924
359,2:n,2:n,,1
360,2:n,2:n,,1
361,1:y,1:y,,0.952
362,2:n,2:n,,0.8
363,1:y,1:y,,0.99
364,1:y,1:y,,0.99
365,1:y,1:y,,0.99
366,1:y,1:y,,0.924
367,2:n,2:n,,1
368,1:y,1:y,,1
369,1:y,1:y,,0.99
370,2:n,2:n,,0.962
371,1:y,1:y,,0.971
372,1:y,1:y,,0.981
373,1:y,1:y,,0.981
374,1:y,1:y,,0.99
375,1:y,1:y,,0.705
376,2:n,2:n,,0.99
377,1:y,1:y,,0.971
378,1:y,1:y,,0.914
379,1:y,1:y,,0.914
380,1:y,1:y,,0.924
381,1:y,1:y,,0.762
382,2:n,2:n,,0.971
383,1:y,1:y,,0.714
384,2:n,2:n,,1
385,2:n,2:n,,0.99
386,1:y,1:y,,0.876
387,2:n,2:n,,0.99
388,2:n,2:n,,0.99
389,2:n,2:n,,1
390,2:n,2:n,,0.99
391,1:y,1:y,,0.962
392,1:y,1:y,,0.933
393,1:y,1:y,,0.714
394,1:y,1:y,,0.952
395,2:n,2:n,,1
396,1:y,1:y,,0.952
397,2:n,2:n,,0.971
398,2:n,2:n,,1
399,1:y,1:y,,0.714
400,2:n,2:n,,0.99
401,1:y,1:y,,0.962
402,2:n,2:n,,0.99
403,2:n,2:n,,1
404,2:n,2:n,,0.952
405,1:y,1:y,,0.962
406,1:y,1:y,,0.971
407,2:n,2:n,,1
408,1:y,1:y,,0.962
409,1:y,1:y,,0.981
410,1:y,1:y,,0.99
411,1:y,1:y,,0.99
412,1:y,1:y,,0.933
413,1:y,1:y,,0.79
414,1:y,1:y,,0.962
415,2:n,2:n,,1
416,2:n,2:n,,0.981
417,1:y,1:y,,0.99
418,2:n,2:n,,1
419,2:n,2:n,,0.99
420,1:y,1:y,,1
421,1:y,1:y,,0.962
422,1:y,1:y,,0.981
423,2:n,2:n,,0.981
424,1:y,1:y,,0.79
425,1:y,1:y,,0.981
426,1:y,1:y,,0.971
427,2:n,2:n,,1
428,1:y,1:y,,0.933
429,2:n,2:n,,1
430,1:y,1:y,,0.857
431,1:y,1:y,,0.914
432,1:y,1:y,,0.99
433,2:n,2:n,,1
434,2:n,2:n,,0.991
435,1:y,1:y,,0.705
436,2:n,2:n,,0.99
437,2:n,2:n,,1
438,2:n,2:n,,0.505
439,1:y,1:y,,0.924
440,1:y,1:y,,0.962
441,1:y,1:y,,0.819
442,1:y,1:y,,0.952
443,1:y,1:y,,0.99
444,2:n,2:n,,1
445,2:n,2:n,,1
446,1:y,1:y,,0.924
447,2:n,2:n,,0.533
448,2:n,2:n,,1
449,1:y,1:y,,0.962
450,1:y,1:y,,0.924
451,1:y,1:y,,0.924
452,2:n,2:n,,0.99
453,2:n,2:n,,0.99
454,1:y,1:y,,0.981
455,1:y,2:n,+,0.943
456,1:y,1:y,,0.962
457,2:n,2:n,,1
458,1:y,1:y,,0.924
459,1:y,1:y,,0.962
460,2:n,2:n,,1
461,2:n,2:n,,0.971
462,2:n,1:y,+,0.59
463,2:n,2:n,,1
464,2:n,2:n,,1
465,2:n,2:n,,1
466,1:y,1:y,,0.562
467,1:y,1:y,,0.981
468,2:n,2:n,,0.99
469,2:n,2:n,,1
470,2:n,2:n,,1
471,1:y,1:y,,0.933
472,2:n,2:n,,1
473,2:n,2:n,,1
474,2:n,2:n,,1
475,1:y,1:y,,0.667
476,2:n,2:n,,1
477,1:y,1:y,,0.962
478,2:n,2:n,,1
479,1:y,1:y,,0.914
480,2:n,2:n,,0.514
481,1:y,1:y,,0.99
482,2:n,2:n,,0.99
483,1:y,1:y,,0.971
484,1:y,1:y,,0.943
485,2:n,2:n,,0.99
486,1:y,1:y,,0.952
487,1:y,1:y,,0.838
488,1:y,1:y,,0.943
489,1:y,1:y,,0.933
490,2:n,1:y,+,0.8
491,2:n,2:n,,1
492,2:n,2:n,,1
493,2:n,2:n,,0.99
494,2:n,2:n,,0.952
495,1:y,1:y,,0.924
496,2:n,2:n,,1
497,1:y,1:y,,0.99
498,2:n,2:n,,1
499,2:n,2:n,,0.971
500,1:y,1:y,,0.981
501,1:y,1:y,,0.981
502,2:n,2:n,,0.99
503,2:n,2:n,,1
504,2:n,2:n,,0.981
505,2:n,2:n,,1
506,2:n,2:n,,0.99
507,1:y,1:y,,0.981
508,1:y,1:y,,0.924
509,1:y,1:y,,0.971
510,2:n,2:n,,1
511,1:y,1:y,,0.943
512,2:n,2:n,,0.991
513,2:n,2:n,,0.971
514,2:n,2:n,,1
515,1:y,1:y,,0.962
516,1:y,1:y,,0.619
517,2:n,2:n,,1
518,1:y,1:y,,0.99
519,1:y,1:y,,0.924
520,1:y,1:y,,0.943
521,1:y,1:y,,0.971
522,1:y,1:y,,0.686
523,2:n,2:n,,1
524,1:y,1:y,,0.952
525,2:n,2:n,,1
526,1:y,1:y,,0.905
527,1:y,1:y,,0.99
528,1:y,1:y,,0.819
529,2:n,2:n,,0.99
530,1:y,1:y,,0.981
531,1:y,1:y,,0.981
532,2:n,2:n,,1
533,2:n,2:n,,1
534,2:n,2:n,,0.971
535,1:y,1:y,,0.667
536,2:n,2:n,,1
537,1:y,1:y,,0.962
538,2:n,2:n,,1
539,1:y,1:y,,0.962
540,1:y,1:y,,0.514
541,1:y,1:y,,0.952
542,1:y,1:y,,0.886
543,2:n,2:n,,0.99
544,1:y,1:y,,0.895
545,2:n,2:n,,1
546,2:n,2:n,,0.99
547,2:n,2:n,,0.99
548,1:y,1:y,,0.971
549,1:y,1:y,,0.819
550,1:y,1:y,,0.933
551,2:n,2:n,,0.99
552,1:y,1:y,,0.705
553,1:y,1:y,,0.743
554,2:n,2:n,,1
555,1:y,2:n,+,0.657
556,1:y,1:y,,0.971
557,2:n,2:n,,1
558,2:n,2:n,,0.99
559,2:n,2:n,,1
560,2:n,2:n,,1
561,2:n,2:n,,0.99
562,1:y,1:y,,0.971
563,1:y,1:y,,0.752
564,1:y,1:y,,1
565,1:y,1:y,,0.686
566,2:n,2:n,,0.99
567,1:y,1:y,,0.943
568,2:n,2:n,,0.971
569,2:n,2:n,,1
570,2:n,2:n,,0.981
571,2:n,2:n,,0.99
572,1:y,1:y,,0.99
573,1:y,1:y,,0.79
574,1:y,1:y,,0.81
575,2:n,2:n,,0.971
576,1:y,1:y,,0.99
577,1:y,1:y,,0.99
578,1:y,1:y,,0.981
579,2:n,2:n,,0.552
580,2:n,2:n,,0.99
581,1:y,1:y,,0.914
582,1:y,1:y,,0.905
583,2:n,2:n,,0.981
584,1:y,1:y,,0.8
585,1:y,1:y,,0.933
586,1:y,1:y,,0.838
587,1:y,1:y,,0.99
588,2:n,1:y,+,0.59
589,1:y,1:y,,0.99
590,1:y,1:y,,0.99
591,1:y,1:y,,0.962
592,1:y,1:y,,0.99
593,2:n,2:n,,1
594,1:y,1:y,,0.933
595,1:y,1:y,,0.933
596,1:y,1:y,,0.962
597,2:n,2:n,,0.895
598,1:y,1:y,,0.971
599,1:y,1:y,,0.99
600,1:y,1:y,,0.99
601,1:y,1:y,,0.99
602,1:y,1:y,,0.79
603,2:n,2:n,,0.99
604,1:y,1:y,,0.99
605,1:y,1:y,,0.943
606,2:n,2:n,,0.99
607,1:y,1:y,,0.99
608,2:n,1:y,+,0.962
609,2:n,2:n,,1
610,2:n,2:n,,0.99
611,2:n,2:n,,1
612,2:n,2:n,,1
613,2:n,2:n,,1
614,1:y,1:y,,0.962
615,1:y,1:y,,0.971
616,2:n,2:n,,1
617,1:y,1:y,,0.714
618,1:y,1:y,,0.952
619,2:n,2:n,,1
620,1:y,1:y,,0.981
621,1:y,1:y,,0.981
622,2:n,2:n,,0.99
623,1:y,1:y,,0.971
624,1:y,1:y,,0.933
625,2:n,2:n,,1
626,1:y,1:y,,0.99
627,2:n,1:y,+,0.943
628,1:y,1:y,,0.99
629,1:y,1:y,,0.99
630,1:y,1:y,,0.981
631,2:n,2:n,,1
632,2:n,2:n,,0.99
633,2:n,2:n,,1
634,1:y,1:y,,0.924
635,1:y,1:y,,0.924
636,1:y,1:y,,0.752
637,2:n,2:n,,0.99
638,1:y,1:y,,0.933
639,2:n,2:n,,0.99
640,2:n,2:n,,1
641,2:n,2:n,,0.962
642,1:y,1:y,,0.981
643,1:y,1:y,,0.962
644,1:y,1:y,,0.99
645,1:y,1:y,,0.924
646,2:n,1:y,+,0.733
647,2:n,2:n,,1
648,2:n,2:n,,0.99
649,1:y,1:y,,0.981
650,1:y,1:y,,0.914
651,2:n,2:n,,1
652,1:y,1:y,,0.981
653,1:y,1:y,,0.981
654,2:n,2:n,,1
655,1:y,1:y,,0.714
656,1:y,1:y,,0.8
657,2:n,2:n,,1
658,2:n,2:n,,1
659,1:y,1:y,,0.952
660,1:y,1:y,,0.962
661,1:y,1:y,,0.981
662,2:n,2:n,,0.99
663,1:y,1:y,,0.952
664,1:y,1:y,,0.971
665,2:n,2:n,,1
666,2:n,2:n,,0.99
667,2:n,2:n,,0.99
668,2:n,2:n,,0.971
669,1:y,1:y,,0.99
670,2:n,2:n,,0.991
671,2:n,2:n,,0.99
672,1:y,1:y,,0.8
673,1:y,1:y,,0.905
674,2:n,2:n,,0.971
675,1:y,1:y,,0.943
676,1:y,1:y,,0.914
677,1:y,1:y,,0.819
678,2:n,2:n,,1
679,2:n,2:n,,0.99
680,1:y,1:y,,0.962
681,1:y,1:y,,0.924
682,1:y,1:y,,0.81
683,1:y,1:y,,0.99
684,1:y,1:y,,0.971
685,1:y,1:y,,0.99
686,2:n,2:n,,0.514
687,1:y,1:y,,0.962
688,1:y,1:y,,0.714
689,2:n,2:n,,1
690,2:n,2:n,,0.99
691,1:y,1:y,,0.924
692,1:y,1:y,,0.99
693,1:y,1:y,,0.962
694,2:n,2:n,,1
695,2:n,2:n,,0.99
696,2:n,2:n,,1
697,1:y,1:y,,0.99
698,2:n,2:n,,1
699,1:y,1:y,,0.962
700,1:y,1:y,,0.914
701,1:y,1:y,,0.971
702,1:y,1:y,,0.81
703,1:y,1:y,,0.971
704,1:y,1:y,,0.8
705,2:n,2:n,,0.848
706,1:y,1:y,,0.714
707,1:y,1:y,,0.971
708,2:n,2:n,,1
709,2:n,2:n,,1
710,2:n,1:y,+,0.629
711,1:y,1:y,,0.924
712,1:y,1:y,,0.543
713,2:n,2:n,,0.962
714,2:n,2:n,,1
715,2:n,1:y,+,0.962
716,2:n,2:n,,1
717,1:y,1:y,,0.981
718,1:y,1:y,,0.952
719,2:n,1:y,+,0.848
720,2:n,2:n,,0.981
721,2:n,2:n,,0.99
722,1:y,1:y,,0.914
723,2:n,2:n,,0.99
724,1:y,1:y,,0.952
725,1:y,2:n,+,0.99
726,1:y,1:y,,0.838
727,2:n,2:n,,0.99
728,1:y,1:y,,0.99
729,2:n,2:n,,1
730,1:y,1:y,,0.905
731,2:n,2:n,,0.952
732,1:y,1:y,,0.981
733,2:n,2:n,,1
734,2:n,2:n,,0.99
735,2:n,2:n,,1
736,2:n,2:n,,1
737,2:n,2:n,,1
738,1:y,1:y,,0.905
739,2:n,2:n,,0.99
740,1:y,1:y,,0.905
741,1:y,1:y,,0.79
742,2:n,2:n,,1
743,2:n,2:n,,0.99
744,1:y,1:y,,0.933
745,1:y,2:n,+,1
746,1:y,1:y,,0.943
747,1:y,1:y,,0.771
748,1:y,1:y,,0.962
749,1:y,1:y,,0.99
750,1:y,1:y,,0.99
751,1:y,1:y,,0.752
752,1:y,1:y,,0.981
753,2:n,2:n,,1
754,2:n,2:n,,1
755,2:n,1:y,+,0.533
756,2:n,2:n,,0.971
757,2:n,1:y,+,0.79
758,1:y,1:y,,0.962
759,1:y,1:y,,0.762
760,1:y,1:y,,0.933
761,1:y,1:y,,0.99
762,1:y,1:y,,0.981
763,2:n,2:n,,1
764,1:y,1:y,,0.952
765,2:n,2:n,,0.829
766,1:y,1:y,,0.933
767,2:n,2:n,,1
768,2:n,1:y,+,0.714
769,1:y,1:y,,0.924
770,2:n,2:n,,0.514
771,1:y,1:y,,0.962
772,2:n,2:n,,1
773,1:y,1:y,,0.705
774,1:y,1:y,,1
775,2:n,2:n,,1
776,2:n,2:n,,0.99
777,1:y,1:y,,0.971
778,1:y,1:y,,0.99
779,2:n,2:n,,1
780,1:y,1:y,,0.971
781,2:n,2:n,,1
782,2:n,1:y,+,0.771
783,2:n,2:n,,1
784,2:n,2:n,,0.991
785,2:n,2:n,,1
786,2:n,2:n,,0.514
787,2:n,2:n,,1
788,1:y,1:y,,0.971
789,1:y,1:y,,0.752
790,2:n,2:n,,1
791,2:n,2:n,,0.99
792,2:n,2:n,,1
793,2:n,2:n,,1
794,2:n,2:n,,0.99
795,1:y,1:y,,0.714
796,2:n,1:y,+,0.867
797,2:n,2:n,,1
798,1:y,1:y,,0.933
799,2:n,2:n,,0.99
800,1:y,1:y,,0.924
801,1:y,1:y,,0.952
802,1:y,1:y,,0.933
803,1:y,1:y,,0.714
804,2:n,1:y,+,0.733
805,1:y,1:y,,0.952
806,2:n,2:n,,1
807,2:n,2:n,,0.99
808,1:y,1:y,,0.724
809,1:y,1:y,,0.952
810,2:n,2:n,,0.99
811,2:n,2:n,,0.981
812,1:y,1:y,,0.705
813,2:n,2:n,,1
814,2:n,2:n,,0.981
815,1:y,1:y,,0.981
816,1:y,1:y,,0.962
817,2:n,2:n,,0.99
818,1:y,1:y,,0.714
819,2:n,2:n,,1
820,1:y,1:y,,0.943
821,1:y,1:y,,0.99
822,2:n,2:n,,1
823,2:n,1:y,+,0.81
824,1:y,1:y,,0.714
825,1:y,1:y,,0.943
826,1:y,1:y,,0.714
827,1:y,1:y,,0.705
828,2:n,2:n,,0.971
829,2:n,2:n,,1
830,2:n,2:n,,0.99
831,1:y,1:y,,0.819
832,2:n,2:n,,0.991
833,1:y,1:y,,0.829
834,2:n,1:y,+,0.924
835,2:n,2:n,,1
836,2:n,2:n,,0.99
837,1:y,1:y,,0.81
838,2:n,2:n,,0.962
839,1:y,1:y,,0.971
840,2:n,2:n,,1
841,1:y,1:y,,0.962
842,2:n,2:n,,0.981
843,1:y,1:y,,0.943
844,1:y,1:y,,0.81
845,1:y,1:y,,0.981
846,1:y,1:y,,0.714
847,1:y,1:y,,0.914
848,2:n,2:n,,1
849,1:y,1:y,,0.971
850,2:n,2:n,,0.981
851,1:y,1:y,,0.914
852,2:n,1:y,+,1
853,1:y,2:n,+,0.981
854,2:n,2:n,,0.876
855,2:n,2:n,,0.99
856,1:y,1:y,,0.924
857,1:y,1:y,,0.981
858,1:y,1:y,,0.99
859,1:y,1:y,,0.943
860,1:y,1:y,,0.943
861,2:n,1:y,+,0.695
862,2:n,1:y,+,0.714
863,2:n,2:n,,1
864,1:y,1:y,,0.99
865,2:n,2:n,,0.99
866,1:y,1:y,,0.981
867,1:y,1:y,,0.962
868,2:n,2:n,,0.99
869,2:n,2:n,,1
870,2:n,2:n,,1
871,1:y,1:y,,0.933
872,1:y,1:y,,0.924
873,2:n,2:n,,0.99
874,1:y,1:y,,0.99
875,1:y,1:y,,0.743
876,1:y,1:y,,0.705
877,2:n,2:n,,0.838
878,1:y,1:y,,0.943
879,1:y,1:y,,0.905
880,2:n,2:n,,1
881,1:y,1:y,,0.971
882,1:y,1:y,,0.952
883,1:y,1:y,,0.714
884,2:n,2:n,,0.99
885,1:y,1:y,,0.943
886,2:n,2:n,,1
887,1:y,1:y,,0.99
888,1:y,1:y,,0.943
889,2:n,1:y,+,0.514
890,2:n,2:n,,0.99
891,2:n,2:n,,0.99
892,2:n,2:n,,1
893,1:y,1:y,,0.99
894,1:y,1:y,,0.971
895,2:n,1:y,+,0.714
896,1:y,1:y,,0.962
897,2:n,2:n,,1
898,2:n,2:n,,0.99
899,2:n,2:n,,0.99
