
inst#,actual,predicted,error,prediction
266,1:y,1:y,,1
267,1:y,2:n,+,0.774
268,1:y,1:y,,0.811
269,2:n,1:y,+,0.887
270,1:y,1:y,,0.906
271,1:y,1:y,,0.925
272,1:y,1:y,,0.962
273,2:n,1:y,+,0.717
274,1:y,1:y,,0.906
275,2:n,2:n,,1
276,1:y,1:y,,0.981
277,1:y,1:y,,0.868
278,1:y,1:y,,0.981
279,1:y,1:y,,0.981
280,1:y,1:y,,0.962
281,2:n,2:n,,0.982
282,1:y,1:y,,0.925
283,1:y,1:y,,0.868
284,2:n,2:n,,0.981
285,1:y,1:y,,0.943
286,2:n,2:n,,0.981
287,1:y,1:y,,0.981
288,1:y,1:y,,1
289,2:n,2:n,,1
290,2:n,2:n,,0.981
291,2:n,2:n,,1
292,2:n,2:n,,0.981
293,2:n,2:n,,0.981
294,1:y,1:y,,1
295,1:y,1:y,,0.755
296,2:n,2:n,,0.962
297,1:y,1:y,,0.868
298,1:y,1:y,,0.981
299,2:n,2:n,,1
300,1:y,1:y,,0.679
301,2:n,2:n,,1
302,2:n,2:n,,0.981
303,1:y,1:y,,0.981
304,2:n,2:n,,1
305,1:y,1:y,,0.981
306,1:y,1:y,,0.981
307,1:y,1:y,,0.868
308,2:n,2:n,,0.642
309,1:y,1:y,,1
310,1:y,1:y,,0.811
311,2:n,2:n,,0.981
312,1:y,1:y,,1
313,2:n,2:n,,0.962
314,2:n,2:n,,0.981
315,1:y,1:y,,0.925
316,2:n,2:n,,0.717
317,2:n,2:n,,1
318,1:y,1:y,,1
319,1:y,1:y,,0.868
320,2:n,2:n,,0.566
321,2:n,2:n,,0.717
322,2:n,2:n,,1
323,1:y,1:y,,0.981
324,1:y,1:y,,0.962
325,1:y,1:y,,0.981
326,1:y,1:y,,0.906
327,1:y,1:y,,1
328,2:n,2:n,,1
329,1:y,1:y,,0.981
330,1:y,1:y,,0.981
331,1:y,1:y,,0.962
332,1:y,1:y,,1
333,1:y,1:y,,0.868
334,1:y,1:y,,0.943
335,1:y,1:y,,0.868
336,1:y,1:y,,1
337,1:y,1:y,,0.925
338,2:n,1:y,+,0.698
339,1:y,1:y,,0.962
340,2:n,2:n,,0.981
341,1:y,1:y,,0.981
342,1:y,1:y,,0.943
343,2:n,2:n,,1
344,1:y,1:y,,1
345,2:n,2:n,,0.566
346,1:y,1:y,,0.83
347,2:n,2:n,,1
348,1:y,1:y,,0.962
349,2:n,2:n,,1
350,2:n,2:n,,0.943
351,1:y,1:y,,0.962
352,1:y,1:y,,0.962
353,1:y,1:y,,0.943
354,2:n,2:n,,1
355,2:n,2:n,,0.566
356,2:n,2:n,,0.981
357,1:y,1:y,,0.887
358,1:y,1:y,,0.849
359,2:n,2:n,,1
360,2:n,2:n,,1
361,1:y,1:y,,0.887
362,2:n,2:n,,0.943
363,1:y,1:y,,0.981
364,1:y,1:y,,1
365,1:y,1:y,,0.925
366,1:y,1:y,,0.849
367,2:n,2:n,,1
368,1:y,1:y,,1
369,1:y,1:y,,0.981
370,2:n,2:n,,1
371,1:y,1:y,,0.962
372,1:y,1:y,,1
373,1:y,1:y,,0.943
374,1:y,1:y,,0.943
375,1:y,1:y,,0.849
376,2:n,2:n,,0.981
377,1:y,1:y,,0.943
378,1:y,1:y,,0.887
379,1:y,1:y,,0.925
380,1:y,1:y,,0.849
381,1:y,1:y,,0.925
382,2:n,2:n,,0.981
383,1:y,1:y,,0.906
384,2:n,2:n,,1
385,2:n,2:n,,1
386,1:y,1:y,,0.887
387,2:n,2:n,,0.982
388,2:n,2:n,,1
389,2:n,2:n,,1
390,2:n,2:n,,0.981
391,1:y,1:y,,0.925
392,1:y,1:y,,0.925
393,1:y,1:y,,0.868
394,1:y,1:y,,0.962
395,2:n,2:n,,0.981
396,1:y,1:y,,0.906
397,2:n,2:n,,0.925
398,2:n,2:n,,1
399,1:y,1:y,,0.868
400,2:n,2:n,,1
401,1:y,1:y,,0.962
402,2:n,2:n,,0.981
403,2:n,2:n,,0.981
404,2:n,2:n,,0.981
405,1:y,1:y,,0.962
406,1:y,1:y,,0.962
407,2:n,2:n,,1
408,1:y,1:y,,0.962
409,1:y,1:y,,0.962
410,1:y,1:y,,1
411,1:y,1:y,,0.981
412,1:y,1:y,,0.943
413,1:y,1:y,,0.925
414,1:y,1:y,,0.925
415,2:n,2:n,,1
416,2:n,2:n,,1
417,1:y,1:y,,0.981
418,2:n,2:n,,1
419,2:n,2:n,,0.981
420,1:y,1:y,,1
421,1:y,1:y,,0.981
422,1:y,1:y,,0.981
423,2:n,2:n,,0.962
424,1:y,1:y,,0.943
425,1:y,1:y,,0.981
426,1:y,1:y,,0.962
427,2:n,2:n,,1
428,1:y,1:y,,0.925
429,2:n,2:n,,1
430,1:y,1:y,,0.943
431,1:y,1:y,,0.906
432,1:y,1:y,,0.981
433,2:n,2:n,,1
434,2:n,2:n,,0.983
435,1:y,1:y,,0.755
436,2:n,2:n,,1
437,2:n,2:n,,1
438,2:n,2:n,,0.849
439,1:y,1:y,,0.849
440,1:y,1:y,,0.943
441,1:y,1:y,,0.925
442,1:y,1:y,,0.925
443,1:y,1:y,,1
444,2:n,2:n,,1
445,2:n,2:n,,1
446,1:y,1:y,,0.868
447,2:n,2:n,,0.887
448,2:n,2:n,,1
449,1:y,1:y,,0.962
450,1:y,1:y,,0.887
451,1:y,1:y,,0.849
452,2:n,2:n,,1
453,2:n,2:n,,1
454,1:y,1:y,,0.943
455,1:y,2:n,+,0.925
456,1:y,1:y,,0.925
457,2:n,2:n,,1
458,1:y,1:y,,0.925
459,1:y,1:y,,0.943
460,2:n,2:n,,1
461,2:n,2:n,,0.981
462,2:n,2:n,,0.792
463,2:n,2:n,,0.981
464,2:n,2:n,,1
465,2:n,2:n,,1
466,1:y,1:y,,0.547
467,1:y,1:y,,0.981
468,2:n,2:n,,1
469,2:n,2:n,,1
470,2:n,2:n,,1
471,1:y,1:y,,0.962
472,2:n,2:n,,1
473,2:n,2:n,,1
474,2:n,2:n,,1
475,1:y,1:y,,0.792
476,2:n,2:n,,1
477,1:y,1:y,,0.925
478,2:n,2:n,,1
479,1:y,1:y,,0.943
480,2:n,2:n,,0.566
481,1:y,1:y,,1
482,2:n,2:n,,1
483,1:y,1:y,,0.962
484,1:y,1:y,,0.925
485,2:n,2:n,,0.981
486,1:y,1:y,,0.962
487,1:y,1:y,,0.943
488,1:y,1:y,,0.962
489,1:y,1:y,,0.925
490,2:n,1:y,+,0.943
491,2:n,2:n,,1
492,2:n,2:n,,1
493,2:n,2:n,,0.962
494,2:n,2:n,,0.943
495,1:y,1:y,,0.962
496,2:n,2:n,,0.981
497,1:y,1:y,,0.981
498,2:n,2:n,,1
499,2:n,2:n,,0.981
500,1:y,1:y,,0.962
501,1:y,1:y,,0.962
502,2:n,2:n,,0.981
503,2:n,2:n,,1
504,2:n,2:n,,0.981
505,2:n,2:n,,1
506,2:n,2:n,,1
507,1:y,1:y,,1
508,1:y,1:y,,0.868
509,1:y,1:y,,0.962
510,2:n,2:n,,1
511,1:y,1:y,,0.906
512,2:n,2:n,,0.962
513,2:n,2:n,,0.943
514,2:n,2:n,,1
515,1:y,1:y,,0.943
516,1:y,1:y,,0.887
517,2:n,2:n,,1
518,1:y,1:y,,1
519,1:y,1:y,,0.887
520,1:y,1:y,,0.887
521,1:y,1:y,,0.981
522,1:y,1:y,,0.962
523,2:n,2:n,,1
524,1:y,1:y,,0.906
525,2:n,2:n,,1
526,1:y,1:y,,0.868
527,1:y,1:y,,0.962
528,1:y,1:y,,0.981
529,2:n,2:n,,0.981
530,1:y,1:y,,0.962
531,1:y,1:y,,1
532,2:n,2:n,,1
533,2:n,2:n,,0.981
534,2:n,2:n,,0.943
535,1:y,1:y,,0.943
536,2:n,2:n,,1
537,1:y,1:y,,1
538,2:n,2:n,,1
539,1:y,1:y,,0.962
540,1:y,1:y,,0.887
541,1:y,1:y,,0.679
542,1:y,1:y,,0.981
543,2:n,2:n,,0.981
544,1:y,1:y,,0.981
545,2:n,2:n,,1
546,2:n,2:n,,0.981
547,2:n,2:n,,0.981
548,1:y,1:y,,0.925
549,1:y,1:y,,0.981
550,1:y,1:y,,0.811
551,2:n,2:n,,0.981
552,1:y,1:y,,0.887
553,1:y,1:y,,0.906
554,2:n,2:n,,0.981
555,1:y,2:n,+,0.755
556,1:y,1:y,,0.962
557,2:n,2:n,,0.983
558,2:n,2:n,,0.981
559,2:n,2:n,,0.983
560,2:n,2:n,,0.981
561,2:n,2:n,,0.981
562,1:y,1:y,,0.943
563,1:y,1:y,,0.83
564,1:y,1:y,,0.981
565,1:y,1:y,,0.943
566,2:n,2:n,,0.981
567,1:y,1:y,,0.887
568,2:n,2:n,,0.943
569,2:n,2:n,,1
570,2:n,2:n,,0.962
571,2:n,2:n,,1
572,1:y,1:y,,1
573,1:y,1:y,,0.849
574,1:y,1:y,,0.887
575,2:n,2:n,,0.981
576,1:y,1:y,,1
577,1:y,1:y,,1
578,1:y,1:y,,0.981
579,2:n,2:n,,0.792
580,2:n,2:n,,1
581,1:y,1:y,,0.887
582,1:y,1:y,,0.887
583,2:n,2:n,,0.981
584,1:y,1:y,,0.849
585,1:y,1:y,,0.925
586,1:y,1:y,,0.981
587,1:y,1:y,,1
588,2:n,2:n,,0.66
589,1:y,1:y,,0.962
590,1:y,1:y,,0.981
591,1:y,1:y,,0.962
592,1:y,1:y,,0.868
593,2:n,2:n,,1
594,1:y,1:y,,0.943
595,1:y,1:y,,0.943
596,1:y,1:y,,0.943
597,2:n,2:n,,0.981
598,1:y,2:n,+,0.566
599,1:y,1:y,,0.981
600,1:y,1:y,,0.981
601,1:y,1:y,,0.849
602,1:y,1:y,,0.906
603,2:n,2:n,,1
604,1:y,1:y,,1
605,1:y,1:y,,0.925
606,2:n,2:n,,0.981
607,1:y,1:y,,0.981
608,2:n,1:y,+,0.906
609,2:n,2:n,,0.981
610,2:n,2:n,,0.981
611,2:n,2:n,,1
612,2:n,2:n,,1
613,2:n,2:n,,1
614,1:y,1:y,,0.925
615,1:y,1:y,,0.679
616,2:n,2:n,,1
617,1:y,1:y,,0.868
618,1:y,1:y,,0.981
619,2:n,2:n,,1
620,1:y,1:y,,1
621,1:y,1:y,,0.981
622,2:n,2:n,,0.981
623,1:y,1:y,,0.943
624,1:y,1:y,,0.943
625,2:n,2:n,,1
626,1:y,1:y,,0.981
627,2:n,1:y,+,0.906
628,1:y,1:y,,0.981
629,1:y,1:y,,0.962
630,1:y,1:y,,0.962
631,2:n,2:n,,0.981
632,2:n,2:n,,0.981
633,2:n,2:n,,1
634,1:y,1:y,,0.943
635,1:y,1:y,,0.906
636,1:y,1:y,,0.887
637,2:n,2:n,,1
638,1:y,1:y,,0.868
639,2:n,2:n,,1
640,2:n,2:n,,1
641,2:n,2:n,,0.887
642,1:y,1:y,,0.943
643,1:y,1:y,,0.943
644,1:y,1:y,,1
645,1:y,1:y,,0.868
646,2:n,2:n,,0.604
647,2:n,2:n,,1
648,2:n,2:n,,1
649,1:y,1:y,,1
650,1:y,1:y,,0.925
651,2:n,2:n,,1
652,1:y,1:y,,1
653,1:y,1:y,,0.981
654,2:n,2:n,,1
655,1:y,1:y,,0.868
656,1:y,1:y,,0.906
657,2:n,2:n,,1
658,2:n,2:n,,1
659,1:y,1:y,,0.887
660,1:y,1:y,,0.981
661,1:y,1:y,,0.925
662,2:n,2:n,,0.981
663,1:y,1:y,,0.943
664,1:y,1:y,,0.943
665,2:n,2:n,,1
666,2:n,2:n,,0.981
667,2:n,2:n,,0.981
668,2:n,2:n,,0.981
669,1:y,1:y,,1
670,2:n,2:n,,0.981
671,2:n,2:n,,0.981
672,1:y,1:y,,1
673,1:y,1:y,,0.868
674,2:n,2:n,,0.981
675,1:y,1:y,,0.906
676,1:y,1:y,,0.887
677,1:y,1:y,,0.943
678,2:n,2:n,,1
679,2:n,2:n,,1
680,1:y,1:y,,0.981
681,1:y,1:y,,0.925
682,1:y,1:y,,0.962
683,1:y,1:y,,1
684,1:y,1:y,,0.962
685,1:y,1:y,,1
686,2:n,2:n,,0.566
687,1:y,1:y,,0.943
688,1:y,1:y,,0.755
689,2:n,2:n,,1
690,2:n,2:n,,1
691,1:y,1:y,,0.962
692,1:y,1:y,,1
693,1:y,1:y,,0.962
694,2:n,2:n,,1
695,2:n,2:n,,1
696,2:n,2:n,,0.981
697,1:y,1:y,,1
698,2:n,2:n,,1
699,1:y,1:y,,0.925
700,1:y,1:y,,0.906
701,1:y,1:y,,0.717
702,1:y,1:y,,0.943
703,1:y,1:y,,0.981
704,1:y,1:y,,0.887
705,2:n,2:n,,0.925
706,1:y,1:y,,0.83
707,1:y,1:y,,0.981
708,2:n,2:n,,1
709,2:n,2:n,,1
710,2:n,1:y,+,0.943
711,1:y,1:y,,0.925
712,1:y,1:y,,0.849
713,2:n,2:n,,0.962
714,2:n,2:n,,1
715,2:n,1:y,+,0.962
716,2:n,2:n,,1
717,1:y,1:y,,0.981
718,1:y,1:y,,0.925
719,2:n,1:y,+,0.717
720,2:n,2:n,,0.981
721,2:n,2:n,,1
722,1:y,1:y,,0.925
723,2:n,2:n,,1
724,1:y,1:y,,0.943
725,1:y,2:n,+,0.981
726,1:y,1:y,,0.981
727,2:n,2:n,,1
728,1:y,1:y,,1
729,2:n,2:n,,1
730,1:y,1:y,,0.925
731,2:n,2:n,,0.943
732,1:y,1:y,,0.962
733,2:n,2:n,,1
734,2:n,2:n,,1
735,2:n,2:n,,1
736,2:n,2:n,,1
737,2:n,2:n,,0.981
738,1:y,1:y,,0.868
739,2:n,2:n,,0.981
740,1:y,1:y,,0.887
741,1:y,1:y,,0.962
742,2:n,2:n,,1
743,2:n,2:n,,1
744,1:y,1:y,,0.906
745,1:y,2:n,+,1
746,1:y,1:y,,0.925
747,1:y,1:y,,0.943
748,1:y,1:y,,1
749,1:y,1:y,,0.868
750,1:y,1:y,,1
751,1:y,1:y,,0.83
752,1:y,1:y,,0.981
753,2:n,2:n,,1
754,2:n,2:n,,0.981
755,2:n,2:n,,0.623
756,2:n,2:n,,0.943
757,2:n,1:y,+,0.509
758,1:y,1:y,,0.962
759,1:y,1:y,,0.868
760,1:y,1:y,,0.906
761,1:y,1:y,,1
762,1:y,1:y,,0.962
763,2:n,2:n,,1
764,1:y,1:y,,0.943
765,2:n,2:n,,0.943
766,1:y,1:y,,0.868
767,2:n,2:n,,1
768,2:n,1:y,+,0.698
769,1:y,1:y,,0.868
770,2:n,2:n,,0.566
771,1:y,1:y,,0.925
772,2:n,2:n,,0.981
773,1:y,1:y,,0.925
774,1:y,1:y,,0.925
775,2:n,2:n,,1
776,2:n,2:n,,1
777,1:y,1:y,,0.981
778,1:y,1:y,,1
779,2:n,2:n,,1
780,1:y,1:y,,0.962
781,2:n,2:n,,1
782,2:n,2:n,,0.623
783,2:n,2:n,,1
784,2:n,2:n,,0.981
785,2:n,2:n,,0.981
786,2:n,2:n,,0.566
787,2:n,2:n,,1
788,1:y,1:y,,0.981
789,1:y,1:y,,0.906
790,2:n,2:n,,1
791,2:n,2:n,,1
792,2:n,2:n,,0.981
793,2:n,2:n,,1
794,2:n,2:n,,0.962
795,1:y,1:y,,0.698
796,2:n,1:y,+,0.736
797,2:n,2:n,,1
798,1:y,1:y,,0.906
799,2:n,2:n,,0.981
800,1:y,1:y,,0.887
801,1:y,1:y,,0.962
802,1:y,1:y,,0.925
803,1:y,1:y,,0.698
804,2:n,1:y,+,0.906
805,1:y,1:y,,0.962
806,2:n,2:n,,1
807,2:n,2:n,,1
808,1:y,1:y,,0.868
809,1:y,1:y,,0.962
810,2:n,2:n,,1
811,2:n,2:n,,1
812,1:y,1:y,,0.736
813,2:n,2:n,,1
814,2:n,2:n,,1
815,1:y,1:y,,0.981
816,1:y,1:y,,0.962
817,2:n,2:n,,1
818,1:y,1:y,,0.868
819,2:n,2:n,,0.981
820,1:y,1:y,,0.906
821,1:y,1:y,,1
822,2:n,2:n,,0.981
823,2:n,1:y,+,0.849
824,1:y,1:y,,0.868
825,1:y,1:y,,0.943
826,1:y,1:y,,0.887
827,1:y,1:y,,0.83
828,2:n,2:n,,0.981
829,2:n,2:n,,1
830,2:n,2:n,,1
831,1:y,1:y,,0.981
832,2:n,2:n,,0.981
833,1:y,1:y,,0.943
834,2:n,1:y,+,0.868
835,2:n,2:n,,1
836,2:n,2:n,,0.981
837,1:y,1:y,,0.642
838,2:n,2:n,,1
839,1:y,1:y,,0.962
840,2:n,2:n,,1
841,1:y,1:y,,0.962
842,2:n,2:n,,0.981
843,1:y,1:y,,0.925
844,1:y,1:y,,0.906
845,1:y,1:y,,0.981
846,1:y,1:y,,0.717
847,1:y,1:y,,0.981
848,2:n,2:n,,1
849,1:y,1:y,,0.981
850,2:n,2:n,,0.981
851,1:y,1:y,,0.906
852,2:n,1:y,+,0.981
853,1:y,2:n,+,1
854,2:n,2:n,,0.981
855,2:n,2:n,,0.981
856,1:y,1:y,,0.83
857,1:y,1:y,,0.962
858,1:y,1:y,,1
859,1:y,1:y,,0.906
860,1:y,1:y,,0.962
861,2:n,1:y,+,0.962
862,2:n,1:y,+,0.698
863,2:n,2:n,,1
864,1:y,1:y,,0.981
865,2:n,2:n,,0.981
866,1:y,1:y,,0.962
867,1:y,1:y,,0.868
868,2:n,2:n,,0.981
869,2:n,2:n,,1
870,2:n,2:n,,1
871,1:y,1:y,,0.962
872,1:y,1:y,,0.83
873,2:n,2:n,,0.981
874,1:y,1:y,,1
875,1:y,1:y,,0.811
876,1:y,1:y,,0.849
877,2:n,2:n,,0.792
878,1:y,1:y,,0.925
879,1:y,1:y,,0.868
880,2:n,2:n,,0.981
881,1:y,1:y,,0.981
882,1:y,1:y,,0.981
883,1:y,1:y,,0.906
884,2:n,2:n,,0.981
885,1:y,1:y,,0.962
886,2:n,2:n,,1
887,1:y,1:y,,0.868
888,1:y,1:y,,0.906
889,2:n,2:n,,0.642
890,2:n,2:n,,0.981
891,2:n,2:n,,0.981
892,2:n,2:n,,1
893,1:y,1:y,,0.981
894,1:y,1:y,,0.962
895,2:n,1:y,+,0.698
896,1:y,1:y,,0.962
897,2:n,2:n,,1
898,2:n,2:n,,1
899,2:n,2:n,,0.981
900,1:y,1:y,,0.66
901,1:y,1:y,,1
902,2:n,2:n,,0.981
903,2:n,2:n,,0.981
904,2:n,1:y,+,0.925
905,2:n,2:n,,0.981
906,1:y,1:y,,0.981
907,2:n,2:n,,0.736
908,2:n,2:n,,0.925
909,1:y,1:y,,0.925
910,1:y,1:y,,0.83
911,1:y,1:y,,0.981
912,2:n,2:n,,1
913,2:n,2:n,,1
914,1:y,1:y,,0.868
915,2:n,2:n,,1
916,2:n,2:n,,0.642
917,2:n,1:y,+,0.698
918,1:y,1:y,,0.962
919,1:y,1:y,,0.849
920,1:y,1:y,,0.868
921,1:y,1:y,,0.887
922,1:y,1:y,,0.83
923,2:n,2:n,,0.981
924,2:n,2:n,,1
925,2:n,2:n,,0.981
926,2:n,2:n,,0.943
927,2:n,2:n,,1
928,2:n,2:n,,0.981
929,1:y,1:y,,0.83
930,2:n,2:n,,0.981
931,1:y,1:y,,0.849
932,2:n,2:n,,0.981
933,1:y,1:y,,0.906
934,2:n,2:n,,1
935,1:y,1:y,,1
936,2:n,2:n,,0.981
937,1:y,1:y,,0.925
938,2:n,2:n,,0.981
939,2:n,2:n,,1
940,2:n,1:y,+,0.868
941,1:y,1:y,,0.962
942,1:y,1:y,,0.981
943,1:y,1:y,,0.906
944,2:n,2:n,,1
945,1:y,1:y,,0.962
946,2:n,2:n,,0.962
947,2:n,2:n,,1
948,1:y,1:y,,0.868
949,2:n,1:y,+,0.679
950,2:n,2:n,,0.981
951,1:y,1:y,,0.849
952,2:n,2:n,,1
953,2:n,2:n,,1
954,2:n,2:n,,1
955,2:n,2:n,,1
956,2:n,2:n,,1
957,1:y,1:y,,1
958,1:y,1:y,,0.906
959,2:n,2:n,,0.981
960,1:y,1:y,,0.774
961,1:y,1:y,,0.906
962,1:y,1:y,,0.981
963,1:y,1:y,,0.906
