
inst#,actual,predicted,error,prediction
71,1:y,1:y,,0.851
72,2:n,2:n,,0.985
73,1:y,1:y,,0.852
74,2:n,2:n,,0.985
75,2:n,2:n,,0.948
76,2:n,2:n,,0.985
77,2:n,2:n,,0.991
78,1:y,1:y,,0.928
79,1:y,1:y,,0.971
80,2:n,2:n,,0.991
81,1:y,1:y,,0.837
82,1:y,2:n,+,0.909
83,1:y,1:y,,0.928
84,1:y,1:y,,0.818
85,1:y,1:y,,0.837
86,1:y,1:y,,0.595
87,1:y,1:y,,0.742
88,2:n,2:n,,0.991
89,1:y,1:y,,0.833
90,2:n,2:n,,0.933
91,2:n,2:n,,0.667
92,1:y,1:y,,0.928
93,1:y,1:y,,0.837
94,2:n,2:n,,0.991
95,2:n,1:y,+,0.852
96,1:y,1:y,,0.928
97,2:n,2:n,,0.991
98,2:n,1:y,+,0.537
99,1:y,1:y,,0.953
100,1:y,1:y,,0.852
101,2:n,2:n,,0.991
102,2:n,2:n,,0.991
103,1:y,1:y,,0.837
104,2:n,2:n,,0.948
105,1:y,1:y,,0.928
106,2:n,2:n,,0.985
107,1:y,1:y,,1
108,2:n,2:n,,0.985
109,1:y,1:y,,0.928
110,2:n,2:n,,0.95
111,1:y,1:y,,0.928
112,2:n,2:n,,0.991
113,2:n,2:n,,0.991
114,2:n,2:n,,0.991
115,1:y,1:y,,0.928
116,2:n,2:n,,0.933
117,1:y,1:y,,0.953
118,2:n,2:n,,0.985
119,2:n,2:n,,0.991
120,2:n,1:y,+,0.857
121,2:n,1:y,+,0.953
122,2:n,1:y,+,0.928
123,2:n,2:n,,0.991
124,1:y,1:y,,0.953
125,2:n,2:n,,0.985
126,2:n,1:y,+,0.989
127,2:n,2:n,,0.991
128,2:n,2:n,,0.991
129,2:n,2:n,,0.991
130,2:n,2:n,,0.991
131,1:y,1:y,,0.928
132,1:y,1:y,,0.842
133,1:y,1:y,,0.837
134,1:y,1:y,,0.848
135,2:n,2:n,,0.948
136,1:y,1:y,,0.852
137,2:n,2:n,,0.991
138,2:n,2:n,,0.948
139,1:y,1:y,,0.928
140,1:y,1:y,,0.837
141,2:n,2:n,,0.991
142,1:y,1:y,,0.928
143,2:n,2:n,,0.991
144,1:y,1:y,,0.928
145,1:y,1:y,,0.837
146,2:n,1:y,+,0.833
147,1:y,1:y,,0.717
148,1:y,2:n,+,0.624
149,2:n,2:n,,0.991
150,1:y,1:y,,0.928
151,2:n,2:n,,0.779
152,2:n,1:y,+,0.928
153,2:n,1:y,+,0.667
154,2:n,2:n,,0.985
155,2:n,2:n,,0.8
156,1:y,1:y,,0.928
157,1:y,2:n,+,0.948
158,1:y,1:y,,0.928
159,1:y,1:y,,0.928
160,1:y,1:y,,0.837
161,2:n,2:n,,0.985
162,1:y,1:y,,0.928
163,2:n,2:n,,0.991
164,1:y,1:y,,0.928
165,1:y,1:y,,0.953
166,1:y,1:y,,0.837
167,2:n,1:y,+,0.928
168,1:y,1:y,,0.928
169,1:y,1:y,,0.953
170,2:n,2:n,,0.966
171,1:y,1:y,,0.814
172,2:n,1:y,+,0.818
173,2:n,1:y,+,0.837
174,1:y,1:y,,0.928
175,1:y,1:y,,0.928
176,1:y,1:y,,0.928
177,2:n,2:n,,0.948
178,1:y,1:y,,0.837
179,2:n,2:n,,0.991
180,2:n,2:n,,0.948
181,1:y,1:y,,0.928
182,1:y,1:y,,0.778
183,1:y,1:y,,0.928
184,2:n,2:n,,0.933
185,1:y,1:y,,1
186,1:y,1:y,,0.928
187,2:n,1:y,+,0.837
188,1:y,1:y,,0.928
189,2:n,2:n,,0.991
190,1:y,1:y,,0.928
191,2:n,2:n,,0.991
192,2:n,2:n,,0.991
193,1:y,1:y,,0.928
194,2:n,2:n,,0.948
195,1:y,1:y,,0.842
196,1:y,1:y,,0.861
197,1:y,1:y,,0.928
198,2:n,1:y,+,0.953
199,2:n,2:n,,1
200,1:y,1:y,,0.928
201,2:n,2:n,,0.779
202,2:n,2:n,,0.991
203,2:n,1:y,+,0.837
204,1:y,1:y,,0.928
205,2:n,2:n,,0.991
206,1:y,1:y,,0.928
207,1:y,1:y,,0.953
208,1:y,1:y,,0.877
209,2:n,1:y,+,0.917
210,1:y,1:y,,0.928
211,1:y,1:y,,0.833
212,2:n,2:n,,0.985
213,1:y,1:y,,0.596
214,1:y,1:y,,0.837
215,2:n,2:n,,0.948
216,1:y,1:y,,0.953
217,1:y,1:y,,0.852
218,1:y,1:y,,0.837
219,2:n,1:y,+,0.537
220,2:n,1:y,+,0.537
221,2:n,2:n,,0.991
222,1:y,2:n,+,1
223,2:n,2:n,,0.991
224,2:n,2:n,,0.912
225,1:y,1:y,,0.837
226,1:y,1:y,,0.958
227,1:y,1:y,,0.928
228,1:y,1:y,,0.837
229,1:y,1:y,,0.778
230,1:y,1:y,,0.928
231,2:n,2:n,,0.933
232,1:y,2:n,+,0.991
233,1:y,1:y,,0.818
234,1:y,1:y,,0.852
235,2:n,2:n,,0.991
236,1:y,1:y,,0.953
237,2:n,2:n,,0.991
238,1:y,1:y,,0.953
239,1:y,1:y,,0.923
240,1:y,1:y,,0.928
241,1:y,1:y,,0.837
242,1:y,2:n,+,0.889
243,2:n,2:n,,0.991
244,2:n,2:n,,0.991
245,1:y,1:y,,0.966
246,2:n,1:y,+,0.953
247,1:y,1:y,,0.837
248,2:n,2:n,,0.991
249,1:y,1:y,,0.917
250,1:y,2:n,+,0.948
251,1:y,1:y,,1
252,1:y,1:y,,0.928
253,1:y,1:y,,0.837
254,1:y,1:y,,0.833
255,1:y,1:y,,0.928
256,1:y,1:y,,0.928
257,1:y,1:y,,0.848
258,1:y,2:n,+,0.991
259,1:y,1:y,,0.953
260,1:y,1:y,,0.928
261,1:y,1:y,,0.928
262,1:y,1:y,,0.953
263,1:y,1:y,,0.848
264,1:y,1:y,,0.837
265,1:y,2:n,+,1
266,1:y,2:n,+,0.846
267,1:y,1:y,,0.596
268,1:y,1:y,,0.837
269,2:n,2:n,,0.95
270,1:y,1:y,,0.837
271,1:y,1:y,,0.928
272,1:y,1:y,,0.928
273,2:n,2:n,,0.985
274,1:y,2:n,+,0.753
275,2:n,2:n,,0.773
276,1:y,1:y,,0.928
277,1:y,1:y,,0.667
278,1:y,1:y,,0.837
279,1:y,1:y,,0.928
280,1:y,1:y,,0.837
281,2:n,2:n,,0.912
282,1:y,1:y,,0.667
283,1:y,1:y,,0.833
284,2:n,1:y,+,0.842
285,1:y,1:y,,0.928
286,2:n,2:n,,0.991
287,1:y,1:y,,0.953
288,1:y,1:y,,0.833
289,2:n,2:n,,0.948
290,2:n,2:n,,0.924
291,2:n,2:n,,0.991
292,2:n,2:n,,0.753
293,2:n,2:n,,0.966
294,1:y,1:y,,0.842
295,1:y,1:y,,0.753
296,2:n,2:n,,0.966
297,1:y,1:y,,0.852
298,1:y,1:y,,0.928
299,2:n,2:n,,0.985
300,1:y,1:y,,0.837
301,2:n,2:n,,0.991
302,2:n,2:n,,0.648
303,1:y,1:y,,0.928
304,2:n,2:n,,0.991
305,1:y,1:y,,0.667
306,1:y,1:y,,0.953
307,1:y,2:n,+,0.726
308,2:n,2:n,,0.948
309,1:y,1:y,,0.953
310,1:y,1:y,,0.928
311,2:n,1:y,+,0.953
312,1:y,2:n,+,0.735
313,2:n,2:n,,0.948
314,2:n,2:n,,0.63
315,1:y,1:y,,0.837
316,2:n,2:n,,0.991
317,2:n,2:n,,0.991
318,1:y,1:y,,0.837
319,1:y,1:y,,0.837
320,2:n,2:n,,0.985
321,2:n,2:n,,0.948
322,2:n,2:n,,0.991
323,1:y,1:y,,0.928
324,1:y,1:y,,0.928
325,1:y,1:y,,0.953
326,1:y,1:y,,0.953
327,1:y,1:y,,0.928
328,2:n,2:n,,0.991
329,1:y,1:y,,0.928
330,1:y,1:y,,0.953
331,1:y,1:y,,0.928
332,1:y,1:y,,0.837
333,1:y,1:y,,1
334,1:y,1:y,,0.928
335,1:y,1:y,,0.833
336,1:y,1:y,,0.953
337,1:y,1:y,,0.837
338,2:n,2:n,,0.985
339,1:y,1:y,,0.928
340,2:n,2:n,,0.859
341,1:y,1:y,,0.833
342,1:y,1:y,,0.928
343,2:n,2:n,,0.991
344,1:y,1:y,,0.928
345,2:n,2:n,,0.985
346,1:y,2:n,+,0.933
347,2:n,2:n,,0.991
348,1:y,1:y,,0.928
349,2:n,2:n,,0.957
350,2:n,2:n,,0.912
351,1:y,1:y,,0.851
352,1:y,1:y,,0.833
353,1:y,1:y,,0.928
354,2:n,2:n,,0.991
355,2:n,2:n,,0.991
356,2:n,2:n,,0.75
357,1:y,1:y,,0.928
358,1:y,1:y,,0.928
359,2:n,2:n,,0.991
360,2:n,2:n,,0.991
361,1:y,1:y,,0.837
362,2:n,2:n,,0.948
363,1:y,1:y,,0.953
364,1:y,1:y,,0.928
365,1:y,1:y,,0.953
366,1:y,1:y,,0.852
367,2:n,2:n,,0.991
368,1:y,1:y,,0.928
369,1:y,1:y,,0.837
370,2:n,2:n,,0.991
371,1:y,1:y,,0.928
372,1:y,1:y,,0.928
373,1:y,1:y,,0.928
374,1:y,1:y,,0.928
375,1:y,1:y,,0.877
376,2:n,1:y,+,0.717
377,1:y,1:y,,0.837
378,1:y,1:y,,0.953
379,1:y,1:y,,0.852
380,1:y,1:y,,0.772
381,1:y,1:y,,0.814
382,2:n,2:n,,0.991
383,1:y,2:n,+,0.773
384,2:n,2:n,,0.991
385,2:n,2:n,,0.985
386,1:y,2:n,+,0.857
387,2:n,1:y,+,0.667
388,2:n,2:n,,0.985
389,2:n,2:n,,0.991
390,2:n,1:y,+,0.837
391,1:y,1:y,,0.837
392,1:y,1:y,,0.928
393,1:y,1:y,,0.717
394,1:y,1:y,,0.837
395,2:n,2:n,,0.991
396,1:y,1:y,,0.837
397,2:n,2:n,,0.85
398,2:n,2:n,,0.948
399,1:y,1:y,,0.852
400,2:n,1:y,+,0.953
401,1:y,1:y,,0.837
402,2:n,2:n,,0.985
403,2:n,2:n,,0.985
404,2:n,2:n,,0.991
405,1:y,1:y,,0.928
406,1:y,1:y,,0.908
407,2:n,2:n,,0.991
408,1:y,1:y,,0.928
409,1:y,1:y,,0.851
410,1:y,1:y,,0.928
411,1:y,1:y,,0.837
412,1:y,1:y,,0.96
413,1:y,1:y,,0.824
414,1:y,1:y,,0.837
415,2:n,2:n,,0.991
416,2:n,2:n,,0.991
417,1:y,1:y,,0.978
418,2:n,2:n,,0.991
419,2:n,2:n,,0.985
420,1:y,1:y,,0.928
421,1:y,1:y,,0.837
422,1:y,1:y,,0.928
423,2:n,1:y,+,1
424,1:y,1:y,,0.837
425,1:y,1:y,,0.928
426,1:y,1:y,,0.928
427,2:n,2:n,,0.991
428,1:y,1:y,,0.928
429,2:n,2:n,,0.991
430,1:y,1:y,,0.928
431,1:y,1:y,,0.837
432,1:y,1:y,,0.928
433,2:n,2:n,,0.991
434,2:n,2:n,,0.785
435,1:y,1:y,,0.717
436,2:n,2:n,,0.948
437,2:n,2:n,,0.991
438,2:n,2:n,,0.948
439,1:y,1:y,,0.928
440,1:y,2:n,+,0.747
441,1:y,1:y,,0.837
442,1:y,1:y,,0.928
443,1:y,1:y,,0.908
444,2:n,2:n,,0.991
445,2:n,1:y,+,0.833
446,1:y,1:y,,0.852
447,2:n,2:n,,0.991
448,2:n,2:n,,0.991
449,1:y,1:y,,0.837
450,1:y,1:y,,0.928
451,1:y,2:n,+,0.933
452,2:n,2:n,,0.912
453,2:n,1:y,+,0.667
454,1:y,1:y,,0.928
455,1:y,1:y,,0.833
456,1:y,1:y,,0.837
457,2:n,2:n,,0.991
458,1:y,1:y,,0.953
459,1:y,1:y,,0.978
460,2:n,2:n,,0.991
461,2:n,1:y,+,0.928
462,2:n,2:n,,0.991
463,2:n,2:n,,0.985
464,2:n,2:n,,0.991
465,2:n,2:n,,0.991
466,1:y,1:y,,0.848
467,1:y,1:y,,0.928
468,2:n,2:n,,0.779
469,2:n,2:n,,0.991
470,2:n,2:n,,0.991
471,1:y,1:y,,0.928
472,2:n,2:n,,0.991
473,2:n,2:n,,0.991
474,2:n,2:n,,0.991
475,1:y,1:y,,0.667
476,2:n,2:n,,0.991
477,1:y,1:y,,0.928
478,2:n,2:n,,0.991
479,1:y,1:y,,0.837
480,2:n,2:n,,0.985
481,1:y,1:y,,0.953
482,2:n,1:y,+,0.928
483,1:y,1:y,,0.842
484,1:y,1:y,,0.837
485,2:n,2:n,,0.985
486,1:y,1:y,,0.928
487,1:y,1:y,,0.842
488,1:y,1:y,,0.833
489,1:y,1:y,,0.928
490,2:n,2:n,,1
491,2:n,2:n,,0.991
492,2:n,2:n,,0.991
493,2:n,2:n,,0.859
494,2:n,2:n,,0.848
495,1:y,2:n,+,0.753
496,2:n,2:n,,0.985
497,1:y,1:y,,0.928
498,2:n,2:n,,0.991
499,2:n,1:y,+,0.842
500,1:y,1:y,,0.842
501,1:y,1:y,,0.837
502,2:n,2:n,,0.991
503,2:n,2:n,,0.991
504,2:n,1:y,+,0.837
505,2:n,2:n,,0.991
506,2:n,2:n,,0.991
507,1:y,1:y,,0.928
508,1:y,1:y,,0.667
509,1:y,1:y,,0.837
510,2:n,2:n,,0.991
511,1:y,1:y,,0.946
512,2:n,2:n,,0.906
513,2:n,2:n,,0.865
514,2:n,2:n,,0.991
515,1:y,1:y,,0.928
516,1:y,1:y,,0.885
517,2:n,2:n,,0.991
518,1:y,1:y,,0.848
519,1:y,1:y,,0.928
520,1:y,1:y,,0.978
521,1:y,2:n,+,1
522,1:y,1:y,,0.837
523,2:n,2:n,,0.991
524,1:y,1:y,,0.837
525,2:n,1:y,+,0.928
526,1:y,1:y,,0.923
527,1:y,1:y,,0.928
528,1:y,1:y,,0.814
529,2:n,2:n,,0.985
530,1:y,1:y,,0.928
531,1:y,1:y,,0.953
532,2:n,2:n,,0.991
533,2:n,1:y,+,0.75
534,2:n,1:y,+,0.837
535,1:y,1:y,,0.848
536,2:n,2:n,,0.957
537,1:y,1:y,,0.928
538,2:n,2:n,,0.991
539,1:y,1:y,,0.928
540,1:y,1:y,,0.923
541,1:y,1:y,,0.928
542,1:y,2:n,+,0.807
543,2:n,2:n,,0.948
544,1:y,1:y,,0.837
545,2:n,2:n,,0.991
546,2:n,1:y,+,0.852
547,2:n,2:n,,0.985
548,1:y,1:y,,0.928
549,1:y,1:y,,0.75
550,1:y,1:y,,0.837
551,2:n,1:y,+,0.953
552,1:y,1:y,,0.837
553,1:y,1:y,,0.923
554,2:n,1:y,+,0.875
555,1:y,1:y,,0.596
556,1:y,1:y,,0.928
557,2:n,2:n,,0.985
558,2:n,2:n,,0.796
559,2:n,1:y,+,0.756
560,2:n,2:n,,0.972
561,2:n,2:n,,0.985
562,1:y,1:y,,0.953
563,1:y,1:y,,0.852
564,1:y,1:y,,0.928
565,1:y,1:y,,0.837
566,2:n,2:n,,0.909
567,1:y,1:y,,0.928
568,2:n,1:y,+,0.851
569,2:n,2:n,,0.948
570,2:n,2:n,,0.912
571,2:n,1:y,+,0.953
572,1:y,1:y,,0.928
573,1:y,1:y,,0.537
574,1:y,1:y,,0.837
575,2:n,1:y,+,0.837
576,1:y,1:y,,0.928
577,1:y,1:y,,0.928
578,1:y,1:y,,0.928
579,2:n,2:n,,0.991
580,2:n,2:n,,0.991
581,1:y,1:y,,0.953
582,1:y,1:y,,0.928
583,2:n,2:n,,0.991
584,1:y,1:y,,0.852
585,1:y,1:y,,0.928
586,1:y,1:y,,0.837
587,1:y,1:y,,0.833
588,2:n,2:n,,0.991
589,1:y,1:y,,0.953
590,1:y,1:y,,0.928
591,1:y,1:y,,0.908
592,1:y,1:y,,0.802
593,2:n,2:n,,0.991
594,1:y,1:y,,0.928
595,1:y,1:y,,0.928
596,1:y,1:y,,0.928
597,2:n,2:n,,0.991
598,1:y,1:y,,0.802
599,1:y,1:y,,0.837
600,1:y,1:y,,0.833
601,1:y,1:y,,0.833
602,1:y,2:n,+,0.859
603,2:n,1:y,+,0.953
604,1:y,1:y,,0.928
605,1:y,1:y,,0.928
606,2:n,2:n,,0.933
607,1:y,1:y,,0.837
608,2:n,2:n,,0.991
609,2:n,2:n,,0.779
610,2:n,2:n,,0.991
611,2:n,2:n,,0.948
612,2:n,2:n,,0.991
613,2:n,2:n,,0.991
614,1:y,1:y,,0.837
615,1:y,1:y,,0.699
616,2:n,2:n,,0.948
617,1:y,1:y,,0.665
618,1:y,1:y,,0.928
619,2:n,2:n,,0.991
620,1:y,1:y,,0.928
621,1:y,1:y,,0.833
622,2:n,2:n,,0.809
623,1:y,1:y,,0.928
624,1:y,1:y,,0.928
625,2:n,2:n,,0.991
626,1:y,1:y,,0.928
627,2:n,1:y,+,0.928
628,1:y,1:y,,0.928
629,1:y,1:y,,0.928
630,1:y,1:y,,0.928
631,2:n,2:n,,0.985
632,2:n,2:n,,0.859
633,2:n,2:n,,0.991
634,1:y,1:y,,0.928
635,1:y,1:y,,0.928
636,1:y,1:y,,0.837
637,2:n,2:n,,0.985
638,1:y,1:y,,0.928
639,2:n,2:n,,0.859
640,2:n,2:n,,0.991
641,2:n,2:n,,0.991
642,1:y,1:y,,0.837
643,1:y,1:y,,0.818
644,1:y,1:y,,0.953
645,1:y,1:y,,0.837
646,2:n,2:n,,0.948
647,2:n,2:n,,0.991
648,2:n,2:n,,0.948
649,1:y,1:y,,0.953
650,1:y,1:y,,0.928
651,2:n,2:n,,0.991
652,1:y,1:y,,0.837
653,1:y,1:y,,0.928
654,2:n,2:n,,0.991
655,1:y,1:y,,0.877
656,1:y,1:y,,0.852
657,2:n,2:n,,0.991
658,2:n,1:y,+,0.953
659,1:y,1:y,,0.978
660,1:y,1:y,,0.953
661,1:y,1:y,,0.837
662,2:n,2:n,,0.991
663,1:y,1:y,,0.928
664,1:y,1:y,,0.837
665,2:n,1:y,+,0.953
666,2:n,2:n,,0.648
667,2:n,2:n,,0.966
668,2:n,2:n,,0.991
669,1:y,1:y,,0.88
670,2:n,2:n,,0.937
671,2:n,2:n,,0.985
672,1:y,1:y,,0.837
673,1:y,1:y,,0.928
674,2:n,2:n,,0.948
675,1:y,1:y,,0.923
676,1:y,1:y,,0.851
677,1:y,2:n,+,1
678,2:n,2:n,,0.948
679,2:n,2:n,,0.991
680,1:y,1:y,,0.837
681,1:y,1:y,,0.928
682,1:y,1:y,,0.717
683,1:y,1:y,,0.851
684,1:y,1:y,,0.837
685,1:y,1:y,,0.833
686,2:n,2:n,,0.985
687,1:y,1:y,,0.837
688,1:y,1:y,,0.753
689,2:n,2:n,,0.991
690,2:n,2:n,,0.648
691,1:y,1:y,,0.928
692,1:y,1:y,,0.928
693,1:y,1:y,,0.837
694,2:n,2:n,,0.991
695,2:n,2:n,,0.948
696,2:n,2:n,,0.985
697,1:y,1:y,,0.953
698,2:n,2:n,,0.991
699,1:y,1:y,,0.928
700,1:y,1:y,,0.953
701,1:y,1:y,,0.928
702,1:y,1:y,,0.842
703,1:y,1:y,,0.928
704,1:y,1:y,,0.63
705,2:n,2:n,,0.95
706,1:y,1:y,,0.852
707,1:y,1:y,,0.953
708,2:n,2:n,,0.948
709,2:n,2:n,,0.991
710,2:n,2:n,,0.814
711,1:y,1:y,,0.837
712,1:y,1:y,,0.848
713,2:n,1:y,+,0.88
714,2:n,2:n,,0.991
715,2:n,2:n,,0.948
716,2:n,2:n,,0.991
717,1:y,1:y,,0.928
718,1:y,1:y,,0.928
719,2:n,2:n,,0.948
720,2:n,1:y,+,0.837
721,2:n,2:n,,0.948
722,1:y,1:y,,0.953
723,2:n,2:n,,1
724,1:y,1:y,,0.833
725,1:y,2:n,+,0.991
726,1:y,1:y,,0.842
727,2:n,1:y,+,0.833
728,1:y,1:y,,0.928
729,2:n,2:n,,0.991
730,1:y,1:y,,0.928
731,2:n,2:n,,0.948
732,1:y,1:y,,0.842
733,2:n,2:n,,0.991
734,2:n,2:n,,0.948
735,2:n,2:n,,0.991
736,2:n,2:n,,0.991
737,2:n,2:n,,0.859
738,1:y,1:y,,0.928
739,2:n,2:n,,0.779
740,1:y,1:y,,0.928
741,1:y,2:n,+,0.773
742,2:n,2:n,,0.991
743,2:n,1:y,+,0.75
744,1:y,1:y,,0.928
745,1:y,2:n,+,0.991
746,1:y,1:y,,0.837
747,1:y,2:n,+,1
748,1:y,1:y,,0.837
749,1:y,1:y,,0.908
750,1:y,1:y,,0.928
751,1:y,1:y,,0.852
752,1:y,1:y,,0.837
753,2:n,2:n,,0.991
754,2:n,2:n,,0.985
755,2:n,2:n,,0.991
756,2:n,1:y,+,0.825
757,2:n,2:n,,0.991
758,1:y,1:y,,0.842
759,1:y,2:n,+,0.671
760,1:y,1:y,,0.953
761,1:y,1:y,,0.928
762,1:y,1:y,,0.928
763,2:n,2:n,,0.991
764,1:y,1:y,,0.928
765,2:n,2:n,,0.991
766,1:y,1:y,,0.928
767,2:n,2:n,,0.991
768,2:n,2:n,,0.985
769,1:y,1:y,,0.667
770,2:n,2:n,,0.985
771,1:y,1:y,,1
772,2:n,1:y,+,0.953
773,1:y,1:y,,0.804
774,1:y,1:y,,0.928
775,2:n,2:n,,0.948
776,2:n,2:n,,0.948
777,1:y,1:y,,0.833
778,1:y,1:y,,0.953
779,2:n,2:n,,0.991
780,1:y,1:y,,0.928
781,2:n,2:n,,0.991
782,2:n,2:n,,0.948
783,2:n,2:n,,0.991
784,2:n,2:n,,0.865
785,2:n,2:n,,0.794
786,2:n,2:n,,0.985
787,2:n,2:n,,0.948
788,1:y,1:y,,0.833
789,1:y,1:y,,0.848
790,2:n,2:n,,0.991
791,2:n,1:y,+,0.833
792,2:n,1:y,+,0.953
793,2:n,2:n,,0.991
794,2:n,2:n,,0.966
795,1:y,1:y,,0.74
796,2:n,2:n,,0.948
797,2:n,2:n,,0.991
798,1:y,1:y,,0.851
799,2:n,2:n,,0.985
800,1:y,1:y,,0.953
801,1:y,1:y,,0.928
802,1:y,1:y,,0.928
803,1:y,1:y,,0.8
804,2:n,1:y,+,0.824
805,1:y,1:y,,0.928
806,2:n,2:n,,0.991
807,2:n,2:n,,0.985
808,1:y,1:y,,0.674
809,1:y,1:y,,0.837
810,2:n,1:y,+,0.953
811,2:n,2:n,,0.948
812,1:y,1:y,,0.852
813,2:n,2:n,,0.991
814,2:n,2:n,,0.948
815,1:y,1:y,,0.928
816,1:y,1:y,,0.818
817,2:n,2:n,,0.948
818,1:y,1:y,,0.852
819,2:n,2:n,,0.991
820,1:y,1:y,,0.833
821,1:y,1:y,,0.833
822,2:n,2:n,,0.985
823,2:n,1:y,+,0.717
824,1:y,1:y,,0.852
825,1:y,1:y,,0.928
826,1:y,1:y,,0.923
827,1:y,2:n,+,0.766
828,2:n,2:n,,0.882
829,2:n,2:n,,0.991
830,2:n,1:y,+,0.833
831,1:y,1:y,,0.842
832,2:n,1:y,+,0.837
833,1:y,1:y,,0.861
834,2:n,1:y,+,0.953
835,2:n,2:n,,0.991
836,2:n,1:y,+,0.953
837,1:y,1:y,,1
838,2:n,2:n,,0.948
839,1:y,1:y,,0.837
840,2:n,2:n,,0.991
841,1:y,1:y,,0.928
842,2:n,1:y,+,0.928
843,1:y,1:y,,0.928
844,1:y,1:y,,0.852
845,1:y,1:y,,0.928
846,1:y,1:y,,0.923
847,1:y,2:n,+,0.807
848,2:n,2:n,,0.991
849,1:y,1:y,,0.833
850,2:n,1:y,+,0.753
851,1:y,1:y,,0.953
852,2:n,1:y,+,0.928
853,1:y,1:y,,0.837
854,2:n,2:n,,0.991
855,2:n,2:n,,0.985
856,1:y,2:n,+,0.991
857,1:y,1:y,,0.928
858,1:y,1:y,,0.953
859,1:y,1:y,,0.837
860,1:y,1:y,,0.928
861,2:n,2:n,,0.691
862,2:n,2:n,,0.985
863,2:n,2:n,,0.948
864,1:y,1:y,,0.928
865,2:n,2:n,,0.985
866,1:y,1:y,,0.928
867,1:y,1:y,,0.837
868,2:n,2:n,,0.912
869,2:n,2:n,,0.991
870,2:n,2:n,,0.948
871,1:y,1:y,,0.667
872,1:y,1:y,,0.852
873,2:n,2:n,,0.933
874,1:y,1:y,,0.953
875,1:y,1:y,,1
876,1:y,2:n,+,0.796
877,2:n,2:n,,0.991
878,1:y,1:y,,0.928
879,1:y,1:y,,0.928
880,2:n,2:n,,0.985
881,1:y,1:y,,0.928
882,1:y,1:y,,0.851
883,1:y,1:y,,0.804
884,2:n,2:n,,0.948
885,1:y,1:y,,0.833
886,2:n,2:n,,0.991
887,1:y,1:y,,0.953
888,1:y,1:y,,0.928
889,2:n,2:n,,0.991
890,2:n,1:y,+,0.923
891,2:n,2:n,,0.817
892,2:n,1:y,+,0.953
893,1:y,1:y,,0.928
894,1:y,1:y,,0.818
895,2:n,2:n,,0.985
896,1:y,1:y,,0.928
897,2:n,2:n,,0.991
898,2:n,1:y,+,0.953
899,2:n,2:n,,0.859
900,1:y,2:n,+,0.859
901,1:y,1:y,,0.928
902,2:n,2:n,,0.796
903,2:n,2:n,,0.859
904,2:n,2:n,,0.991
905,2:n,2:n,,0.985
906,1:y,1:y,,0.928
907,2:n,2:n,,0.991
908,2:n,2:n,,0.991
909,1:y,1:y,,0.928
910,1:y,2:n,+,0.766
911,1:y,1:y,,0.842
912,2:n,2:n,,0.991
913,2:n,1:y,+,0.857
914,1:y,1:y,,0.852
915,2:n,2:n,,0.991
916,2:n,2:n,,0.948
917,2:n,2:n,,0.985
918,1:y,1:y,,0.928
919,1:y,1:y,,0.537
920,1:y,1:y,,0.837
921,1:y,1:y,,0.837
922,1:y,1:y,,0.851
923,2:n,2:n,,0.985
924,2:n,2:n,,0.773
925,2:n,1:y,+,0.928
