
inst#,actual,predicted,error,prediction
209,2:n,1:y,+,0.98
210,1:y,1:y,,0.936
211,1:y,1:y,,0.833
212,2:n,2:n,,0.985
213,1:y,1:y,,0.596
214,1:y,1:y,,0.967
215,2:n,2:n,,0.957
216,1:y,1:y,,1
217,1:y,1:y,,0.852
218,1:y,1:y,,0.97
219,2:n,1:y,+,0.537
220,2:n,1:y,+,0.537
221,2:n,2:n,,0.991
222,1:y,2:n,+,1
223,2:n,2:n,,0.991
224,2:n,2:n,,0.912
225,1:y,1:y,,0.984
226,1:y,1:y,,1
227,1:y,1:y,,0.936
228,1:y,1:y,,0.967
229,1:y,1:y,,0.778
230,1:y,1:y,,0.936
231,2:n,2:n,,0.933
232,1:y,2:n,+,0.991
233,1:y,2:n,+,0.8
234,1:y,1:y,,0.852
235,2:n,2:n,,0.991
236,1:y,1:y,,1
237,2:n,2:n,,0.991
238,1:y,1:y,,1
239,1:y,1:y,,0.894
240,1:y,1:y,,0.936
241,1:y,1:y,,0.943
242,1:y,2:n,+,0.889
243,2:n,2:n,,0.991
244,2:n,2:n,,0.991
245,1:y,1:y,,0.968
246,2:n,1:y,+,1
247,1:y,1:y,,0.928
248,2:n,2:n,,0.991
249,1:y,1:y,,0.98
250,1:y,2:n,+,0.957
251,1:y,1:y,,1
252,1:y,1:y,,0.936
253,1:y,1:y,,0.873
254,1:y,1:y,,0.833
255,1:y,1:y,,0.936
256,1:y,1:y,,0.936
257,1:y,1:y,,0.908
258,1:y,2:n,+,0.991
259,1:y,1:y,,1
260,1:y,1:y,,0.936
261,1:y,1:y,,0.936
262,1:y,1:y,,1
263,1:y,1:y,,1
264,1:y,1:y,,0.966
265,1:y,2:n,+,1
266,1:y,2:n,+,0.846
267,1:y,1:y,,0.596
268,1:y,1:y,,1
269,2:n,2:n,,1
270,1:y,1:y,,0.873
271,1:y,1:y,,0.936
272,1:y,1:y,,0.936
273,2:n,2:n,,0.985
274,1:y,2:n,+,0.753
275,2:n,2:n,,1
276,1:y,1:y,,0.936
277,1:y,1:y,,0.667
278,1:y,1:y,,0.765
279,1:y,1:y,,0.936
280,1:y,1:y,,0.869
281,2:n,2:n,,0.912
282,1:y,1:y,,0.667
283,1:y,1:y,,0.833
284,2:n,1:y,+,1
285,1:y,1:y,,0.936
286,2:n,2:n,,0.991
287,1:y,1:y,,1
288,1:y,1:y,,0.833
289,2:n,2:n,,0.957
290,2:n,2:n,,0.924
291,2:n,2:n,,0.991
292,2:n,2:n,,0.753
293,2:n,2:n,,0.966
294,1:y,1:y,,0.946
295,1:y,1:y,,0.753
296,2:n,2:n,,0.966
297,1:y,1:y,,0.852
298,1:y,1:y,,0.936
299,2:n,2:n,,0.985
300,1:y,1:y,,0.907
301,2:n,2:n,,0.991
302,2:n,2:n,,0.756
303,1:y,1:y,,0.936
304,2:n,2:n,,0.991
305,1:y,1:y,,0.667
306,1:y,1:y,,1
307,1:y,2:n,+,0.543
308,2:n,2:n,,0.957
309,1:y,1:y,,1
310,1:y,1:y,,0.936
311,2:n,1:y,+,1
312,1:y,2:n,+,0.741
313,2:n,2:n,,0.957
314,2:n,2:n,,0.63
315,1:y,1:y,,0.97
316,2:n,2:n,,0.991
317,2:n,2:n,,0.991
318,1:y,1:y,,1
319,1:y,1:y,,0.967
320,2:n,2:n,,0.985
321,2:n,2:n,,0.957
322,2:n,2:n,,0.991
323,1:y,1:y,,0.974
324,1:y,1:y,,0.936
325,1:y,1:y,,1
326,1:y,1:y,,1
327,1:y,1:y,,0.974
328,2:n,2:n,,0.991
329,1:y,1:y,,0.974
330,1:y,1:y,,1
331,1:y,1:y,,0.936
332,1:y,1:y,,0.967
333,1:y,1:y,,1
334,1:y,1:y,,0.936
335,1:y,1:y,,0.833
336,1:y,1:y,,1
337,1:y,1:y,,0.873
338,2:n,2:n,,0.985
339,1:y,1:y,,0.936
340,2:n,2:n,,1
341,1:y,1:y,,0.833
342,1:y,1:y,,0.936
343,2:n,2:n,,0.991
344,1:y,1:y,,0.936
345,2:n,2:n,,0.985
346,1:y,2:n,+,0.933
347,2:n,2:n,,0.991
348,1:y,1:y,,0.936
349,2:n,2:n,,0.957
350,2:n,2:n,,0.912
351,1:y,1:y,,0.667
352,1:y,1:y,,0.833
353,1:y,1:y,,0.936
354,2:n,2:n,,0.991
355,2:n,2:n,,0.991
356,2:n,2:n,,0.889
357,1:y,1:y,,0.936
358,1:y,1:y,,0.936
359,2:n,2:n,,0.991
360,2:n,2:n,,0.991
361,1:y,1:y,,0.878
362,2:n,2:n,,0.957
363,1:y,1:y,,1
364,1:y,1:y,,0.936
365,1:y,1:y,,1
366,1:y,1:y,,0.852
367,2:n,2:n,,0.991
368,1:y,1:y,,0.974
369,1:y,1:y,,0.97
370,2:n,2:n,,0.991
371,1:y,1:y,,0.936
372,1:y,1:y,,0.936
373,1:y,1:y,,0.936
374,1:y,1:y,,0.936
375,1:y,1:y,,0.872
376,2:n,1:y,+,0.717
377,1:y,1:y,,0.873
378,1:y,1:y,,1
379,1:y,1:y,,0.852
380,1:y,1:y,,0.772
381,1:y,1:y,,0.814
382,2:n,2:n,,0.991
383,1:y,1:y,,0.75
384,2:n,2:n,,0.991
385,2:n,2:n,,0.985
386,1:y,2:n,+,0.857
387,2:n,1:y,+,0.667
388,2:n,2:n,,0.985
389,2:n,2:n,,0.991
390,2:n,2:n,,1
391,1:y,1:y,,0.873
392,1:y,1:y,,0.936
393,1:y,1:y,,0.717
394,1:y,1:y,,0.873
395,2:n,2:n,,0.991
396,1:y,1:y,,0.873
397,2:n,2:n,,0.85
398,2:n,2:n,,0.957
399,1:y,1:y,,0.852
400,2:n,1:y,+,1
401,1:y,1:y,,0.873
402,2:n,2:n,,0.985
403,2:n,2:n,,0.985
404,2:n,2:n,,0.991
405,1:y,1:y,,0.974
406,1:y,1:y,,0.908
407,2:n,2:n,,0.991
408,1:y,1:y,,0.936
409,1:y,1:y,,0.966
410,1:y,1:y,,0.936
411,1:y,1:y,,0.967
412,1:y,1:y,,0.96
413,1:y,1:y,,1
414,1:y,1:y,,1
415,2:n,2:n,,0.991
416,2:n,2:n,,0.991
417,1:y,1:y,,0.966
418,2:n,2:n,,0.991
419,2:n,2:n,,0.985
420,1:y,1:y,,0.974
421,1:y,1:y,,0.873
422,1:y,1:y,,0.936
423,2:n,1:y,+,1
424,1:y,1:y,,1
425,1:y,1:y,,0.936
426,1:y,1:y,,0.936
427,2:n,2:n,,0.991
428,1:y,1:y,,0.936
429,2:n,2:n,,0.991
430,1:y,1:y,,0.974
431,1:y,1:y,,0.979
432,1:y,1:y,,0.936
433,2:n,2:n,,0.991
434,2:n,2:n,,0.785
435,1:y,1:y,,0.717
436,2:n,2:n,,0.957
437,2:n,2:n,,0.991
438,2:n,2:n,,0.957
439,1:y,1:y,,0.936
440,1:y,2:n,+,0.747
441,1:y,1:y,,0.869
442,1:y,1:y,,0.936
443,1:y,1:y,,0.908
444,2:n,2:n,,0.991
445,2:n,1:y,+,0.833
446,1:y,1:y,,0.852
447,2:n,2:n,,0.991
448,2:n,2:n,,0.991
449,1:y,1:y,,0.873
450,1:y,1:y,,0.936
451,1:y,2:n,+,0.933
452,2:n,2:n,,0.912
453,2:n,1:y,+,0.667
454,1:y,1:y,,0.936
455,1:y,1:y,,0.833
456,1:y,1:y,,0.935
457,2:n,2:n,,0.991
458,1:y,1:y,,1
459,1:y,1:y,,0.966
460,2:n,2:n,,0.991
461,2:n,1:y,+,0.936
462,2:n,2:n,,0.991
463,2:n,2:n,,0.985
464,2:n,2:n,,0.991
465,2:n,2:n,,0.991
466,1:y,1:y,,1
467,1:y,1:y,,0.974
468,2:n,2:n,,0.779
469,2:n,2:n,,0.991
470,2:n,2:n,,0.991
471,1:y,1:y,,0.974
472,2:n,2:n,,0.991
473,2:n,2:n,,0.991
474,2:n,2:n,,0.991
475,1:y,1:y,,0.667
476,2:n,2:n,,0.991
477,1:y,1:y,,0.936
478,2:n,2:n,,0.991
479,1:y,1:y,,0.967
480,2:n,2:n,,0.985
481,1:y,1:y,,1
482,2:n,1:y,+,0.936
483,1:y,1:y,,1
484,1:y,1:y,,0.873
485,2:n,2:n,,0.985
486,1:y,1:y,,0.936
487,1:y,1:y,,1
488,1:y,1:y,,0.833
489,1:y,1:y,,0.936
490,2:n,2:n,,1
491,2:n,2:n,,0.991
492,2:n,2:n,,0.991
493,2:n,2:n,,0.94
494,2:n,2:n,,1
495,1:y,2:n,+,1
496,2:n,2:n,,0.985
497,1:y,1:y,,0.974
498,2:n,2:n,,0.991
499,2:n,1:y,+,0.927
500,1:y,2:n,+,0.8
501,1:y,1:y,,0.873
502,2:n,2:n,,0.991
503,2:n,2:n,,0.991
504,2:n,2:n,,1
505,2:n,2:n,,0.991
506,2:n,2:n,,0.991
507,1:y,1:y,,0.936
508,1:y,1:y,,0.667
509,1:y,1:y,,0.873
510,2:n,2:n,,0.991
511,1:y,2:n,+,1
512,2:n,2:n,,1
513,2:n,2:n,,0.865
514,2:n,2:n,,0.991
515,1:y,1:y,,0.9
516,1:y,1:y,,0.885
517,2:n,2:n,,0.991
518,1:y,1:y,,0.981
519,1:y,1:y,,0.936
520,1:y,1:y,,0.966
521,1:y,2:n,+,1
522,1:y,1:y,,0.869
523,2:n,2:n,,0.991
524,1:y,1:y,,1
525,2:n,1:y,+,0.936
526,1:y,1:y,,0.894
527,1:y,1:y,,0.936
528,1:y,1:y,,0.814
529,2:n,2:n,,0.985
530,1:y,1:y,,0.974
531,1:y,1:y,,1
532,2:n,2:n,,0.991
533,2:n,2:n,,1
534,2:n,1:y,+,1
535,1:y,1:y,,0.908
536,2:n,2:n,,0.957
537,1:y,1:y,,0.936
538,2:n,2:n,,0.991
539,1:y,1:y,,0.936
540,1:y,1:y,,0.894
541,1:y,1:y,,0.936
542,1:y,2:n,+,0.807
543,2:n,2:n,,0.957
544,1:y,1:y,,0.984
545,2:n,2:n,,0.991
546,2:n,1:y,+,0.852
547,2:n,2:n,,0.985
548,1:y,1:y,,0.936
549,1:y,1:y,,0.75
550,1:y,1:y,,0.97
551,2:n,1:y,+,1
552,1:y,1:y,,1
553,1:y,1:y,,0.894
554,2:n,1:y,+,0.875
555,1:y,1:y,,0.596
556,1:y,1:y,,0.936
557,2:n,2:n,,0.985
558,2:n,2:n,,1
559,2:n,1:y,+,0.756
560,2:n,2:n,,0.972
561,2:n,2:n,,0.985
562,1:y,1:y,,1
563,1:y,1:y,,0.852
564,1:y,1:y,,0.936
565,1:y,1:y,,1
566,2:n,2:n,,0.909
567,1:y,1:y,,0.936
568,2:n,1:y,+,1
569,2:n,2:n,,0.957
570,2:n,2:n,,0.912
571,2:n,1:y,+,1
572,1:y,1:y,,0.974
573,1:y,1:y,,0.537
574,1:y,1:y,,0.869
575,2:n,1:y,+,0.878
576,1:y,1:y,,0.936
577,1:y,1:y,,0.936
578,1:y,1:y,,0.936
579,2:n,2:n,,0.991
580,2:n,2:n,,0.991
581,1:y,1:y,,1
582,1:y,1:y,,0.936
583,2:n,2:n,,0.991
584,1:y,1:y,,0.852
585,1:y,1:y,,0.936
586,1:y,1:y,,0.869
587,1:y,1:y,,0.833
588,2:n,2:n,,0.991
589,1:y,1:y,,1
590,1:y,1:y,,0.974
591,1:y,1:y,,0.908
592,1:y,1:y,,0.774
593,2:n,2:n,,0.991
594,1:y,1:y,,0.936
595,1:y,1:y,,0.936
596,1:y,1:y,,0.936
597,2:n,2:n,,0.991
598,1:y,1:y,,0.984
599,1:y,1:y,,0.873
600,1:y,1:y,,0.833
601,1:y,1:y,,0.833
602,1:y,2:n,+,1
603,2:n,1:y,+,1
604,1:y,1:y,,0.936
605,1:y,1:y,,0.936
606,2:n,2:n,,0.933
607,1:y,1:y,,1
608,2:n,2:n,,0.991
609,2:n,2:n,,0.779
610,2:n,2:n,,0.991
611,2:n,2:n,,0.957
612,2:n,2:n,,0.991
613,2:n,2:n,,0.991
614,1:y,1:y,,1
615,1:y,1:y,,0.718
616,2:n,2:n,,0.957
617,1:y,1:y,,0.665
618,1:y,1:y,,0.936
619,2:n,2:n,,0.991
620,1:y,1:y,,0.936
621,1:y,1:y,,0.833
622,2:n,2:n,,0.809
623,1:y,1:y,,0.936
624,1:y,1:y,,0.974
625,2:n,2:n,,0.991
626,1:y,1:y,,0.936
627,2:n,1:y,+,0.936
628,1:y,1:y,,0.974
629,1:y,1:y,,0.936
630,1:y,1:y,,0.936
631,2:n,2:n,,0.985
632,2:n,2:n,,1
633,2:n,2:n,,0.991
634,1:y,1:y,,0.974
635,1:y,1:y,,0.936
636,1:y,1:y,,1
637,2:n,2:n,,0.985
638,1:y,1:y,,0.974
639,2:n,2:n,,1
640,2:n,2:n,,0.991
641,2:n,2:n,,0.991
642,1:y,1:y,,0.873
643,1:y,2:n,+,0.8
644,1:y,1:y,,1
645,1:y,1:y,,1
646,2:n,2:n,,0.936
647,2:n,2:n,,0.991
648,2:n,2:n,,0.957
649,1:y,1:y,,1
650,1:y,1:y,,0.936
651,2:n,2:n,,0.991
652,1:y,1:y,,0.967
653,1:y,1:y,,0.936
654,2:n,2:n,,0.991
655,1:y,1:y,,0.872
656,1:y,1:y,,0.852
657,2:n,2:n,,0.991
658,2:n,1:y,+,1
659,1:y,1:y,,0.966
660,1:y,1:y,,1
661,1:y,1:y,,0.895
662,2:n,2:n,,0.991
663,1:y,1:y,,0.936
664,1:y,1:y,,0.873
665,2:n,1:y,+,1
666,2:n,2:n,,0.577
667,2:n,2:n,,0.966
668,2:n,2:n,,0.991
669,1:y,1:y,,0.9
670,2:n,2:n,,0.937
671,2:n,2:n,,0.985
672,1:y,1:y,,0.869
673,1:y,1:y,,0.936
674,2:n,2:n,,0.957
675,1:y,1:y,,0.966
676,1:y,1:y,,0.941
677,1:y,2:n,+,1
678,2:n,2:n,,0.957
679,2:n,2:n,,0.991
680,1:y,1:y,,1
681,1:y,1:y,,0.936
682,1:y,1:y,,0.717
683,1:y,1:y,,1
684,1:y,1:y,,0.873
685,1:y,1:y,,0.833
686,2:n,2:n,,0.985
687,1:y,1:y,,0.967
688,1:y,1:y,,0.753
689,2:n,2:n,,0.991
690,2:n,2:n,,0.577
691,1:y,1:y,,0.936
692,1:y,1:y,,0.974
693,1:y,2:n,+,1
694,2:n,2:n,,0.991
695,2:n,2:n,,0.957
696,2:n,2:n,,0.985
697,1:y,1:y,,1
698,2:n,2:n,,0.991
699,1:y,1:y,,0.936
700,1:y,1:y,,1
701,1:y,1:y,,0.936
702,1:y,1:y,,0.917
703,1:y,1:y,,0.974
704,1:y,2:n,+,1
705,2:n,2:n,,1
706,1:y,1:y,,0.852
707,1:y,1:y,,1
708,2:n,2:n,,0.957
709,2:n,2:n,,0.991
710,2:n,2:n,,0.814
711,1:y,1:y,,0.837
712,1:y,1:y,,0.908
713,2:n,1:y,+,1
714,2:n,2:n,,0.991
715,2:n,2:n,,0.957
716,2:n,2:n,,0.991
717,1:y,2:n,+,1
718,1:y,1:y,,0.936
719,2:n,2:n,,0.957
720,2:n,1:y,+,0.873
721,2:n,2:n,,0.957
722,1:y,1:y,,1
723,2:n,2:n,,1
724,1:y,1:y,,0.833
725,1:y,2:n,+,0.991
726,1:y,1:y,,0.917
727,2:n,1:y,+,0.833
728,1:y,1:y,,0.936
729,2:n,2:n,,0.991
730,1:y,1:y,,0.936
731,2:n,2:n,,0.957
732,1:y,1:y,,0.969
733,2:n,2:n,,0.991
734,2:n,2:n,,0.957
735,2:n,2:n,,0.991
736,2:n,2:n,,0.991
737,2:n,2:n,,1
738,1:y,1:y,,0.936
739,2:n,2:n,,0.779
740,1:y,1:y,,0.936
741,1:y,1:y,,0.75
742,2:n,2:n,,0.991
743,2:n,1:y,+,0.75
744,1:y,1:y,,0.936
745,1:y,2:n,+,0.991
746,1:y,1:y,,0.873
747,1:y,2:n,+,1
748,1:y,1:y,,0.967
749,1:y,1:y,,0.908
750,1:y,1:y,,0.936
751,1:y,1:y,,0.852
752,1:y,1:y,,0.943
753,2:n,2:n,,0.991
754,2:n,2:n,,0.985
755,2:n,2:n,,0.991
756,2:n,1:y,+,0.75
757,2:n,2:n,,0.991
758,1:y,1:y,,0.946
759,1:y,2:n,+,0.671
760,1:y,1:y,,1
761,1:y,1:y,,0.936
762,1:y,1:y,,0.936
763,2:n,2:n,,0.991
764,1:y,1:y,,0.936
765,2:n,2:n,,0.991
766,1:y,1:y,,0.936
767,2:n,2:n,,0.991
768,2:n,2:n,,0.985
769,1:y,1:y,,0.667
770,2:n,2:n,,0.985
771,1:y,1:y,,1
772,2:n,1:y,+,1
773,1:y,1:y,,0.807
774,1:y,1:y,,0.936
775,2:n,2:n,,0.957
776,2:n,2:n,,0.957
777,1:y,1:y,,0.833
778,1:y,1:y,,1
779,2:n,2:n,,0.991
780,1:y,1:y,,0.936
781,2:n,2:n,,0.991
782,2:n,2:n,,0.936
783,2:n,2:n,,0.991
784,2:n,2:n,,0.865
785,2:n,2:n,,0.85
786,2:n,2:n,,0.985
787,2:n,2:n,,0.957
788,1:y,1:y,,0.833
789,1:y,1:y,,0.908
790,2:n,2:n,,0.991
791,2:n,1:y,+,0.833
792,2:n,1:y,+,1
793,2:n,2:n,,0.991
794,2:n,2:n,,0.966
795,1:y,2:n,+,0.926
796,2:n,2:n,,1
797,2:n,2:n,,0.991
798,1:y,1:y,,0.941
799,2:n,2:n,,0.985
800,1:y,1:y,,1
801,1:y,1:y,,0.925
802,1:y,1:y,,0.974
803,1:y,1:y,,0.8
804,2:n,1:y,+,1
805,1:y,1:y,,0.974
806,2:n,2:n,,0.991
807,2:n,2:n,,0.985
808,1:y,1:y,,0.674
809,1:y,1:y,,0.873
810,2:n,1:y,+,1
811,2:n,2:n,,0.957
812,1:y,1:y,,0.852
813,2:n,2:n,,0.991
814,2:n,2:n,,0.957
815,1:y,1:y,,0.936
816,1:y,1:y,,0.92
817,2:n,2:n,,0.957
818,1:y,1:y,,0.852
819,2:n,2:n,,0.991
820,1:y,1:y,,0.833
821,1:y,1:y,,0.833
822,2:n,2:n,,0.985
823,2:n,1:y,+,0.717
824,1:y,1:y,,0.852
825,1:y,1:y,,0.936
826,1:y,1:y,,0.894
827,1:y,2:n,+,0.773
828,2:n,2:n,,0.882
829,2:n,2:n,,0.991
830,2:n,1:y,+,0.833
831,1:y,2:n,+,0.75
832,2:n,1:y,+,1
833,1:y,1:y,,0.909
834,2:n,1:y,+,1
835,2:n,2:n,,0.991
836,2:n,1:y,+,1
837,1:y,1:y,,1
838,2:n,2:n,,0.957
839,1:y,1:y,,1
840,2:n,2:n,,0.991
841,1:y,1:y,,0.936
842,2:n,1:y,+,0.936
843,1:y,1:y,,0.936
844,1:y,1:y,,0.852
845,1:y,1:y,,0.974
846,1:y,1:y,,0.894
847,1:y,2:n,+,0.807
848,2:n,2:n,,0.991
849,1:y,1:y,,0.833
850,2:n,1:y,+,0.753
851,1:y,1:y,,1
852,2:n,1:y,+,0.936
853,1:y,1:y,,0.873
854,2:n,2:n,,0.991
855,2:n,2:n,,0.985
856,1:y,2:n,+,0.991
857,1:y,1:y,,0.974
858,1:y,1:y,,1
859,1:y,1:y,,0.966
860,1:y,1:y,,0.936
861,2:n,2:n,,0.691
862,2:n,2:n,,0.985
863,2:n,2:n,,0.957
864,1:y,1:y,,0.936
865,2:n,2:n,,0.985
866,1:y,1:y,,0.936
867,1:y,1:y,,0.907
868,2:n,2:n,,0.912
869,2:n,2:n,,0.991
870,2:n,2:n,,0.957
871,1:y,1:y,,0.667
872,1:y,1:y,,0.852
873,2:n,2:n,,0.933
874,1:y,1:y,,1
875,1:y,1:y,,1
876,1:y,2:n,+,0.794
877,2:n,2:n,,0.991
878,1:y,1:y,,0.974
879,1:y,1:y,,0.936
880,2:n,2:n,,0.985
881,1:y,1:y,,0.936
882,1:y,1:y,,0.966
883,1:y,1:y,,0.807
884,2:n,2:n,,0.957
885,1:y,1:y,,0.833
886,2:n,2:n,,0.991
887,1:y,1:y,,1
888,1:y,1:y,,0.936
889,2:n,2:n,,0.991
890,2:n,1:y,+,0.894
891,2:n,2:n,,1
892,2:n,1:y,+,1
893,1:y,1:y,,0.936
894,1:y,1:y,,0.92
895,2:n,2:n,,0.985
896,1:y,1:y,,0.936
897,2:n,2:n,,0.991
898,2:n,1:y,+,1
899,2:n,2:n,,0.94
900,1:y,2:n,+,1
901,1:y,1:y,,0.936
902,2:n,2:n,,0.794
903,2:n,2:n,,1
904,2:n,2:n,,0.991
905,2:n,2:n,,0.985
906,1:y,1:y,,0.936
907,2:n,2:n,,0.991
908,2:n,2:n,,0.991
909,1:y,1:y,,0.936
910,1:y,2:n,+,0.617
911,1:y,1:y,,0.946
912,2:n,2:n,,0.991
913,2:n,1:y,+,0.857
914,1:y,1:y,,0.852
915,2:n,2:n,,0.991
916,2:n,2:n,,0.936
917,2:n,2:n,,0.985
918,1:y,1:y,,0.974
919,1:y,1:y,,0.537
920,1:y,1:y,,0.97
921,1:y,1:y,,0.869
922,1:y,1:y,,0.941
923,2:n,2:n,,0.985
924,2:n,1:y,+,0.75
925,2:n,1:y,+,0.936
926,2:n,1:y,+,0.936
927,2:n,2:n,,0.991
928,2:n,2:n,,0.933
929,1:y,2:n,+,1
930,2:n,2:n,,0.985
931,1:y,1:y,,0.537
932,2:n,2:n,,0.985
933,1:y,1:y,,0.974
934,2:n,2:n,,0.991
935,1:y,1:y,,0.595
936,2:n,2:n,,0.957
937,1:y,1:y,,0.907
938,2:n,2:n,,0.985
939,2:n,2:n,,0.991
940,2:n,1:y,+,0.807
941,1:y,1:y,,0.936
