
inst#,actual,predicted,error,prediction
76,2:n,1:y,+,0.765
77,2:n,2:n,,1
78,1:y,1:y,,0.765
79,1:y,2:n,+,0.588
80,2:n,2:n,,1
81,1:y,1:y,,0.706
82,1:y,1:y,,0.647
83,1:y,1:y,,0.941
84,1:y,1:y,,0.882
85,1:y,1:y,,0.647
86,1:y,1:y,,0.706
87,1:y,1:y,,0.765
88,2:n,2:n,,1
89,1:y,1:y,,0.529
90,2:n,2:n,,0.882
91,2:n,2:n,,0.529
92,1:y,1:y,,0.882
93,1:y,1:y,,0.882
94,2:n,2:n,,1
95,2:n,1:y,+,0.647
96,1:y,1:y,,0.882
97,2:n,2:n,,0.765
98,2:n,2:n,,0.529
99,1:y,1:y,,0.765
100,1:y,1:y,,0.824
101,2:n,2:n,,1
102,2:n,2:n,,1
103,1:y,1:y,,0.824
104,2:n,2:n,,1
105,1:y,1:y,,0.941
106,2:n,2:n,,1
107,1:y,1:y,,0.647
108,2:n,2:n,,1
109,1:y,1:y,,1
110,2:n,2:n,,0.941
111,1:y,1:y,,0.706
112,2:n,2:n,,1
113,2:n,2:n,,1
114,2:n,2:n,,1
115,1:y,1:y,,0.882
116,2:n,2:n,,0.824
117,1:y,1:y,,0.824
118,2:n,2:n,,0.941
119,2:n,2:n,,1
120,2:n,2:n,,0.588
121,2:n,1:y,+,0.529
122,2:n,1:y,+,0.941
123,2:n,2:n,,1
124,1:y,1:y,,0.882
125,2:n,2:n,,1
126,2:n,1:y,+,0.824
127,2:n,2:n,,1
128,2:n,2:n,,1
129,2:n,2:n,,1
130,2:n,2:n,,1
131,1:y,1:y,,1
132,1:y,1:y,,0.706
133,1:y,1:y,,0.765
134,1:y,1:y,,0.824
135,2:n,2:n,,0.941
136,1:y,1:y,,0.706
137,2:n,2:n,,1
138,2:n,2:n,,1
139,1:y,1:y,,0.882
140,1:y,1:y,,0.824
141,2:n,2:n,,1
142,1:y,1:y,,0.941
143,2:n,2:n,,0.941
144,1:y,1:y,,0.941
145,1:y,1:y,,0.824
146,2:n,2:n,,0.647
147,1:y,1:y,,0.824
148,1:y,2:n,+,0.882
149,2:n,2:n,,1
150,1:y,1:y,,0.882
151,2:n,2:n,,0.765
152,2:n,1:y,+,0.882
153,2:n,1:y,+,0.765
154,2:n,2:n,,0.941
155,2:n,1:y,+,0.824
156,1:y,1:y,,1
157,1:y,2:n,+,1
158,1:y,1:y,,0.941
159,1:y,1:y,,1
160,1:y,1:y,,0.706
161,2:n,2:n,,0.765
162,1:y,1:y,,0.882
163,2:n,2:n,,1
164,1:y,1:y,,0.824
165,1:y,1:y,,0.882
166,1:y,1:y,,0.824
167,2:n,1:y,+,0.706
168,1:y,1:y,,0.882
169,1:y,1:y,,0.765
170,2:n,2:n,,0.529
171,1:y,1:y,,0.765
172,2:n,1:y,+,0.765
173,2:n,1:y,+,0.765
174,1:y,1:y,,0.882
175,1:y,1:y,,0.706
176,1:y,1:y,,0.941
177,2:n,2:n,,1
178,1:y,1:y,,0.882
179,2:n,2:n,,0.706
180,2:n,2:n,,0.941
181,1:y,1:y,,0.941
182,1:y,1:y,,0.647
183,1:y,1:y,,1
184,2:n,2:n,,0.824
185,1:y,1:y,,0.588
186,1:y,1:y,,0.765
187,2:n,2:n,,0.529
188,1:y,1:y,,1
189,2:n,2:n,,1
190,1:y,1:y,,1
191,2:n,2:n,,1
192,2:n,2:n,,1
193,1:y,1:y,,0.941
194,2:n,2:n,,1
195,1:y,1:y,,0.706
196,1:y,1:y,,0.882
197,1:y,1:y,,0.588
198,2:n,1:y,+,0.824
199,2:n,1:y,+,0.765
200,1:y,1:y,,0.941
201,2:n,2:n,,0.824
202,2:n,2:n,,1
203,2:n,1:y,+,0.706
204,1:y,1:y,,0.882
205,2:n,2:n,,0.941
206,1:y,1:y,,0.882
207,1:y,1:y,,0.882
208,1:y,2:n,+,0.882
209,2:n,1:y,+,0.647
210,1:y,1:y,,1
211,1:y,1:y,,1
212,2:n,2:n,,0.765
213,1:y,1:y,,0.647
214,1:y,1:y,,0.706
215,2:n,2:n,,0.882
216,1:y,1:y,,0.706
217,1:y,1:y,,0.529
218,1:y,1:y,,0.824
219,2:n,1:y,+,0.529
220,2:n,2:n,,0.647
221,2:n,2:n,,1
222,1:y,1:y,,0.706
223,2:n,2:n,,1
224,2:n,1:y,+,0.588
225,1:y,1:y,,0.882
226,1:y,1:y,,0.529
227,1:y,1:y,,0.941
228,1:y,1:y,,0.706
229,1:y,1:y,,0.706
230,1:y,1:y,,1
231,2:n,2:n,,0.824
232,1:y,2:n,+,0.941
233,1:y,1:y,,0.647
234,1:y,1:y,,0.706
235,2:n,2:n,,1
236,1:y,1:y,,0.765
237,2:n,2:n,,1
238,1:y,1:y,,0.824
239,1:y,1:y,,0.824
240,1:y,1:y,,0.941
241,1:y,1:y,,0.765
242,1:y,1:y,,0.824
243,2:n,2:n,,1
244,2:n,2:n,,1
245,1:y,1:y,,1
246,2:n,1:y,+,0.647
247,1:y,1:y,,0.882
248,2:n,2:n,,1
249,1:y,1:y,,0.588
250,1:y,2:n,+,1
251,1:y,1:y,,0.647
252,1:y,1:y,,0.824
253,1:y,1:y,,0.824
254,1:y,2:n,+,0.529
255,1:y,1:y,,0.941
256,1:y,1:y,,0.882
257,1:y,1:y,,0.882
258,1:y,2:n,+,1
259,1:y,1:y,,0.824
260,1:y,1:y,,0.941
261,1:y,1:y,,1
262,1:y,1:y,,0.706
263,1:y,1:y,,0.882
264,1:y,1:y,,0.824
265,1:y,1:y,,0.765
266,1:y,1:y,,0.824
267,1:y,2:n,+,0.647
268,1:y,1:y,,0.765
269,2:n,2:n,,0.588
270,1:y,1:y,,0.706
271,1:y,1:y,,0.941
272,1:y,1:y,,0.882
273,2:n,2:n,,1
274,1:y,2:n,+,0.529
275,2:n,1:y,+,0.647
276,1:y,1:y,,0.941
277,1:y,1:y,,0.824
278,1:y,1:y,,0.941
279,1:y,1:y,,0.941
280,1:y,1:y,,0.882
281,2:n,1:y,+,0.882
282,1:y,1:y,,0.647
283,1:y,1:y,,0.588
284,2:n,1:y,+,0.706
285,1:y,1:y,,0.941
286,2:n,2:n,,0.941
287,1:y,1:y,,0.706
288,1:y,1:y,,0.824
289,2:n,2:n,,1
290,2:n,1:y,+,0.765
291,2:n,2:n,,1
292,2:n,1:y,+,0.647
293,2:n,1:y,+,0.706
294,1:y,1:y,,0.941
295,1:y,2:n,+,0.824
296,2:n,2:n,,0.765
297,1:y,1:y,,0.824
298,1:y,1:y,,0.882
299,2:n,2:n,,0.824
300,1:y,1:y,,0.706
301,2:n,2:n,,1
302,2:n,2:n,,0.882
303,1:y,1:y,,0.765
304,2:n,2:n,,1
305,1:y,1:y,,0.824
306,1:y,1:y,,0.765
307,1:y,2:n,+,0.588
308,2:n,2:n,,1
309,1:y,1:y,,0.588
310,1:y,1:y,,0.588
311,2:n,1:y,+,0.529
312,1:y,1:y,,0.529
313,2:n,2:n,,1
314,2:n,1:y,+,0.765
315,1:y,1:y,,0.706
316,2:n,2:n,,0.941
317,2:n,2:n,,1
318,1:y,1:y,,0.941
319,1:y,1:y,,0.765
320,2:n,2:n,,0.941
321,2:n,2:n,,0.882
322,2:n,2:n,,1
323,1:y,1:y,,0.941
324,1:y,1:y,,0.765
325,1:y,1:y,,0.765
326,1:y,1:y,,0.824
327,1:y,1:y,,0.941
328,2:n,2:n,,1
329,1:y,1:y,,0.941
330,1:y,1:y,,0.941
331,1:y,1:y,,0.882
332,1:y,1:y,,0.824
333,1:y,1:y,,0.647
334,1:y,1:y,,0.765
335,1:y,2:n,+,0.722
336,1:y,1:y,,0.824
337,1:y,1:y,,0.882
338,2:n,2:n,,1
339,1:y,1:y,,0.941
340,2:n,1:y,+,0.765
341,1:y,1:y,,0.941
342,1:y,1:y,,0.647
343,2:n,2:n,,1
344,1:y,1:y,,1
345,2:n,2:n,,0.941
346,1:y,2:n,+,0.941
347,2:n,2:n,,1
348,1:y,1:y,,0.882
349,2:n,2:n,,0.529
350,2:n,1:y,+,0.588
351,1:y,1:y,,0.765
352,1:y,1:y,,0.706
353,1:y,1:y,,0.824
354,2:n,2:n,,0.941
355,2:n,2:n,,0.765
356,2:n,1:y,+,0.765
357,1:y,1:y,,0.765
358,1:y,1:y,,0.941
359,2:n,2:n,,1
360,2:n,2:n,,1
361,1:y,1:y,,0.765
362,2:n,2:n,,1
363,1:y,1:y,,0.765
364,1:y,1:y,,0.941
365,1:y,1:y,,0.824
366,1:y,1:y,,0.882
367,2:n,2:n,,1
368,1:y,1:y,,0.882
369,1:y,1:y,,0.765
370,2:n,2:n,,1
371,1:y,1:y,,0.941
372,1:y,1:y,,0.882
373,1:y,1:y,,1
374,1:y,1:y,,0.882
375,1:y,2:n,+,0.529
376,2:n,1:y,+,0.529
377,1:y,1:y,,0.824
378,1:y,2:n,+,0.647
379,1:y,1:y,,0.706
380,1:y,1:y,,0.529
381,1:y,1:y,,0.706
382,2:n,2:n,,1
383,1:y,1:y,,0.882
384,2:n,2:n,,1
385,2:n,2:n,,0.824
386,1:y,1:y,,0.882
387,2:n,2:n,,0.941
388,2:n,2:n,,0.824
389,2:n,2:n,,1
390,2:n,1:y,+,0.882
391,1:y,1:y,,0.941
392,1:y,1:y,,0.706
393,1:y,1:y,,0.588
394,1:y,1:y,,0.941
395,2:n,2:n,,1
396,1:y,1:y,,0.824
397,2:n,1:y,+,0.824
398,2:n,2:n,,1
399,1:y,1:y,,0.765
400,2:n,1:y,+,0.588
401,1:y,1:y,,0.765
402,2:n,2:n,,0.941
403,2:n,2:n,,0.765
404,2:n,2:n,,1
405,1:y,1:y,,0.882
406,1:y,1:y,,0.647
407,2:n,2:n,,1
408,1:y,1:y,,0.765
409,1:y,1:y,,0.647
410,1:y,1:y,,0.941
411,1:y,1:y,,0.706
412,1:y,1:y,,0.647
413,1:y,1:y,,0.647
414,1:y,1:y,,0.706
415,2:n,2:n,,1
416,2:n,2:n,,1
417,1:y,1:y,,0.765
418,2:n,2:n,,1
419,2:n,2:n,,0.941
420,1:y,1:y,,0.765
421,1:y,1:y,,0.941
422,1:y,1:y,,0.941
423,2:n,1:y,+,0.824
424,1:y,1:y,,0.941
425,1:y,1:y,,0.941
426,1:y,1:y,,0.882
427,2:n,2:n,,1
428,1:y,1:y,,1
429,2:n,2:n,,1
430,1:y,1:y,,0.941
431,1:y,1:y,,0.824
432,1:y,1:y,,0.824
433,2:n,2:n,,1
434,2:n,2:n,,0.529
435,1:y,1:y,,0.647
436,2:n,2:n,,1
437,2:n,2:n,,1
438,2:n,2:n,,0.882
439,1:y,1:y,,0.824
440,1:y,1:y,,0.588
441,1:y,1:y,,0.706
442,1:y,1:y,,0.824
443,1:y,1:y,,0.765
444,2:n,2:n,,1
445,2:n,1:y,+,0.706
446,1:y,1:y,,0.588
447,2:n,2:n,,1
448,2:n,2:n,,1
449,1:y,1:y,,0.824
450,1:y,1:y,,0.882
451,1:y,2:n,+,0.706
452,2:n,1:y,+,0.647
453,2:n,2:n,,0.588
454,1:y,1:y,,0.824
455,1:y,1:y,,0.765
456,1:y,1:y,,0.765
457,2:n,2:n,,1
458,1:y,1:y,,0.824
459,1:y,1:y,,1
460,2:n,2:n,,1
461,2:n,1:y,+,0.882
462,2:n,2:n,,1
463,2:n,2:n,,0.765
464,2:n,2:n,,1
465,2:n,2:n,,1
466,1:y,1:y,,0.765
467,1:y,1:y,,0.941
468,2:n,2:n,,0.529
469,2:n,2:n,,1
470,2:n,2:n,,1
471,1:y,1:y,,1
472,2:n,2:n,,1
473,2:n,2:n,,1
474,2:n,2:n,,1
475,1:y,1:y,,0.824
476,2:n,2:n,,1
477,1:y,1:y,,0.824
478,2:n,2:n,,1
479,1:y,1:y,,0.765
480,2:n,2:n,,0.941
481,1:y,1:y,,0.706
482,2:n,1:y,+,0.882
483,1:y,1:y,,0.824
484,1:y,1:y,,0.706
485,2:n,2:n,,1
486,1:y,1:y,,0.882
487,1:y,1:y,,0.706
488,1:y,1:y,,0.765
489,1:y,1:y,,1
490,2:n,1:y,+,0.647
491,2:n,2:n,,1
492,2:n,2:n,,1
493,2:n,1:y,+,0.765
494,2:n,2:n,,0.941
495,1:y,1:y,,0.765
496,2:n,2:n,,0.706
497,1:y,1:y,,0.882
498,2:n,2:n,,1
499,2:n,1:y,+,0.706
500,1:y,1:y,,0.765
501,1:y,1:y,,0.765
502,2:n,2:n,,0.941
503,2:n,2:n,,1
504,2:n,1:y,+,0.882
505,2:n,2:n,,1
506,2:n,2:n,,1
507,1:y,1:y,,0.824
508,1:y,1:y,,0.647
509,1:y,1:y,,0.706
510,2:n,2:n,,1
511,1:y,1:y,,0.765
512,2:n,1:y,+,0.647
513,2:n,1:y,+,0.824
514,2:n,2:n,,1
515,1:y,1:y,,0.765
516,1:y,1:y,,0.647
517,2:n,2:n,,1
518,1:y,1:y,,0.765
519,1:y,1:y,,0.765
520,1:y,1:y,,0.882
521,1:y,1:y,,0.882
522,1:y,1:y,,0.765
523,2:n,2:n,,1
524,1:y,1:y,,0.882
525,2:n,1:y,+,0.765
526,1:y,1:y,,0.882
527,1:y,1:y,,0.941
528,1:y,1:y,,0.765
529,2:n,2:n,,0.824
530,1:y,1:y,,1
531,1:y,2:n,+,0.529
532,2:n,2:n,,1
533,2:n,2:n,,0.588
534,2:n,1:y,+,0.824
535,1:y,1:y,,0.765
536,2:n,1:y,+,0.529
537,1:y,1:y,,0.765
538,2:n,2:n,,1
539,1:y,1:y,,0.941
540,1:y,1:y,,0.941
541,1:y,1:y,,0.706
542,1:y,1:y,,0.941
543,2:n,2:n,,1
544,1:y,1:y,,0.824
545,2:n,2:n,,1
546,2:n,2:n,,0.647
547,2:n,2:n,,0.941
548,1:y,1:y,,1
549,1:y,1:y,,0.706
550,1:y,1:y,,0.588
551,2:n,1:y,+,0.647
552,1:y,1:y,,0.882
553,1:y,1:y,,0.882
554,2:n,1:y,+,0.706
555,1:y,2:n,+,0.706
556,1:y,1:y,,0.941
557,2:n,2:n,,0.765
558,2:n,1:y,+,0.647
559,2:n,1:y,+,0.588
560,2:n,2:n,,0.588
561,2:n,2:n,,1
562,1:y,1:y,,0.706
563,1:y,2:n,+,0.889
564,1:y,1:y,,0.882
565,1:y,1:y,,0.824
566,2:n,1:y,+,0.882
567,1:y,1:y,,0.824
568,2:n,1:y,+,1
569,2:n,2:n,,1
570,2:n,1:y,+,0.824
571,2:n,1:y,+,0.706
572,1:y,1:y,,1
573,1:y,2:n,+,0.706
574,1:y,1:y,,0.706
575,2:n,1:y,+,0.941
576,1:y,1:y,,0.882
577,1:y,1:y,,0.824
578,1:y,1:y,,0.765
579,2:n,2:n,,0.882
580,2:n,2:n,,1
581,1:y,1:y,,0.882
582,1:y,1:y,,0.765
583,2:n,2:n,,1
584,1:y,1:y,,0.765
585,1:y,1:y,,0.941
586,1:y,1:y,,0.529
587,1:y,1:y,,0.647
588,2:n,2:n,,0.941
589,1:y,1:y,,0.882
590,1:y,1:y,,0.941
591,1:y,1:y,,0.941
592,1:y,1:y,,0.824
593,2:n,2:n,,1
594,1:y,1:y,,0.765
595,1:y,1:y,,0.588
596,1:y,1:y,,1
597,2:n,2:n,,1
598,1:y,2:n,+,0.882
599,1:y,1:y,,0.765
600,1:y,1:y,,1
601,1:y,2:n,+,0.647
602,1:y,1:y,,0.765
603,2:n,1:y,+,0.824
604,1:y,1:y,,0.824
605,1:y,1:y,,0.824
606,2:n,2:n,,0.941
607,1:y,1:y,,0.824
608,2:n,1:y,+,0.824
609,2:n,2:n,,0.706
610,2:n,2:n,,1
611,2:n,2:n,,1
612,2:n,2:n,,1
613,2:n,2:n,,1
614,1:y,1:y,,1
615,1:y,1:y,,0.706
616,2:n,2:n,,1
617,1:y,1:y,,0.588
618,1:y,1:y,,1
619,2:n,2:n,,1
620,1:y,1:y,,0.824
621,1:y,1:y,,0.706
622,2:n,2:n,,0.706
623,1:y,1:y,,0.824
624,1:y,1:y,,1
625,2:n,2:n,,1
626,1:y,1:y,,0.941
627,2:n,1:y,+,0.941
628,1:y,1:y,,1
629,1:y,1:y,,0.941
630,1:y,1:y,,0.941
631,2:n,2:n,,0.706
632,2:n,1:y,+,0.706
633,2:n,2:n,,1
634,1:y,1:y,,0.824
635,1:y,1:y,,0.824
636,1:y,1:y,,0.765
637,2:n,2:n,,0.824
638,1:y,1:y,,0.882
639,2:n,1:y,+,0.706
640,2:n,2:n,,1
641,2:n,2:n,,1
642,1:y,1:y,,0.765
643,1:y,1:y,,0.706
644,1:y,2:n,+,0.588
645,1:y,1:y,,0.882
646,2:n,2:n,,0.941
647,2:n,2:n,,1
648,2:n,2:n,,1
649,1:y,1:y,,0.529
650,1:y,1:y,,0.882
651,2:n,2:n,,1
652,1:y,1:y,,0.765
653,1:y,1:y,,0.824
654,2:n,2:n,,1
655,1:y,1:y,,0.706
656,1:y,2:n,+,0.765
657,2:n,2:n,,1
658,2:n,2:n,,0.529
659,1:y,1:y,,0.824
660,1:y,1:y,,0.706
661,1:y,1:y,,0.706
662,2:n,2:n,,1
663,1:y,1:y,,0.941
664,1:y,1:y,,0.882
665,2:n,1:y,+,0.529
666,2:n,2:n,,1
667,2:n,1:y,+,0.529
668,2:n,2:n,,0.941
669,1:y,1:y,,0.706
670,2:n,2:n,,0.706
671,2:n,2:n,,0.941
672,1:y,1:y,,0.824
673,1:y,1:y,,0.706
674,2:n,2:n,,1
675,1:y,1:y,,0.647
676,1:y,1:y,,0.706
677,1:y,1:y,,0.588
678,2:n,2:n,,1
679,2:n,2:n,,1
680,1:y,1:y,,1
681,1:y,1:y,,0.706
682,1:y,1:y,,0.529
683,1:y,1:y,,0.882
684,1:y,1:y,,0.882
685,1:y,1:y,,0.765
686,2:n,2:n,,0.941
687,1:y,1:y,,0.765
688,1:y,2:n,+,0.706
689,2:n,2:n,,1
690,2:n,2:n,,0.765
691,1:y,1:y,,1
692,1:y,1:y,,1
693,1:y,1:y,,1
694,2:n,2:n,,1
695,2:n,2:n,,1
696,2:n,2:n,,0.765
697,1:y,1:y,,0.588
698,2:n,2:n,,1
699,1:y,1:y,,0.941
700,1:y,1:y,,0.706
701,1:y,1:y,,0.882
702,1:y,1:y,,0.706
703,1:y,1:y,,1
704,1:y,2:n,+,0.765
705,2:n,2:n,,0.941
706,1:y,2:n,+,0.773
707,1:y,1:y,,0.647
708,2:n,2:n,,1
709,2:n,2:n,,1
710,2:n,1:y,+,0.706
711,1:y,1:y,,0.765
712,1:y,1:y,,0.824
713,2:n,1:y,+,0.765
714,2:n,2:n,,1
715,2:n,2:n,,0.941
716,2:n,2:n,,1
717,1:y,1:y,,0.706
718,1:y,1:y,,0.882
719,2:n,2:n,,1
720,2:n,1:y,+,0.941
721,2:n,2:n,,1
722,1:y,1:y,,0.824
723,2:n,2:n,,0.529
724,1:y,1:y,,0.529
725,1:y,2:n,+,1
726,1:y,1:y,,0.588
727,2:n,1:y,+,0.706
728,1:y,1:y,,0.941
729,2:n,2:n,,1
730,1:y,1:y,,1
731,2:n,2:n,,0.941
732,1:y,1:y,,0.647
733,2:n,2:n,,1
734,2:n,2:n,,1
735,2:n,2:n,,1
736,2:n,2:n,,1
737,2:n,1:y,+,0.765
738,1:y,1:y,,0.882
739,2:n,2:n,,0.765
740,1:y,1:y,,0.824
741,1:y,1:y,,0.882
742,2:n,2:n,,1
743,2:n,2:n,,0.529
744,1:y,1:y,,1
745,1:y,2:n,+,1
746,1:y,1:y,,0.824
747,1:y,1:y,,0.765
748,1:y,1:y,,0.882
749,1:y,1:y,,0.588
750,1:y,1:y,,0.824
751,1:y,2:n,+,0.789
752,1:y,1:y,,0.882
753,2:n,2:n,,1
754,2:n,2:n,,0.706
755,2:n,2:n,,0.941
756,2:n,1:y,+,0.765
757,2:n,2:n,,0.941
758,1:y,1:y,,0.882
759,1:y,1:y,,0.647
760,1:y,1:y,,0.941
761,1:y,1:y,,0.824
762,1:y,1:y,,0.941
763,2:n,2:n,,1
764,1:y,1:y,,0.941
765,2:n,2:n,,1
766,1:y,1:y,,0.882
767,2:n,2:n,,1
768,2:n,2:n,,0.882
769,1:y,1:y,,0.941
770,2:n,2:n,,0.941
771,1:y,1:y,,0.765
772,2:n,1:y,+,0.765
773,1:y,1:y,,0.706
774,1:y,1:y,,0.824
775,2:n,2:n,,1
776,2:n,2:n,,1
777,1:y,1:y,,0.765
778,1:y,1:y,,0.824
779,2:n,2:n,,1
780,1:y,1:y,,0.882
781,2:n,2:n,,1
782,2:n,2:n,,0.941
783,2:n,2:n,,1
784,2:n,1:y,+,0.765
785,2:n,2:n,,0.765
786,2:n,2:n,,0.941
787,2:n,2:n,,1
788,1:y,1:y,,0.706
789,1:y,1:y,,0.647
790,2:n,2:n,,1
791,2:n,1:y,+,0.824
792,2:n,1:y,+,0.882
793,2:n,2:n,,1
794,2:n,1:y,+,0.588
795,1:y,2:n,+,1
796,2:n,2:n,,0.647
797,2:n,2:n,,1
798,1:y,1:y,,0.824
799,2:n,2:n,,1
800,1:y,1:y,,0.824
801,1:y,1:y,,0.882
802,1:y,1:y,,0.941
803,1:y,1:y,,0.706
804,2:n,1:y,+,0.706
805,1:y,1:y,,0.882
806,2:n,2:n,,1
807,2:n,2:n,,0.824
808,1:y,1:y,,0.882
809,1:y,1:y,,1
810,2:n,1:y,+,0.824
811,2:n,2:n,,1
812,1:y,2:n,+,0.765
813,2:n,2:n,,1
814,2:n,2:n,,1
815,1:y,1:y,,0.765
816,1:y,1:y,,0.824
817,2:n,2:n,,1
818,1:y,1:y,,0.706
819,2:n,2:n,,0.941
820,1:y,1:y,,1
821,1:y,1:y,,0.765
822,2:n,2:n,,0.765
823,2:n,1:y,+,0.588
824,1:y,1:y,,0.706
825,1:y,1:y,,1
826,1:y,1:y,,0.765
827,1:y,2:n,+,0.941
828,2:n,1:y,+,0.588
829,2:n,2:n,,1
830,2:n,1:y,+,0.882
831,1:y,1:y,,0.765
832,2:n,1:y,+,0.706
833,1:y,1:y,,0.765
834,2:n,1:y,+,0.765
835,2:n,2:n,,1
836,2:n,1:y,+,0.706
837,1:y,2:n,+,0.588
838,2:n,2:n,,1
839,1:y,1:y,,0.765
840,2:n,2:n,,1
841,1:y,1:y,,0.882
842,2:n,1:y,+,0.824
843,1:y,1:y,,0.765
844,1:y,2:n,+,0.588
845,1:y,1:y,,0.941
846,1:y,1:y,,0.647
847,1:y,1:y,,0.882
848,2:n,2:n,,1
849,1:y,1:y,,0.706
850,2:n,2:n,,0.765
851,1:y,1:y,,0.765
852,2:n,1:y,+,0.882
853,1:y,1:y,,0.824
854,2:n,2:n,,1
855,2:n,2:n,,0.882
856,1:y,2:n,+,1
857,1:y,1:y,,0.824
858,1:y,2:n,+,0.529
859,1:y,1:y,,0.765
860,1:y,1:y,,0.765
861,2:n,1:y,+,0.529
862,2:n,2:n,,0.941
863,2:n,2:n,,1
864,1:y,1:y,,0.941
865,2:n,2:n,,0.765
866,1:y,1:y,,0.706
867,1:y,1:y,,0.647
868,2:n,1:y,+,0.647
869,2:n,2:n,,1
870,2:n,2:n,,1
871,1:y,1:y,,0.765
872,1:y,1:y,,0.647
873,2:n,2:n,,0.765
874,1:y,1:y,,0.882
875,1:y,1:y,,0.647
876,1:y,2:n,+,0.765
877,2:n,2:n,,0.882
878,1:y,1:y,,0.882
879,1:y,1:y,,0.765
880,2:n,2:n,,0.765
881,1:y,1:y,,0.765
882,1:y,1:y,,0.824
883,1:y,1:y,,0.824
884,2:n,2:n,,0.941
885,1:y,1:y,,0.882
886,2:n,2:n,,1
887,1:y,1:y,,0.882
888,1:y,1:y,,0.941
889,2:n,2:n,,0.882
890,2:n,1:y,+,0.588
891,2:n,1:y,+,0.647
892,2:n,1:y,+,0.765
893,1:y,1:y,,0.882
894,1:y,1:y,,0.941
895,2:n,2:n,,0.882
896,1:y,1:y,,0.882
897,2:n,2:n,,1
898,2:n,1:y,+,0.765
899,2:n,1:y,+,0.765
900,1:y,1:y,,0.647
901,1:y,1:y,,0.824
902,2:n,2:n,,0.706
903,2:n,1:y,+,0.765
904,2:n,2:n,,0.941
905,2:n,2:n,,0.765
906,1:y,1:y,,0.824
907,2:n,2:n,,1
908,2:n,2:n,,1
909,1:y,1:y,,0.941
910,1:y,2:n,+,0.882
911,1:y,1:y,,0.882
912,2:n,2:n,,1
913,2:n,2:n,,0.765
914,1:y,2:n,+,0.529
915,2:n,2:n,,1
916,2:n,2:n,,0.941
917,2:n,2:n,,1
918,1:y,1:y,,1
919,1:y,1:y,,0.588
920,1:y,1:y,,0.824
921,1:y,1:y,,0.882
922,1:y,1:y,,0.824
923,2:n,2:n,,1
924,2:n,1:y,+,0.647
925,2:n,1:y,+,0.941
926,2:n,1:y,+,0.588
927,2:n,2:n,,1
928,2:n,2:n,,0.824
929,1:y,2:n,+,0.706
930,2:n,2:n,,0.765
931,1:y,2:n,+,0.588
932,2:n,1:y,+,0.706
933,1:y,1:y,,0.941
934,2:n,2:n,,1
935,1:y,1:y,,0.706
936,2:n,2:n,,1
937,1:y,1:y,,0.765
938,2:n,2:n,,0.824
939,2:n,2:n,,1
940,2:n,1:y,+,0.588
941,1:y,1:y,,0.882
942,1:y,1:y,,0.588
943,1:y,2:n,+,0.824
944,2:n,2:n,,1
945,1:y,1:y,,0.706
946,2:n,1:y,+,0.882
947,2:n,2:n,,1
948,1:y,2:n,+,0.647
949,2:n,1:y,+,0.706
950,2:n,1:y,+,0.765
951,1:y,1:y,,0.765
952,2:n,2:n,,1
953,2:n,2:n,,1
