
inst#,actual,predicted,error,prediction
135,2:n,2:n,,0.966
136,1:y,1:y,,0.559
137,2:n,2:n,,1
138,2:n,2:n,,1
139,1:y,1:y,,0.847
140,1:y,1:y,,0.814
141,2:n,2:n,,1
142,1:y,1:y,,0.898
143,2:n,2:n,,0.678
144,1:y,1:y,,0.932
145,1:y,1:y,,0.797
146,2:n,2:n,,0.61
147,1:y,1:y,,0.508
148,1:y,2:n,+,0.61
149,2:n,2:n,,0.983
150,1:y,1:y,,0.949
151,2:n,2:n,,0.644
152,2:n,1:y,+,0.763
153,2:n,1:y,+,0.729
154,2:n,2:n,,0.746
155,2:n,1:y,+,0.729
156,1:y,1:y,,0.983
157,1:y,2:n,+,1
158,1:y,1:y,,0.898
159,1:y,1:y,,0.966
160,1:y,1:y,,0.729
161,2:n,2:n,,0.797
162,1:y,1:y,,0.881
163,2:n,2:n,,1
164,1:y,1:y,,0.814
165,1:y,1:y,,0.712
166,1:y,1:y,,0.814
167,2:n,1:y,+,0.814
168,1:y,1:y,,0.932
169,1:y,1:y,,0.593
170,2:n,1:y,+,0.712
171,1:y,1:y,,0.78
172,2:n,1:y,+,0.831
173,2:n,1:y,+,0.746
174,1:y,1:y,,0.847
175,1:y,1:y,,0.729
176,1:y,1:y,,0.881
177,2:n,2:n,,0.983
178,1:y,1:y,,0.847
179,2:n,1:y,+,0.559
180,2:n,2:n,,0.949
181,1:y,1:y,,0.881
182,1:y,1:y,,0.78
183,1:y,1:y,,1
184,2:n,2:n,,0.695
185,1:y,1:y,,0.712
186,1:y,1:y,,0.898
187,2:n,1:y,+,0.661
188,1:y,1:y,,0.966
189,2:n,2:n,,1
190,1:y,1:y,,0.949
191,2:n,2:n,,1
192,2:n,2:n,,1
193,1:y,1:y,,0.932
194,2:n,2:n,,0.983
195,1:y,1:y,,0.525
196,1:y,1:y,,0.814
197,1:y,1:y,,0.763
198,2:n,1:y,+,0.695
199,2:n,1:y,+,0.797
200,1:y,1:y,,0.881
201,2:n,2:n,,0.593
202,2:n,2:n,,1
203,2:n,1:y,+,0.729
204,1:y,1:y,,0.814
205,2:n,2:n,,0.915
206,1:y,1:y,,0.966
207,1:y,1:y,,0.797
208,1:y,2:n,+,0.61
209,2:n,1:y,+,0.695
210,1:y,1:y,,0.949
211,1:y,1:y,,0.898
212,2:n,2:n,,0.797
213,1:y,1:y,,0.729
214,1:y,1:y,,0.847
215,2:n,2:n,,0.932
216,1:y,1:y,,0.797
217,1:y,2:n,+,0.559
218,1:y,1:y,,0.678
219,2:n,1:y,+,0.508
220,2:n,2:n,,0.559
221,2:n,2:n,,1
222,1:y,1:y,,0.746
223,2:n,2:n,,1
224,2:n,1:y,+,0.678
225,1:y,1:y,,0.831
226,1:y,1:y,,0.695
227,1:y,1:y,,0.932
228,1:y,1:y,,0.763
229,1:y,1:y,,0.831
230,1:y,1:y,,0.949
231,2:n,2:n,,0.627
232,1:y,2:n,+,0.831
233,1:y,1:y,,0.729
234,1:y,1:y,,0.576
235,2:n,2:n,,1
236,1:y,1:y,,0.644
237,2:n,2:n,,1
238,1:y,1:y,,0.678
239,1:y,1:y,,0.746
240,1:y,1:y,,0.898
241,1:y,1:y,,0.797
242,1:y,1:y,,0.729
243,2:n,2:n,,1
244,2:n,2:n,,0.983
245,1:y,1:y,,0.932
246,2:n,1:y,+,0.746
247,1:y,1:y,,0.864
248,2:n,2:n,,0.983
249,1:y,1:y,,0.746
250,1:y,2:n,+,1
251,1:y,1:y,,0.729
252,1:y,1:y,,0.847
253,1:y,1:y,,0.864
254,1:y,1:y,,0.508
255,1:y,1:y,,0.898
256,1:y,1:y,,0.898
257,1:y,1:y,,0.712
258,1:y,2:n,+,0.983
259,1:y,1:y,,0.78
260,1:y,1:y,,0.932
261,1:y,1:y,,0.932
262,1:y,1:y,,0.763
263,1:y,1:y,,0.78
264,1:y,1:y,,0.695
265,1:y,1:y,,0.695
266,1:y,1:y,,0.847
267,1:y,2:n,+,0.763
268,1:y,1:y,,0.661
269,2:n,2:n,,0.559
270,1:y,1:y,,0.729
271,1:y,1:y,,0.831
272,1:y,1:y,,0.814
273,2:n,2:n,,0.712
274,1:y,1:y,,0.542
275,2:n,1:y,+,0.814
276,1:y,1:y,,0.864
277,1:y,1:y,,0.746
278,1:y,1:y,,0.915
279,1:y,1:y,,0.797
280,1:y,1:y,,0.814
281,2:n,1:y,+,0.797
282,1:y,1:y,,0.559
283,1:y,1:y,,0.661
284,2:n,1:y,+,0.729
285,1:y,1:y,,0.932
286,2:n,2:n,,0.983
287,1:y,1:y,,0.712
288,1:y,1:y,,0.695
289,2:n,2:n,,1
290,2:n,1:y,+,0.729
291,2:n,2:n,,1
292,2:n,1:y,+,0.644
293,2:n,1:y,+,0.797
294,1:y,1:y,,0.831
295,1:y,2:n,+,0.678
296,2:n,2:n,,0.627
297,1:y,1:y,,0.559
298,1:y,1:y,,0.864
299,2:n,2:n,,0.746
300,1:y,1:y,,0.627
301,2:n,2:n,,1
302,2:n,2:n,,0.678
303,1:y,1:y,,0.797
304,2:n,2:n,,1
305,1:y,1:y,,0.746
306,1:y,1:y,,0.593
307,1:y,1:y,,0.508
308,2:n,2:n,,0.983
309,1:y,1:y,,0.559
310,1:y,1:y,,0.712
311,2:n,1:y,+,0.576
312,1:y,1:y,,0.729
313,2:n,2:n,,1
314,2:n,1:y,+,0.644
315,1:y,1:y,,0.814
316,2:n,2:n,,0.915
317,2:n,2:n,,1
318,1:y,1:y,,0.881
319,1:y,1:y,,0.763
320,2:n,2:n,,0.644
321,2:n,2:n,,0.966
322,2:n,2:n,,1
323,1:y,1:y,,0.966
324,1:y,1:y,,0.78
325,1:y,1:y,,0.678
326,1:y,1:y,,0.644
327,1:y,1:y,,0.898
328,2:n,2:n,,1
329,1:y,1:y,,0.831
330,1:y,1:y,,0.814
331,1:y,1:y,,0.898
332,1:y,1:y,,0.763
333,1:y,1:y,,0.746
334,1:y,1:y,,0.797
335,1:y,2:n,+,0.695
336,1:y,1:y,,0.763
337,1:y,1:y,,0.814
338,2:n,2:n,,0.661
339,1:y,1:y,,0.864
340,2:n,1:y,+,0.729
341,1:y,1:y,,0.881
342,1:y,1:y,,0.695
343,2:n,2:n,,1
344,1:y,1:y,,0.966
345,2:n,2:n,,0.644
346,1:y,2:n,+,0.712
347,2:n,2:n,,1
348,1:y,1:y,,0.881
349,2:n,1:y,+,0.508
350,2:n,2:n,,0.593
351,1:y,1:y,,0.729
352,1:y,1:y,,0.678
353,1:y,1:y,,0.864
354,2:n,2:n,,0.898
355,2:n,1:y,+,0.576
356,2:n,1:y,+,0.763
357,1:y,1:y,,0.797
358,1:y,1:y,,0.831
359,2:n,2:n,,1
360,2:n,2:n,,1
361,1:y,1:y,,0.831
362,2:n,2:n,,1
363,1:y,1:y,,0.695
364,1:y,1:y,,0.932
365,1:y,1:y,,0.797
366,1:y,1:y,,0.627
367,2:n,2:n,,1
368,1:y,1:y,,0.847
369,1:y,1:y,,0.797
370,2:n,2:n,,1
371,1:y,1:y,,0.915
372,1:y,1:y,,0.847
373,1:y,1:y,,0.932
374,1:y,1:y,,0.881
375,1:y,2:n,+,0.644
376,2:n,1:y,+,0.508
377,1:y,1:y,,0.763
378,1:y,1:y,,0.525
379,1:y,1:y,,0.78
380,1:y,1:y,,0.525
381,1:y,1:y,,0.729
382,2:n,2:n,,1
383,1:y,1:y,,0.61
384,2:n,2:n,,1
385,2:n,2:n,,0.746
386,1:y,1:y,,0.797
387,2:n,2:n,,0.746
388,2:n,2:n,,0.746
389,2:n,2:n,,1
390,2:n,1:y,+,0.847
391,1:y,1:y,,0.915
392,1:y,1:y,,0.712
393,1:y,1:y,,0.593
394,1:y,1:y,,0.864
395,2:n,2:n,,1
396,1:y,1:y,,0.847
397,2:n,1:y,+,0.814
398,2:n,2:n,,1
399,1:y,1:y,,0.61
400,2:n,1:y,+,0.576
401,1:y,1:y,,0.729
402,2:n,2:n,,0.644
403,2:n,2:n,,0.729
404,2:n,2:n,,1
405,1:y,1:y,,0.932
406,1:y,1:y,,0.661
407,2:n,2:n,,1
408,1:y,1:y,,0.729
409,1:y,1:y,,0.712
410,1:y,1:y,,0.847
411,1:y,1:y,,0.797
412,1:y,1:y,,0.695
413,1:y,1:y,,0.78
414,1:y,1:y,,0.746
415,2:n,2:n,,1
416,2:n,2:n,,1
417,1:y,1:y,,0.814
418,2:n,2:n,,1
419,2:n,2:n,,0.754
420,1:y,1:y,,0.831
421,1:y,1:y,,0.831
422,1:y,1:y,,0.847
423,2:n,1:y,+,0.831
424,1:y,1:y,,0.797
425,1:y,1:y,,0.949
426,1:y,1:y,,0.915
427,2:n,2:n,,1
428,1:y,1:y,,0.932
429,2:n,2:n,,1
430,1:y,1:y,,0.966
431,1:y,1:y,,0.746
432,1:y,1:y,,0.814
433,2:n,2:n,,0.983
434,2:n,2:n,,0.508
435,1:y,2:n,+,0.559
436,2:n,2:n,,1
437,2:n,2:n,,1
438,2:n,2:n,,0.966
439,1:y,1:y,,0.746
440,1:y,1:y,,0.729
441,1:y,1:y,,0.712
442,1:y,1:y,,0.814
443,1:y,1:y,,0.678
444,2:n,2:n,,1
445,2:n,1:y,+,0.593
446,1:y,2:n,+,0.542
447,2:n,2:n,,0.949
448,2:n,2:n,,1
449,1:y,1:y,,0.763
450,1:y,1:y,,0.763
451,1:y,2:n,+,0.712
452,2:n,1:y,+,0.695
453,2:n,1:y,+,0.542
454,1:y,1:y,,0.864
455,1:y,1:y,,0.678
456,1:y,1:y,,0.797
457,2:n,2:n,,1
458,1:y,1:y,,0.712
459,1:y,1:y,,0.932
460,2:n,2:n,,1
461,2:n,1:y,+,0.898
462,2:n,2:n,,0.983
463,2:n,2:n,,0.729
464,2:n,2:n,,1
465,2:n,2:n,,1
466,1:y,1:y,,0.525
467,1:y,1:y,,0.949
468,2:n,2:n,,0.525
469,2:n,2:n,,1
470,2:n,2:n,,1
471,1:y,1:y,,0.898
472,2:n,2:n,,1
473,2:n,2:n,,1
474,2:n,2:n,,1
475,1:y,1:y,,0.814
476,2:n,2:n,,1
477,1:y,1:y,,0.881
478,2:n,2:n,,1
479,1:y,1:y,,0.831
480,2:n,2:n,,0.644
481,1:y,1:y,,0.695
482,2:n,1:y,+,0.864
483,1:y,1:y,,0.78
484,1:y,1:y,,0.864
485,2:n,2:n,,0.729
486,1:y,1:y,,0.831
487,1:y,1:y,,0.729
488,1:y,1:y,,0.593
489,1:y,1:y,,0.932
490,2:n,1:y,+,0.661
491,2:n,2:n,,1
492,2:n,2:n,,1
493,2:n,1:y,+,0.729
494,2:n,2:n,,0.915
495,1:y,1:y,,0.695
496,2:n,2:n,,0.593
497,1:y,1:y,,0.864
498,2:n,2:n,,1
499,2:n,1:y,+,0.695
500,1:y,1:y,,0.847
501,1:y,1:y,,0.729
502,2:n,2:n,,0.983
503,2:n,2:n,,1
504,2:n,1:y,+,0.797
505,2:n,2:n,,1
506,2:n,2:n,,1
507,1:y,1:y,,0.932
508,1:y,1:y,,0.542
509,1:y,1:y,,0.78
510,2:n,2:n,,1
511,1:y,1:y,,0.864
512,2:n,1:y,+,0.695
513,2:n,1:y,+,0.831
514,2:n,2:n,,1
515,1:y,1:y,,0.746
516,1:y,1:y,,0.763
517,2:n,2:n,,1
518,1:y,1:y,,0.78
519,1:y,1:y,,0.746
520,1:y,1:y,,0.898
521,1:y,1:y,,0.814
522,1:y,1:y,,0.763
523,2:n,2:n,,1
524,1:y,1:y,,0.814
525,2:n,1:y,+,0.864
526,1:y,1:y,,0.797
527,1:y,1:y,,0.847
528,1:y,1:y,,0.729
529,2:n,2:n,,0.729
530,1:y,1:y,,0.983
531,1:y,1:y,,0.542
532,2:n,2:n,,1
533,2:n,2:n,,0.525
534,2:n,1:y,+,0.831
535,1:y,1:y,,0.712
536,2:n,1:y,+,0.508
537,1:y,1:y,,0.831
538,2:n,2:n,,1
539,1:y,1:y,,0.831
540,1:y,1:y,,0.763
541,1:y,1:y,,0.627
542,1:y,1:y,,0.864
543,2:n,2:n,,0.983
544,1:y,1:y,,0.797
545,2:n,2:n,,1
546,2:n,2:n,,0.525
547,2:n,2:n,,0.746
548,1:y,1:y,,0.881
549,1:y,1:y,,0.763
550,1:y,1:y,,0.61
551,2:n,2:n,,0.508
552,1:y,1:y,,0.78
553,1:y,1:y,,0.898
554,2:n,1:y,+,0.61
555,1:y,2:n,+,0.746
556,1:y,1:y,,0.78
557,2:n,2:n,,0.661
558,2:n,1:y,+,0.661
559,2:n,1:y,+,0.644
560,2:n,2:n,,0.508
561,2:n,2:n,,0.661
562,1:y,1:y,,0.814
563,1:y,2:n,+,0.644
564,1:y,1:y,,0.864
565,1:y,1:y,,0.831
566,2:n,1:y,+,0.78
567,1:y,1:y,,0.797
568,2:n,1:y,+,0.932
569,2:n,2:n,,1
570,2:n,1:y,+,0.814
571,2:n,1:y,+,0.695
572,1:y,1:y,,0.966
573,1:y,2:n,+,0.542
574,1:y,1:y,,0.712
575,2:n,1:y,+,0.847
576,1:y,1:y,,0.831
577,1:y,1:y,,0.847
578,1:y,1:y,,0.78
579,2:n,2:n,,0.966
580,2:n,2:n,,1
581,1:y,1:y,,0.627
582,1:y,1:y,,0.763
583,2:n,2:n,,1
584,1:y,1:y,,0.678
585,1:y,1:y,,0.915
586,1:y,1:y,,0.593
587,1:y,1:y,,0.661
588,2:n,2:n,,0.915
589,1:y,1:y,,0.678
590,1:y,1:y,,0.949
591,1:y,1:y,,0.831
592,1:y,1:y,,0.542
593,2:n,2:n,,1
594,1:y,1:y,,0.831
595,1:y,1:y,,0.729
596,1:y,1:y,,0.915
597,2:n,2:n,,1
598,1:y,2:n,+,0.627
599,1:y,1:y,,0.847
600,1:y,1:y,,0.864
601,1:y,2:n,+,0.678
602,1:y,1:y,,0.831
603,2:n,1:y,+,0.797
604,1:y,1:y,,0.847
605,1:y,1:y,,0.797
606,2:n,2:n,,0.746
607,1:y,1:y,,0.814
608,2:n,1:y,+,0.814
609,2:n,2:n,,0.508
610,2:n,2:n,,0.983
611,2:n,2:n,,1
612,2:n,2:n,,1
613,2:n,2:n,,1
614,1:y,1:y,,0.949
615,1:y,1:y,,0.61
616,2:n,2:n,,1
617,1:y,1:y,,0.508
618,1:y,1:y,,0.898
619,2:n,2:n,,1
620,1:y,1:y,,0.763
621,1:y,1:y,,0.729
622,2:n,2:n,,0.525
623,1:y,1:y,,0.898
624,1:y,1:y,,0.949
625,2:n,2:n,,1
626,1:y,1:y,,0.949
627,2:n,1:y,+,0.831
628,1:y,1:y,,0.915
629,1:y,1:y,,0.847
630,1:y,1:y,,0.932
631,2:n,2:n,,0.746
632,2:n,1:y,+,0.695
633,2:n,2:n,,1
634,1:y,1:y,,0.864
635,1:y,1:y,,0.898
636,1:y,1:y,,0.78
637,2:n,2:n,,0.746
638,1:y,1:y,,0.831
639,2:n,1:y,+,0.797
640,2:n,2:n,,1
641,2:n,2:n,,1
642,1:y,1:y,,0.729
643,1:y,1:y,,0.78
644,1:y,1:y,,0.525
645,1:y,1:y,,0.831
646,2:n,2:n,,0.729
647,2:n,2:n,,1
648,2:n,2:n,,0.983
649,1:y,1:y,,0.542
650,1:y,1:y,,0.797
651,2:n,2:n,,1
652,1:y,1:y,,0.661
653,1:y,1:y,,0.847
654,2:n,2:n,,1
655,1:y,2:n,+,0.627
656,1:y,2:n,+,0.61
657,2:n,2:n,,1
658,2:n,1:y,+,0.525
659,1:y,1:y,,0.644
660,1:y,1:y,,0.644
661,1:y,1:y,,0.729
662,2:n,2:n,,0.983
663,1:y,1:y,,0.949
664,1:y,1:y,,0.814
665,2:n,1:y,+,0.508
666,2:n,2:n,,0.678
667,2:n,1:y,+,0.695
668,2:n,2:n,,0.949
669,1:y,1:y,,0.729
670,2:n,2:n,,0.593
671,2:n,2:n,,0.746
672,1:y,1:y,,0.661
673,1:y,1:y,,0.627
674,2:n,2:n,,0.983
675,1:y,1:y,,0.814
676,1:y,1:y,,0.831
677,1:y,1:y,,0.746
678,2:n,2:n,,1
679,2:n,2:n,,1
680,1:y,1:y,,0.966
681,1:y,1:y,,0.729
682,1:y,1:y,,0.695
683,1:y,1:y,,0.847
684,1:y,1:y,,0.746
685,1:y,1:y,,0.678
686,2:n,2:n,,0.644
687,1:y,1:y,,0.763
688,1:y,2:n,+,0.678
689,2:n,2:n,,1
690,2:n,2:n,,0.746
691,1:y,1:y,,0.966
692,1:y,1:y,,0.898
693,1:y,1:y,,0.881
694,2:n,2:n,,1
695,2:n,2:n,,1
696,2:n,2:n,,0.729
697,1:y,1:y,,0.576
698,2:n,2:n,,1
699,1:y,1:y,,0.915
700,1:y,1:y,,0.61
701,1:y,1:y,,0.695
702,1:y,1:y,,0.729
703,1:y,1:y,,0.915
704,1:y,2:n,+,0.714
705,2:n,2:n,,0.932
706,1:y,2:n,+,0.61
707,1:y,1:y,,0.678
708,2:n,2:n,,1
709,2:n,2:n,,1
710,2:n,1:y,+,0.627
711,1:y,1:y,,0.797
712,1:y,1:y,,0.729
713,2:n,1:y,+,0.831
714,2:n,2:n,,1
715,2:n,2:n,,0.966
716,2:n,2:n,,1
717,1:y,1:y,,0.746
718,1:y,1:y,,0.847
719,2:n,2:n,,0.983
720,2:n,1:y,+,0.898
721,2:n,2:n,,1
722,1:y,1:y,,0.746
723,2:n,1:y,+,0.525
724,1:y,1:y,,0.763
725,1:y,2:n,+,1
726,1:y,1:y,,0.627
727,2:n,1:y,+,0.661
728,1:y,1:y,,0.864
729,2:n,2:n,,1
730,1:y,1:y,,0.966
731,2:n,2:n,,0.983
732,1:y,1:y,,0.797
733,2:n,2:n,,1
734,2:n,2:n,,1
735,2:n,2:n,,1
736,2:n,2:n,,1
737,2:n,1:y,+,0.797
738,1:y,1:y,,0.831
739,2:n,2:n,,0.559
740,1:y,1:y,,0.847
741,1:y,1:y,,0.627
742,2:n,2:n,,1
743,2:n,1:y,+,0.508
744,1:y,1:y,,0.966
745,1:y,2:n,+,1
746,1:y,1:y,,0.898
747,1:y,1:y,,0.831
748,1:y,1:y,,0.831
749,1:y,1:y,,0.607
750,1:y,1:y,,0.831
751,1:y,2:n,+,0.627
752,1:y,1:y,,0.915
753,2:n,2:n,,1
754,2:n,2:n,,0.729
755,2:n,2:n,,0.966
756,2:n,1:y,+,0.847
757,2:n,2:n,,0.61
758,1:y,1:y,,0.932
759,1:y,1:y,,0.712
760,1:y,1:y,,0.78
761,1:y,1:y,,0.814
762,1:y,1:y,,0.932
763,2:n,2:n,,1
764,1:y,1:y,,0.847
765,2:n,2:n,,1
766,1:y,1:y,,0.831
767,2:n,2:n,,0.966
768,2:n,2:n,,0.678
769,1:y,1:y,,0.712
770,2:n,2:n,,0.644
771,1:y,1:y,,0.763
772,2:n,1:y,+,0.593
773,1:y,1:y,,0.78
774,1:y,1:y,,0.729
775,2:n,2:n,,1
776,2:n,2:n,,1
777,1:y,1:y,,0.661
778,1:y,1:y,,0.661
779,2:n,2:n,,1
780,1:y,1:y,,0.814
781,2:n,2:n,,1
782,2:n,2:n,,0.678
783,2:n,2:n,,1
784,2:n,1:y,+,0.695
785,2:n,2:n,,0.576
786,2:n,2:n,,0.644
787,2:n,2:n,,0.983
788,1:y,1:y,,0.661
789,1:y,1:y,,0.656
790,2:n,2:n,,1
791,2:n,1:y,+,0.678
792,2:n,1:y,+,0.627
793,2:n,2:n,,1
794,2:n,1:y,+,0.763
795,1:y,2:n,+,0.678
796,2:n,1:y,+,0.678
797,2:n,2:n,,1
798,1:y,1:y,,0.729
799,2:n,2:n,,0.729
800,1:y,1:y,,0.695
801,1:y,1:y,,0.864
802,1:y,1:y,,0.898
803,1:y,1:y,,0.712
804,2:n,1:y,+,0.814
805,1:y,1:y,,0.814
806,2:n,2:n,,1
807,2:n,2:n,,0.746
808,1:y,1:y,,0.797
809,1:y,1:y,,0.915
810,2:n,1:y,+,0.695
811,2:n,2:n,,1
812,1:y,2:n,+,0.61
813,2:n,2:n,,1
814,2:n,2:n,,1
815,1:y,1:y,,0.864
816,1:y,1:y,,0.898
817,2:n,2:n,,1
818,1:y,2:n,+,0.525
819,2:n,2:n,,0.915
820,1:y,1:y,,0.847
821,1:y,1:y,,0.627
822,2:n,2:n,,0.729
823,2:n,1:y,+,0.678
824,1:y,1:y,,0.593
825,1:y,1:y,,0.949
826,1:y,1:y,,0.729
827,1:y,2:n,+,0.695
828,2:n,1:y,+,0.746
829,2:n,2:n,,0.966
830,2:n,1:y,+,0.847
831,1:y,1:y,,0.814
832,2:n,1:y,+,0.763
833,1:y,1:y,,0.729
834,2:n,1:y,+,0.644
835,2:n,2:n,,1
836,2:n,1:y,+,0.661
837,1:y,1:y,,0.712
838,2:n,2:n,,1
839,1:y,1:y,,0.763
840,2:n,2:n,,1
841,1:y,1:y,,0.864
842,2:n,1:y,+,0.831
843,1:y,1:y,,0.797
844,1:y,1:y,,0.542
845,1:y,1:y,,0.949
846,1:y,1:y,,0.763
847,1:y,1:y,,0.831
848,2:n,2:n,,1
849,1:y,1:y,,0.746
850,2:n,2:n,,0.695
851,1:y,1:y,,0.678
852,2:n,1:y,+,0.847
853,1:y,1:y,,0.915
854,2:n,2:n,,1
855,2:n,2:n,,0.708
856,1:y,2:n,+,1
857,1:y,1:y,,0.763
858,1:y,1:y,,0.593
859,1:y,1:y,,0.695
860,1:y,1:y,,0.814
861,2:n,1:y,+,0.678
862,2:n,2:n,,0.678
863,2:n,2:n,,1
864,1:y,1:y,,0.949
865,2:n,2:n,,0.78
866,1:y,1:y,,0.746
867,1:y,1:y,,0.712
868,2:n,1:y,+,0.695
869,2:n,2:n,,1
870,2:n,2:n,,1
871,1:y,1:y,,0.797
872,1:y,2:n,+,0.593
873,2:n,2:n,,0.593
874,1:y,1:y,,0.661
875,1:y,1:y,,0.729
876,1:y,2:n,+,0.712
877,2:n,2:n,,0.831
878,1:y,1:y,,0.797
879,1:y,1:y,,0.797
880,2:n,2:n,,0.729
881,1:y,1:y,,0.814
882,1:y,1:y,,0.864
883,1:y,1:y,,0.695
884,2:n,2:n,,0.966
885,1:y,1:y,,0.78
886,2:n,2:n,,1
887,1:y,1:y,,0.627
888,1:y,1:y,,0.864
889,2:n,2:n,,0.949
890,2:n,1:y,+,0.763
891,2:n,1:y,+,0.678
892,2:n,1:y,+,0.678
893,1:y,1:y,,0.864
894,1:y,1:y,,0.847
895,2:n,2:n,,0.678
896,1:y,1:y,,0.797
897,2:n,2:n,,1
898,2:n,1:y,+,0.678
899,2:n,1:y,+,0.695
900,1:y,1:y,,0.542
901,1:y,1:y,,0.915
902,2:n,2:n,,0.729
903,2:n,1:y,+,0.814
904,2:n,2:n,,0.949
905,2:n,2:n,,0.729
906,1:y,1:y,,0.881
907,2:n,2:n,,1
908,2:n,2:n,,1
909,1:y,1:y,,0.881
910,1:y,2:n,+,0.661
911,1:y,1:y,,0.78
912,2:n,2:n,,1
913,2:n,1:y,+,0.508
914,1:y,2:n,+,0.576
915,2:n,2:n,,1
916,2:n,2:n,,0.746
917,2:n,2:n,,0.712
918,1:y,1:y,,0.949
919,1:y,1:y,,0.508
920,1:y,1:y,,0.78
921,1:y,1:y,,0.932
922,1:y,1:y,,0.814
923,2:n,2:n,,0.695
924,2:n,1:y,+,0.627
925,2:n,1:y,+,0.881
926,2:n,1:y,+,0.695
927,2:n,2:n,,1
928,2:n,2:n,,0.746
929,1:y,2:n,+,0.695
930,2:n,2:n,,0.729
931,1:y,2:n,+,0.508
932,2:n,2:n,,0.695
933,1:y,1:y,,0.966
934,2:n,2:n,,1
935,1:y,1:y,,0.729
936,2:n,2:n,,0.915
937,1:y,1:y,,0.831
938,2:n,2:n,,0.746
939,2:n,2:n,,1
940,2:n,2:n,,0.559
941,1:y,1:y,,0.847
942,1:y,2:n,+,0.576
