
inst#,actual,predicted,error,prediction
117,1:y,1:y,,0.816
118,2:n,2:n,,0.982
119,2:n,2:n,,0.992
120,2:n,1:y,+,0.816
121,2:n,1:y,+,1
122,2:n,1:y,+,0.928
123,2:n,2:n,,0.992
124,1:y,1:y,,0.978
125,2:n,2:n,,0.982
126,2:n,2:n,,1
127,2:n,2:n,,0.992
128,2:n,2:n,,0.992
129,2:n,2:n,,0.992
130,2:n,2:n,,0.992
131,1:y,1:y,,0.978
132,1:y,1:y,,0.978
133,1:y,1:y,,1
134,1:y,1:y,,0.978
135,2:n,2:n,,0.992
136,1:y,1:y,,0.978
137,2:n,2:n,,0.992
138,2:n,2:n,,0.992
139,1:y,1:y,,0.977
140,1:y,1:y,,0.916
141,2:n,2:n,,0.992
142,1:y,1:y,,0.978
143,2:n,2:n,,0.951
144,1:y,1:y,,0.984
145,1:y,1:y,,1
146,2:n,2:n,,1
147,1:y,1:y,,0.978
148,1:y,2:n,+,0.789
149,2:n,2:n,,0.992
150,1:y,1:y,,0.95
151,2:n,2:n,,1
152,2:n,1:y,+,0.799
153,2:n,2:n,,1
154,2:n,2:n,,0.982
155,2:n,1:y,+,0.857
156,1:y,1:y,,0.973
157,1:y,2:n,+,0.992
158,1:y,1:y,,1
159,1:y,1:y,,0.961
160,1:y,1:y,,0.851
161,2:n,2:n,,0.982
162,1:y,1:y,,0.978
163,2:n,2:n,,0.992
164,1:y,1:y,,0.973
165,1:y,1:y,,0.978
166,1:y,1:y,,0.851
167,2:n,1:y,+,0.799
168,1:y,1:y,,0.973
169,1:y,1:y,,0.978
170,2:n,2:n,,0.953
171,1:y,1:y,,0.889
172,2:n,1:y,+,0.923
173,2:n,2:n,,1
174,1:y,1:y,,0.978
175,1:y,1:y,,0.97
176,1:y,1:y,,0.978
177,2:n,2:n,,0.943
178,1:y,1:y,,0.978
179,2:n,2:n,,0.951
180,2:n,2:n,,0.943
181,1:y,1:y,,0.978
182,1:y,1:y,,0.978
183,1:y,1:y,,0.978
184,2:n,2:n,,1
185,1:y,1:y,,0.978
186,1:y,1:y,,0.973
187,2:n,1:y,+,0.817
188,1:y,1:y,,0.978
189,2:n,2:n,,0.992
190,1:y,1:y,,0.95
191,2:n,2:n,,0.992
192,2:n,2:n,,0.992
193,1:y,2:n,+,1
194,2:n,2:n,,0.943
195,1:y,2:n,+,1
196,1:y,2:n,+,0.833
197,1:y,1:y,,0.978
198,2:n,1:y,+,0.816
199,2:n,2:n,,0.879
200,1:y,1:y,,0.928
201,2:n,2:n,,1
202,2:n,2:n,,0.992
203,2:n,1:y,+,1
204,1:y,1:y,,0.978
205,2:n,2:n,,0.951
206,1:y,1:y,,0.984
207,1:y,1:y,,0.978
208,1:y,1:y,,1
209,2:n,1:y,+,0.958
210,1:y,1:y,,0.978
211,1:y,1:y,,0.978
212,2:n,2:n,,0.982
213,1:y,2:n,+,1
214,1:y,1:y,,0.978
215,2:n,2:n,,0.943
216,1:y,1:y,,0.978
217,1:y,1:y,,1
218,1:y,1:y,,0.916
219,2:n,1:y,+,0.75
220,2:n,2:n,,0.933
221,2:n,2:n,,0.992
222,1:y,1:y,,0.513
223,2:n,2:n,,0.992
224,2:n,2:n,,1
225,1:y,1:y,,0.916
226,1:y,1:y,,0.758
227,1:y,1:y,,0.832
228,1:y,1:y,,1
229,1:y,1:y,,0.978
230,1:y,1:y,,0.978
231,2:n,2:n,,1
232,1:y,2:n,+,0.951
233,1:y,1:y,,0.923
234,1:y,1:y,,0.978
235,2:n,2:n,,0.992
236,1:y,1:y,,0.978
237,2:n,2:n,,0.992
238,1:y,1:y,,0.978
239,1:y,1:y,,0.978
240,1:y,1:y,,0.978
241,1:y,1:y,,0.963
242,1:y,1:y,,0.978
243,2:n,2:n,,0.992
244,2:n,2:n,,0.992
245,1:y,1:y,,0.978
246,2:n,1:y,+,0.978
247,1:y,2:n,+,1
248,2:n,2:n,,0.992
249,1:y,1:y,,0.614
250,1:y,2:n,+,0.943
251,1:y,1:y,,0.513
252,1:y,1:y,,0.978
253,1:y,1:y,,0.943
254,1:y,1:y,,1
255,1:y,1:y,,0.978
256,1:y,1:y,,0.978
257,1:y,1:y,,0.978
258,1:y,2:n,+,0.992
259,1:y,1:y,,0.978
260,1:y,1:y,,0.906
261,1:y,1:y,,0.978
262,1:y,1:y,,0.978
263,1:y,1:y,,0.875
264,1:y,1:y,,0.916
265,1:y,1:y,,0.978
266,1:y,1:y,,0.978
267,1:y,1:y,,1
268,1:y,1:y,,0.972
269,2:n,2:n,,1
270,1:y,1:y,,1
271,1:y,1:y,,0.977
272,1:y,1:y,,0.906
273,2:n,1:y,+,0.9
274,1:y,1:y,,0.978
275,2:n,2:n,,1
276,1:y,1:y,,0.978
277,1:y,1:y,,0.978
278,1:y,1:y,,1
279,1:y,1:y,,0.978
280,1:y,2:n,+,1
281,2:n,2:n,,0.942
282,1:y,1:y,,0.978
283,1:y,1:y,,0.984
284,2:n,2:n,,1
285,1:y,1:y,,0.95
286,2:n,2:n,,0.992
287,1:y,1:y,,0.978
288,1:y,1:y,,0.978
289,2:n,2:n,,0.992
290,2:n,2:n,,0.857
291,2:n,2:n,,0.992
292,2:n,2:n,,1
293,2:n,2:n,,0.953
294,1:y,1:y,,0.799
295,1:y,1:y,,0.978
296,2:n,2:n,,0.953
297,1:y,1:y,,0.978
298,1:y,1:y,,0.928
299,2:n,1:y,+,1
300,1:y,1:y,,1
301,2:n,2:n,,0.992
302,2:n,1:y,+,0.758
303,1:y,1:y,,1
304,2:n,2:n,,0.992
305,1:y,1:y,,0.978
306,1:y,1:y,,0.978
307,1:y,2:n,+,1
308,2:n,2:n,,0.943
309,1:y,1:y,,0.978
310,1:y,2:n,+,0.667
311,2:n,1:y,+,0.832
312,1:y,2:n,+,0.9
313,2:n,2:n,,0.943
314,2:n,1:y,+,0.51
315,1:y,1:y,,0.916
316,2:n,2:n,,0.992
317,2:n,2:n,,0.992
318,1:y,1:y,,0.978
319,1:y,1:y,,1
320,2:n,2:n,,0.996
321,2:n,2:n,,0.943
322,2:n,2:n,,0.992
323,1:y,1:y,,0.973
324,1:y,1:y,,0.928
325,1:y,1:y,,0.978
326,1:y,1:y,,0.832
327,1:y,1:y,,0.978
328,2:n,2:n,,0.992
329,1:y,1:y,,0.978
330,1:y,1:y,,0.978
331,1:y,1:y,,0.961
332,1:y,1:y,,0.978
333,1:y,1:y,,0.899
334,1:y,1:y,,0.833
335,1:y,1:y,,0.978
336,1:y,1:y,,0.978
337,1:y,1:y,,1
338,2:n,1:y,+,0.9
339,1:y,1:y,,0.832
340,2:n,2:n,,0.962
341,1:y,1:y,,0.978
342,1:y,1:y,,0.97
343,2:n,2:n,,0.992
344,1:y,1:y,,0.978
345,2:n,2:n,,0.996
346,1:y,1:y,,0.513
347,2:n,2:n,,0.992
348,1:y,1:y,,0.971
349,2:n,2:n,,1
350,2:n,2:n,,0.942
351,1:y,2:n,+,1
352,1:y,1:y,,0.978
353,1:y,1:y,,0.974
354,2:n,2:n,,0.992
355,2:n,2:n,,0.951
356,2:n,2:n,,1
357,1:y,2:n,+,1
358,1:y,1:y,,0.97
359,2:n,2:n,,0.992
360,2:n,2:n,,0.992
361,1:y,2:n,+,1
362,2:n,2:n,,0.943
363,1:y,1:y,,0.978
364,1:y,1:y,,0.978
365,1:y,1:y,,0.978
366,1:y,1:y,,0.97
367,2:n,2:n,,0.992
368,1:y,1:y,,0.978
369,1:y,1:y,,0.978
370,2:n,2:n,,0.992
371,1:y,1:y,,0.978
372,1:y,1:y,,0.978
373,1:y,1:y,,0.978
374,1:y,1:y,,0.978
375,1:y,1:y,,0.929
376,2:n,2:n,,1
377,1:y,1:y,,0.851
378,1:y,1:y,,0.832
379,1:y,1:y,,1
380,1:y,1:y,,0.93
381,1:y,1:y,,0.614
382,2:n,2:n,,0.992
383,1:y,2:n,+,1
384,2:n,2:n,,0.992
385,2:n,2:n,,0.982
386,1:y,1:y,,0.909
387,2:n,2:n,,0.942
388,2:n,2:n,,0.982
389,2:n,2:n,,0.992
390,2:n,2:n,,1
391,1:y,1:y,,0.851
392,1:y,1:y,,0.97
393,1:y,2:n,+,1
394,1:y,1:y,,0.816
395,2:n,2:n,,0.992
396,1:y,1:y,,0.851
397,2:n,2:n,,0.915
398,2:n,2:n,,0.992
399,1:y,1:y,,0.978
400,2:n,1:y,+,0.832
401,1:y,1:y,,0.851
402,2:n,2:n,,0.996
403,2:n,2:n,,0.982
404,2:n,2:n,,0.992
405,1:y,1:y,,0.973
406,1:y,1:y,,0.978
407,2:n,2:n,,0.992
408,1:y,1:y,,0.95
409,1:y,1:y,,0.944
410,1:y,1:y,,0.978
411,1:y,1:y,,0.978
412,1:y,1:y,,1
413,1:y,1:y,,0.895
414,1:y,1:y,,0.917
415,2:n,2:n,,0.992
416,2:n,2:n,,0.992
417,1:y,1:y,,0.978
418,2:n,2:n,,0.992
419,2:n,2:n,,0.982
420,1:y,1:y,,0.978
421,1:y,1:y,,0.851
422,1:y,1:y,,1
423,2:n,1:y,+,0.958
424,1:y,1:y,,0.817
425,1:y,1:y,,0.978
426,1:y,1:y,,1
427,2:n,2:n,,0.992
428,1:y,1:y,,0.985
429,2:n,2:n,,0.992
430,1:y,1:y,,1
431,1:y,1:y,,0.916
432,1:y,1:y,,0.978
433,2:n,2:n,,0.992
434,2:n,2:n,,1
435,1:y,2:n,+,1
436,2:n,2:n,,0.992
437,2:n,2:n,,0.992
438,2:n,2:n,,0.943
439,1:y,1:y,,0.97
440,1:y,1:y,,1
441,1:y,1:y,,1
442,1:y,1:y,,0.974
443,1:y,1:y,,0.978
444,2:n,2:n,,0.992
445,2:n,1:y,+,1
446,1:y,1:y,,1
447,2:n,2:n,,0.992
448,2:n,2:n,,0.992
449,1:y,1:y,,0.851
450,1:y,1:y,,0.97
451,1:y,1:y,,0.96
452,2:n,1:y,+,1
453,2:n,1:y,+,1
454,1:y,2:n,+,1
455,1:y,1:y,,0.984
456,1:y,1:y,,0.93
457,2:n,2:n,,0.992
458,1:y,1:y,,0.832
459,1:y,1:y,,0.991
460,2:n,2:n,,0.992
461,2:n,1:y,+,0.977
462,2:n,2:n,,0.992
463,2:n,2:n,,0.982
464,2:n,2:n,,0.992
465,2:n,2:n,,0.992
466,1:y,1:y,,0.857
467,1:y,1:y,,0.978
468,2:n,1:y,+,0.817
469,2:n,2:n,,0.992
470,2:n,2:n,,0.992
471,1:y,1:y,,1
472,2:n,2:n,,0.992
473,2:n,2:n,,0.992
474,2:n,2:n,,0.992
475,1:y,2:n,+,1
476,2:n,2:n,,0.992
477,1:y,1:y,,0.978
478,2:n,2:n,,0.992
479,1:y,1:y,,0.916
480,2:n,2:n,,0.996
481,1:y,1:y,,0.978
482,2:n,1:y,+,1
483,1:y,1:y,,0.917
484,1:y,1:y,,0.978
485,2:n,2:n,,0.932
486,1:y,1:y,,0.978
487,1:y,1:y,,0.978
488,1:y,1:y,,0.985
489,1:y,1:y,,0.97
490,2:n,1:y,+,0.978
491,2:n,2:n,,0.992
492,2:n,2:n,,0.992
493,2:n,2:n,,0.962
494,2:n,2:n,,0.943
495,1:y,1:y,,0.978
496,2:n,2:n,,0.932
497,1:y,1:y,,0.978
498,2:n,2:n,,0.992
499,2:n,1:y,+,0.899
500,1:y,1:y,,0.906
501,1:y,1:y,,0.851
502,2:n,2:n,,0.992
503,2:n,2:n,,0.992
504,2:n,1:y,+,1
505,2:n,2:n,,0.992
506,2:n,2:n,,0.992
507,1:y,1:y,,0.978
508,1:y,1:y,,1
509,1:y,1:y,,0.978
510,2:n,2:n,,0.992
511,1:y,1:y,,0.917
512,2:n,1:y,+,0.513
513,2:n,2:n,,1
514,2:n,2:n,,0.992
515,1:y,1:y,,0.978
516,1:y,1:y,,1
517,2:n,2:n,,0.992
518,1:y,1:y,,0.978
519,1:y,1:y,,1
520,1:y,1:y,,0.991
521,1:y,2:n,+,0.879
522,1:y,1:y,,1
523,2:n,2:n,,0.992
524,1:y,1:y,,0.943
525,2:n,1:y,+,0.832
526,1:y,1:y,,0.627
527,1:y,1:y,,0.978
528,1:y,1:y,,0.978
529,2:n,2:n,,0.932
530,1:y,1:y,,0.978
531,1:y,1:y,,0.978
532,2:n,2:n,,0.992
533,2:n,1:y,+,0.958
534,2:n,1:y,+,0.817
535,1:y,1:y,,0.929
536,2:n,2:n,,0.879
537,1:y,1:y,,0.913
538,2:n,2:n,,0.992
539,1:y,1:y,,0.897
540,1:y,1:y,,0.902
541,1:y,1:y,,0.961
542,1:y,1:y,,0.978
543,2:n,2:n,,0.992
544,1:y,1:y,,0.978
545,2:n,2:n,,0.992
546,2:n,1:y,+,0.967
547,2:n,2:n,,0.932
548,1:y,1:y,,0.971
549,1:y,2:n,+,0.806
550,1:y,1:y,,0.916
551,2:n,1:y,+,0.943
552,1:y,2:n,+,1
553,1:y,1:y,,0.902
554,2:n,2:n,,0.857
555,1:y,1:y,,1
556,1:y,1:y,,0.906
557,2:n,2:n,,0.932
558,2:n,2:n,,1
559,2:n,1:y,+,1
560,2:n,1:y,+,0.958
561,2:n,2:n,,0.982
562,1:y,1:y,,0.978
563,1:y,1:y,,0.978
564,1:y,1:y,,0.978
565,1:y,2:n,+,1
566,2:n,1:y,+,0.917
567,1:y,1:y,,0.921
568,2:n,1:y,+,0.8
569,2:n,2:n,,0.943
570,2:n,2:n,,1
571,2:n,1:y,+,0.832
572,1:y,1:y,,0.978
573,1:y,1:y,,0.978
574,1:y,1:y,,0.967
575,2:n,1:y,+,0.917
576,1:y,1:y,,0.978
577,1:y,1:y,,0.978
578,1:y,1:y,,0.978
579,2:n,2:n,,0.992
580,2:n,2:n,,0.992
581,1:y,1:y,,0.832
582,1:y,1:y,,0.97
583,2:n,2:n,,0.992
584,1:y,1:y,,0.978
585,1:y,1:y,,0.971
586,1:y,1:y,,0.978
587,1:y,1:y,,0.978
588,2:n,2:n,,0.951
589,1:y,1:y,,0.978
590,1:y,1:y,,0.973
591,1:y,1:y,,0.978
592,1:y,1:y,,0.978
593,2:n,2:n,,0.992
594,1:y,1:y,,0.977
595,1:y,1:y,,1
596,1:y,1:y,,0.971
597,2:n,2:n,,0.992
598,1:y,1:y,,0.95
599,1:y,1:y,,0.978
600,1:y,1:y,,0.978
601,1:y,1:y,,0.978
602,1:y,2:n,+,0.951
603,2:n,1:y,+,0.832
604,1:y,1:y,,0.978
605,1:y,1:y,,0.97
606,2:n,2:n,,0.915
607,1:y,1:y,,0.978
608,2:n,2:n,,0.951
609,2:n,1:y,+,1
610,2:n,2:n,,0.992
611,2:n,2:n,,0.943
612,2:n,2:n,,0.992
613,2:n,2:n,,0.992
614,1:y,1:y,,0.917
615,1:y,1:y,,1
616,2:n,2:n,,0.992
617,1:y,1:y,,0.978
618,1:y,1:y,,0.977
619,2:n,2:n,,0.992
620,1:y,1:y,,0.978
621,1:y,1:y,,0.978
622,2:n,1:y,+,1
623,1:y,1:y,,0.978
624,1:y,1:y,,0.978
625,2:n,2:n,,0.992
626,1:y,1:y,,0.978
627,2:n,1:y,+,0.974
628,1:y,1:y,,0.978
629,1:y,1:y,,0.978
630,1:y,1:y,,0.978
631,2:n,2:n,,0.932
632,2:n,2:n,,0.962
633,2:n,2:n,,0.992
634,1:y,1:y,,0.95
635,1:y,1:y,,0.961
636,1:y,2:n,+,1
637,2:n,2:n,,0.982
638,1:y,1:y,,0.978
639,2:n,2:n,,0.896
640,2:n,2:n,,0.992
641,2:n,2:n,,0.992
642,1:y,1:y,,0.851
643,1:y,1:y,,0.978
644,1:y,1:y,,0.978
645,1:y,1:y,,0.627
646,2:n,2:n,,0.895
647,2:n,2:n,,0.992
648,2:n,2:n,,0.992
649,1:y,1:y,,0.978
650,1:y,1:y,,1
651,2:n,2:n,,0.992
652,1:y,1:y,,0.978
653,1:y,1:y,,0.978
654,2:n,2:n,,0.992
655,1:y,1:y,,0.978
656,1:y,1:y,,0.978
657,2:n,2:n,,0.992
658,2:n,1:y,+,0.816
659,1:y,1:y,,0.991
660,1:y,1:y,,0.832
661,1:y,1:y,,0.978
662,2:n,2:n,,0.992
663,1:y,2:n,+,1
664,1:y,1:y,,0.851
665,2:n,1:y,+,1
666,2:n,2:n,,0.875
667,2:n,2:n,,1
668,2:n,2:n,,0.992
669,1:y,1:y,,0.978
670,2:n,2:n,,1
671,2:n,2:n,,0.932
672,1:y,1:y,,0.978
673,1:y,1:y,,0.974
674,2:n,2:n,,0.943
675,1:y,1:y,,1
676,1:y,1:y,,0.96
677,1:y,1:y,,0.758
678,2:n,2:n,,0.992
679,2:n,2:n,,0.992
680,1:y,1:y,,0.972
681,1:y,1:y,,0.97
682,1:y,1:y,,0.978
683,1:y,1:y,,0.978
684,1:y,1:y,,0.816
685,1:y,1:y,,0.978
686,2:n,2:n,,0.996
687,1:y,1:y,,0.916
688,1:y,1:y,,0.978
689,2:n,2:n,,0.992
690,2:n,2:n,,1
691,1:y,1:y,,0.978
692,1:y,1:y,,0.978
693,1:y,1:y,,1
694,2:n,2:n,,0.992
695,2:n,2:n,,0.992
696,2:n,2:n,,0.982
697,1:y,1:y,,0.978
698,2:n,2:n,,0.992
699,1:y,1:y,,0.906
700,1:y,1:y,,0.963
701,1:y,1:y,,0.977
702,1:y,1:y,,0.978
703,1:y,1:y,,0.95
704,1:y,1:y,,0.978
705,2:n,1:y,+,1
706,1:y,1:y,,1
707,1:y,1:y,,0.978
708,2:n,2:n,,0.943
709,2:n,2:n,,0.992
710,2:n,2:n,,1
711,1:y,1:y,,0.974
712,1:y,1:y,,0.929
713,2:n,1:y,+,0.929
714,2:n,2:n,,0.992
715,2:n,2:n,,0.943
716,2:n,2:n,,0.992
717,1:y,1:y,,0.799
718,1:y,1:y,,0.961
719,2:n,2:n,,0.992
720,2:n,1:y,+,0.851
721,2:n,2:n,,0.943
722,1:y,1:y,,0.832
723,2:n,2:n,,1
724,1:y,1:y,,0.875
725,1:y,2:n,+,0.992
726,1:y,1:y,,0.978
727,2:n,1:y,+,0.985
728,1:y,1:y,,0.978
729,2:n,2:n,,0.992
730,1:y,1:y,,0.832
731,2:n,2:n,,0.943
732,1:y,1:y,,0.978
733,2:n,2:n,,0.992
734,2:n,2:n,,0.943
735,2:n,2:n,,0.992
736,2:n,2:n,,0.992
737,2:n,2:n,,0.896
738,1:y,1:y,,1
739,2:n,2:n,,1
740,1:y,1:y,,0.977
741,1:y,1:y,,0.978
742,2:n,2:n,,0.992
743,2:n,2:n,,1
744,1:y,1:y,,0.977
745,1:y,2:n,+,0.992
746,1:y,1:y,,0.851
747,1:y,1:y,,0.916
748,1:y,1:y,,1
749,1:y,1:y,,0.978
750,1:y,1:y,,0.978
751,1:y,1:y,,0.978
752,1:y,1:y,,0.978
753,2:n,2:n,,0.992
754,2:n,2:n,,0.932
755,2:n,2:n,,1
756,2:n,1:y,+,1
757,2:n,2:n,,0.951
758,1:y,1:y,,0.875
759,1:y,1:y,,0.614
760,1:y,1:y,,0.832
761,1:y,1:y,,0.977
762,1:y,1:y,,0.978
763,2:n,2:n,,0.992
764,1:y,1:y,,0.985
765,2:n,2:n,,0.992
766,1:y,1:y,,0.921
767,2:n,2:n,,0.992
768,2:n,1:y,+,0.9
769,1:y,1:y,,1
770,2:n,2:n,,1
771,1:y,1:y,,0.899
772,2:n,1:y,+,0.816
773,1:y,1:y,,1
774,1:y,1:y,,0.978
775,2:n,2:n,,0.992
776,2:n,2:n,,0.943
777,1:y,1:y,,0.978
778,1:y,1:y,,0.978
779,2:n,2:n,,0.992
780,1:y,1:y,,0.799
781,2:n,2:n,,0.992
782,2:n,2:n,,0.895
783,2:n,2:n,,0.992
784,2:n,2:n,,0.806
785,2:n,1:y,+,1
786,2:n,2:n,,0.996
787,2:n,2:n,,0.943
788,1:y,1:y,,0.978
789,1:y,1:y,,1
790,2:n,2:n,,0.992
791,2:n,1:y,+,0.985
792,2:n,1:y,+,0.832
793,2:n,2:n,,0.992
794,2:n,2:n,,0.953
795,1:y,1:y,,0.978
796,2:n,2:n,,0.895
797,2:n,2:n,,0.992
798,1:y,2:n,+,1
799,2:n,2:n,,0.932
800,1:y,1:y,,0.832
801,1:y,1:y,,0.978
802,1:y,1:y,,0.973
803,1:y,1:y,,0.985
804,2:n,1:y,+,0.958
805,1:y,1:y,,0.928
806,2:n,2:n,,0.992
807,2:n,2:n,,0.982
808,1:y,1:y,,0.958
809,1:y,1:y,,0.816
810,2:n,1:y,+,0.816
811,2:n,2:n,,0.943
812,1:y,1:y,,0.967
813,2:n,2:n,,0.992
814,2:n,2:n,,0.992
815,1:y,1:y,,0.961
816,1:y,1:y,,0.621
817,2:n,2:n,,0.943
818,1:y,1:y,,0.978
819,2:n,2:n,,0.992
820,1:y,1:y,,1
821,1:y,1:y,,0.978
822,2:n,2:n,,0.982
823,2:n,1:y,+,0.978
824,1:y,1:y,,0.978
825,1:y,1:y,,0.961
826,1:y,1:y,,0.902
827,1:y,2:n,+,0.875
828,2:n,1:y,+,0.627
829,2:n,2:n,,0.992
830,2:n,1:y,+,1
831,1:y,2:n,+,0.667
832,2:n,1:y,+,1
833,1:y,1:y,,0.9
834,2:n,1:y,+,0.963
835,2:n,2:n,,0.992
836,2:n,1:y,+,0.943
837,1:y,2:n,+,1
838,2:n,2:n,,0.943
839,1:y,1:y,,1
840,2:n,2:n,,0.992
841,1:y,1:y,,1
842,2:n,2:n,,1
843,1:y,1:y,,0.826
844,1:y,1:y,,0.978
845,1:y,1:y,,0.978
846,1:y,1:y,,0.902
847,1:y,1:y,,0.978
848,2:n,2:n,,0.992
849,1:y,1:y,,0.978
850,2:n,2:n,,1
851,1:y,1:y,,0.832
852,2:n,1:y,+,0.978
853,1:y,1:y,,0.851
854,2:n,2:n,,0.992
855,2:n,1:y,+,1
856,1:y,2:n,+,0.992
857,1:y,1:y,,1
858,1:y,1:y,,0.978
859,1:y,1:y,,1
860,1:y,1:y,,0.97
861,2:n,1:y,+,1
862,2:n,1:y,+,0.9
863,2:n,2:n,,0.943
864,1:y,1:y,,0.978
865,2:n,2:n,,0.932
866,1:y,1:y,,0.928
867,1:y,1:y,,1
868,2:n,1:y,+,1
869,2:n,2:n,,0.992
870,2:n,2:n,,0.943
871,1:y,1:y,,0.899
872,1:y,1:y,,0.875
873,2:n,2:n,,1
874,1:y,1:y,,0.978
875,1:y,1:y,,0.51
876,1:y,2:n,+,0.915
877,2:n,2:n,,0.992
878,1:y,1:y,,1
879,1:y,1:y,,0.978
880,2:n,2:n,,0.982
881,1:y,1:y,,0.978
882,1:y,1:y,,1
883,1:y,1:y,,1
884,2:n,2:n,,0.943
885,1:y,1:y,,0.978
886,2:n,2:n,,0.992
887,1:y,1:y,,0.978
888,1:y,1:y,,0.928
889,2:n,2:n,,0.992
890,2:n,1:y,+,0.902
891,2:n,2:n,,1
892,2:n,1:y,+,0.963
893,1:y,1:y,,0.978
894,1:y,1:y,,0.923
895,2:n,1:y,+,0.9
896,1:y,1:y,,0.977
897,2:n,2:n,,0.992
898,2:n,1:y,+,1
899,2:n,2:n,,0.896
900,1:y,2:n,+,0.962
901,1:y,1:y,,0.977
902,2:n,2:n,,0.915
903,2:n,2:n,,0.932
904,2:n,2:n,,0.992
905,2:n,2:n,,0.982
906,1:y,1:y,,0.971
907,2:n,2:n,,0.992
908,2:n,2:n,,0.992
909,1:y,1:y,,1
910,1:y,1:y,,0.929
911,1:y,1:y,,0.906
912,2:n,2:n,,0.992
913,2:n,1:y,+,1
914,1:y,1:y,,1
915,2:n,2:n,,0.992
916,2:n,2:n,,0.895
917,2:n,1:y,+,0.9
918,1:y,1:y,,0.95
919,1:y,1:y,,0.75
920,1:y,1:y,,0.978
921,1:y,2:n,+,1
922,1:y,1:y,,0.627
923,2:n,2:n,,0.982
924,2:n,1:y,+,1
925,2:n,2:n,,1
926,2:n,1:y,+,1
927,2:n,2:n,,0.992
928,2:n,1:y,+,0.513
929,1:y,1:y,,0.513
930,2:n,2:n,,0.982
931,1:y,1:y,,0.978
932,2:n,2:n,,0.952
933,1:y,1:y,,1
934,2:n,2:n,,0.992
935,1:y,1:y,,0.978
936,2:n,2:n,,0.943
937,1:y,1:y,,1
938,2:n,1:y,+,1
939,2:n,2:n,,0.992
940,2:n,1:y,+,0.958
941,1:y,1:y,,0.978
