
inst#,actual,predicted,error,prediction
116,2:n,1:y,+,0.971
117,1:y,1:y,,0.514
118,2:n,2:n,,0.857
119,2:n,2:n,,0.946
120,2:n,2:n,,0.657
121,2:n,2:n,,0.743
122,2:n,1:y,+,0.686
123,2:n,2:n,,1
124,1:y,1:y,,0.971
125,2:n,2:n,,0.857
126,2:n,1:y,+,0.829
127,2:n,2:n,,1
128,2:n,2:n,,1
129,2:n,2:n,,1
130,2:n,2:n,,1
131,1:y,1:y,,0.971
132,1:y,1:y,,1
133,1:y,1:y,,0.714
134,1:y,1:y,,0.971
135,2:n,1:y,+,0.6
136,1:y,1:y,,0.8
137,2:n,2:n,,0.943
138,2:n,2:n,,1
139,1:y,1:y,,0.857
140,1:y,1:y,,0.8
141,2:n,2:n,,1
142,1:y,1:y,,0.971
143,2:n,2:n,,0.829
144,1:y,1:y,,0.714
145,1:y,1:y,,0.714
146,2:n,2:n,,0.8
147,1:y,1:y,,0.971
148,1:y,1:y,,0.971
149,2:n,2:n,,1
150,1:y,1:y,,0.771
151,2:n,2:n,,0.829
152,2:n,1:y,+,0.829
153,2:n,2:n,,0.543
154,2:n,2:n,,0.943
155,2:n,1:y,+,0.514
156,1:y,1:y,,0.886
157,1:y,2:n,+,1
158,1:y,1:y,,0.743
159,1:y,1:y,,0.943
160,1:y,1:y,,0.571
161,2:n,2:n,,0.886
162,1:y,1:y,,1
163,2:n,2:n,,1
164,1:y,1:y,,0.743
165,1:y,1:y,,0.971
166,1:y,1:y,,0.857
167,2:n,1:y,+,0.8
168,1:y,1:y,,0.914
169,1:y,1:y,,0.971
170,2:n,2:n,,0.829
171,1:y,1:y,,0.657
172,2:n,1:y,+,0.8
173,2:n,1:y,+,0.657
174,1:y,1:y,,1
175,1:y,2:n,+,0.571
176,1:y,1:y,,0.971
177,2:n,2:n,,1
178,1:y,1:y,,0.914
179,2:n,2:n,,0.8
180,2:n,1:y,+,0.857
181,1:y,1:y,,0.971
182,1:y,1:y,,1
183,1:y,1:y,,1
184,2:n,2:n,,0.857
185,1:y,1:y,,0.971
186,1:y,1:y,,0.6
187,2:n,2:n,,0.571
188,1:y,1:y,,1
189,2:n,2:n,,1
190,1:y,1:y,,1
191,2:n,2:n,,1
192,2:n,2:n,,0.743
193,1:y,1:y,,0.857
194,2:n,2:n,,0.714
195,1:y,2:n,+,0.514
196,1:y,1:y,,0.829
197,1:y,1:y,,0.971
198,2:n,2:n,,0.571
199,2:n,2:n,,0.571
200,1:y,1:y,,0.771
201,2:n,2:n,,0.829
202,2:n,2:n,,1
203,2:n,1:y,+,0.514
204,1:y,1:y,,0.886
205,2:n,2:n,,0.943
206,1:y,1:y,,0.857
207,1:y,1:y,,1
208,1:y,2:n,+,0.829
209,2:n,1:y,+,0.571
210,1:y,1:y,,0.714
211,1:y,1:y,,0.971
212,2:n,2:n,,0.886
213,1:y,1:y,,0.629
214,1:y,1:y,,0.971
215,2:n,1:y,+,0.686
216,1:y,1:y,,0.971
217,1:y,2:n,+,0.714
218,1:y,1:y,,0.657
219,2:n,2:n,,0.771
220,2:n,2:n,,0.8
221,2:n,2:n,,1
222,1:y,1:y,,0.6
223,2:n,2:n,,1
224,2:n,1:y,+,0.686
225,1:y,1:y,,0.886
226,1:y,1:y,,0.6
227,1:y,1:y,,0.914
228,1:y,1:y,,0.571
229,1:y,1:y,,1
230,1:y,1:y,,1
231,2:n,2:n,,0.857
232,1:y,2:n,+,0.943
233,1:y,1:y,,0.714
234,1:y,1:y,,0.829
235,2:n,2:n,,1
236,1:y,1:y,,0.971
237,2:n,2:n,,1
238,1:y,1:y,,1
239,1:y,1:y,,0.743
240,1:y,1:y,,1
241,1:y,1:y,,0.743
242,1:y,1:y,,0.971
243,2:n,2:n,,1
244,2:n,2:n,,1
245,1:y,1:y,,0.971
246,2:n,1:y,+,1
247,1:y,1:y,,0.857
248,2:n,2:n,,0.829
249,1:y,1:y,,0.543
250,1:y,2:n,+,1
251,1:y,1:y,,0.743
252,1:y,1:y,,0.8
253,1:y,1:y,,0.686
254,1:y,2:n,+,0.743
255,1:y,1:y,,0.943
256,1:y,1:y,,0.971
257,1:y,1:y,,1
258,1:y,2:n,+,1
259,1:y,1:y,,0.971
260,1:y,1:y,,0.886
261,1:y,1:y,,0.914
262,1:y,1:y,,1
263,1:y,1:y,,0.829
264,1:y,1:y,,0.714
265,1:y,1:y,,1
266,1:y,1:y,,1
267,1:y,2:n,+,0.857
268,1:y,1:y,,0.571
269,2:n,1:y,+,0.743
270,1:y,1:y,,0.686
271,1:y,1:y,,0.771
272,1:y,1:y,,0.8
273,2:n,1:y,+,0.8
274,1:y,1:y,,1
275,2:n,1:y,+,0.543
276,1:y,1:y,,0.971
277,1:y,1:y,,1
278,1:y,1:y,,0.857
279,1:y,1:y,,0.971
280,1:y,1:y,,0.8
281,2:n,2:n,,0.8
282,1:y,1:y,,1
283,1:y,1:y,,0.6
284,2:n,1:y,+,0.571
285,1:y,1:y,,0.771
286,2:n,2:n,,0.971
287,1:y,1:y,,1
288,1:y,1:y,,1
289,2:n,2:n,,1
290,2:n,1:y,+,0.629
291,2:n,2:n,,1
292,2:n,2:n,,0.571
293,2:n,1:y,+,0.629
294,1:y,1:y,,0.771
295,1:y,1:y,,0.8
296,2:n,1:y,+,0.6
297,1:y,1:y,,0.8
298,1:y,1:y,,0.857
299,2:n,2:n,,0.943
300,1:y,1:y,,0.657
301,2:n,2:n,,1
302,2:n,2:n,,0.857
303,1:y,1:y,,0.714
304,2:n,2:n,,1
305,1:y,1:y,,1
306,1:y,1:y,,0.971
307,1:y,2:n,+,0.743
308,2:n,2:n,,0.743
309,1:y,1:y,,1
310,1:y,1:y,,0.571
311,2:n,2:n,,0.743
312,1:y,1:y,,1
313,2:n,2:n,,0.971
314,2:n,1:y,+,0.571
315,1:y,1:y,,0.771
316,2:n,2:n,,0.914
317,2:n,2:n,,1
318,1:y,1:y,,1
319,1:y,2:n,+,0.657
320,2:n,2:n,,0.771
321,2:n,2:n,,0.886
322,2:n,2:n,,1
323,1:y,1:y,,0.971
324,1:y,1:y,,0.743
325,1:y,1:y,,0.971
326,1:y,2:n,+,0.657
327,1:y,1:y,,1
328,2:n,2:n,,1
329,1:y,1:y,,0.971
330,1:y,1:y,,0.971
331,1:y,1:y,,0.914
332,1:y,1:y,,1
333,1:y,2:n,+,0.543
334,1:y,1:y,,0.771
335,1:y,1:y,,0.8
336,1:y,1:y,,1
337,1:y,1:y,,0.514
338,2:n,1:y,+,0.8
339,1:y,1:y,,0.857
340,2:n,1:y,+,0.714
341,1:y,1:y,,0.971
342,1:y,1:y,,0.543
343,2:n,2:n,,1
344,1:y,1:y,,1
345,2:n,2:n,,0.771
346,1:y,2:n,+,0.857
347,2:n,2:n,,1
348,1:y,1:y,,0.829
349,2:n,2:n,,0.714
350,2:n,1:y,+,0.571
351,1:y,1:y,,0.743
352,1:y,1:y,,0.943
353,1:y,1:y,,0.743
354,2:n,2:n,,1
355,2:n,2:n,,0.714
356,2:n,1:y,+,0.8
357,1:y,1:y,,0.714
358,1:y,2:n,+,0.571
359,2:n,2:n,,1
360,2:n,2:n,,1
361,1:y,1:y,,0.771
362,2:n,2:n,,0.943
363,1:y,1:y,,1
364,1:y,1:y,,1
365,1:y,1:y,,1
366,1:y,2:n,+,0.657
367,2:n,2:n,,1
368,1:y,1:y,,1
369,1:y,1:y,,0.971
370,2:n,2:n,,1
371,1:y,1:y,,0.971
372,1:y,1:y,,1
373,1:y,1:y,,0.971
374,1:y,1:y,,0.971
375,1:y,2:n,+,0.829
376,2:n,2:n,,0.771
377,1:y,1:y,,0.771
378,1:y,2:n,+,0.686
379,1:y,2:n,+,0.543
380,1:y,2:n,+,0.714
381,1:y,1:y,,0.657
382,2:n,2:n,,1
383,1:y,2:n,+,0.771
384,2:n,2:n,,1
385,2:n,2:n,,0.943
386,1:y,1:y,,0.686
387,2:n,2:n,,0.829
388,2:n,2:n,,0.943
389,2:n,2:n,,1
390,2:n,1:y,+,0.686
391,1:y,1:y,,0.886
392,1:y,1:y,,0.686
393,1:y,2:n,+,0.743
394,1:y,1:y,,0.771
395,2:n,2:n,,1
396,1:y,1:y,,0.857
397,2:n,1:y,+,0.743
398,2:n,2:n,,1
399,1:y,1:y,,0.8
400,2:n,2:n,,0.571
401,1:y,1:y,,0.657
402,2:n,2:n,,0.771
403,2:n,2:n,,0.886
404,2:n,2:n,,0.971
405,1:y,1:y,,0.6
406,1:y,1:y,,0.971
407,2:n,2:n,,1
408,1:y,1:y,,0.657
409,1:y,1:y,,0.6
410,1:y,1:y,,1
411,1:y,1:y,,0.971
412,1:y,1:y,,0.543
413,1:y,1:y,,0.571
414,1:y,1:y,,0.743
415,2:n,2:n,,1
416,2:n,2:n,,1
417,1:y,1:y,,1
418,2:n,2:n,,1
419,2:n,2:n,,0.857
420,1:y,1:y,,1
421,1:y,1:y,,0.771
422,1:y,1:y,,0.886
423,2:n,1:y,+,0.771
424,1:y,1:y,,0.771
425,1:y,1:y,,0.971
426,1:y,1:y,,0.571
427,2:n,2:n,,1
428,1:y,1:y,,0.8
429,2:n,2:n,,1
430,1:y,1:y,,0.714
431,1:y,1:y,,0.686
432,1:y,1:y,,1
433,2:n,2:n,,1
434,2:n,2:n,,0.771
435,1:y,2:n,+,0.857
436,2:n,2:n,,1
437,2:n,2:n,,1
438,2:n,2:n,,0.886
439,1:y,1:y,,0.657
440,1:y,1:y,,0.629
441,1:y,1:y,,0.629
442,1:y,1:y,,0.829
443,1:y,1:y,,1
444,2:n,2:n,,1
445,2:n,2:n,,0.657
446,1:y,2:n,+,0.714
447,2:n,2:n,,0.943
448,2:n,2:n,,1
449,1:y,1:y,,0.714
450,1:y,1:y,,0.629
451,1:y,2:n,+,0.771
452,2:n,2:n,,0.771
453,2:n,2:n,,0.686
454,1:y,1:y,,0.771
455,1:y,1:y,,0.571
456,1:y,1:y,,0.771
457,2:n,2:n,,1
458,1:y,2:n,+,0.629
459,1:y,1:y,,0.914
460,2:n,2:n,,1
461,2:n,1:y,+,0.771
462,2:n,2:n,,0.914
463,2:n,2:n,,0.886
464,2:n,2:n,,1
465,2:n,2:n,,1
466,1:y,1:y,,0.543
467,1:y,1:y,,0.971
468,2:n,2:n,,0.743
469,2:n,2:n,,1
470,2:n,2:n,,1
471,1:y,1:y,,0.771
472,2:n,2:n,,1
473,2:n,2:n,,1
474,2:n,2:n,,1
475,1:y,1:y,,0.571
476,2:n,2:n,,1
477,1:y,1:y,,0.971
478,2:n,2:n,,1
479,1:y,1:y,,0.714
480,2:n,2:n,,0.771
481,1:y,1:y,,1
482,2:n,1:y,+,0.714
483,1:y,1:y,,0.743
484,1:y,1:y,,0.771
485,2:n,2:n,,0.857
486,1:y,1:y,,0.8
487,1:y,1:y,,0.971
488,1:y,2:n,+,0.514
489,1:y,1:y,,0.8
490,2:n,1:y,+,1
491,2:n,2:n,,1
492,2:n,2:n,,1
493,2:n,1:y,+,0.571
494,2:n,2:n,,0.943
495,1:y,1:y,,0.971
496,2:n,2:n,,0.829
497,1:y,1:y,,0.971
498,2:n,2:n,,1
499,2:n,1:y,+,0.714
500,1:y,1:y,,0.743
501,1:y,1:y,,0.771
502,2:n,2:n,,0.971
503,2:n,2:n,,1
504,2:n,1:y,+,0.714
505,2:n,2:n,,1
506,2:n,2:n,,1
507,1:y,1:y,,1
508,1:y,2:n,+,0.743
509,1:y,1:y,,0.971
510,2:n,2:n,,1
511,1:y,1:y,,0.743
512,2:n,1:y,+,0.543
513,2:n,1:y,+,0.771
514,2:n,2:n,,1
515,1:y,1:y,,0.943
516,1:y,1:y,,0.686
517,2:n,2:n,,1
518,1:y,1:y,,1
519,1:y,1:y,,0.514
520,1:y,1:y,,0.8
521,1:y,1:y,,0.8
522,1:y,1:y,,0.571
523,2:n,2:n,,1
524,1:y,1:y,,0.8
525,2:n,1:y,+,0.829
526,1:y,1:y,,0.6
527,1:y,1:y,,1
528,1:y,1:y,,0.971
529,2:n,2:n,,0.857
530,1:y,1:y,,0.971
531,1:y,1:y,,1
532,2:n,2:n,,1
533,2:n,2:n,,0.8
534,2:n,1:y,+,0.8
535,1:y,1:y,,0.657
536,2:n,2:n,,0.629
537,1:y,1:y,,0.743
538,2:n,2:n,,1
539,1:y,1:y,,0.743
540,1:y,1:y,,0.771
541,1:y,1:y,,0.686
542,1:y,1:y,,1
543,2:n,2:n,,1
544,1:y,1:y,,1
545,2:n,2:n,,1
546,2:n,2:n,,0.857
547,2:n,2:n,,0.886
548,1:y,1:y,,0.8
549,1:y,1:y,,0.686
550,1:y,1:y,,0.6
551,2:n,2:n,,0.829
552,1:y,1:y,,0.629
553,1:y,1:y,,0.8
554,2:n,2:n,,0.571
555,1:y,2:n,+,0.829
556,1:y,1:y,,0.8
557,2:n,2:n,,0.8
558,2:n,1:y,+,0.514
559,2:n,2:n,,0.571
560,2:n,2:n,,0.743
561,2:n,2:n,,0.857
562,1:y,1:y,,0.943
563,1:y,1:y,,0.8
564,1:y,1:y,,0.971
565,1:y,1:y,,0.657
566,2:n,1:y,+,0.714
567,1:y,1:y,,0.743
568,2:n,1:y,+,0.914
569,2:n,2:n,,1
570,2:n,1:y,+,0.714
571,2:n,1:y,+,0.514
572,1:y,1:y,,1
573,1:y,1:y,,0.914
574,1:y,1:y,,0.657
575,2:n,1:y,+,0.771
576,1:y,1:y,,1
577,1:y,1:y,,1
578,1:y,1:y,,0.971
579,2:n,2:n,,0.886
580,2:n,2:n,,1
581,1:y,2:n,+,0.657
582,1:y,1:y,,0.657
583,2:n,2:n,,1
584,1:y,1:y,,0.971
585,1:y,1:y,,0.857
586,1:y,1:y,,1
587,1:y,1:y,,1
588,2:n,2:n,,0.971
589,1:y,1:y,,1
590,1:y,1:y,,0.886
591,1:y,1:y,,0.943
592,1:y,1:y,,0.8
593,2:n,2:n,,1
594,1:y,1:y,,0.686
595,1:y,1:y,,0.6
596,1:y,1:y,,0.629
597,2:n,2:n,,1
598,1:y,2:n,+,0.743
599,1:y,1:y,,1
600,1:y,1:y,,1
601,1:y,1:y,,0.8
602,1:y,1:y,,0.771
603,2:n,1:y,+,0.686
604,1:y,1:y,,1
605,1:y,1:y,,0.8
606,2:n,2:n,,0.886
607,1:y,1:y,,0.971
608,2:n,1:y,+,0.771
609,2:n,2:n,,0.8
610,2:n,2:n,,1
611,2:n,2:n,,1
612,2:n,2:n,,1
613,2:n,2:n,,1
614,1:y,1:y,,0.743
615,1:y,1:y,,0.571
616,2:n,2:n,,1
617,1:y,1:y,,0.8
618,1:y,1:y,,0.743
619,2:n,2:n,,1
620,1:y,1:y,,1
621,1:y,1:y,,0.971
622,2:n,2:n,,0.829
623,1:y,1:y,,0.971
624,1:y,1:y,,0.914
625,2:n,2:n,,1
626,1:y,1:y,,1
627,2:n,1:y,+,0.829
628,1:y,1:y,,1
629,1:y,1:y,,0.971
630,1:y,1:y,,0.943
631,2:n,2:n,,0.829
632,2:n,2:n,,0.514
633,2:n,2:n,,1
634,1:y,1:y,,0.629
635,1:y,1:y,,0.8
636,1:y,1:y,,0.714
637,2:n,2:n,,0.943
638,1:y,1:y,,0.914
639,2:n,1:y,+,0.6
640,2:n,2:n,,1
641,2:n,2:n,,0.857
642,1:y,1:y,,0.743
643,1:y,1:y,,0.914
644,1:y,1:y,,1
645,1:y,1:y,,0.743
646,2:n,2:n,,0.914
647,2:n,2:n,,1
648,2:n,2:n,,1
649,1:y,1:y,,1
650,1:y,1:y,,0.571
651,2:n,2:n,,1
652,1:y,1:y,,1
653,1:y,1:y,,0.971
654,2:n,2:n,,1
655,1:y,1:y,,0.8
656,1:y,1:y,,0.971
657,2:n,2:n,,1
658,2:n,2:n,,0.686
659,1:y,2:n,+,0.543
660,1:y,2:n,+,0.543
661,1:y,1:y,,0.971
662,2:n,2:n,,1
663,1:y,1:y,,0.829
664,1:y,1:y,,0.771
665,2:n,2:n,,0.714
666,2:n,2:n,,0.857
667,2:n,2:n,,0.857
668,2:n,2:n,,0.971
669,1:y,1:y,,1
670,2:n,2:n,,0.857
671,2:n,2:n,,0.886
672,1:y,1:y,,1
673,1:y,1:y,,0.657
674,2:n,2:n,,0.971
675,1:y,1:y,,0.686
676,1:y,1:y,,0.686
677,1:y,1:y,,0.657
678,2:n,2:n,,1
679,2:n,2:n,,1
680,1:y,1:y,,0.971
681,1:y,1:y,,0.6
682,1:y,1:y,,1
683,1:y,1:y,,1
684,1:y,1:y,,0.743
685,1:y,1:y,,1
686,2:n,2:n,,0.771
687,1:y,1:y,,0.686
688,1:y,1:y,,0.8
689,2:n,2:n,,1
690,2:n,2:n,,0.943
691,1:y,1:y,,0.771
692,1:y,1:y,,1
693,1:y,1:y,,0.914
694,2:n,2:n,,1
695,2:n,2:n,,1
696,2:n,2:n,,0.886
697,1:y,1:y,,1
698,2:n,2:n,,1
699,1:y,1:y,,0.657
700,1:y,2:n,+,0.6
701,1:y,1:y,,0.886
702,1:y,1:y,,0.971
703,1:y,1:y,,0.743
704,1:y,1:y,,0.971
705,2:n,2:n,,0.886
706,1:y,2:n,+,0.857
707,1:y,1:y,,0.971
708,2:n,2:n,,1
709,2:n,2:n,,1
710,2:n,1:y,+,0.714
711,1:y,1:y,,0.6
712,1:y,1:y,,0.686
713,2:n,1:y,+,0.771
714,2:n,2:n,,1
715,2:n,1:y,+,0.543
716,2:n,2:n,,1
717,1:y,1:y,,0.657
718,1:y,1:y,,0.829
719,2:n,2:n,,0.829
720,2:n,1:y,+,0.8
721,2:n,2:n,,1
722,1:y,2:n,+,0.514
723,2:n,2:n,,0.8
724,1:y,1:y,,0.571
725,1:y,2:n,+,1
726,1:y,1:y,,1
727,2:n,2:n,,0.514
728,1:y,1:y,,1
729,2:n,2:n,,1
730,1:y,1:y,,0.886
731,2:n,2:n,,0.943
732,1:y,1:y,,0.971
733,2:n,2:n,,1
734,2:n,2:n,,1
735,2:n,2:n,,1
736,2:n,2:n,,1
737,2:n,1:y,+,0.657
738,1:y,1:y,,0.657
739,2:n,2:n,,0.829
740,1:y,2:n,+,0.6
741,1:y,1:y,,1
742,2:n,2:n,,1
743,2:n,2:n,,0.686
744,1:y,1:y,,0.857
745,1:y,2:n,+,1
746,1:y,1:y,,0.8
747,1:y,1:y,,0.8
748,1:y,1:y,,0.686
749,1:y,1:y,,0.829
750,1:y,1:y,,1
751,1:y,1:y,,0.829
752,1:y,1:y,,0.971
753,2:n,2:n,,1
754,2:n,2:n,,0.914
755,2:n,2:n,,0.971
756,2:n,1:y,+,0.771
757,2:n,2:n,,0.686
758,1:y,1:y,,0.829
759,1:y,1:y,,0.543
760,1:y,1:y,,0.629
761,1:y,1:y,,0.771
762,1:y,1:y,,0.971
763,2:n,2:n,,1
764,1:y,1:y,,0.8
765,2:n,2:n,,0.971
766,1:y,1:y,,0.829
767,2:n,2:n,,1
768,2:n,1:y,+,0.8
769,1:y,2:n,+,0.6
770,2:n,2:n,,0.771
771,1:y,1:y,,0.743
772,2:n,2:n,,0.657
773,1:y,2:n,+,0.543
774,1:y,1:y,,1
775,2:n,2:n,,1
776,2:n,2:n,,1
777,1:y,1:y,,0.971
778,1:y,1:y,,1
779,2:n,2:n,,1
780,1:y,1:y,,0.714
781,2:n,2:n,,1
782,2:n,2:n,,0.857
783,2:n,2:n,,1
784,2:n,1:y,+,0.6
785,2:n,2:n,,0.743
786,2:n,2:n,,0.771
787,2:n,2:n,,1
788,1:y,1:y,,0.971
789,1:y,1:y,,0.543
790,2:n,2:n,,1
791,2:n,1:y,+,0.543
792,2:n,2:n,,0.686
793,2:n,2:n,,1
794,2:n,1:y,+,0.657
795,1:y,1:y,,0.8
796,2:n,1:y,+,0.6
797,2:n,2:n,,1
798,1:y,1:y,,0.657
799,2:n,2:n,,0.857
800,1:y,2:n,+,0.514
801,1:y,1:y,,0.971
802,1:y,1:y,,0.771
803,1:y,1:y,,0.8
804,2:n,1:y,+,0.771
805,1:y,1:y,,0.771
806,2:n,2:n,,1
807,2:n,2:n,,0.943
808,1:y,1:y,,0.629
809,1:y,1:y,,0.943
810,2:n,1:y,+,0.514
811,2:n,2:n,,1
812,1:y,2:n,+,0.943
813,2:n,2:n,,1
814,2:n,2:n,,1
815,1:y,1:y,,0.8
816,1:y,1:y,,0.886
817,2:n,2:n,,1
818,1:y,1:y,,0.8
819,2:n,2:n,,0.971
820,1:y,1:y,,0.657
821,1:y,1:y,,1
822,2:n,2:n,,0.886
823,2:n,1:y,+,1
824,1:y,1:y,,0.8
825,1:y,1:y,,0.857
826,1:y,1:y,,0.629
827,1:y,2:n,+,0.829
828,2:n,1:y,+,0.657
829,2:n,2:n,,1
830,2:n,1:y,+,0.6
831,1:y,1:y,,0.8
832,2:n,1:y,+,0.714
833,1:y,1:y,,0.571
834,2:n,2:n,,0.657
835,2:n,2:n,,1
836,2:n,2:n,,0.714
837,1:y,1:y,,0.6
838,2:n,2:n,,1
839,1:y,1:y,,0.714
840,2:n,2:n,,1
841,1:y,1:y,,0.771
842,2:n,1:y,+,0.8
843,1:y,2:n,+,0.629
844,1:y,1:y,,0.971
845,1:y,1:y,,0.971
846,1:y,2:n,+,0.914
847,1:y,1:y,,0.971
848,2:n,2:n,,1
849,1:y,1:y,,0.971
850,2:n,2:n,,0.914
851,1:y,2:n,+,0.543
852,2:n,1:y,+,1
853,1:y,1:y,,0.686
854,2:n,2:n,,0.971
855,2:n,2:n,,0.857
856,1:y,2:n,+,0.8
857,1:y,1:y,,0.8
858,1:y,1:y,,1
859,1:y,1:y,,0.686
860,1:y,1:y,,0.629
861,2:n,1:y,+,0.771
862,2:n,1:y,+,0.8
863,2:n,2:n,,1
864,1:y,1:y,,0.971
865,2:n,2:n,,0.914
866,1:y,1:y,,0.657
867,1:y,1:y,,0.6
868,2:n,2:n,,0.543
869,2:n,2:n,,1
870,2:n,2:n,,1
871,1:y,1:y,,0.743
872,1:y,2:n,+,0.714
873,2:n,2:n,,0.829
874,1:y,1:y,,1
875,1:y,1:y,,0.543
876,1:y,2:n,+,0.857
877,2:n,2:n,,0.829
878,1:y,1:y,,0.714
879,1:y,2:n,+,0.514
880,2:n,2:n,,0.886
881,1:y,1:y,,0.971
882,1:y,1:y,,0.743
883,1:y,2:n,+,0.657
884,2:n,2:n,,1
885,1:y,1:y,,0.971
886,2:n,2:n,,1
887,1:y,1:y,,1
888,1:y,1:y,,0.829
889,2:n,2:n,,0.886
890,2:n,1:y,+,0.657
891,2:n,2:n,,0.657
892,2:n,1:y,+,0.514
893,1:y,1:y,,0.971
894,1:y,1:y,,0.829
895,2:n,1:y,+,0.8
896,1:y,1:y,,0.8
897,2:n,2:n,,1
898,2:n,1:y,+,0.543
899,2:n,2:n,,0.829
900,1:y,2:n,+,0.543
901,1:y,1:y,,0.914
902,2:n,2:n,,0.857
903,2:n,1:y,+,0.8
904,2:n,1:y,+,0.543
905,2:n,2:n,,0.886
906,1:y,1:y,,0.686
907,2:n,2:n,,0.743
908,2:n,2:n,,0.914
909,1:y,1:y,,0.914
910,1:y,2:n,+,0.829
911,1:y,1:y,,0.714
912,2:n,2:n,,1
913,2:n,2:n,,0.714
914,1:y,2:n,+,0.771
915,2:n,2:n,,1
916,2:n,2:n,,0.914
917,2:n,1:y,+,0.8
918,1:y,1:y,,0.943
919,1:y,2:n,+,0.771
920,1:y,1:y,,0.943
921,1:y,1:y,,0.714
922,1:y,1:y,,0.629
923,2:n,2:n,,0.857
924,2:n,2:n,,0.6
925,2:n,1:y,+,0.829
926,2:n,1:y,+,0.6
927,2:n,2:n,,1
928,2:n,2:n,,0.914
929,1:y,1:y,,0.629
930,2:n,2:n,,0.886
931,1:y,1:y,,0.886
932,2:n,2:n,,0.771
933,1:y,1:y,,0.829
934,2:n,2:n,,1
935,1:y,1:y,,1
936,2:n,2:n,,1
937,1:y,1:y,,0.743
938,2:n,2:n,,0.914
939,2:n,2:n,,1
940,2:n,2:n,,0.771
941,1:y,1:y,,0.943
942,1:y,1:y,,0.971
943,1:y,1:y,,0.8
944,2:n,2:n,,1
945,1:y,1:y,,0.714
946,2:n,1:y,+,0.8
947,2:n,2:n,,1
948,1:y,1:y,,0.8
949,2:n,1:y,+,0.543
950,2:n,1:y,+,0.6
951,1:y,2:n,+,0.714
952,2:n,2:n,,1
953,2:n,2:n,,1
954,2:n,2:n,,1
955,2:n,2:n,,1
