
inst#,actual,predicted,error,prediction
217,1:y,2:n,+,0.732
218,1:y,1:y,,0.634
219,2:n,2:n,,0.78
220,2:n,2:n,,0.805
221,2:n,2:n,,1
222,1:y,1:y,,0.634
223,2:n,2:n,,1
224,2:n,1:y,+,0.585
225,1:y,1:y,,0.805
226,1:y,1:y,,0.61
227,1:y,1:y,,0.902
228,1:y,1:y,,0.61
229,1:y,1:y,,1
230,1:y,1:y,,1
231,2:n,2:n,,0.829
232,1:y,2:n,+,0.902
233,1:y,1:y,,0.707
234,1:y,1:y,,0.829
235,2:n,2:n,,1
236,1:y,1:y,,0.976
237,2:n,2:n,,1
238,1:y,1:y,,1
239,1:y,1:y,,0.756
240,1:y,1:y,,0.976
241,1:y,1:y,,0.78
242,1:y,1:y,,0.976
243,2:n,2:n,,1
244,2:n,2:n,,1
245,1:y,1:y,,0.976
246,2:n,1:y,+,1
247,1:y,1:y,,0.854
248,2:n,2:n,,0.805
249,1:y,1:y,,0.585
250,1:y,2:n,+,1
251,1:y,1:y,,0.732
252,1:y,1:y,,0.756
253,1:y,1:y,,0.683
254,1:y,2:n,+,0.707
255,1:y,1:y,,0.951
256,1:y,1:y,,0.976
257,1:y,1:y,,1
258,1:y,2:n,+,1
259,1:y,1:y,,0.976
260,1:y,1:y,,0.902
261,1:y,1:y,,0.927
262,1:y,1:y,,1
263,1:y,1:y,,0.805
264,1:y,1:y,,0.732
265,1:y,1:y,,1
266,1:y,1:y,,1
267,1:y,2:n,+,0.854
268,1:y,1:y,,0.634
269,2:n,1:y,+,0.756
270,1:y,1:y,,0.683
271,1:y,1:y,,0.732
272,1:y,1:y,,0.805
273,2:n,1:y,+,0.805
274,1:y,1:y,,0.976
275,2:n,1:y,+,0.585
276,1:y,1:y,,0.976
277,1:y,1:y,,1
278,1:y,1:y,,0.805
279,1:y,1:y,,0.976
280,1:y,1:y,,0.732
281,2:n,2:n,,0.78
282,1:y,1:y,,1
283,1:y,1:y,,0.634
284,2:n,1:y,+,0.585
285,1:y,1:y,,0.707
286,2:n,2:n,,0.976
287,1:y,1:y,,0.976
288,1:y,1:y,,1
289,2:n,2:n,,1
290,2:n,1:y,+,0.659
291,2:n,2:n,,1
292,2:n,2:n,,0.585
293,2:n,1:y,+,0.61
294,1:y,1:y,,0.805
295,1:y,1:y,,0.829
296,2:n,1:y,+,0.634
297,1:y,1:y,,0.829
298,1:y,1:y,,0.854
299,2:n,2:n,,0.927
300,1:y,1:y,,0.707
301,2:n,2:n,,1
302,2:n,2:n,,0.805
303,1:y,1:y,,0.707
304,2:n,2:n,,1
305,1:y,1:y,,0.976
306,1:y,1:y,,0.976
307,1:y,2:n,+,0.756
308,2:n,2:n,,0.756
309,1:y,1:y,,1
310,1:y,1:y,,0.585
311,2:n,2:n,,0.732
312,1:y,1:y,,1
313,2:n,2:n,,0.976
314,2:n,1:y,+,0.585
315,1:y,1:y,,0.78
316,2:n,2:n,,0.878
317,2:n,2:n,,1
318,1:y,1:y,,1
319,1:y,2:n,+,0.634
320,2:n,2:n,,0.78
321,2:n,2:n,,0.902
322,2:n,2:n,,1
323,1:y,1:y,,0.951
324,1:y,1:y,,0.707
325,1:y,1:y,,0.976
326,1:y,2:n,+,0.634
327,1:y,1:y,,1
328,2:n,2:n,,1
329,1:y,1:y,,0.976
330,1:y,1:y,,0.976
331,1:y,1:y,,0.878
332,1:y,1:y,,1
333,1:y,2:n,+,0.537
334,1:y,1:y,,0.756
335,1:y,1:y,,0.829
336,1:y,1:y,,1
337,1:y,1:y,,0.512
338,2:n,1:y,+,0.78
339,1:y,1:y,,0.829
340,2:n,1:y,+,0.683
341,1:y,1:y,,0.976
342,1:y,1:y,,0.561
343,2:n,2:n,,1
344,1:y,1:y,,1
345,2:n,2:n,,0.78
346,1:y,2:n,+,0.805
347,2:n,2:n,,1
348,1:y,1:y,,0.805
349,2:n,2:n,,0.683
350,2:n,1:y,+,0.561
351,1:y,1:y,,0.756
352,1:y,1:y,,0.951
353,1:y,1:y,,0.707
354,2:n,2:n,,1
355,2:n,2:n,,0.659
356,2:n,1:y,+,0.756
357,1:y,1:y,,0.707
358,1:y,2:n,+,0.61
359,2:n,2:n,,1
360,2:n,2:n,,1
361,1:y,1:y,,0.78
362,2:n,2:n,,0.927
363,1:y,1:y,,0.976
364,1:y,1:y,,1
365,1:y,1:y,,1
366,1:y,2:n,+,0.659
367,2:n,2:n,,1
368,1:y,1:y,,1
369,1:y,1:y,,0.976
370,2:n,2:n,,1
371,1:y,1:y,,0.951
372,1:y,1:y,,1
373,1:y,1:y,,0.951
374,1:y,1:y,,0.951
375,1:y,2:n,+,0.78
376,2:n,2:n,,0.78
377,1:y,1:y,,0.756
378,1:y,2:n,+,0.683
379,1:y,2:n,+,0.512
380,1:y,2:n,+,0.707
381,1:y,1:y,,0.634
382,2:n,2:n,,1
383,1:y,2:n,+,0.756
384,2:n,2:n,,1
385,2:n,2:n,,0.927
386,1:y,1:y,,0.683
387,2:n,2:n,,0.829
388,2:n,2:n,,0.927
389,2:n,2:n,,1
390,2:n,1:y,+,0.707
391,1:y,1:y,,0.878
392,1:y,1:y,,0.659
393,1:y,2:n,+,0.78
394,1:y,1:y,,0.805
395,2:n,2:n,,0.976
396,1:y,1:y,,0.829
397,2:n,1:y,+,0.732
398,2:n,2:n,,1
399,1:y,1:y,,0.829
400,2:n,2:n,,0.561
401,1:y,1:y,,0.61
402,2:n,2:n,,0.78
403,2:n,2:n,,0.878
404,2:n,2:n,,0.976
405,1:y,1:y,,0.634
406,1:y,1:y,,0.951
407,2:n,2:n,,1
408,1:y,1:y,,0.634
409,1:y,1:y,,0.659
410,1:y,1:y,,1
411,1:y,1:y,,0.976
412,1:y,1:y,,0.561
413,1:y,1:y,,0.634
414,1:y,1:y,,0.732
415,2:n,2:n,,1
416,2:n,2:n,,1
417,1:y,1:y,,1
418,2:n,2:n,,1
419,2:n,2:n,,0.886
420,1:y,1:y,,1
421,1:y,1:y,,0.805
422,1:y,1:y,,0.854
423,2:n,1:y,+,0.78
424,1:y,1:y,,0.707
425,1:y,1:y,,0.976
426,1:y,1:y,,0.61
427,2:n,2:n,,1
428,1:y,1:y,,0.829
429,2:n,2:n,,1
430,1:y,1:y,,0.756
431,1:y,1:y,,0.659
432,1:y,1:y,,1
433,2:n,2:n,,1
434,2:n,2:n,,0.756
435,1:y,2:n,+,0.854
436,2:n,2:n,,1
437,2:n,2:n,,1
438,2:n,2:n,,0.902
439,1:y,1:y,,0.571
440,1:y,1:y,,0.61
441,1:y,1:y,,0.634
442,1:y,1:y,,0.805
443,1:y,1:y,,1
444,2:n,2:n,,1
445,2:n,2:n,,0.659
446,1:y,2:n,+,0.732
447,2:n,2:n,,0.951
448,2:n,2:n,,1
449,1:y,1:y,,0.707
450,1:y,1:y,,0.61
451,1:y,2:n,+,0.805
452,2:n,2:n,,0.805
453,2:n,2:n,,0.683
454,1:y,1:y,,0.78
455,1:y,1:y,,0.585
456,1:y,1:y,,0.732
457,2:n,2:n,,1
458,1:y,2:n,+,0.585
459,1:y,1:y,,0.927
460,2:n,2:n,,1
461,2:n,1:y,+,0.756
462,2:n,2:n,,0.902
463,2:n,2:n,,0.878
464,2:n,2:n,,1
465,2:n,2:n,,1
466,1:y,1:y,,0.537
467,1:y,1:y,,0.976
468,2:n,2:n,,0.732
469,2:n,2:n,,1
470,2:n,2:n,,1
471,1:y,1:y,,0.756
472,2:n,2:n,,1
473,2:n,2:n,,1
474,2:n,2:n,,1
475,1:y,1:y,,0.537
476,2:n,2:n,,1
477,1:y,1:y,,0.976
478,2:n,2:n,,1
479,1:y,1:y,,0.732
480,2:n,2:n,,0.78
481,1:y,1:y,,1
482,2:n,1:y,+,0.707
483,1:y,1:y,,0.756
484,1:y,1:y,,0.805
485,2:n,2:n,,0.805
486,1:y,1:y,,0.756
487,1:y,1:y,,0.951
488,1:y,2:n,+,0.585
489,1:y,1:y,,0.829
490,2:n,1:y,+,1
491,2:n,2:n,,1
492,2:n,2:n,,1
493,2:n,1:y,+,0.634
494,2:n,2:n,,0.951
495,1:y,1:y,,0.951
496,2:n,2:n,,0.78
497,1:y,1:y,,0.976
498,2:n,2:n,,1
499,2:n,1:y,+,0.683
500,1:y,1:y,,0.78
501,1:y,1:y,,0.732
502,2:n,2:n,,0.976
503,2:n,2:n,,1
504,2:n,1:y,+,0.756
505,2:n,2:n,,1
506,2:n,2:n,,1
507,1:y,1:y,,1
508,1:y,2:n,+,0.683
509,1:y,1:y,,0.951
510,2:n,2:n,,1
511,1:y,1:y,,0.78
512,2:n,1:y,+,0.585
513,2:n,1:y,+,0.805
514,2:n,2:n,,1
515,1:y,1:y,,0.951
516,1:y,1:y,,0.683
517,2:n,2:n,,1
518,1:y,1:y,,1
519,1:y,1:y,,0.537
520,1:y,1:y,,0.829
521,1:y,1:y,,0.78
522,1:y,1:y,,0.585
523,2:n,2:n,,1
524,1:y,1:y,,0.805
525,2:n,1:y,+,0.854
526,1:y,1:y,,0.61
527,1:y,1:y,,0.951
528,1:y,1:y,,0.976
529,2:n,2:n,,0.854
530,1:y,1:y,,0.976
531,1:y,1:y,,1
532,2:n,2:n,,1
533,2:n,2:n,,0.756
534,2:n,1:y,+,0.805
535,1:y,1:y,,0.683
536,2:n,2:n,,0.683
537,1:y,1:y,,0.78
538,2:n,2:n,,1
539,1:y,1:y,,0.756
540,1:y,1:y,,0.756
541,1:y,1:y,,0.634
542,1:y,1:y,,1
543,2:n,2:n,,1
544,1:y,1:y,,0.976
545,2:n,2:n,,1
546,2:n,2:n,,0.805
547,2:n,2:n,,0.829
548,1:y,1:y,,0.829
549,1:y,1:y,,0.683
550,1:y,1:y,,0.61
551,2:n,2:n,,0.829
552,1:y,1:y,,0.634
553,1:y,1:y,,0.805
554,2:n,2:n,,0.512
555,1:y,2:n,+,0.805
556,1:y,1:y,,0.756
557,2:n,2:n,,0.805
558,2:n,1:y,+,0.537
559,2:n,2:n,,0.634
560,2:n,2:n,,0.732
561,2:n,2:n,,0.78
562,1:y,1:y,,0.951
563,1:y,1:y,,0.829
564,1:y,1:y,,0.976
565,1:y,1:y,,0.634
566,2:n,1:y,+,0.707
567,1:y,1:y,,0.732
568,2:n,1:y,+,0.927
569,2:n,2:n,,1
570,2:n,1:y,+,0.732
571,2:n,1:y,+,0.537
572,1:y,1:y,,1
573,1:y,1:y,,0.829
574,1:y,1:y,,0.61
575,2:n,1:y,+,0.732
576,1:y,1:y,,1
577,1:y,1:y,,1
578,1:y,1:y,,0.976
579,2:n,2:n,,0.902
580,2:n,2:n,,1
581,1:y,2:n,+,0.659
582,1:y,1:y,,0.659
583,2:n,2:n,,1
584,1:y,1:y,,0.902
585,1:y,1:y,,0.805
586,1:y,1:y,,0.976
587,1:y,1:y,,1
588,2:n,2:n,,0.977
589,1:y,1:y,,1
590,1:y,1:y,,0.854
591,1:y,1:y,,0.951
592,1:y,1:y,,0.829
593,2:n,2:n,,1
594,1:y,1:y,,0.732
595,1:y,1:y,,0.659
596,1:y,1:y,,0.683
597,2:n,2:n,,1
598,1:y,2:n,+,0.659
599,1:y,1:y,,1
600,1:y,1:y,,1
601,1:y,1:y,,0.829
602,1:y,1:y,,0.732
603,2:n,1:y,+,0.707
604,1:y,1:y,,1
605,1:y,1:y,,0.805
606,2:n,2:n,,0.829
607,1:y,1:y,,0.976
608,2:n,1:y,+,0.78
609,2:n,2:n,,0.756
610,2:n,2:n,,1
611,2:n,2:n,,1
612,2:n,2:n,,1
613,2:n,2:n,,1
614,1:y,1:y,,0.659
615,1:y,1:y,,0.537
616,2:n,2:n,,1
617,1:y,1:y,,0.829
618,1:y,1:y,,0.732
619,2:n,2:n,,1
620,1:y,1:y,,1
621,1:y,1:y,,0.976
622,2:n,2:n,,0.805
623,1:y,1:y,,0.976
624,1:y,1:y,,0.927
625,2:n,2:n,,1
626,1:y,1:y,,0.976
627,2:n,1:y,+,0.805
628,1:y,1:y,,1
629,1:y,1:y,,0.976
630,1:y,1:y,,0.951
631,2:n,2:n,,0.829
632,2:n,2:n,,0.585
633,2:n,2:n,,1
634,1:y,1:y,,0.61
635,1:y,1:y,,0.805
636,1:y,1:y,,0.707
637,2:n,2:n,,0.927
638,1:y,1:y,,0.902
639,2:n,1:y,+,0.634
640,2:n,2:n,,1
641,2:n,2:n,,0.878
642,1:y,1:y,,0.756
643,1:y,1:y,,0.927
644,1:y,1:y,,1
645,1:y,1:y,,0.732
646,2:n,2:n,,0.902
647,2:n,2:n,,1
648,2:n,2:n,,1
649,1:y,1:y,,1
650,1:y,1:y,,0.561
651,2:n,2:n,,1
652,1:y,1:y,,1
653,1:y,1:y,,0.976
654,2:n,2:n,,1
655,1:y,1:y,,0.829
656,1:y,1:y,,0.951
657,2:n,2:n,,1
658,2:n,2:n,,0.683
659,1:y,2:n,+,0.61
660,1:y,2:n,+,0.537
661,1:y,1:y,,0.976
662,2:n,2:n,,1
663,1:y,1:y,,0.829
664,1:y,1:y,,0.756
665,2:n,2:n,,0.683
666,2:n,2:n,,0.805
667,2:n,2:n,,0.854
668,2:n,2:n,,0.976
669,1:y,1:y,,1
670,2:n,2:n,,0.829
671,2:n,2:n,,0.829
672,1:y,1:y,,1
673,1:y,1:y,,0.634
674,2:n,2:n,,0.976
675,1:y,1:y,,0.707
676,1:y,1:y,,0.707
677,1:y,1:y,,0.659
678,2:n,2:n,,1
679,2:n,2:n,,1
680,1:y,1:y,,0.951
681,1:y,1:y,,0.634
682,1:y,1:y,,0.976
683,1:y,1:y,,1
684,1:y,1:y,,0.707
685,1:y,1:y,,1
686,2:n,2:n,,0.78
687,1:y,1:y,,0.659
688,1:y,1:y,,0.829
689,2:n,2:n,,1
690,2:n,2:n,,0.957
691,1:y,1:y,,0.78
692,1:y,1:y,,1
693,1:y,1:y,,0.927
694,2:n,2:n,,1
695,2:n,2:n,,1
696,2:n,2:n,,0.878
697,1:y,1:y,,1
698,2:n,2:n,,1
699,1:y,1:y,,0.659
700,1:y,2:n,+,0.634
701,1:y,1:y,,0.829
702,1:y,1:y,,0.951
703,1:y,1:y,,0.756
704,1:y,1:y,,0.902
705,2:n,2:n,,0.878
706,1:y,2:n,+,0.854
707,1:y,1:y,,0.976
708,2:n,2:n,,1
709,2:n,2:n,,1
710,2:n,1:y,+,0.732
711,1:y,1:y,,0.585
712,1:y,1:y,,0.659
713,2:n,1:y,+,0.78
714,2:n,2:n,,1
715,2:n,1:y,+,0.512
716,2:n,2:n,,1
717,1:y,1:y,,0.659
718,1:y,1:y,,0.78
719,2:n,2:n,,0.78
720,2:n,1:y,+,0.756
721,2:n,2:n,,1
722,1:y,2:n,+,0.512
723,2:n,2:n,,0.78
724,1:y,1:y,,0.61
725,1:y,2:n,+,1
726,1:y,1:y,,0.976
727,2:n,2:n,,0.512
728,1:y,1:y,,1
729,2:n,2:n,,1
730,1:y,1:y,,0.878
731,2:n,2:n,,0.951
732,1:y,1:y,,0.976
733,2:n,2:n,,1
734,2:n,2:n,,1
735,2:n,2:n,,1
736,2:n,2:n,,1
737,2:n,1:y,+,0.61
738,1:y,1:y,,0.659
739,2:n,2:n,,0.805
740,1:y,2:n,+,0.61
741,1:y,1:y,,1
742,2:n,2:n,,1
743,2:n,2:n,,0.707
744,1:y,1:y,,0.854
745,1:y,2:n,+,1
746,1:y,1:y,,0.829
747,1:y,1:y,,0.829
748,1:y,1:y,,0.732
749,1:y,1:y,,0.829
750,1:y,1:y,,1
751,1:y,1:y,,0.805
752,1:y,1:y,,0.976
753,2:n,2:n,,1
754,2:n,2:n,,0.878
755,2:n,2:n,,0.976
756,2:n,1:y,+,0.78
757,2:n,2:n,,0.659
758,1:y,1:y,,0.829
759,1:y,1:y,,0.561
760,1:y,1:y,,0.585
761,1:y,1:y,,0.756
762,1:y,1:y,,0.976
763,2:n,2:n,,1
764,1:y,1:y,,0.78
765,2:n,2:n,,0.976
766,1:y,1:y,,0.805
767,2:n,2:n,,1
768,2:n,1:y,+,0.756
769,1:y,2:n,+,0.61
770,2:n,2:n,,0.78
771,1:y,1:y,,0.707
772,2:n,2:n,,0.659
773,1:y,2:n,+,0.585
774,1:y,1:y,,1
775,2:n,2:n,,1
776,2:n,2:n,,1
777,1:y,1:y,,0.976
778,1:y,1:y,,1
779,2:n,2:n,,1
780,1:y,1:y,,0.732
781,2:n,2:n,,1
782,2:n,2:n,,0.78
783,2:n,2:n,,1
784,2:n,1:y,+,0.561
785,2:n,2:n,,0.78
786,2:n,2:n,,0.78
787,2:n,2:n,,1
788,1:y,1:y,,0.976
789,1:y,1:y,,0.512
790,2:n,2:n,,1
791,2:n,1:y,+,0.537
792,2:n,2:n,,0.683
793,2:n,2:n,,1
794,2:n,1:y,+,0.634
795,1:y,1:y,,0.78
796,2:n,1:y,+,0.61
797,2:n,2:n,,1
798,1:y,1:y,,0.707
799,2:n,2:n,,0.805
800,1:y,2:n,+,0.512
801,1:y,1:y,,0.976
802,1:y,1:y,,0.732
803,1:y,1:y,,0.829
804,2:n,1:y,+,0.78
805,1:y,1:y,,0.805
806,2:n,2:n,,1
807,2:n,2:n,,0.927
808,1:y,1:y,,0.634
809,1:y,1:y,,0.902
810,2:n,1:y,+,0.537
811,2:n,2:n,,1
812,1:y,2:n,+,0.927
813,2:n,2:n,,1
814,2:n,2:n,,1
815,1:y,1:y,,0.829
816,1:y,1:y,,0.854
817,2:n,2:n,,1
818,1:y,1:y,,0.829
819,2:n,2:n,,0.976
820,1:y,1:y,,0.585
821,1:y,1:y,,1
822,2:n,2:n,,0.878
823,2:n,1:y,+,0.927
824,1:y,1:y,,0.829
825,1:y,1:y,,0.878
826,1:y,1:y,,0.683
827,1:y,2:n,+,0.805
828,2:n,1:y,+,0.683
829,2:n,2:n,,1
830,2:n,1:y,+,0.61
831,1:y,1:y,,0.805
832,2:n,1:y,+,0.732
833,1:y,1:y,,0.585
834,2:n,2:n,,0.659
835,2:n,2:n,,1
836,2:n,2:n,,0.659
837,1:y,1:y,,0.634
838,2:n,2:n,,1
839,1:y,1:y,,0.732
840,2:n,2:n,,1
841,1:y,1:y,,0.756
842,2:n,1:y,+,0.756
843,1:y,2:n,+,0.659
844,1:y,1:y,,0.902
845,1:y,1:y,,0.976
846,1:y,2:n,+,0.902
847,1:y,1:y,,0.976
848,2:n,2:n,,1
849,1:y,1:y,,0.976
850,2:n,2:n,,0.878
851,1:y,2:n,+,0.585
852,2:n,1:y,+,1
853,1:y,1:y,,0.732
854,2:n,2:n,,0.976
855,2:n,2:n,,0.83
856,1:y,2:n,+,0.756
857,1:y,1:y,,0.732
858,1:y,1:y,,1
859,1:y,1:y,,0.634
860,1:y,1:y,,0.585
861,2:n,1:y,+,0.756
862,2:n,1:y,+,0.756
863,2:n,2:n,,1
864,1:y,1:y,,0.976
865,2:n,2:n,,0.927
866,1:y,1:y,,0.683
867,1:y,1:y,,0.659
868,2:n,2:n,,0.537
869,2:n,2:n,,1
870,2:n,2:n,,1
871,1:y,1:y,,0.707
872,1:y,2:n,+,0.756
873,2:n,2:n,,0.829
874,1:y,1:y,,1
875,1:y,1:y,,0.61
876,1:y,2:n,+,0.854
877,2:n,2:n,,0.805
878,1:y,1:y,,0.659
879,1:y,2:n,+,0.537
880,2:n,2:n,,0.878
881,1:y,1:y,,0.976
882,1:y,1:y,,0.707
883,1:y,2:n,+,0.61
884,2:n,2:n,,1
885,1:y,1:y,,0.951
886,2:n,2:n,,1
887,1:y,1:y,,0.927
888,1:y,1:y,,0.854
889,2:n,2:n,,0.854
890,2:n,1:y,+,0.707
891,2:n,2:n,,0.683
892,2:n,2:n,,0.512
893,1:y,1:y,,0.976
894,1:y,1:y,,0.805
895,2:n,1:y,+,0.756
896,1:y,1:y,,0.756
897,2:n,2:n,,1
898,2:n,1:y,+,0.537
899,2:n,2:n,,0.78
900,1:y,2:n,+,0.61
901,1:y,1:y,,0.902
902,2:n,2:n,,0.829
903,2:n,1:y,+,0.829
904,2:n,1:y,+,0.585
905,2:n,2:n,,0.878
906,1:y,1:y,,0.683
907,2:n,2:n,,0.707
908,2:n,2:n,,0.927
909,1:y,1:y,,0.902
910,1:y,2:n,+,0.805
911,1:y,1:y,,0.756
912,2:n,2:n,,1
913,2:n,2:n,,0.732
914,1:y,2:n,+,0.805
915,2:n,2:n,,1
916,2:n,2:n,,0.829
917,2:n,1:y,+,0.78
918,1:y,1:y,,0.902
919,1:y,2:n,+,0.78
920,1:y,1:y,,0.829
921,1:y,1:y,,0.732
922,1:y,1:y,,0.61
923,2:n,2:n,,0.805
924,2:n,2:n,,0.561
925,2:n,1:y,+,0.829
926,2:n,1:y,+,0.634
927,2:n,2:n,,1
928,2:n,2:n,,0.902
929,1:y,1:y,,0.659
930,2:n,2:n,,0.878
931,1:y,1:y,,0.829
932,2:n,2:n,,0.805
933,1:y,1:y,,0.829
934,2:n,2:n,,1
935,1:y,1:y,,1
936,2:n,2:n,,1
937,1:y,1:y,,0.707
938,2:n,2:n,,0.927
939,2:n,2:n,,1
940,2:n,2:n,,0.78
941,1:y,1:y,,0.951
942,1:y,1:y,,0.976
943,1:y,1:y,,0.805
944,2:n,2:n,,1
945,1:y,1:y,,0.683
946,2:n,1:y,+,0.805
947,2:n,2:n,,1
948,1:y,1:y,,0.829
949,2:n,1:y,+,0.512
950,2:n,1:y,+,0.585
951,1:y,2:n,+,0.707
952,2:n,2:n,,1
