
inst#,actual,predicted,error,prediction
84,1:y,1:y,,0.812
85,1:y,2:n,+,0.525
86,1:y,1:y,,0.574
87,1:y,1:y,,0.723
88,2:n,2:n,,1
89,1:y,1:y,,0.535
90,2:n,2:n,,0.812
91,2:n,1:y,+,0.97
92,1:y,1:y,,0.832
93,1:y,1:y,,0.98
94,2:n,2:n,,0.99
95,2:n,1:y,+,0.545
96,1:y,1:y,,0.772
97,2:n,1:y,+,0.564
98,2:n,2:n,,0.733
99,1:y,2:n,+,0.653
100,1:y,1:y,,0.822
101,2:n,2:n,,1
102,2:n,2:n,,1
103,1:y,1:y,,0.832
104,2:n,2:n,,1
105,1:y,1:y,,0.97
106,2:n,2:n,,0.554
107,1:y,1:y,,0.99
108,2:n,2:n,,0.792
109,1:y,1:y,,0.842
110,2:n,2:n,,0.871
111,1:y,1:y,,0.663
112,2:n,1:y,+,0.802
113,2:n,2:n,,1
114,2:n,2:n,,1
115,1:y,1:y,,0.822
116,2:n,1:y,+,0.97
117,1:y,2:n,+,0.574
118,2:n,2:n,,0.851
119,2:n,2:n,,0.901
120,2:n,2:n,,0.634
121,2:n,2:n,,0.703
122,2:n,1:y,+,0.733
123,2:n,2:n,,1
124,1:y,1:y,,0.98
125,2:n,2:n,,0.842
126,2:n,1:y,+,0.663
127,2:n,2:n,,1
128,2:n,2:n,,1
129,2:n,2:n,,1
130,2:n,2:n,,0.99
131,1:y,1:y,,0.98
132,1:y,1:y,,0.99
133,1:y,1:y,,0.713
134,1:y,1:y,,0.98
135,2:n,1:y,+,0.574
136,1:y,1:y,,0.802
137,2:n,2:n,,0.842
138,2:n,2:n,,1
139,1:y,1:y,,0.832
140,1:y,1:y,,0.802
141,2:n,2:n,,1
142,1:y,1:y,,0.99
143,2:n,2:n,,0.842
144,1:y,1:y,,0.733
145,1:y,1:y,,0.713
146,2:n,2:n,,0.812
147,1:y,1:y,,0.95
148,1:y,1:y,,0.832
149,2:n,2:n,,0.99
150,1:y,1:y,,0.723
151,2:n,2:n,,0.752
152,2:n,1:y,+,0.733
153,2:n,2:n,,0.515
154,2:n,2:n,,0.901
155,2:n,1:y,+,0.604
156,1:y,1:y,,0.723
157,1:y,2:n,+,1
158,1:y,1:y,,0.683
159,1:y,1:y,,0.871
160,1:y,1:y,,0.693
161,2:n,2:n,,0.851
162,1:y,1:y,,0.99
163,2:n,2:n,,1
164,1:y,1:y,,0.614
165,1:y,1:y,,0.99
166,1:y,1:y,,0.752
167,2:n,1:y,+,0.752
168,1:y,1:y,,0.802
169,1:y,1:y,,0.911
170,2:n,2:n,,0.812
171,1:y,1:y,,0.723
172,2:n,1:y,+,0.792
173,2:n,1:y,+,0.653
174,1:y,1:y,,0.99
175,1:y,2:n,+,0.723
176,1:y,1:y,,0.97
177,2:n,2:n,,0.98
178,1:y,1:y,,0.97
179,2:n,2:n,,0.663
180,2:n,1:y,+,0.762
181,1:y,1:y,,0.97
182,1:y,1:y,,0.98
183,1:y,1:y,,0.99
184,2:n,2:n,,0.822
185,1:y,1:y,,0.96
186,1:y,1:y,,0.594
187,2:n,2:n,,0.624
188,1:y,1:y,,0.911
189,2:n,2:n,,1
190,1:y,1:y,,0.861
191,2:n,2:n,,1
192,2:n,2:n,,0.713
193,1:y,1:y,,0.752
194,2:n,2:n,,0.683
195,1:y,2:n,+,0.535
196,1:y,1:y,,0.792
197,1:y,1:y,,0.95
198,2:n,2:n,,0.634
199,2:n,1:y,+,0.535
200,1:y,1:y,,0.673
201,2:n,2:n,,0.733
202,2:n,2:n,,1
203,2:n,2:n,,0.644
204,1:y,1:y,,0.782
205,2:n,2:n,,0.881
206,1:y,1:y,,0.802
207,1:y,1:y,,0.98
208,1:y,2:n,+,0.525
209,2:n,1:y,+,0.713
210,1:y,1:y,,0.733
211,1:y,1:y,,0.99
212,2:n,2:n,,0.851
213,1:y,1:y,,0.683
214,1:y,1:y,,0.98
215,2:n,1:y,+,0.683
216,1:y,1:y,,0.98
217,1:y,2:n,+,0.733
218,1:y,1:y,,0.515
219,2:n,2:n,,0.733
220,2:n,2:n,,0.772
221,2:n,2:n,,1
222,1:y,1:y,,0.624
223,2:n,2:n,,1
224,2:n,2:n,,0.614
225,1:y,1:y,,0.802
226,1:y,1:y,,0.554
227,1:y,1:y,,0.871
228,1:y,1:y,,0.644
229,1:y,1:y,,0.98
230,1:y,1:y,,0.96
231,2:n,2:n,,0.812
232,1:y,2:n,+,0.782
233,1:y,1:y,,0.782
234,1:y,1:y,,0.802
235,2:n,2:n,,1
236,1:y,1:y,,0.99
237,2:n,2:n,,1
238,1:y,1:y,,0.98
239,1:y,1:y,,0.832
240,1:y,1:y,,0.97
241,1:y,1:y,,0.614
242,1:y,1:y,,0.99
243,2:n,2:n,,0.99
244,2:n,2:n,,1
245,1:y,1:y,,0.98
246,2:n,1:y,+,0.98
247,1:y,1:y,,0.772
248,2:n,2:n,,0.723
249,1:y,1:y,,0.634
250,1:y,2:n,+,1
251,1:y,1:y,,0.634
252,1:y,1:y,,0.812
253,1:y,1:y,,0.683
254,1:y,2:n,+,0.782
255,1:y,1:y,,0.98
256,1:y,1:y,,0.98
257,1:y,1:y,,0.99
258,1:y,2:n,+,1
259,1:y,1:y,,0.97
260,1:y,1:y,,0.861
261,1:y,1:y,,0.97
262,1:y,1:y,,0.98
263,1:y,1:y,,0.752
264,1:y,1:y,,0.554
265,1:y,1:y,,0.931
266,1:y,1:y,,0.98
267,1:y,2:n,+,0.713
268,1:y,1:y,,0.683
269,2:n,1:y,+,0.693
270,1:y,1:y,,0.752
271,1:y,1:y,,0.832
272,1:y,1:y,,0.802
273,2:n,1:y,+,0.822
274,1:y,1:y,,0.911
275,2:n,1:y,+,0.505
276,1:y,1:y,,0.98
277,1:y,1:y,,0.911
278,1:y,1:y,,0.772
279,1:y,1:y,,0.98
280,1:y,1:y,,0.743
281,2:n,2:n,,0.733
282,1:y,1:y,,0.911
283,1:y,1:y,,0.683
284,2:n,1:y,+,0.653
285,1:y,1:y,,0.634
286,2:n,2:n,,0.99
287,1:y,1:y,,0.98
288,1:y,1:y,,0.98
289,2:n,2:n,,0.99
290,2:n,1:y,+,0.614
291,2:n,2:n,,1
292,2:n,2:n,,0.564
293,2:n,1:y,+,0.624
294,1:y,1:y,,0.762
295,1:y,1:y,,0.822
296,2:n,1:y,+,0.653
297,1:y,1:y,,0.832
298,1:y,1:y,,0.782
299,2:n,2:n,,0.893
300,1:y,1:y,,0.564
301,2:n,2:n,,1
302,2:n,2:n,,0.802
303,1:y,1:y,,0.723
304,2:n,2:n,,1
305,1:y,1:y,,0.97
306,1:y,1:y,,0.99
307,1:y,2:n,+,0.772
308,2:n,2:n,,0.584
309,1:y,1:y,,0.911
310,1:y,1:y,,0.663
311,2:n,2:n,,0.683
312,1:y,1:y,,0.98
313,2:n,2:n,,0.901
314,2:n,1:y,+,0.653
315,1:y,1:y,,0.812
316,2:n,2:n,,0.644
317,2:n,2:n,,1
318,1:y,1:y,,0.99
319,1:y,2:n,+,0.683
320,2:n,2:n,,0.564
321,2:n,2:n,,0.743
322,2:n,2:n,,1
323,1:y,1:y,,0.891
324,1:y,1:y,,0.693
325,1:y,1:y,,0.98
326,1:y,2:n,+,0.594
327,1:y,1:y,,0.98
328,2:n,2:n,,1
329,1:y,1:y,,0.99
330,1:y,1:y,,0.98
331,1:y,1:y,,0.782
332,1:y,1:y,,0.99
333,1:y,2:n,+,0.683
334,1:y,1:y,,0.733
335,1:y,1:y,,0.832
336,1:y,1:y,,0.98
337,1:y,1:y,,0.525
338,2:n,1:y,+,0.822
339,1:y,1:y,,0.812
340,2:n,1:y,+,0.703
341,1:y,1:y,,0.98
342,1:y,1:y,,0.683
343,2:n,2:n,,1
344,1:y,1:y,,0.98
345,2:n,2:n,,0.564
346,1:y,2:n,+,0.812
347,2:n,2:n,,1
348,1:y,1:y,,0.851
349,2:n,2:n,,0.644
350,2:n,1:y,+,0.644
351,1:y,1:y,,0.703
352,1:y,1:y,,0.941
353,1:y,1:y,,0.772
354,2:n,2:n,,0.97
355,2:n,2:n,,0.525
356,2:n,1:y,+,0.683
357,1:y,1:y,,0.812
358,1:y,2:n,+,0.703
359,2:n,2:n,,1
360,2:n,2:n,,1
361,1:y,1:y,,0.802
362,2:n,2:n,,0.871
363,1:y,1:y,,0.97
364,1:y,1:y,,1
365,1:y,1:y,,0.901
366,1:y,2:n,+,0.743
367,2:n,2:n,,1
368,1:y,1:y,,0.99
369,1:y,1:y,,0.98
370,2:n,2:n,,0.99
371,1:y,1:y,,0.96
372,1:y,1:y,,0.97
373,1:y,1:y,,0.95
374,1:y,1:y,,0.97
375,1:y,2:n,+,0.743
376,2:n,2:n,,0.762
377,1:y,1:y,,0.733
378,1:y,2:n,+,0.683
379,1:y,1:y,,0.535
380,1:y,2:n,+,0.782
381,1:y,1:y,,0.663
382,2:n,2:n,,0.99
383,1:y,2:n,+,0.644
384,2:n,2:n,,1
385,2:n,2:n,,0.893
386,1:y,1:y,,0.693
387,2:n,2:n,,0.752
388,2:n,2:n,,0.893
389,2:n,2:n,,1
390,2:n,1:y,+,0.673
391,1:y,1:y,,0.901
392,1:y,2:n,+,0.564
393,1:y,2:n,+,0.772
394,1:y,1:y,,0.673
395,2:n,2:n,,0.99
396,1:y,1:y,,0.762
397,2:n,1:y,+,0.752
398,2:n,2:n,,1
399,1:y,1:y,,0.832
400,2:n,2:n,,0.604
401,1:y,1:y,,0.673
402,2:n,2:n,,0.564
403,2:n,2:n,,0.802
404,2:n,2:n,,0.97
405,1:y,1:y,,0.683
406,1:y,1:y,,0.97
407,2:n,2:n,,1
408,1:y,1:y,,0.673
409,1:y,1:y,,0.673
410,1:y,1:y,,0.99
411,1:y,1:y,,0.99
412,1:y,2:n,+,0.584
413,1:y,1:y,,0.525
414,1:y,1:y,,0.752
415,2:n,2:n,,1
416,2:n,2:n,,0.99
417,1:y,1:y,,0.98
418,2:n,2:n,,1
419,2:n,2:n,,0.792
420,1:y,1:y,,0.98
421,1:y,1:y,,0.683
422,1:y,1:y,,0.743
423,2:n,1:y,+,0.842
424,1:y,1:y,,0.743
425,1:y,1:y,,0.97
426,1:y,1:y,,0.693
427,2:n,2:n,,1
428,1:y,1:y,,0.752
429,2:n,2:n,,1
430,1:y,1:y,,0.733
431,1:y,1:y,,0.733
432,1:y,1:y,,0.98
433,2:n,2:n,,1
434,2:n,2:n,,0.782
435,1:y,2:n,+,0.822
436,2:n,2:n,,1
437,2:n,2:n,,1
438,2:n,2:n,,0.782
439,1:y,1:y,,0.644
440,1:y,1:y,,0.693
441,1:y,1:y,,0.733
442,1:y,1:y,,0.812
443,1:y,1:y,,0.96
444,2:n,2:n,,1
445,2:n,2:n,,0.634
446,1:y,2:n,+,0.762
447,2:n,2:n,,0.772
448,2:n,2:n,,1
449,1:y,1:y,,0.713
450,1:y,1:y,,0.644
451,1:y,2:n,+,0.782
452,2:n,2:n,,0.772
453,2:n,2:n,,0.683
454,1:y,1:y,,0.772
455,1:y,1:y,,0.673
456,1:y,1:y,,0.703
457,2:n,2:n,,1
458,1:y,2:n,+,0.584
459,1:y,1:y,,0.861
460,2:n,2:n,,1
461,2:n,1:y,+,0.733
462,2:n,2:n,,0.703
463,2:n,2:n,,0.802
464,2:n,2:n,,1
465,2:n,2:n,,1
466,1:y,1:y,,0.545
467,1:y,1:y,,0.98
468,2:n,2:n,,0.723
469,2:n,2:n,,1
470,2:n,2:n,,1
471,1:y,1:y,,0.673
472,2:n,2:n,,1
473,2:n,2:n,,1
474,2:n,2:n,,1
475,1:y,1:y,,0.574
476,2:n,2:n,,1
477,1:y,1:y,,0.941
478,2:n,2:n,,1
479,1:y,1:y,,0.621
480,2:n,2:n,,0.564
481,1:y,1:y,,0.97
482,2:n,1:y,+,0.604
483,1:y,1:y,,0.743
484,1:y,1:y,,0.743
485,2:n,2:n,,0.812
486,1:y,1:y,,0.733
487,1:y,1:y,,0.95
488,1:y,2:n,+,0.535
489,1:y,1:y,,0.832
490,2:n,1:y,+,0.931
491,2:n,2:n,,1
492,2:n,2:n,,1
493,2:n,1:y,+,0.653
494,2:n,2:n,,0.95
495,1:y,1:y,,0.96
496,2:n,2:n,,0.782
497,1:y,1:y,,0.99
498,2:n,2:n,,1
499,2:n,1:y,+,0.703
500,1:y,1:y,,0.792
501,1:y,1:y,,0.693
502,2:n,2:n,,0.99
503,2:n,2:n,,1
504,2:n,1:y,+,0.772
505,2:n,2:n,,1
506,2:n,2:n,,1
507,1:y,1:y,,0.98
508,1:y,2:n,+,0.762
509,1:y,1:y,,0.911
510,2:n,2:n,,1
511,1:y,1:y,,0.752
512,2:n,2:n,,0.645
513,2:n,1:y,+,0.772
514,2:n,2:n,,1
515,1:y,1:y,,0.96
516,1:y,1:y,,0.653
517,2:n,2:n,,1
518,1:y,1:y,,0.96
519,1:y,1:y,,0.634
520,1:y,1:y,,0.752
521,1:y,1:y,,0.772
522,1:y,1:y,,0.624
523,2:n,2:n,,1
524,1:y,1:y,,0.812
525,2:n,1:y,+,0.743
526,1:y,2:n,+,0.624
527,1:y,1:y,,0.96
528,1:y,1:y,,0.921
529,2:n,2:n,,0.802
530,1:y,1:y,,0.98
531,1:y,1:y,,0.97
532,2:n,2:n,,1
533,2:n,2:n,,0.772
534,2:n,1:y,+,0.782
535,1:y,1:y,,0.703
536,2:n,2:n,,0.634
537,1:y,1:y,,0.812
538,2:n,2:n,,1
539,1:y,1:y,,0.752
540,1:y,1:y,,0.673
541,1:y,1:y,,0.574
542,1:y,1:y,,0.96
543,2:n,2:n,,0.98
544,1:y,1:y,,0.99
545,2:n,2:n,,1
546,2:n,2:n,,0.782
547,2:n,2:n,,0.812
548,1:y,1:y,,0.832
549,1:y,1:y,,0.614
550,1:y,1:y,,0.663
551,2:n,2:n,,0.782
552,1:y,1:y,,0.673
553,1:y,1:y,,0.752
554,2:n,1:y,+,0.574
555,1:y,2:n,+,0.693
556,1:y,1:y,,0.762
557,2:n,2:n,,0.782
558,2:n,2:n,,0.525
559,2:n,2:n,,0.693
560,2:n,2:n,,0.772
561,2:n,2:n,,0.802
562,1:y,1:y,,0.95
563,1:y,1:y,,0.802
564,1:y,1:y,,0.99
565,1:y,1:y,,0.644
566,2:n,1:y,+,0.624
567,1:y,1:y,,0.822
568,2:n,1:y,+,0.822
569,2:n,2:n,,1
570,2:n,1:y,+,0.762
571,2:n,1:y,+,0.554
572,1:y,1:y,,0.99
573,1:y,1:y,,0.832
574,1:y,1:y,,0.574
575,2:n,1:y,+,0.743
576,1:y,1:y,,0.98
577,1:y,1:y,,0.97
578,1:y,1:y,,0.99
579,2:n,2:n,,0.802
580,2:n,2:n,,0.99
581,1:y,2:n,+,0.634
582,1:y,1:y,,0.604
583,2:n,2:n,,0.98
584,1:y,1:y,,0.871
585,1:y,1:y,,0.723
586,1:y,1:y,,0.99
587,1:y,1:y,,0.911
588,2:n,2:n,,0.871
589,1:y,1:y,,0.911
590,1:y,1:y,,0.792
591,1:y,1:y,,0.941
592,1:y,1:y,,0.832
593,2:n,2:n,,1
594,1:y,1:y,,0.752
595,1:y,1:y,,0.525
596,1:y,1:y,,0.673
597,2:n,2:n,,0.98
598,1:y,2:n,+,0.525
599,1:y,1:y,,0.98
600,1:y,1:y,,0.99
601,1:y,1:y,,0.822
602,1:y,1:y,,0.733
603,2:n,1:y,+,0.644
604,1:y,1:y,,0.98
605,1:y,1:y,,0.762
606,2:n,2:n,,0.802
607,1:y,1:y,,0.98
608,2:n,1:y,+,0.822
609,2:n,2:n,,0.743
610,2:n,2:n,,0.99
611,2:n,2:n,,1
612,2:n,2:n,,1
613,2:n,2:n,,1
614,1:y,1:y,,0.743
615,1:y,1:y,,0.564
616,2:n,2:n,,1
617,1:y,1:y,,0.822
618,1:y,1:y,,0.752
619,2:n,2:n,,1
620,1:y,1:y,,0.99
621,1:y,1:y,,0.98
622,2:n,2:n,,0.782
623,1:y,1:y,,0.95
624,1:y,1:y,,0.921
625,2:n,2:n,,1
626,1:y,1:y,,0.97
627,2:n,1:y,+,0.822
628,1:y,1:y,,0.99
629,1:y,1:y,,0.97
630,1:y,1:y,,0.96
631,2:n,2:n,,0.772
632,2:n,2:n,,0.65
633,2:n,2:n,,1
634,1:y,1:y,,0.663
635,1:y,1:y,,0.743
636,1:y,1:y,,0.653
637,2:n,2:n,,0.893
638,1:y,1:y,,0.851
639,2:n,1:y,+,0.644
640,2:n,2:n,,1
641,2:n,2:n,,0.941
642,1:y,1:y,,0.703
643,1:y,1:y,,0.97
644,1:y,1:y,,0.97
645,1:y,1:y,,0.683
646,2:n,2:n,,0.693
647,2:n,2:n,,1
648,2:n,2:n,,0.99
649,1:y,1:y,,0.97
650,1:y,2:n,+,0.545
651,2:n,2:n,,1
652,1:y,1:y,,0.921
653,1:y,1:y,,0.98
654,2:n,2:n,,1
655,1:y,1:y,,0.812
656,1:y,1:y,,0.891
657,2:n,2:n,,1
658,2:n,2:n,,0.653
659,1:y,2:n,+,0.703
660,1:y,1:y,,0.594
661,1:y,1:y,,0.901
662,2:n,2:n,,0.99
663,1:y,1:y,,0.851
664,1:y,1:y,,0.733
665,2:n,2:n,,0.644
666,2:n,2:n,,0.812
667,2:n,2:n,,0.832
668,2:n,2:n,,0.97
669,1:y,1:y,,0.99
670,2:n,2:n,,0.792
671,2:n,2:n,,0.792
672,1:y,1:y,,0.911
673,1:y,1:y,,0.713
674,2:n,2:n,,0.98
675,1:y,1:y,,0.723
676,1:y,1:y,,0.673
677,1:y,1:y,,0.703
678,2:n,2:n,,1
679,2:n,2:n,,1
680,1:y,1:y,,0.842
681,1:y,1:y,,0.663
682,1:y,1:y,,0.901
683,1:y,1:y,,0.98
684,1:y,1:y,,0.703
685,1:y,1:y,,0.98
686,2:n,2:n,,0.564
687,1:y,1:y,,0.644
688,1:y,1:y,,0.812
689,2:n,2:n,,1
690,2:n,2:n,,0.891
691,1:y,1:y,,0.743
692,1:y,1:y,,0.99
693,1:y,1:y,,0.812
694,2:n,2:n,,1
695,2:n,2:n,,1
696,2:n,2:n,,0.802
697,1:y,1:y,,0.97
698,2:n,2:n,,1
699,1:y,1:y,,0.752
700,1:y,2:n,+,0.653
701,1:y,1:y,,0.594
702,1:y,1:y,,0.95
703,1:y,1:y,,0.733
704,1:y,1:y,,0.832
705,2:n,2:n,,0.911
706,1:y,2:n,+,0.802
707,1:y,1:y,,0.98
708,2:n,2:n,,1
709,2:n,2:n,,1
710,2:n,1:y,+,0.693
711,1:y,1:y,,0.535
712,1:y,1:y,,0.624
713,2:n,1:y,+,0.782
714,2:n,2:n,,1
715,2:n,1:y,+,0.574
716,2:n,2:n,,1
717,1:y,1:y,,0.723
718,1:y,1:y,,0.842
719,2:n,2:n,,0.861
720,2:n,1:y,+,0.723
721,2:n,2:n,,1
722,1:y,2:n,+,0.535
723,2:n,2:n,,0.762
724,1:y,1:y,,0.713
725,1:y,2:n,+,0.99
726,1:y,1:y,,0.931
727,2:n,1:y,+,0.535
728,1:y,1:y,,0.99
729,2:n,2:n,,1
730,1:y,1:y,,0.812
731,2:n,2:n,,0.95
732,1:y,1:y,,0.97
733,2:n,2:n,,1
734,2:n,2:n,,1
735,2:n,2:n,,1
736,2:n,2:n,,1
737,2:n,1:y,+,0.644
738,1:y,1:y,,0.733
739,2:n,2:n,,0.782
740,1:y,2:n,+,0.554
741,1:y,1:y,,0.911
742,2:n,2:n,,1
743,2:n,2:n,,0.663
744,1:y,1:y,,0.822
745,1:y,2:n,+,1
746,1:y,1:y,,0.782
747,1:y,1:y,,0.832
748,1:y,1:y,,0.703
749,1:y,1:y,,0.861
750,1:y,1:y,,0.98
751,1:y,1:y,,0.832
752,1:y,1:y,,0.97
753,2:n,2:n,,1
754,2:n,2:n,,0.792
755,2:n,2:n,,0.832
756,2:n,1:y,+,0.752
757,2:n,2:n,,0.653
758,1:y,1:y,,0.743
759,1:y,1:y,,0.634
760,1:y,1:y,,0.505
761,1:y,1:y,,0.762
762,1:y,1:y,,0.97
763,2:n,2:n,,1
764,1:y,1:y,,0.673
765,2:n,2:n,,0.901
766,1:y,1:y,,0.822
767,2:n,2:n,,1
768,2:n,1:y,+,0.812
769,1:y,2:n,+,0.752
770,2:n,2:n,,0.564
771,1:y,1:y,,0.644
772,2:n,2:n,,0.752
773,1:y,2:n,+,0.564
774,1:y,1:y,,0.931
775,2:n,2:n,,1
776,2:n,2:n,,1
777,1:y,1:y,,0.97
778,1:y,1:y,,0.96
779,2:n,2:n,,1
780,1:y,1:y,,0.752
781,2:n,2:n,,1
782,2:n,2:n,,0.772
783,2:n,2:n,,1
784,2:n,2:n,,0.505
785,2:n,2:n,,0.762
786,2:n,2:n,,0.564
787,2:n,2:n,,1
788,1:y,1:y,,0.97
789,1:y,1:y,,0.594
790,2:n,2:n,,1
791,2:n,1:y,+,0.515
792,2:n,2:n,,0.634
793,2:n,2:n,,1
794,2:n,1:y,+,0.713
795,1:y,1:y,,0.822
796,2:n,1:y,+,0.644
797,2:n,2:n,,1
798,1:y,1:y,,0.614
799,2:n,2:n,,0.812
800,1:y,2:n,+,0.564
801,1:y,1:y,,0.97
802,1:y,1:y,,0.772
803,1:y,1:y,,0.822
804,2:n,1:y,+,0.772
805,1:y,1:y,,0.752
806,2:n,2:n,,1
807,2:n,2:n,,0.893
808,1:y,1:y,,0.653
809,1:y,1:y,,0.832
810,2:n,2:n,,0.554
811,2:n,2:n,,0.98
812,1:y,2:n,+,0.842
813,2:n,2:n,,1
814,2:n,2:n,,1
815,1:y,1:y,,0.812
816,1:y,1:y,,0.842
817,2:n,2:n,,1
818,1:y,1:y,,0.822
819,2:n,2:n,,0.99
820,1:y,1:y,,0.574
821,1:y,1:y,,0.95
822,2:n,2:n,,0.802
823,2:n,1:y,+,0.901
824,1:y,1:y,,0.822
825,1:y,1:y,,0.881
826,1:y,1:y,,0.743
827,1:y,2:n,+,0.812
828,2:n,1:y,+,0.673
829,2:n,2:n,,1
830,2:n,1:y,+,0.663
831,1:y,1:y,,0.762
832,2:n,1:y,+,0.703
833,1:y,1:y,,0.653
834,2:n,2:n,,0.772
835,2:n,2:n,,1
836,2:n,2:n,,0.743
837,1:y,1:y,,0.624
838,2:n,2:n,,1
839,1:y,1:y,,0.733
840,2:n,2:n,,1
841,1:y,1:y,,0.644
842,2:n,1:y,+,0.604
843,1:y,2:n,+,0.594
844,1:y,1:y,,0.861
845,1:y,1:y,,0.97
846,1:y,2:n,+,0.842
847,1:y,1:y,,0.95
848,2:n,2:n,,1
849,1:y,1:y,,0.97
850,2:n,2:n,,0.856
851,1:y,2:n,+,0.584
852,2:n,1:y,+,0.99
853,1:y,1:y,,0.792
854,2:n,2:n,,0.99
855,2:n,2:n,,0.81
856,1:y,2:n,+,0.772
857,1:y,1:y,,0.733
858,1:y,1:y,,0.921
859,1:y,2:n,+,0.564
860,1:y,1:y,,0.673
861,2:n,1:y,+,0.703
862,2:n,1:y,+,0.812
863,2:n,2:n,,1
864,1:y,1:y,,0.97
865,2:n,2:n,,0.802
866,1:y,1:y,,0.723
867,1:y,1:y,,0.673
868,2:n,2:n,,0.624
869,2:n,2:n,,1
870,2:n,2:n,,1
871,1:y,1:y,,0.683
872,1:y,2:n,+,0.723
873,2:n,2:n,,0.792
874,1:y,1:y,,0.911
875,1:y,1:y,,0.673
876,1:y,2:n,+,0.792
877,2:n,2:n,,0.851
878,1:y,1:y,,0.574
879,1:y,2:n,+,0.574
880,2:n,2:n,,0.802
881,1:y,1:y,,0.98
882,1:y,1:y,,0.723
883,1:y,2:n,+,0.745
884,2:n,2:n,,0.99
885,1:y,1:y,,0.96
886,2:n,2:n,,1
887,1:y,1:y,,0.911
888,1:y,1:y,,0.822
889,2:n,2:n,,0.693
890,2:n,1:y,+,0.693
891,2:n,2:n,,0.673
892,2:n,2:n,,0.594
893,1:y,1:y,,0.98
894,1:y,1:y,,0.812
895,2:n,1:y,+,0.812
896,1:y,1:y,,0.723
897,2:n,2:n,,1
898,2:n,2:n,,0.505
899,2:n,2:n,,0.703
900,1:y,2:n,+,0.703
901,1:y,1:y,,0.871
902,2:n,2:n,,0.802
903,2:n,1:y,+,0.703
904,2:n,1:y,+,0.584
905,2:n,2:n,,0.802
906,1:y,1:y,,0.733
907,2:n,2:n,,0.842
908,2:n,2:n,,0.891
909,1:y,1:y,,0.782
910,1:y,2:n,+,0.792
911,1:y,1:y,,0.752
912,2:n,2:n,,1
913,2:n,2:n,,0.703
914,1:y,2:n,+,0.752
915,2:n,2:n,,1
916,2:n,2:n,,0.673
917,2:n,1:y,+,0.822
918,1:y,1:y,,0.842
919,1:y,2:n,+,0.782
920,1:y,1:y,,0.911
921,1:y,1:y,,0.762
922,1:y,1:y,,0.604
923,2:n,2:n,,0.802
924,2:n,2:n,,0.604
925,2:n,1:y,+,0.842
926,2:n,1:y,+,0.673
927,2:n,2:n,,1
928,2:n,2:n,,0.82
929,1:y,1:y,,0.703
930,2:n,2:n,,0.802
931,1:y,1:y,,0.911
932,2:n,2:n,,0.752
933,1:y,1:y,,0.762
934,2:n,2:n,,1
935,1:y,1:y,,1
936,2:n,2:n,,0.941
937,1:y,1:y,,0.723
938,2:n,2:n,,0.802
939,2:n,2:n,,1
940,2:n,2:n,,0.752
